encoder,target,method,replicate,shortlist_size,candidate_count,removed_fraction,best_candidate_recall,top3_candidate_recall,oracle_source,oracle_sources,oracle_source_count,selected_source,shortlist,oracle_validation_accuracy,selected_validation_accuracy,validation_regret,normalized_validation_regret,oracle_selected_test_accuracy,selected_test_accuracy,test_regret_vs_exhaustive_validation_selection,adapter_seeds,stage2_evaluations,exhaustive_stage2_evaluations
dinov2_b14,beans,rank_only,-1,3,21,0.8571428571428572,0,0.3333333333333333,organcmnist,organcmnist,1,cifar100,tiny_imagenet|cifar100_coarse|cifar100,0.9174081448890716,0.9168278699340858,0.0005802749549858044,0.05000030457940265,0.928125,0.921875,0.006249999999999978,5,3,21
dinov2_b14,beans,facility_subspace,-1,3,21,0.8571428571428572,1,1.0,organcmnist,organcmnist,1,organcmnist,organcmnist|cifar100|mnist,0.9174081448890716,0.9174081448890716,0.0,0.0,0.928125,0.928125,0.0,5,3,21
dinov2_b14,beans,kcenter_subspace,-1,3,21,0.8571428571428572,0,0.0,organcmnist,organcmnist,1,tiny_imagenet,tiny_imagenet|rendered_sst2|bloodmnist,0.9174081448890716,0.9143133602359079,0.003094784653163707,0.26666698939235084,0.928125,0.9234375,0.004687499999999956,5,3,21
dinov2_b14,beans,dpp_subspace,-1,3,21,0.8571428571428572,0,0.0,organcmnist,organcmnist,1,tiny_imagenet,tiny_imagenet|cifar100_coarse|cifar10,0.9174081448890716,0.9143133602359079,0.003094784653163707,0.26666698939235084,0.928125,0.9234375,0.004687499999999956,5,3,21
dinov2_b14,beans,pool_vendi_subspace,-1,3,21,0.8571428571428572,0,0.0,organcmnist,organcmnist,1,tiny_imagenet,tiny_imagenet|rendered_sst2|bloodmnist,0.9174081448890716,0.9143133602359079,0.003094784653163707,0.26666698939235084,0.928125,0.9234375,0.004687499999999956,5,3,21
dinov2_b14,beans,full_merged_rank,-1,3,21,0.8571428571428572,0,0.3333333333333333,organcmnist,organcmnist,1,cifar100,tiny_imagenet|cifar100|stl10,0.9174081448890716,0.9168278699340858,0.0005802749549858044,0.05000030457940265,0.928125,0.921875,0.006249999999999978,5,3,21
dinov2_b14,beans,random,0,3,21,0.8571428571428572,0,0.0,organcmnist,organcmnist,1,octmnist,dermamnist|octmnist|stl10,0.9174081448890716,0.9141199429906776,0.003288201898394072,0.2833330906764634,0.928125,0.9296875,-0.0015625000000000222,5,3,21
dinov2_b14,beans,random,1,3,21,0.8571428571428572,0,0.3333333333333333,organcmnist,organcmnist,1,cifar100,bloodmnist|cifar10|cifar100,0.9174081448890716,0.9168278699340858,0.0005802749549858044,0.05000030457940265,0.928125,0.921875,0.006249999999999978,5,3,21
dinov2_b14,beans,random,2,3,21,0.8571428571428572,0,0.0,organcmnist,organcmnist,1,tiny_imagenet,pneumoniamnist|rendered_sst2|tiny_imagenet,0.9174081448890716,0.9143133602359079,0.003094784653163707,0.26666698939235084,0.928125,0.9234375,0.004687499999999956,5,3,21
dinov2_b14,beans,random,3,3,21,0.8571428571428572,0,0.3333333333333333,organcmnist,organcmnist,1,mnist,mnist|organamnist|pneumoniamnist,0.9174081448890716,0.9168278597309696,0.0005802851581020452,0.050001183746968506,0.928125,0.909375,0.018749999999999933,5,3,21
