run_fingerprint,encoder,source,adapter_seed,target,test_accuracy,adapter_state_path,adapter_state_file_sha256,adapter_state_sha256,evaluation_seconds,device
748906c4f2e38dca80e96ae49b8c3b31ca340a84159463eceda633e06df45094,clip_b32,bloodmnist,0,beans,0.9140625,adapter_states/clip_b32__bloodmnist__seed0.pt,0ac2c50f0729ebe73170acf840fbce21f941dee6297f56cb86c48b2176aef1a3,ff167c867358ac2312636f4e432f9bee1966bba23f7ab09794fe1eab1e26a87e,0.01298687607049942,npu:4
748906c4f2e38dca80e96ae49b8c3b31ca340a84159463eceda633e06df45094,clip_b32,bloodmnist,0,dtd,0.6755319237709045,adapter_states/clip_b32__bloodmnist__seed0.pt,0ac2c50f0729ebe73170acf840fbce21f941dee6297f56cb86c48b2176aef1a3,ff167c867358ac2312636f4e432f9bee1966bba23f7ab09794fe1eab1e26a87e,0.014355020597577095,npu:4
748906c4f2e38dca80e96ae49b8c3b31ca340a84159463eceda633e06df45094,clip_b32,bloodmnist,0,eurosat,0.9040740728378296,adapter_states/clip_b32__bloodmnist__seed0.pt,0ac2c50f0729ebe73170acf840fbce21f941dee6297f56cb86c48b2176aef1a3,ff167c867358ac2312636f4e432f9bee1966bba23f7ab09794fe1eab1e26a87e,0.015405066311359406,npu:4
748906c4f2e38dca80e96ae49b8c3b31ca340a84159463eceda633e06df45094,clip_b32,bloodmnist,0,flowers102,0.8257999420166016,adapter_states/clip_b32__bloodmnist__seed0.pt,0ac2c50f0729ebe73170acf840fbce21f941dee6297f56cb86c48b2176aef1a3,ff167c867358ac2312636f4e432f9bee1966bba23f7ab09794fe1eab1e26a87e,0.014773981645703316,npu:4
748906c4f2e38dca80e96ae49b8c3b31ca340a84159463eceda633e06df45094,clip_b32,bloodmnist,0,gtsrb,0.7371999025344849,adapter_states/clip_b32__bloodmnist__seed0.pt,0ac2c50f0729ebe73170acf840fbce21f941dee6297f56cb86c48b2176aef1a3,ff167c867358ac2312636f4e432f9bee1966bba23f7ab09794fe1eab1e26a87e,0.01689063012599945,npu:4
748906c4f2e38dca80e96ae49b8c3b31ca340a84159463eceda633e06df45094,clip_b32,bloodmnist,1,beans,0.8984375,adapter_states/clip_b32__bloodmnist__seed1.pt,f49ce6be54a514b7f3cc3f59f60d4e3c0c8350eea538826b0f5cb277098a5d15,e75bdff8aab2c6eb292aafbc642387c5a4342078449f8666eb798930c40e5716,0.012852983549237251,npu:4
748906c4f2e38dca80e96ae49b8c3b31ca340a84159463eceda633e06df45094,clip_b32,bloodmnist,1,dtd,0.667553186416626,adapter_states/clip_b32__bloodmnist__seed1.pt,f49ce6be54a514b7f3cc3f59f60d4e3c0c8350eea538826b0f5cb277098a5d15,e75bdff8aab2c6eb292aafbc642387c5a4342078449f8666eb798930c40e5716,0.015849515795707703,npu:4
748906c4f2e38dca80e96ae49b8c3b31ca340a84159463eceda633e06df45094,clip_b32,bloodmnist,1,eurosat,0.9051852226257324,adapter_states/clip_b32__bloodmnist__seed1.pt,f49ce6be54a514b7f3cc3f59f60d4e3c0c8350eea538826b0f5cb277098a5d15,e75bdff8aab2c6eb292aafbc642387c5a4342078449f8666eb798930c40e5716,0.015144793316721916,npu:4
748906c4f2e38dca80e96ae49b8c3b31ca340a84159463eceda633e06df45094,clip_b32,bloodmnist,1,flowers102,0.8323999643325806,adapter_states/clip_b32__bloodmnist__seed1.pt,f49ce6be54a514b7f3cc3f59f60d4e3c0c8350eea538826b0f5cb277098a5d15,e75bdff8aab2c6eb292aafbc642387c5a4342078449f8666eb798930c40e5716,0.01382494904100895,npu:4
748906c4f2e38dca80e96ae49b8c3b31ca340a84159463eceda633e06df45094,clip_b32,bloodmnist,1,gtsrb,0.7414000034332275,adapter_states/clip_b32__bloodmnist__seed1.pt,f49ce6be54a514b7f3cc3f59f60d4e3c0c8350eea538826b0f5cb277098a5d15,e75bdff8aab2c6eb292aafbc642387c5a4342078449f8666eb798930c40e5716,0.016851339489221573,npu:4
748906c4f2e38dca80e96ae49b8c3b31ca340a84159463eceda633e06df45094,clip_b32,bloodmnist,2,beans,0.875,adapter_states/clip_b32__bloodmnist__seed2.pt,4733b0744331eda640b5fec1a61388d221136035ba23842b82568870f564a52e,08dfd646e1c6feba3e78edbb8e7314dc2a1de9930262f57728deeb1da86820f5,0.014149999246001244,npu:4
748906c4f2e38dca80e96ae49b8c3b31ca340a84159463eceda633e06df45094,clip_b32,bloodmnist,2,dtd,0.661170244216919,adapter_states/clip_b32__bloodmnist__seed2.pt,4733b0744331eda640b5fec1a61388d221136035ba23842b82568870f564a52e,08dfd646e1c6feba3e78edbb8e7314dc2a1de9930262f57728deeb1da86820f5,0.016186155378818512,npu:4
