encoder,method,shortlist_size,rows,targets,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_mean,removed_fraction,passes_90pct_recall_at_50pct_removal
clip_b32,dpp_subspace,3,7,7,0.5714285714285714,0.47619047619047616,0.003564345836639401,0.08919116661332592,-0.0023096323013305537,0.8571428571428572,False
clip_b32,dpp_subspace,5,7,7,0.5714285714285714,0.5238095238095237,0.0032937083925519577,0.08238840271840472,0.0007040313311985783,0.7619047619047619,False
clip_b32,dpp_subspace,10,7,7,1.0,0.8095238095238094,0.0,0.0,0.0,0.5238095238095238,True
clip_b32,facility_subspace,3,7,7,0.2857142857142857,0.2857142857142857,0.004296169962201787,0.15345899497394141,0.0021716679845537206,0.8571428571428572,False
clip_b32,facility_subspace,5,7,7,0.2857142857142857,0.380952380952381,0.0033048493521554067,0.12228633434240731,0.001938353266034801,0.7619047619047619,False
clip_b32,facility_subspace,10,7,7,0.2857142857142857,0.380952380952381,0.0033048493521554067,0.12228633434240731,0.001938353266034801,0.5238095238095238,False
clip_b32,full_merged_rank,3,7,7,0.5714285714285714,0.47619047619047616,0.003564345836639401,0.08919116661332592,-0.0023096323013305537,0.8571428571428572,False
clip_b32,full_merged_rank,5,7,7,0.8571428571428571,0.7619047619047619,0.0005494492394583535,0.020408118083934956,-0.0015624999999999905,0.7619047619047619,False
clip_b32,full_merged_rank,10,7,7,0.8571428571428571,0.8571428571428571,0.0005494492394583535,0.020408118083934956,-0.0015624999999999905,0.5238095238095238,False
clip_b32,kcenter_subspace,3,7,7,0.0,0.14285714285714285,0.008880788939339777,0.27099431552720593,0.005623733997344964,0.8571428571428572,False
clip_b32,kcenter_subspace,5,7,7,0.0,0.14285714285714285,0.008880788939339777,0.27099431552720593,0.005623733997344964,0.7619047619047619,False
clip_b32,kcenter_subspace,10,7,7,0.2857142857142857,0.42857142857142855,0.0030768871307372985,0.11598385280033045,0.002135920524597149,0.5238095238095238,False
clip_b32,pool_vendi_subspace,3,7,7,0.0,0.14285714285714285,0.008880788939339777,0.27099431552720593,0.005623733997344964,0.8571428571428572,False
clip_b32,pool_vendi_subspace,5,7,7,0.0,0.23809523809523808,0.007821513925279902,0.24447983357071862,0.0052683745111737745,0.7619047619047619,False
clip_b32,pool_vendi_subspace,10,7,7,0.5714285714285714,0.5714285714285714,0.003564345836639401,0.08919116661332592,-0.0023096323013305537,0.5238095238095238,False
clip_b32,random,3,700,7,0.14857142857142858,0.13190476190476189,0.009481123651776993,0.28588931054915717,0.00842132408278329,0.8571428571428572,False
clip_b32,random,5,700,7,0.24428571428571427,0.23047619047619045,0.006697376080921718,0.2072112522097137,0.005371922867638722,0.7619047619047619,False
clip_b32,random,10,700,7,0.48,0.46952380952380945,0.0036773235457284096,0.1113492314271965,0.00322209424631936,0.5238095238095238,False
clip_b32,rank_only,3,7,7,0.5714285714285714,0.47619047619047616,0.003564345836639401,0.08919116661332592,-0.0023096323013305537,0.8571428571428572,False
clip_b32,rank_only,5,7,7,0.8571428571428571,0.7619047619047619,0.0005494492394583535,0.020408118083934956,-0.0015624999999999905,0.7619047619047619,False
clip_b32,rank_only,10,7,7,1.0,0.8571428571428571,0.0,0.0,0.0,0.5238095238095238,True
