encoder,method,shortlist_size,rows,targets,best_candidate_recall_mean,top3_candidate_recall_mean,best_candidate_family_recall_mean,top3_candidate_family_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_mean,removed_fraction,selected_family_count_mean,removed_family_fraction_mean,passes_90pct_recall_at_50pct_removal
clip_b32,dpp_subspace,3,7,7,0.7142857142857143,0.5238095238095237,0.7142857142857143,0.5476190476190476,0.0013065389417707962,0.04037112443161823,0.00167713846479145,0.85,3.0,0.8125,False
clip_b32,dpp_subspace,5,7,7,0.8571428571428571,0.619047619047619,1.0,0.8571428571428571,0.0005788983617510045,0.011057609354520307,-0.00010857582092284521,0.75,5.0,0.6875,False
clip_b32,dpp_subspace,10,7,7,1.0,0.9047619047619048,1.0,0.9047619047619048,0.0,0.0,0.0,0.5,9.0,0.4375,True
clip_b32,facility_subspace,3,7,7,0.14285714285714285,0.23809523809523808,0.14285714285714285,0.35714285714285715,0.003287020658462552,0.15569461241430024,0.005271296841757629,0.85,3.0,0.8125,False
clip_b32,facility_subspace,5,7,7,0.14285714285714285,0.47619047619047616,0.14285714285714285,0.5952380952380951,0.0024802625124369848,0.10741258323063144,0.005621211869376046,0.75,5.0,0.6875,False
clip_b32,facility_subspace,10,7,7,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.6904761904761905,0.001752621932417193,0.07809906815353351,0.003835497583661751,0.5,10.0,0.375,False
clip_b32,kcenter_subspace,3,7,7,0.0,0.23809523809523808,0.0,0.23809523809523808,0.006117239871281178,0.21300348565100274,0.00895436320986068,0.85,3.0,0.8125,False
clip_b32,kcenter_subspace,5,7,7,0.0,0.2857142857142857,0.0,0.38095238095238093,0.006117239871281178,0.21300348565100274,0.00895436320986068,0.75,5.0,0.6875,False
clip_b32,kcenter_subspace,10,7,7,0.0,0.3333333333333333,0.14285714285714285,0.6428571428571429,0.005776288207173986,0.2005720927620401,0.00923436539513727,0.5,10.0,0.375,False
clip_b32,pool_vendi_subspace,3,7,7,0.0,0.23809523809523808,0.0,0.23809523809523808,0.006117239871281178,0.21300348565100274,0.00895436320986068,0.85,3.0,0.8125,False
clip_b32,pool_vendi_subspace,5,7,7,0.0,0.38095238095238093,0.0,0.38095238095238093,0.005995857566680878,0.21068494720711814,0.008891505854470405,0.75,5.0,0.6875,False
clip_b32,pool_vendi_subspace,10,7,7,0.7142857142857143,0.6666666666666667,0.7142857142857143,0.6904761904761905,0.0013065389417707962,0.04037112443161823,0.00167713846479145,0.5,10.0,0.375,False
clip_b32,random,3,700,7,0.15571428571428572,0.14333333333333334,0.17857142857142858,0.1969047619047619,0.007808716063491287,0.30553841862353376,0.009723578367914475,0.85,2.9371428571428573,0.8164285714285714,False
clip_b32,random,5,700,7,0.24285714285714285,0.2623809523809524,0.2785714285714286,0.3314285714285714,0.0053823317982464635,0.2078559648859012,0.006872504830360415,0.75,4.755714285714285,0.7027678571428572,False
clip_b32,random,10,700,7,0.48,0.48,0.5214285714285715,0.5807142857142857,0.0026248707872494753,0.1013316855849886,0.0037273693936211746,0.5,8.961428571428572,0.43991071428571427,False
clip_b32,rank_only,3,7,7,0.7142857142857143,0.5238095238095237,0.7142857142857143,0.5476190476190476,0.0013065389417707962,0.04037112443161823,0.00167713846479145,0.85,3.0,0.8125,False
clip_b32,rank_only,5,7,7,0.8571428571428571,0.8095238095238094,0.8571428571428571,0.8095238095238094,0.0007276405800197917,0.029313515077097924,0.0017857142857142952,0.75,4.0,0.75,False
clip_b32,rank_only,10,7,7,1.0,0.9047619047619048,1.0,0.9047619047619048,0.0,0.0,0.0,0.5,8.0,0.5,True
