encoder,source,source_domain,adapter_seed,target,validation_accuracy,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
dinov2_b14,mnist,digits_characters,4,gtsrb,0.6234021782875061,0.5257999897003174,500,600,256,128,0.01,1.1644295752048492,0.016255080699920654,npu:5
dinov2_b14,mnist,digits_characters,4,oxford_pets,0.9472259283065796,0.9351321458816528,500,600,256,128,0.01,1.1644295752048492,0.015809256583452225,npu:5
dinov2_b14,octmnist,medical,0,beans,0.9278846979141235,0.9296875,500,600,256,128,0.01,1.1931739691644907,0.013561796396970749,npu:5
dinov2_b14,octmnist,medical,0,dtd,0.7406915426254272,0.7473404407501221,500,600,256,128,0.01,1.1931739691644907,0.014389511197805405,npu:5
dinov2_b14,octmnist,medical,0,eurosat,0.9065605998039246,0.9025925397872925,500,600,256,128,0.01,1.1931739691644907,0.015592414885759354,npu:5
dinov2_b14,octmnist,medical,0,flowers102,1.0,0.9953999519348145,500,600,256,128,0.01,1.1931739691644907,0.015162324532866478,npu:5
dinov2_b14,octmnist,medical,0,food101,0.7762376666069031,0.7955999970436096,500,600,256,128,0.01,1.1931739691644907,0.019601628184318542,npu:5
dinov2_b14,octmnist,medical,0,gtsrb,0.6017699241638184,0.5193999409675598,500,600,256,128,0.01,1.1931739691644907,0.016708672046661377,npu:5
dinov2_b14,octmnist,medical,0,oxford_pets,0.9499322175979614,0.9321340322494507,500,600,256,128,0.01,1.1931739691644907,0.016089487820863724,npu:5
dinov2_b14,octmnist,medical,1,beans,0.9182692766189575,0.9375,500,600,256,128,0.01,1.159173347055912,0.014906633645296097,npu:5
dinov2_b14,octmnist,medical,1,dtd,0.7473404407501221,0.7430850863456726,500,600,256,128,0.01,1.159173347055912,0.01400730013847351,npu:5
dinov2_b14,octmnist,medical,1,eurosat,0.9005963206291199,0.9062962532043457,500,600,256,128,0.01,1.159173347055912,0.017247499898076057,npu:5
dinov2_b14,octmnist,medical,1,flowers102,0.9950980544090271,0.9953999519348145,500,600,256,128,0.01,1.159173347055912,0.015472814440727234,npu:5
dinov2_b14,octmnist,medical,1,food101,0.7623762488365173,0.7985999584197998,500,600,256,128,0.01,1.159173347055912,0.01845758780837059,npu:5
dinov2_b14,octmnist,medical,1,gtsrb,0.6214356422424316,0.5291999578475952,500,600,256,128,0.01,1.159173347055912,0.019742170348763466,npu:5
dinov2_b14,octmnist,medical,1,oxford_pets,0.9431663751602173,0.9351321458816528,500,600,256,128,0.01,1.159173347055912,0.016618547961115837,npu:5
dinov2_b14,octmnist,medical,2,beans,0.9326923489570618,0.953125,500,600,256,128,0.01,1.1375026479363441,0.015739737078547478,npu:5
dinov2_b14,octmnist,medical,2,dtd,0.748670220375061,0.7473404407501221,500,600,256,128,0.01,1.1375026479363441,0.01758488267660141,npu:5
dinov2_b14,octmnist,medical,2,eurosat,0.8956261873245239,0.9100000262260437,500,600,256,128,0.01,1.1375026479363441,0.016816649585962296,npu:5
dinov2_b14,octmnist,medical,2,flowers102,1.0,0.9947999715805054,500,600,256,128,0.01,1.1375026479363441,0.017332972958683968,npu:5
dinov2_b14,octmnist,medical,2,food101,0.7782177925109863,0.804599940776825,500,600,256,128,0.01,1.1375026479363441,0.01778644323348999,npu:5
