encoder,method,shortlist_size,rows,targets,best_candidate_recall_mean,top3_candidate_recall_mean,best_candidate_family_recall_mean,top3_candidate_family_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_mean,removed_fraction,selected_family_count_mean,removed_family_fraction_mean,passes_90pct_recall_at_50pct_removal
resnet50,dpp_subspace,3,7,7,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.6666666666666666,0.00295528838211147,0.09765178938978905,-0.005367725236075268,0.8235294117647058,3.0,0.7857142857142857,False
resnet50,dpp_subspace,5,7,7,0.7142857142857143,0.4761904761904762,0.7142857142857143,0.7142857142857143,0.0024210708540671594,0.08117919318031673,-0.000903439521789554,0.7058823529411764,5.0,0.6428571428571429,False
resnet50,dpp_subspace,8,7,7,0.7142857142857143,0.761904761904762,0.7142857142857143,0.761904761904762,0.002384880997878528,0.07821281406307208,-0.0005436522620064935,0.5294117647058824,6.0,0.5714285714285713,False
resnet50,facility_subspace,3,7,7,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.004586247331453115,0.13244062811016544,0.0016231485775538726,0.8235294117647058,3.0,0.7857142857142857,False
resnet50,facility_subspace,5,7,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.5,0.004077675379042046,0.09075443816276167,0.0011046324457441026,0.7058823529411764,5.0,0.6428571428571429,False
resnet50,facility_subspace,8,7,7,0.2857142857142857,0.5238095238095238,0.2857142857142857,0.5952380952380951,0.0034910084476172387,0.08114115081810282,-0.0005353672163827142,0.5294117647058824,8.0,0.4285714285714287,False
resnet50,full_merged_rank,3,7,7,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.6666666666666666,0.00295528838211147,0.09765178938978905,-0.005367725236075268,0.8235294117647058,3.0,0.7857142857142857,False
resnet50,full_merged_rank,5,7,7,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.002586861510594301,0.08629134768088638,-0.0035820109503609887,0.7058823529411764,4.0,0.7142857142857143,False
resnet50,full_merged_rank,8,7,7,0.7142857142857143,0.761904761904762,0.7142857142857143,0.761904761904762,0.002089487335141455,0.07095481616113734,-0.0020195109503609826,0.5294117647058824,6.0,0.5714285714285713,False
resnet50,kcenter_subspace,3,7,7,0.8571428571428571,0.3333333333333333,0.8571428571428571,0.35714285714285715,0.00012761989729743423,0.010460638371006687,-1.0582378932414268e-05,0.8235294117647058,3.0,0.7857142857142857,False
resnet50,kcenter_subspace,5,7,7,0.8571428571428571,0.38095238095238093,0.8571428571428571,0.4047619047619047,0.00012761989729743423,0.010460638371006687,-1.0582378932414268e-05,0.7058823529411764,5.0,0.6428571428571429,False
resnet50,kcenter_subspace,8,7,7,0.8571428571428571,0.5238095238095238,0.8571428571428571,0.5476190476190476,9.143004110880235e-05,0.007494259253762033,0.00034920488085064615,0.5294117647058824,8.0,0.4285714285714287,False
resnet50,pool_vendi_subspace,3,7,7,0.8571428571428571,0.3333333333333333,0.8571428571428571,0.35714285714285715,0.00012761989729743423,0.010460638371006687,-1.0582378932414268e-05,0.8235294117647058,3.0,0.7857142857142857,False
resnet50,pool_vendi_subspace,5,7,7,0.8571428571428571,0.38095238095238093,0.8571428571428571,0.4047619047619047,0.00012761989729743423,0.010460638371006687,-1.0582378932414268e-05,0.7058823529411764,5.0,0.6428571428571429,False
resnet50,pool_vendi_subspace,8,7,7,0.8571428571428571,0.5238095238095238,0.8571428571428571,0.5476190476190476,9.143004110880235e-05,0.007494259253762033,0.00034920488085064615,0.5294117647058824,8.0,0.4285714285714287,False
resnet50,random,3,700,7,0.1957142857142857,0.18714285714285714,0.1957142857142857,0.250952380952381,0.008980565481142979,0.23269123153957674,0.002668991795607968,0.8235294117647058,2.927142857142857,0.7909183673469388,False
resnet50,random,5,700,7,0.30142857142857143,0.3066666666666666,0.30142857142857143,0.3788095238095238,0.006121663425830885,0.156848429551296,0.0011705487966537436,0.7058823529411764,4.744285714285715,0.6611224489795917,False
resnet50,random,8,700,7,0.4614285714285714,0.45952380952380956,0.4614285714285714,0.5478571428571428,0.004109257235400179,0.10804737811840642,-9.889469827924808e-05,0.5294117647058824,7.204285714285715,0.48540816326530617,False
resnet50,rank_only,3,7,7,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.003296082771438621,0.10816018357593833,-0.0033587966646467,0.8235294117647058,2.0,0.8571428571428574,False
resnet50,rank_only,5,7,7,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.002586861510594301,0.08629134768088638,-0.0035820109503609887,0.7058823529411764,4.0,0.7142857142857143,False
resnet50,rank_only,8,7,7,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0024210708540671594,0.08117919318031673,-0.000903439521789554,0.5294117647058824,5.0,0.6428571428571429,False
