dataset,encoder,target_domain,budget,method,repeat,selected,selected_sample_count,selected_sample_ids_sha256,target_test_count,ridge_regularization,ridge_solver,evaluation_seconds,evaluation_cache_hit,squared_loss,brier_score,nll,accuracy,macro_f1,ece
office_home,resnet50,Art,1,random,11,Clipart__block_02,1059,7ebecc20ff1314edddc0f696bae3e2d7e358fad3c43b8b111de38be619847a4e,1686,1.0,dual,0.18260178342461586,1,0.70160389439083,0.9744438234399352,3.909204876103734,0.5948991696322657,0.5193699798864289,0.5734483763602314
office_home,resnet50,Art,1,random,12,Clipart__block_00,1125,27b326681c1d882ddb44e3e0319c441dae5d538978595707a5110d8e72cacbd0,1686,1.0,dual,0.197714077308774,0,0.7172182370095459,0.9747287448294748,3.917013989682938,0.5776986951364176,0.5049001227506624,0.5564475754257843
office_home,resnet50,Art,1,random,13,Product__block_02,1121,c822aa8a4f79eecc19a26d2a6156da6ac19aea26b54feb72b745d99537b4bad8,1686,1.0,dual,0.19559038989245892,1,0.6925427173881386,0.9743237196874059,3.9060943205438443,0.5836298932384342,0.539939595496933,0.5620537208456132
office_home,resnet50,Art,1,random,14,Clipart__block_02,1059,7ebecc20ff1314edddc0f696bae3e2d7e358fad3c43b8b111de38be619847a4e,1686,1.0,dual,0.18260178342461586,1,0.70160389439083,0.9744438234399352,3.909204876103734,0.5948991696322657,0.5193699798864289,0.5734483763602314
office_home,resnet50,Art,1,random,15,Real World__block_01,1065,6d63d4a153541ac317ee693098c26eaac6fb3750adcce9f999a1a60f718aacbc,1686,1.0,dual,0.18158137053251266,0,0.592438116050828,0.9705124799236541,3.8235868315799766,0.6862396204033214,0.6446632702096651,0.6629214872812985
office_home,resnet50,Art,1,random,16,Product__block_02,1121,c822aa8a4f79eecc19a26d2a6156da6ac19aea26b54feb72b745d99537b4bad8,1686,1.0,dual,0.19559038989245892,1,0.6925427173881386,0.9743237196874059,3.9060943205438443,0.5836298932384342,0.539939595496933,0.5620537208456132
office_home,resnet50,Art,1,random,17,Real World__block_00,1050,69a64348e87c0fc1fdc38432b8a51f9c425eb6a2b8ef6953612dad3b691d3961,1686,1.0,dual,0.18095173873007298,0,0.5835662450335285,0.9704605311554131,3.819608562785988,0.7016607354685647,0.6556277097462465,0.6782935709794162
office_home,resnet50,Art,1,random,18,Real World__block_03,1147,c2b19e01e7ee4c1cbb1fbf439abefeb09b94b00a021babbb71c4c34d2f7bb566,1686,1.0,dual,0.21857532486319542,1,0.5748487147494661,0.9701092284951166,3.813632480047658,0.708185053380783,0.6598068326146399,0.6847680357277592
office_home,resnet50,Art,1,random,19,Real World__block_00,1050,69a64348e87c0fc1fdc38432b8a51f9c425eb6a2b8ef6953612dad3b691d3961,1686,1.0,dual,0.18095173873007298,1,0.5835662450335285,0.9704605311554131,3.819608562785988,0.7016607354685647,0.6556277097462465,0.6782935709794162
office_home,resnet50,Art,1,second_moment_mmd,-1,Real World__block_00,1050,69a64348e87c0fc1fdc38432b8a51f9c425eb6a2b8ef6953612dad3b691d3961,1686,1.0,dual,0.18095173873007298,1,0.5835662450335285,0.9704605311554131,3.819608562785988,0.7016607354685647,0.6556277097462465,0.6782935709794162
office_home,resnet50,Art,1,size,-1,Real World__block_03,1147,c2b19e01e7ee4c1cbb1fbf439abefeb09b94b00a021babbb71c4c34d2f7bb566,1686,1.0,dual,0.21857532486319542,1,0.5748487147494661,0.9701092284951166,3.813632480047658,0.708185053380783,0.6598068326146399,0.6847680357277592
office_home,resnet50,Art,1,spectrum_rank_l,-1,Real World__block_00,1050,69a64348e87c0fc1fdc38432b8a51f9c425eb6a2b8ef6953612dad3b691d3961,1686,1.0,dual,0.18095173873007298,1,0.5835662450335285,0.9704605311554131,3.819608562785988,0.7016607354685647,0.6556277097462465,0.6782935709794162
office_home,resnet50,Art,1,target_a,-1,Real World__block_03,1147,c2b19e01e7ee4c1cbb1fbf439abefeb09b94b00a021babbb71c4c34d2f7bb566,1686,1.0,dual,0.21857532486319542,1,0.5748487147494661,0.9701092284951166,3.813632480047658,0.708185053380783,0.6598068326146399,0.6847680357277592
office_home,resnet50,Art,1,target_energy,-1,Clipart__block_00,1125,27b326681c1d882ddb44e3e0319c441dae5d538978595707a5110d8e72cacbd0,1686,1.0,dual,0.197714077308774,1,0.7172182370095459,0.9747287448294748,3.917013989682938,0.5776986951364176,0.5049001227506624,0.5564475754257843
office_home,resnet50,Art,3,bayesian_d,-1,Real World__block_01|Real World__block_02|Real World__block_03,3298,acf6b96cfcadebb80d5e98ee3c43dad65809e920eaf7994538f88f1c38f9ec6f,1686,1.0,primal,0.5163999516516924,0,0.5489485909116086,0.9669249039173241,3.753080220295922,0.7141162514827996,0.6783227481848719,0.688829090633453
office_home,resnet50,Art,3,collapse_4s,-1,Clipart__block_00|Real World__block_02|Real World__block_03,3358,b92eb4e65a0b26433da14ad92c72a7f477aba620f47a0ba8ec769da8c8148c43,1686,1.0,primal,0.5138563308864832,0,0.5557117350864704,0.967093138965779,3.7568376476789616,0.7218268090154211,0.6819906163558426,0.696740086442292
office_home,resnet50,Art,3,domain_balance,-1,Clipart__block_00|Product__block_00|Real World__block_03,3414,274d2d3f2090ccc8a7714576d23fa7a4f83712633578ea10b9e7aac3a228e391,1686,1.0,primal,0.5171711035072803,0,0.5633624769781345,0.9676193689327602,3.766638879010232,0.7241992882562278,0.6823462732388071,0.6994540128733137
office_home,resnet50,Art,3,dpp_subspace,-1,Clipart__block_00|Product__block_00|Real World__block_03,3414,274d2d3f2090ccc8a7714576d23fa7a4f83712633578ea10b9e7aac3a228e391,1686,1.0,primal,0.5171711035072803,1,0.5633624769781345,0.9676193689327602,3.766638879010232,0.7241992882562278,0.6823462732388071,0.6994540128733137
office_home,resnet50,Art,3,effective_rank,-1,Real World__block_01|Real World__block_02|Real World__block_03,3298,acf6b96cfcadebb80d5e98ee3c43dad65809e920eaf7994538f88f1c38f9ec6f,1686,1.0,primal,0.5163999516516924,1,0.5489485909116086,0.9669249039173241,3.753080220295922,0.7141162514827996,0.6783227481848719,0.688829090633453
office_home,resnet50,Art,3,facility_subspace,-1,Clipart__block_01|Product__block_00|Real World__block_02,3305,eefef2b36dc2bea4cdc5db407c2e43d0ba1de31738e04b8a0da4d817ad2b1c0f,1686,1.0,primal,0.49768073484301567,0,0.568562715633553,0.9675807844816069,3.7663019657679855,0.7075919335705813,0.6656903471165225,0.6826814654812836
office_home,resnet50,Art,3,kcenter_subspace,-1,Clipart__block_00|Product__block_02|Real World__block_03,3393,673b183ee6d03946a3bd5083e5061bbfca24b9098a525af11a0570e460c6bd87,1686,1.0,primal,0.5020684115588665,0,0.5691385797291596,0.9678679841082409,3.7711787381438038,0.7194543297746144,0.6800108427533369,0.6948251170251966
office_home,resnet50,Art,3,random,0,Clipart__block_01|Clipart__block_03|Product__block_01,3280,b18f88f4383ed022d56302a09839cc8fbafafadbef8eeebe77e58fe90d5c92c8,1686,1.0,primal,0.4927616398781538,0,0.6166624025231373,0.9690072859208548,3.796913424186285,0.6862396204033214,0.6330643310190059,0.6620406757544255
office_home,resnet50,Art,3,random,1,Clipart__block_01|Product__block_00|Product__block_01,3318,934fc606144af47737c6ba24f80a36219c3722b0737fa5fcc5701a7e4dd4598c,1686,1.0,primal,0.5064760651439428,0,0.6112428252501174,0.9693353920734114,3.8020824710820347,0.6791221826809015,0.623839171132426,0.6550929021325748
office_home,resnet50,Art,3,random,2,Product__block_03|Real World__block_00|Real World__block_02,3213,3a02770203ce8b36cb2210c5ddfcd700ce3f5c8c22f35dd840e5f6c209a5fce7,1686,1.0,primal,0.5037356689572334,0,0.5557697106385644,0.9672411593666593,3.75794038728762,0.7123368920521945,0.6750310065860178,0.6871924659209313
office_home,resnet50,Art,3,random,3,Clipart__block_00|Product__block_03|Real World__block_02,3288,6ece2afa2d0ac84d4b59af2293a17e0ab556d699d10e4bc087d1ebbbc2c2c234,1686,1.0,primal,0.5290527809411287,0,0.5735877788548898,0.9677203387675128,3.7694705721842516,0.7052194543297746,0.6646338635160779,0.6804406391232295
office_home,resnet50,Art,3,random,4,Clipart__block_02|Clipart__block_03|Product__block_00,3305,3cdc670c1ed57047c6e3b166d736cb99fc63553dbe2dc798ce06576b46e91941,1686,1.0,primal,0.4760035015642643,0,0.6118363130470306,0.96895447236754,3.795571893789768,0.6820877817319099,0.6245291069520774,0.6578954793864883
office_home,resnet50,Art,3,random,5,Clipart__block_02|Clipart__block_03|Real World__block_03,3310,f4dc835fdf5785d34228f067616c2aa0e9e3c56079851f07a2942bc3859683df,1686,1.0,primal,0.4826786834746599,0,0.5742195122174835,0.9679063464958065,3.7721151092171836,0.7141162514827996,0.6724213889209997,0.6894823203900934
office_home,resnet50,Art,3,random,6,Product__block_00|Real World__block_00|Real World__block_03,3339,952576354c4899bdccdb553e4bc30a86974e217b321d02e8ead097acbc6ee96e,1686,1.0,primal,0.5114642828702927,0,0.5479403109989207,0.9671620869188048,3.756346454524574,0.7247924080664294,0.68032062154249,0.6997123085685493
office_home,resnet50,Art,3,random,7,Clipart__block_02|Product__block_01|Real World__block_02,3244,d3da8a0bb526044e1812fa7ec1615b2be3ce3efda6b8603b4d721a1b44c91138,1686,1.0,primal,0.5169538240879774,0,0.5673602578048627,0.9675468720282608,3.7654637101615296,0.7153024911032029,0.672885491380256,0.6903684867561397
office_home,resnet50,Art,3,random,8,Clipart__block_03|Product__block_03|Real World__block_01,3246,d19fecb4a268034985057b67a3997e71d794491d6cc679b5c2ef00f29f0a41b5,1686,1.0,primal,0.5147240441292524,0,0.5729148351623101,0.9678411844880037,3.7715768455755505,0.7105575326215896,0.6667037065144743,0.6858946083867191
office_home,resnet50,Art,3,random,9,Product__block_00|Product__block_02|Real World__block_01,3328,4443d13727fa658da4e413e64f609592aa5368258de4fcaade6e538cbb81c38d,1686,1.0,primal,0.48513020388782024,0,0.5839717430185803,0.9684690595718591,3.783679932460691,0.6963226571767497,0.6566663414307593,0.671838280345462
office_home,resnet50,Art,3,random,10,Clipart__block_02|Product__block_02|Real World__block_00,3230,309fa3ea7ef89c521d5fb35e960b1c2608ad4187577ebffae47736a706ea0642,1686,1.0,primal,0.5040040668100119,0,0.56863499157524,0.9678316948063405,3.7696215100262966,0.7111506524317912,0.6700031693851656,0.6864206761449887
