seed,dimension,candidate_count,budget,target_samples,target_rank,target_moment_relative_error,strategy_id,mode,rank_cap,rank_cap_fraction,rank_schedule,fallback_to_full,selected,full_selected,selection_match,proxy_risk,full_proxy_risk,relative_proxy_risk_vs_full_greedy,true_target_risk,full_true_target_risk,relative_true_risk_vs_full_greedy,transmitted_bytes,dense_full_gram_bytes,packed_full_gram_bytes,byte_ratio_vs_dense,byte_ratio_vs_packed,selection_seconds,decomposition_seconds,certified_steps,certificate_rate,certified_comparisons,total_comparisons,pair_certificate_rate,covered_intervals,total_intervals,interval_coverage_rate,mean_selected_interval_width,sketch_bytes,full_gram_bytes,byte_ratio,uncertified_fallback_steps,mean_refinement_rounds
20260923,16,16,3,32,4,0.29875563608325706,fixed_l2,fixed_rank,2,0.125,2,0,pool_00|pool_02|pool_03,pool_00|pool_01|pool_15,0,0.09456960265986493,0.07614915733381838,0.24189952943662968,0.10007880148380116,0.0822250383116371,0.21713292615927254,4480,32768,17408,0.13671875,0.25735294117647056,0.14608401246368885,0.006049754098057747,0,0.0,0,42,0.0,45,45,1.0,0.9227308258116461,4480,32768,0.13671875,,
20260923,16,16,3,32,4,0.29875563608325706,fixed_l4,fixed_rank,4,0.25,4,0,pool_01|pool_02|pool_15,pool_00|pool_01|pool_15,0,0.07142605341553149,0.07614915733381838,-0.06202437536612546,0.0768817970454386,0.0822250383116371,-0.0649831410956277,8576,32768,17408,0.26171875,0.49264705882352944,0.1458521131426096,0.006049754098057747,0,0.0,11,42,0.2619047619047619,45,45,1.0,0.16613884634570067,8576,32768,0.26171875,,
20260923,16,16,3,32,4,0.29875563608325706,fixed_l8,fixed_rank,8,0.5,8,0,pool_00|pool_01|pool_12,pool_00|pool_01|pool_15,0,0.07745848301731159,0.07614915733381838,0.017194224195462314,0.08375855490677703,0.0822250383116371,0.01865023874270287,16768,32768,17408,0.51171875,0.9632352941176471,0.1468848753720522,0.006049754098057747,0,0.0,13,42,0.30952380952380953,45,45,1.0,0.07362139758649201,16768,32768,0.51171875,,
20260923,16,16,3,32,4,0.29875563608325706,fixed_l16,fixed_rank,16,1.0,16,0,pool_00|pool_01|pool_15,pool_00|pool_01|pool_15,1,0.07614915733381838,0.07614915733381838,0.0,0.0822250383116371,0.0822250383116371,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.14704027585685253,0.006049754098057747,3,1.0,42,42,1.0,45,45,1.0,0.0,33152,32768,1.01171875,,
20260923,16,16,3,32,4,0.29875563608325706,adaptive_cap_l1,adaptive_capped,1,0.0625,1,0,pool_01|pool_02|pool_03,pool_00|pool_01|pool_15,0,0.09750673879923241,0.07614915733381838,0.2804703586119524,0.10651778496207007,0.0822250383116371,0.29544220530931475,2432,32768,17408,0.07421875,0.13970588235294118,0.2456555925309658,0.006049754098057747,0,0.0,0,42,0.0,45,45,1.0,1.9273502814700514,,,,3,0.0
20260923,16,16,3,32,4,0.29875563608325706,adaptive_fallback_cap_l1,adaptive_full_fallback,1,0.0625,1,1,pool_00|pool_01|pool_15,pool_00|pool_01|pool_15,1,0.07614915733381838,0.07614915733381838,0.0,0.0822250383116371,0.0822250383116371,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.2878684252500534,0.006049754098057747,3,1.0,42,42,1.0,45,45,1.0,0.0,,,,0,0.3333333333333333
20260923,16,16,3,32,4,0.29875563608325706,adaptive_cap_l2,adaptive_capped,2,0.125,1|2,0,pool_00|pool_02|pool_03,pool_00|pool_01|pool_15,0,0.09456960265986493,0.07614915733381838,0.24189952943662968,0.10007880148380116,0.0822250383116371,0.21713292615927254,4480,32768,17408,0.13671875,0.25735294117647056,0.27963925898075104,0.006049754098057747,0,0.0,0,42,0.0,45,45,1.0,0.9227308258116461,,,,3,0.3333333333333333
20260923,16,16,3,32,4,0.29875563608325706,adaptive_fallback_cap_l2,adaptive_full_fallback,2,0.125,1|2,1,pool_00|pool_01|pool_15,pool_00|pool_01|pool_15,1,0.07614915733381838,0.07614915733381838,0.0,0.0822250383116371,0.0822250383116371,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.3173944987356663,0.006049754098057747,3,1.0,42,42,1.0,45,45,1.0,0.0,,,,0,0.6666666666666666
20260923,16,16,3,32,4,0.29875563608325706,adaptive_cap_l4,adaptive_capped,4,0.25,1|2|4,0,pool_01|pool_02|pool_15,pool_00|pool_01|pool_15,0,0.07142605341553149,0.07614915733381838,-0.06202437536612546,0.0768817970454386,0.0822250383116371,-0.0649831410956277,8576,32768,17408,0.26171875,0.49264705882352944,0.3140268735587597,0.006049754098057747,0,0.0,11,42,0.2619047619047619,45,45,1.0,0.16613884634570067,,,,3,0.6666666666666666
20260923,16,16,3,32,4,0.29875563608325706,adaptive_fallback_cap_l4,adaptive_full_fallback,4,0.25,1|2|4,1,pool_00|pool_01|pool_15,pool_00|pool_01|pool_15,1,0.07614915733381838,0.07614915733381838,0.0,0.0822250383116371,0.0822250383116371,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.4124050084501505,0.006049754098057747,3,1.0,42,42,1.0,45,45,1.0,0.0,,,,0,1.6666666666666667
20260923,16,16,3,32,4,0.29875563608325706,adaptive_cap_l8,adaptive_capped,8,0.5,1|2|4|8,0,pool_00|pool_01|pool_12,pool_00|pool_01|pool_15,0,0.07745848301731159,0.07614915733381838,0.017194224195462314,0.08375855490677703,0.0822250383116371,0.01865023874270287,16768,32768,17408,0.51171875,0.9632352941176471,0.38121524080634117,0.006049754098057747,0,0.0,13,42,0.30952380952380953,45,45,1.0,0.07362139758649201,,,,3,1.3333333333333333
20260923,16,16,3,32,4,0.29875563608325706,adaptive_fallback_cap_l8,adaptive_full_fallback,8,0.5,1|2|4|8,1,pool_00|pool_01|pool_15,pool_00|pool_01|pool_15,1,0.07614915733381838,0.07614915733381838,0.0,0.0822250383116371,0.0822250383116371,0.0,30080,32768,17408,0.91796875,1.7279411764705883,0.5074712000787258,0.006049754098057747,3,1.0,42,42,1.0,45,45,1.0,0.0,,,,0,2.6666666666666665
20260923,16,16,1,32,8,0.41592553167143625,full_gram,full_gram,,,,0,pool_01,pool_01,1,0.2565067597227594,0.2565067597227594,0.0,0.29177583067299645,0.29177583067299645,0.0,17408,32768,17408,0.53125,1.0,0.006480786949396133,0.006007913500070572,,,,,,,,,,,,,,
20260923,16,16,1,32,8,0.41592553167143625,fixed_l1,fixed_rank,1,0.0625,1,0,pool_04,pool_01,0,0.8099976196390075,0.2565067597227594,2.1578022369253684,0.8826460198948898,0.29177583067299645,2.0250827077041293,2432,32768,17408,0.07421875,0.13970588235294118,0.051870616152882576,0.006007913500070572,0,0.0,0,15,0.0,16,16,1.0,6.742562826308831,2432,32768,0.07421875,,
20260923,16,16,1,32,8,0.41592553167143625,fixed_l2,fixed_rank,2,0.125,2,0,pool_02,pool_01,0,0.3923719712267145,0.2565067597227594,0.5296749748458971,0.43485295206630453,0.29177583067299645,0.4903665977517504,4480,32768,17408,0.13671875,0.25735294117647056,0.05175141245126724,0.006007913500070572,0,0.0,0,15,0.0,16,16,1.0,5.212581443662021,4480,32768,0.13671875,,
20260923,16,16,1,32,8,0.41592553167143625,fixed_l4,fixed_rank,4,0.25,4,0,pool_02,pool_01,0,0.3923719712267145,0.2565067597227594,0.5296749748458971,0.43485295206630453,0.29177583067299645,0.4903665977517504,8576,32768,17408,0.26171875,0.49264705882352944,0.05195819400250912,0.006007913500070572,0,0.0,0,15,0.0,16,16,1.0,2.6802755532431406,8576,32768,0.26171875,,
20260923,16,16,1,32,8,0.41592553167143625,fixed_l8,fixed_rank,8,0.5,8,0,pool_00,pool_01,0,0.2872498678268235,0.2565067597227594,0.1198530133759135,0.29384737360398394,0.29177583067299645,0.007099775626409382,16768,32768,17408,0.51171875,0.9632352941176471,0.05204020440578461,0.006007913500070572,0,0.0,13,15,0.8666666666666667,16,16,1.0,0.14854842348258457,16768,32768,0.51171875,,
20260923,16,16,1,32,8,0.41592553167143625,fixed_l16,fixed_rank,16,1.0,16,0,pool_01,pool_01,1,0.2565067597227594,0.2565067597227594,0.0,0.29177583067299645,0.29177583067299645,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.05207935348153114,0.006007913500070572,1,1.0,15,15,1.0,16,16,1.0,0.0,33152,32768,1.01171875,,
20260923,16,16,1,32,8,0.41592553167143625,adaptive_cap_l1,adaptive_capped,1,0.0625,1,0,pool_04,pool_01,0,0.8099976196390075,0.2565067597227594,2.1578022369253684,0.8826460198948898,0.29177583067299645,2.0250827077041293,2432,32768,17408,0.07421875,0.13970588235294118,0.08956498093903065,0.006007913500070572,0,0.0,0,15,0.0,16,16,1.0,6.742562826308831,,,,1,0.0
20260923,16,16,1,32,8,0.41592553167143625,adaptive_fallback_cap_l1,adaptive_full_fallback,1,0.0625,1,1,pool_01,pool_01,1,0.2565067597227594,0.2565067597227594,0.0,0.29177583067299645,0.29177583067299645,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.12533732689917088,0.006007913500070572,1,1.0,15,15,1.0,16,16,1.0,0.0,,,,0,1.0
20260923,16,16,1,32,8,0.41592553167143625,adaptive_cap_l2,adaptive_capped,2,0.125,1|2,0,pool_02,pool_01,0,0.3923719712267145,0.2565067597227594,0.5296749748458971,0.43485295206630453,0.29177583067299645,0.4903665977517504,4480,32768,17408,0.13671875,0.25735294117647056,0.1238611601293087,0.006007913500070572,0,0.0,0,15,0.0,16,16,1.0,5.212581443662021,,,,1,1.0
20260923,16,16,1,32,8,0.41592553167143625,adaptive_fallback_cap_l2,adaptive_full_fallback,2,0.125,1|2,1,pool_01,pool_01,1,0.2565067597227594,0.2565067597227594,0.0,0.29177583067299645,0.29177583067299645,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.1586654633283615,0.006007913500070572,1,1.0,15,15,1.0,16,16,1.0,0.0,,,,0,2.0
20260923,16,16,1,32,8,0.41592553167143625,adaptive_cap_l4,adaptive_capped,4,0.25,1|2|4,0,pool_02,pool_01,0,0.3923719712267145,0.2565067597227594,0.5296749748458971,0.43485295206630453,0.29177583067299645,0.4903665977517504,8576,32768,17408,0.26171875,0.49264705882352944,0.15816733986139297,0.006007913500070572,0,0.0,0,15,0.0,16,16,1.0,2.6802755532431406,,,,1,2.0
20260923,16,16,1,32,8,0.41592553167143625,adaptive_fallback_cap_l4,adaptive_full_fallback,4,0.25,1|2|4,1,pool_01,pool_01,1,0.2565067597227594,0.2565067597227594,0.0,0.29177583067299645,0.29177583067299645,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.19248766265809536,0.006007913500070572,1,1.0,15,15,1.0,16,16,1.0,0.0,,,,0,3.0
20260923,16,16,1,32,8,0.41592553167143625,adaptive_cap_l8,adaptive_capped,8,0.5,1|2|4|8,0,pool_00,pool_01,0,0.2872498678268235,0.2565067597227594,0.1198530133759135,0.29384737360398394,0.29177583067299645,0.007099775626409382,16768,32768,17408,0.51171875,0.9632352941176471,0.19276170246303082,0.006007913500070572,0,0.0,13,15,0.8666666666666667,16,16,1.0,0.14854842348258457,,,,1,3.0
20260923,16,16,1,32,8,0.41592553167143625,adaptive_fallback_cap_l8,adaptive_full_fallback,8,0.5,1|2|4|8,1,pool_01,pool_01,1,0.2565067597227594,0.2565067597227594,0.0,0.29177583067299645,0.29177583067299645,0.0,19840,32768,17408,0.60546875,1.1397058823529411,0.2269653957337141,0.006007913500070572,1,1.0,15,15,1.0,16,16,1.0,0.0,,,,0,4.0
20260923,16,16,3,32,8,0.41592553167143625,full_gram,full_gram,,,,0,pool_00|pool_01|pool_15,pool_00|pool_01|pool_15,1,0.07649970631653595,0.07649970631653595,0.0,0.08584843456304778,0.08584843456304778,0.0,17408,32768,17408,0.53125,1.0,0.009059136733412743,0.006007913500070572,,,,,,,,,,,,,,
20260923,16,16,3,32,8,0.41592553167143625,fixed_l1,fixed_rank,1,0.0625,1,0,pool_01|pool_02|pool_04,pool_00|pool_01|pool_15,0,0.1236000774096164,0.07649970631653595,0.6156934890467596,0.13911366676507245,0.08584843456304778,0.6204566509935164,2432,32768,17408,0.07421875,0.13970588235294118,0.14645599201321602,0.006007913500070572,0,0.0,0,42,0.0,45,45,1.0,5.601541892546716,2432,32768,0.07421875,,
20260923,16,16,3,32,8,0.41592553167143625,fixed_l2,fixed_rank,2,0.125,2,0,pool_01|pool_02|pool_05,pool_00|pool_01|pool_15,0,0.1149513201538022,0.07649970631653595,0.5026374046217046,0.13138583408642263,0.08584843456304778,0.5304394862311883,4480,32768,17408,0.13671875,0.25735294117647056,0.14617243222892284,0.006007913500070572,0,0.0,0,42,0.0,45,45,1.0,3.5016544410598143,4480,32768,0.13671875,,
20260923,16,16,3,32,8,0.41592553167143625,fixed_l4,fixed_rank,4,0.25,4,0,pool_00|pool_01|pool_02,pool_00|pool_01|pool_15,0,0.09622304693464376,0.07649970631653595,0.2578224357685471,0.10483638151230532,0.08584843456304778,0.22117988575915895,8576,32768,17408,0.26171875,0.49264705882352944,0.14737102575600147,0.006007913500070572,0,0.0,0,42,0.0,45,45,1.0,1.3274719116513227,8576,32768,0.26171875,,
20260923,16,16,3,32,8,0.41592553167143625,fixed_l8,fixed_rank,8,0.5,8,0,pool_00|pool_01|pool_15,pool_00|pool_01|pool_15,1,0.07649970631653595,0.07649970631653595,0.0,0.08584843456304778,0.08584843456304778,0.0,16768,32768,17408,0.51171875,0.9632352941176471,0.14741574600338936,0.006007913500070572,0,0.0,24,42,0.5714285714285714,45,45,1.0,0.05640520537214643,16768,32768,0.51171875,,
20260923,16,16,3,32,8,0.41592553167143625,fixed_l16,fixed_rank,16,1.0,16,0,pool_00|pool_01|pool_15,pool_00|pool_01|pool_15,1,0.07649970631653595,0.07649970631653595,0.0,0.08584843456304778,0.08584843456304778,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.14856909215450287,0.006007913500070572,3,1.0,42,42,1.0,45,45,1.0,0.0,33152,32768,1.01171875,,
20260923,16,16,3,32,8,0.41592553167143625,adaptive_cap_l1,adaptive_capped,1,0.0625,1,0,pool_01|pool_02|pool_04,pool_00|pool_01|pool_15,0,0.1236000774096164,0.07649970631653595,0.6156934890467596,0.13911366676507245,0.08584843456304778,0.6204566509935164,2432,32768,17408,0.07421875,0.13970588235294118,0.2450777366757393,0.006007913500070572,0,0.0,0,42,0.0,45,45,1.0,5.601541892546716,,,,3,0.0
20260923,16,16,3,32,8,0.41592553167143625,adaptive_fallback_cap_l1,adaptive_full_fallback,1,0.0625,1,1,pool_00|pool_01|pool_15,pool_00|pool_01|pool_15,1,0.07649970631653595,0.07649970631653595,0.0,0.08584843456304778,0.08584843456304778,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.2825211826711893,0.006007913500070572,3,1.0,42,42,1.0,45,45,1.0,0.0,,,,0,0.3333333333333333
20260923,16,16,3,32,8,0.41592553167143625,adaptive_cap_l2,adaptive_capped,2,0.125,1|2,0,pool_01|pool_02|pool_05,pool_00|pool_01|pool_15,0,0.1149513201538022,0.07649970631653595,0.5026374046217046,0.13138583408642263,0.08584843456304778,0.5304394862311883,4480,32768,17408,0.13671875,0.25735294117647056,0.2803063318133354,0.006007913500070572,0,0.0,0,42,0.0,45,45,1.0,3.5016544410598143,,,,3,0.3333333333333333
20260923,16,16,3,32,8,0.41592553167143625,adaptive_fallback_cap_l2,adaptive_full_fallback,2,0.125,1|2,1,pool_00|pool_01|pool_15,pool_00|pool_01|pool_15,1,0.07649970631653595,0.07649970631653595,0.0,0.08584843456304778,0.08584843456304778,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.31699771620333195,0.006007913500070572,3,1.0,42,42,1.0,45,45,1.0,0.0,,,,0,0.6666666666666666
20260923,16,16,3,32,8,0.41592553167143625,adaptive_cap_l4,adaptive_capped,4,0.25,1|2|4,0,pool_00|pool_01|pool_02,pool_00|pool_01|pool_15,0,0.09622304693464376,0.07649970631653595,0.2578224357685471,0.10483638151230532,0.08584843456304778,0.22117988575915895,8576,32768,17408,0.26171875,0.49264705882352944,0.3156243786215782,0.006007913500070572,0,0.0,0,42,0.0,45,45,1.0,1.3274719116513227,,,,3,0.6666666666666666
20260923,16,16,3,32,8,0.41592553167143625,adaptive_fallback_cap_l4,adaptive_full_fallback,4,0.25,1|2|4,1,pool_00|pool_01|pool_15,pool_00|pool_01|pool_15,1,0.07649970631653595,0.07649970631653595,0.0,0.08584843456304778,0.08584843456304778,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.3517556693404913,0.006007913500070572,3,1.0,42,42,1.0,45,45,1.0,0.0,,,,0,1.0
20260923,16,16,3,32,8,0.41592553167143625,adaptive_cap_l8,adaptive_capped,8,0.5,1|2|4|8,0,pool_00|pool_01|pool_15,pool_00|pool_01|pool_15,1,0.07649970631653595,0.07649970631653595,0.0,0.08584843456304778,0.08584843456304778,0.0,16768,32768,17408,0.51171875,0.9632352941176471,0.35051602125167847,0.006007913500070572,0,0.0,24,42,0.5714285714285714,45,45,1.0,0.05640520537214643,,,,3,1.0
20260923,16,16,3,32,8,0.41592553167143625,adaptive_fallback_cap_l8,adaptive_full_fallback,8,0.5,1|2|4|8,1,pool_00|pool_01|pool_15,pool_00|pool_01|pool_15,1,0.07649970631653595,0.07649970631653595,0.0,0.08584843456304778,0.08584843456304778,0.0,20864,32768,17408,0.63671875,1.1985294117647058,0.4166493136435747,0.006007913500070572,3,1.0,42,42,1.0,45,45,1.0,0.0,,,,0,1.6666666666666667
20260923,16,16,1,128,2,0.11659542144236693,full_gram,full_gram,,,,0,pool_01,pool_01,1,0.1853227783910637,0.1853227783910637,0.0,0.19214359877286266,0.19214359877286266,0.0,17408,32768,17408,0.53125,1.0,0.006621599197387695,0.006251495331525803,,,,,,,,,,,,,,
20260923,16,16,1,128,2,0.11659542144236693,fixed_l1,fixed_rank,1,0.0625,1,0,pool_02,pool_01,0,0.2076522103440701,0.1853227783910637,0.12048940851667662,0.21444855187512213,0.19214359877286266,0.11608480971893663,2432,32768,17408,0.07421875,0.13970588235294118,0.053027188405394554,0.006251495331525803,0,0.0,0,15,0.0,16,16,1.0,0.829873853840079,2432,32768,0.07421875,,
20260923,16,16,1,128,2,0.11659542144236693,fixed_l2,fixed_rank,2,0.125,2,0,pool_00,pool_01,0,0.18741243050828854,0.1853227783910637,0.0112757435182377,0.1924890053919233,0.19214359877286266,0.0017976483279515427,4480,32768,17408,0.13671875,0.25735294117647056,0.05263512581586838,0.006251495331525803,0,0.0,9,15,0.6,16,16,1.0,0.22343591720625927,4480,32768,0.13671875,,
20260923,16,16,1,128,2,0.11659542144236693,fixed_l4,fixed_rank,4,0.25,4,0,pool_00,pool_01,0,0.18741243050828854,0.1853227783910637,0.0112757435182377,0.1924890053919233,0.19214359877286266,0.0017976483279515427,8576,32768,17408,0.26171875,0.49264705882352944,0.0527528990060091,0.006251495331525803,0,0.0,11,15,0.7333333333333333,16,16,1.0,0.16362541685295146,8576,32768,0.26171875,,
20260923,16,16,1,128,2,0.11659542144236693,fixed_l8,fixed_rank,8,0.5,8,0,pool_01,pool_01,1,0.1853227783910637,0.1853227783910637,0.0,0.19214359877286266,0.19214359877286266,0.0,16768,32768,17408,0.51171875,0.9632352941176471,0.05276198871433735,0.006251495331525803,0,0.0,11,15,0.7333333333333333,16,16,1.0,0.1117509812726051,16768,32768,0.51171875,,
20260923,16,16,1,128,2,0.11659542144236693,fixed_l16,fixed_rank,16,1.0,16,0,pool_01,pool_01,1,0.1853227783910637,0.1853227783910637,0.0,0.19214359877286266,0.19214359877286266,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.05311354994773865,0.006251495331525803,1,1.0,15,15,1.0,16,16,1.0,0.0,33152,32768,1.01171875,,
20260923,16,16,1,128,2,0.11659542144236693,adaptive_cap_l1,adaptive_capped,1,0.0625,1,0,pool_02,pool_01,0,0.2076522103440701,0.1853227783910637,0.12048940851667662,0.21444855187512213,0.19214359877286266,0.11608480971893663,2432,32768,17408,0.07421875,0.13970588235294118,0.0917737279087305,0.006251495331525803,0,0.0,0,15,0.0,16,16,1.0,0.829873853840079,,,,1,0.0
20260923,16,16,1,128,2,0.11659542144236693,adaptive_fallback_cap_l1,adaptive_full_fallback,1,0.0625,1,1,pool_01,pool_01,1,0.1853227783910637,0.1853227783910637,0.0,0.19214359877286266,0.19214359877286266,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.1274588629603386,0.006251495331525803,1,1.0,15,15,1.0,16,16,1.0,0.0,,,,0,1.0
20260923,16,16,1,128,2,0.11659542144236693,adaptive_cap_l2,adaptive_capped,2,0.125,1|2,0,pool_00,pool_01,0,0.18741243050828854,0.1853227783910637,0.0112757435182377,0.1924890053919233,0.19214359877286266,0.0017976483279515427,4480,32768,17408,0.13671875,0.25735294117647056,0.12665003910660744,0.006251495331525803,0,0.0,9,15,0.6,16,16,1.0,0.22343591720625927,,,,1,1.0
20260923,16,16,1,128,2,0.11659542144236693,adaptive_fallback_cap_l2,adaptive_full_fallback,2,0.125,1|2,1,pool_01,pool_01,1,0.1853227783910637,0.1853227783910637,0.0,0.19214359877286266,0.19214359877286266,0.0,17024,32768,17408,0.51953125,0.9779411764705882,0.16038422100245953,0.006251495331525803,1,1.0,15,15,1.0,16,16,1.0,0.0,,,,0,2.0
20260923,16,16,1,128,2,0.11659542144236693,adaptive_cap_l4,adaptive_capped,4,0.25,1|2|4,0,pool_00,pool_01,0,0.18741243050828854,0.1853227783910637,0.0112757435182377,0.1924890053919233,0.19214359877286266,0.0017976483279515427,6272,32768,17408,0.19140625,0.3602941176470588,0.16085553355515003,0.006251495331525803,0,0.0,11,15,0.7333333333333333,16,16,1.0,0.16362541685295146,,,,1,2.0
20260923,16,16,1,128,2,0.11659542144236693,adaptive_fallback_cap_l4,adaptive_full_fallback,4,0.25,1|2|4,1,pool_01,pool_01,1,0.1853227783910637,0.1853227783910637,0.0,0.19214359877286266,0.19214359877286266,0.0,13952,32768,17408,0.42578125,0.8014705882352942,0.19480200298130512,0.006251495331525803,1,1.0,15,15,1.0,16,16,1.0,0.0,,,,0,3.0
20260923,16,16,1,128,2,0.11659542144236693,adaptive_cap_l8,adaptive_capped,8,0.5,1|2|4|8,0,pool_01,pool_01,1,0.1853227783910637,0.1853227783910637,0.0,0.19214359877286266,0.19214359877286266,0.0,8832,32768,17408,0.26953125,0.5073529411764706,0.19431713223457336,0.006251495331525803,0,0.0,11,15,0.7333333333333333,16,16,1.0,0.1117509812726051,,,,1,3.0
20260923,16,16,1,128,2,0.11659542144236693,adaptive_fallback_cap_l8,adaptive_full_fallback,8,0.5,1|2|4|8,1,pool_01,pool_01,1,0.1853227783910637,0.1853227783910637,0.0,0.19214359877286266,0.19214359877286266,0.0,13952,32768,17408,0.42578125,0.8014705882352942,0.22897898219525814,0.006251495331525803,1,1.0,15,15,1.0,16,16,1.0,0.0,,,,0,4.0
20260923,16,16,3,128,2,0.11659542144236693,full_gram,full_gram,,,,0,pool_00|pool_01|pool_02,pool_00|pool_01|pool_02,1,0.07516208635040482,0.07516208635040482,0.0,0.07698411645692405,0.07698411645692405,0.0,17408,32768,17408,0.53125,1.0,0.009166806936264038,0.006251495331525803,,,,,,,,,,,,,,
20260923,16,16,3,128,2,0.11659542144236693,fixed_l1,fixed_rank,1,0.0625,1,0,pool_00|pool_02|pool_14,pool_00|pool_01|pool_02,0,0.07300918840338427,0.07516208635040482,-0.028643403231035387,0.07476938861164252,0.07698411645692405,-0.028768633676802168,2432,32768,17408,0.07421875,0.13970588235294118,0.14840957894921303,0.006251495331525803,0,0.0,0,42,0.0,45,45,1.0,0.5811360799057638,2432,32768,0.07421875,,
20260923,16,16,3,128,2,0.11659542144236693,fixed_l2,fixed_rank,2,0.125,2,0,pool_00|pool_02|pool_15,pool_00|pool_01|pool_02,0,0.07404440590481663,0.07516208635040482,-0.014870269039334184,0.07608245774589514,0.07698411645692405,-0.011712269394342133,4480,32768,17408,0.13671875,0.25735294117647056,0.14865919202566147,0.006251495331525803,0,0.0,9,42,0.21428571428571427,45,45,1.0,0.2189786678630347,4480,32768,0.13671875,,
20260923,16,16,3,128,2,0.11659542144236693,fixed_l4,fixed_rank,4,0.25,4,0,pool_00|pool_04|pool_15,pool_00|pool_01|pool_02,0,0.07541210357208214,0.07516208635040482,0.0033263741577335016,0.07729026645082834,0.07698411645692405,0.0039767942790588755,8576,32768,17408,0.26171875,0.49264705882352944,0.14930813387036324,0.006251495331525803,0,0.0,11,42,0.2619047619047619,45,45,1.0,0.15144133319975542,8576,32768,0.26171875,,
20260923,16,16,3,128,2,0.11659542144236693,fixed_l8,fixed_rank,8,0.5,8,0,pool_01|pool_02|pool_13,pool_00|pool_01|pool_02,0,0.07206596438900051,0.07516208635040482,-0.04119260270357882,0.07348177785218371,0.07698411645692405,-0.045494301499193604,16768,32768,17408,0.51171875,0.9632352941176471,0.14973962306976318,0.006251495331525803,0,0.0,11,42,0.2619047619047619,45,45,1.0,0.08074466549983182,16768,32768,0.51171875,,
20260923,16,16,3,128,2,0.11659542144236693,fixed_l16,fixed_rank,16,1.0,16,0,pool_00|pool_01|pool_02,pool_00|pool_01|pool_02,1,0.07516208635040482,0.07516208635040482,0.0,0.07698411645692405,0.07698411645692405,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.15026115998625755,0.006251495331525803,3,1.0,42,42,1.0,45,45,1.0,0.0,33152,32768,1.01171875,,
20260923,16,16,3,128,2,0.11659542144236693,adaptive_cap_l1,adaptive_capped,1,0.0625,1,0,pool_00|pool_02|pool_14,pool_00|pool_01|pool_02,0,0.07300918840338427,0.07516208635040482,-0.028643403231035387,0.07476938861164252,0.07698411645692405,-0.028768633676802168,2432,32768,17408,0.07421875,0.13970588235294118,0.2504040617495775,0.006251495331525803,0,0.0,0,42,0.0,45,45,1.0,0.5811360799057638,,,,3,0.0
20260923,16,16,3,128,2,0.11659542144236693,adaptive_fallback_cap_l1,adaptive_full_fallback,1,0.0625,1,1,pool_00|pool_01|pool_02,pool_00|pool_01|pool_02,1,0.07516208635040482,0.07516208635040482,0.0,0.07698411645692405,0.07698411645692405,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.2871361020952463,0.006251495331525803,3,1.0,42,42,1.0,45,45,1.0,0.0,,,,0,0.3333333333333333
20260923,16,16,3,128,2,0.11659542144236693,adaptive_cap_l2,adaptive_capped,2,0.125,1|2,0,pool_00|pool_02|pool_15,pool_00|pool_01|pool_02,0,0.07404440590481663,0.07516208635040482,-0.014870269039334184,0.07608245774589514,0.07698411645692405,-0.011712269394342133,4480,32768,17408,0.13671875,0.25735294117647056,0.28375892899930477,0.006251495331525803,0,0.0,9,42,0.21428571428571427,45,45,1.0,0.2189786678630347,,,,3,0.3333333333333333
20260923,16,16,3,128,2,0.11659542144236693,adaptive_fallback_cap_l2,adaptive_full_fallback,2,0.125,1|2,1,pool_00|pool_01|pool_02,pool_00|pool_01|pool_02,1,0.07516208635040482,0.07516208635040482,0.0,0.07698411645692405,0.07698411645692405,0.0,33152,32768,17408,1.01171875,1.9044117647058822,0.3520006984472275,0.006251495331525803,3,1.0,42,42,1.0,45,45,1.0,0.0,,,,0,1.0
20260923,16,16,3,128,2,0.11659542144236693,adaptive_cap_l4,adaptive_capped,4,0.25,1|2|4,0,pool_00|pool_04|pool_15,pool_00|pool_01|pool_02,0,0.07541210357208214,0.07516208635040482,0.0033263741577335016,0.07729026645082834,0.07698411645692405,0.0039767942790588755,8576,32768,17408,0.26171875,0.49264705882352944,0.3524025194346905,0.006251495331525803,0,0.0,11,42,0.2619047619047619,45,45,1.0,0.15144133319975542,,,,3,1.0
