encoder,method,budget,configurations,merged_reff_mean,merged_reff_std,unique_lineages_mean,lineage_duplicate_count_mean,unique_datasets_mean,selected_alias_parent_pairs_mean,max_selected_sample_overlap_mean,selection_seconds_for_max_budget_mean,metric_seconds_mean
resnet50,lineage_oracle,3,60,525.4531663503986,2.1288987659457423,3.0,0.0,1.0,0.0,0.0,3.429539501667023e-05,0.07520539400478204
resnet50,lineage_oracle,5,60,806.9757871913394,2.7822803847262043,5.0,0.0,2.0,0.0,0.0,3.429539501667023e-05,0.20520346959431965
resnet50,lineage_oracle,8,60,1121.5437332944614,2.6666637195382337,8.0,0.0,2.0,0.0,0.0,3.429539501667023e-05,0.5901584917679429
resnet50,lineage_oracle,10,60,1215.1813235943353,2.1747347609268335,10.0,0.0,3.0,0.0,0.0,3.429539501667023e-05,0.670886910520494
resnet50,rank_only,3,60,481.92849737128665,58.80727211766898,2.466666666666667,0.5333333333333333,1.0,0.5333333333333333,0.29013333333333335,2.781910200913747e-05,0.07271074233576655
resnet50,rank_only,5,60,707.7148151047251,42.10051342301009,4.0,1.0,1.0,1.0,0.43333333333333335,2.781910200913747e-05,0.19734302035843332
resnet50,rank_only,8,60,1054.1123468248327,59.10584518424829,6.6,1.4,2.0,1.4,0.43333333333333335,2.781910200913747e-05,0.5708174785288672
resnet50,rank_only,10,60,1166.7095852727782,35.64057270653523,8.0,2.0,2.0,2.0,0.43333333333333335,2.781910200913747e-05,0.6589457626764973
vit_b16,collapse_sketch,3,60,440.66014972909306,42.08861716297481,2.4,0.6,1.0,0.6,0.33013333333333333,0.10518996821095546,0.0726533801915745
vit_b16,collapse_sketch,5,60,529.0862627143446,9.248516238482434,4.0,1.0,1.0,1.0,0.43333333333333335,0.10518996821095546,0.08221183546508352
vit_b16,collapse_sketch,8,60,595.7266278757471,5.049968197097013,6.933333333333334,1.0666666666666667,3.0,1.0666666666666667,0.43333333333333335,0.10518996821095546,0.08645071877787511
vit_b16,collapse_sketch,10,60,607.9848350980577,2.923923764361498,8.75,1.25,3.0,1.25,0.43333333333333335,0.10518996821095546,0.08907769502451023
vit_b16,dpp_subspace,3,60,507.31303480260584,0.7560271188499426,3.0,0.0,3.0,0.0,0.0,0.00834162039682269,0.07466078149154783
vit_b16,dpp_subspace,5,60,576.1951336941584,0.911281593932129,4.933333333333334,0.06666666666666667,3.0,0.06666666666666667,0.0,0.00834162039682269,0.08312863440563281
vit_b16,dpp_subspace,8,60,597.7136338996269,0.8653384180686885,7.833333333333333,0.16666666666666666,4.0,0.16666666666666666,0.005000000000000001,0.00834162039682269,0.08672703402116895
vit_b16,dpp_subspace,10,60,606.699133968299,0.8402872553937776,9.7,0.3,4.0,0.3,0.012466666666666666,0.00834162039682269,0.089456700005879
vit_b16,facility_subspace,3,60,425.18793983694417,16.399680552399012,3.0,0.0,3.0,0.0,0.0,0.001614511851221323,0.07433289987966418
vit_b16,facility_subspace,5,60,537.9047631889802,1.2527820497722337,5.0,0.0,5.0,0.0,0.0,0.001614511851221323,0.08291490444292625
vit_b16,facility_subspace,8,60,582.5752692506269,2.9901356044924503,7.883333333333334,0.11666666666666667,5.0,0.11666666666666667,0.0033333333333333335,0.001614511851221323,0.08730261536935965
vit_b16,facility_subspace,10,60,597.1476656667907,0.979149184494092,9.766666666666667,0.23333333333333334,5.0,0.23333333333333334,0.006666666666666667,0.001614511851221323,0.0895596514766415
vit_b16,lineage_oracle,3,60,499.2244026224882,9.260815181565494,3.0,0.0,1.85,0.0,0.0,3.393407290180524e-05,0.0747345340748628
vit_b16,lineage_oracle,5,60,569.0075587356582,3.7002682545366055,5.0,0.0,2.0,0.0,0.0,3.393407290180524e-05,0.08312714130928119
vit_b16,lineage_oracle,8,60,598.1003442236566,0.8799511848081635,8.0,0.0,2.0,0.0,0.0,3.393407290180524e-05,0.08713087672367692
vit_b16,lineage_oracle,10,60,610.6736111472567,0.7751412108869913,10.0,0.0,3.0,0.0,0.0,3.393407290180524e-05,0.08943919710194072
vit_b16,rank_only,3,60,466.6301103977086,49.311540881166216,2.6333333333333333,0.36666666666666664,1.7166666666666666,0.36666666666666664,0.2518,2.6959553360939025e-05,0.07323441201200089
vit_b16,rank_only,5,60,558.0887279882371,19.787702106073667,4.3,0.7,2.0,0.7,0.29006666666666664,2.6959553360939025e-05,0.08223332591975728
vit_b16,rank_only,8,60,592.6110282043859,6.106831083558187,6.816666666666666,1.1833333333333333,2.0,1.1833333333333333,0.3950666666666667,2.6959553360939025e-05,0.0868289303034544
vit_b16,rank_only,10,60,601.2774307786327,4.2304594813609535,8.0,2.0,2.0,2.0,0.43333333333333335,2.6959553360939025e-05,0.08923354328920444
