encoder,target_domain,metric,method,repeat,shortlist_size,empirical_recall,mean,p_lower,p_upper
dinov2_b14,clipart,brier_score,bayesian_d,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,bayesian_d,-1,25,0.1,0.09735000000000002,0.0,0.1
dinov2_b14,clipart,brier_score,bayesian_d,-1,50,0.1,0.09735000000000002,0.0,0.1
dinov2_b14,clipart,brier_score,bayesian_d,-1,100,0.2,0.2860999999999999,0.2,0.4
dinov2_b14,clipart,brier_score,bayesian_d,-1,227,1.0,0.9561000000000002,0.8,1.0
dinov2_b14,clipart,brier_score,domain_balance,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,domain_balance,-1,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,domain_balance,-1,50,0.0,0.022449999999999998,0.0,0.1
dinov2_b14,clipart,brier_score,domain_balance,-1,100,0.0,0.022449999999999998,0.0,0.1
dinov2_b14,clipart,brier_score,domain_balance,-1,227,0.1,0.10080000000000001,0.0,0.2
dinov2_b14,clipart,brier_score,dpp_subspace,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,dpp_subspace,-1,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,dpp_subspace,-1,50,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,dpp_subspace,-1,100,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,dpp_subspace,-1,227,0.2,0.18450000000000003,0.1,0.3
dinov2_b14,clipart,brier_score,merged_effective_rank,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,merged_effective_rank,-1,25,0.1,0.09735000000000002,0.0,0.1
dinov2_b14,clipart,brier_score,merged_effective_rank,-1,50,0.1,0.09735000000000002,0.0,0.1
dinov2_b14,clipart,brier_score,merged_effective_rank,-1,100,0.2,0.2860999999999999,0.2,0.4
dinov2_b14,clipart,brier_score,merged_effective_rank,-1,227,1.0,0.9561000000000002,0.8,1.0
dinov2_b14,clipart,brier_score,random,0,10,0.1,0.09735000000000002,0.0,0.1
dinov2_b14,clipart,brier_score,random,0,25,0.1,0.09735000000000002,0.0,0.1
dinov2_b14,clipart,brier_score,random,0,50,0.1,0.09735000000000002,0.0,0.1
dinov2_b14,clipart,brier_score,random,0,100,0.1,0.1468,0.1,0.3
dinov2_b14,clipart,brier_score,random,0,227,0.4,0.368,0.3,0.5
dinov2_b14,clipart,brier_score,random,1,10,0.0,0.0486,0.0,0.1
dinov2_b14,clipart,brier_score,random,1,25,0.0,0.04909999999999999,0.0,0.1
dinov2_b14,clipart,brier_score,random,1,50,0.0,0.04909999999999999,0.0,0.1
dinov2_b14,clipart,brier_score,random,1,100,0.1,0.20860000000000004,0.1,0.3
dinov2_b14,clipart,brier_score,random,1,227,0.5,0.5811499999999998,0.4,0.7
dinov2_b14,clipart,brier_score,random,2,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,2,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,2,50,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,2,100,0.1,0.08945000000000002,0.0,0.1
dinov2_b14,clipart,brier_score,random,2,227,0.3,0.3029,0.2,0.4
dinov2_b14,clipart,brier_score,random,3,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,3,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,3,50,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,3,100,0.1,0.07579999999999999,0.0,0.1
dinov2_b14,clipart,brier_score,random,3,227,0.7,0.6497499999999999,0.5,0.7
dinov2_b14,clipart,brier_score,random,4,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,4,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,4,50,0.1,0.07590000000000001,0.0,0.1
dinov2_b14,clipart,brier_score,random,4,100,0.2,0.14665,0.0,0.2
dinov2_b14,clipart,brier_score,random,4,227,0.4,0.35960000000000003,0.2,0.5
dinov2_b14,clipart,brier_score,random,5,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,5,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,5,50,0.1,0.09735000000000002,0.0,0.1
dinov2_b14,clipart,brier_score,random,5,100,0.3,0.2814999999999999,0.2,0.3
dinov2_b14,clipart,brier_score,random,5,227,0.6,0.5691999999999999,0.4,0.7
dinov2_b14,clipart,brier_score,random,6,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,6,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,6,50,0.1,0.07579999999999999,0.0,0.1
dinov2_b14,clipart,brier_score,random,6,100,0.2,0.21125,0.1,0.3
dinov2_b14,clipart,brier_score,random,6,227,0.4,0.41170000000000007,0.3,0.6
dinov2_b14,clipart,brier_score,random,7,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,7,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,7,50,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,7,100,0.1,0.10000000000000002,0.1,0.1
dinov2_b14,clipart,brier_score,random,7,227,0.4,0.39855,0.2,0.5
dinov2_b14,clipart,brier_score,random,8,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,8,25,0.2,0.18885000000000002,0.1,0.2
dinov2_b14,clipart,brier_score,random,8,50,0.2,0.18885000000000002,0.1,0.2
dinov2_b14,clipart,brier_score,random,8,100,0.2,0.2383,0.2,0.4
dinov2_b14,clipart,brier_score,random,8,227,0.5,0.5408999999999999,0.4,0.6
dinov2_b14,clipart,brier_score,random,9,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,9,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,9,50,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,9,100,0.1,0.1627,0.1,0.3
dinov2_b14,clipart,brier_score,random,9,227,0.7,0.6533499999999999,0.6,0.8
dinov2_b14,clipart,brier_score,random,10,10,0.1,0.08480000000000001,0.0,0.1
dinov2_b14,clipart,brier_score,random,10,25,0.1,0.11735000000000001,0.0,0.2
dinov2_b14,clipart,brier_score,random,10,50,0.1,0.11735000000000001,0.0,0.2
dinov2_b14,clipart,brier_score,random,10,100,0.3,0.24565,0.1,0.4
dinov2_b14,clipart,brier_score,random,10,227,0.6,0.6228499999999999,0.5,0.8
dinov2_b14,clipart,brier_score,random,11,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,11,25,0.1,0.09735000000000002,0.0,0.1
dinov2_b14,clipart,brier_score,random,11,50,0.2,0.14985,0.1,0.2
dinov2_b14,clipart,brier_score,random,11,100,0.2,0.19000000000000003,0.1,0.3
dinov2_b14,clipart,brier_score,random,11,227,0.3,0.26994999999999997,0.2,0.4
dinov2_b14,clipart,brier_score,random,12,10,0.0,0.022449999999999998,0.0,0.1
dinov2_b14,clipart,brier_score,random,12,25,0.0,0.022449999999999998,0.0,0.1
dinov2_b14,clipart,brier_score,random,12,50,0.0,0.0245,0.0,0.1
dinov2_b14,clipart,brier_score,random,12,100,0.1,0.16840000000000002,0.1,0.3
dinov2_b14,clipart,brier_score,random,12,227,0.5,0.51595,0.4,0.6
dinov2_b14,clipart,brier_score,random,13,10,0.1,0.11145000000000004,0.1,0.2
dinov2_b14,clipart,brier_score,random,13,25,0.1,0.11145000000000004,0.1,0.2
dinov2_b14,clipart,brier_score,random,13,50,0.1,0.11145000000000004,0.1,0.2
dinov2_b14,clipart,brier_score,random,13,100,0.1,0.11145000000000004,0.1,0.2
dinov2_b14,clipart,brier_score,random,13,227,0.4,0.3744,0.3,0.5
dinov2_b14,clipart,brier_score,random,14,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,14,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,14,50,0.1,0.10000000000000002,0.1,0.1
dinov2_b14,clipart,brier_score,random,14,100,0.1,0.10000000000000002,0.1,0.1
dinov2_b14,clipart,brier_score,random,14,227,0.4,0.44415000000000004,0.3,0.6
dinov2_b14,clipart,brier_score,random,15,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,15,25,0.0,0.0020499999999999997,0.0,0.0
dinov2_b14,clipart,brier_score,random,15,50,0.1,0.15065000000000003,0.1,0.2
dinov2_b14,clipart,brier_score,random,15,100,0.3,0.33665,0.2,0.4
dinov2_b14,clipart,brier_score,random,15,227,0.7,0.7306999999999999,0.6,0.8
dinov2_b14,clipart,brier_score,random,16,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,16,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,16,50,0.1,0.10345000000000001,0.0,0.2
dinov2_b14,clipart,brier_score,random,16,100,0.3,0.2449,0.1,0.4
dinov2_b14,clipart,brier_score,random,16,227,0.6,0.5806499999999999,0.5,0.7
dinov2_b14,clipart,brier_score,random,17,10,0.1,0.081,0.0,0.1
dinov2_b14,clipart,brier_score,random,17,25,0.3,0.3097,0.2,0.4
dinov2_b14,clipart,brier_score,random,17,50,0.3,0.3097,0.2,0.4
dinov2_b14,clipart,brier_score,random,17,100,0.3,0.3097,0.2,0.4
dinov2_b14,clipart,brier_score,random,17,227,0.4,0.4236500000000001,0.3,0.5
dinov2_b14,clipart,brier_score,random,18,10,0.1,0.09530000000000001,0.0,0.1
dinov2_b14,clipart,brier_score,random,18,25,0.1,0.09530000000000001,0.0,0.1
dinov2_b14,clipart,brier_score,random,18,50,0.2,0.1953,0.1,0.2
dinov2_b14,clipart,brier_score,random,18,100,0.3,0.2859,0.2,0.4
dinov2_b14,clipart,brier_score,random,18,227,0.6,0.5617,0.4,0.7
dinov2_b14,clipart,brier_score,random,19,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,random,19,25,0.0,0.032549999999999996,0.0,0.1
dinov2_b14,clipart,brier_score,random,19,50,0.1,0.12140000000000002,0.0,0.2
dinov2_b14,clipart,brier_score,random,19,100,0.1,0.18460000000000001,0.1,0.3
dinov2_b14,clipart,brier_score,random,19,227,0.4,0.42910000000000004,0.3,0.6
dinov2_b14,clipart,brier_score,second_moment_mmd,-1,10,0.1,0.07515000000000001,0.0,0.2
dinov2_b14,clipart,brier_score,second_moment_mmd,-1,25,0.4,0.39005000000000006,0.3,0.5
dinov2_b14,clipart,brier_score,second_moment_mmd,-1,50,0.5,0.5302,0.4,0.7
dinov2_b14,clipart,brier_score,second_moment_mmd,-1,100,0.9,0.8672500000000002,0.8,1.0
dinov2_b14,clipart,brier_score,second_moment_mmd,-1,227,1.0,0.9561000000000002,0.8,1.0
dinov2_b14,clipart,brier_score,target_a,-1,10,0.2,0.19940000000000002,0.1,0.2
dinov2_b14,clipart,brier_score,target_a,-1,25,0.3,0.31860000000000005,0.2,0.4
dinov2_b14,clipart,brier_score,target_a,-1,50,0.4,0.48965000000000003,0.3,0.6
dinov2_b14,clipart,brier_score,target_a,-1,100,0.8,0.7985500000000001,0.7,0.9
dinov2_b14,clipart,brier_score,target_a,-1,227,1.0,0.9561000000000002,0.8,1.0
dinov2_b14,clipart,brier_score,target_energy,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,target_energy,-1,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,brier_score,target_energy,-1,50,0.0,0.032549999999999996,0.0,0.1
dinov2_b14,clipart,brier_score,target_energy,-1,100,0.0,0.032549999999999996,0.0,0.1
dinov2_b14,clipart,brier_score,target_energy,-1,227,0.2,0.18535000000000001,0.1,0.3
dinov2_b14,clipart,squared_loss,bayesian_d,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,bayesian_d,-1,25,0.0,0.02955,0.0,0.1
dinov2_b14,clipart,squared_loss,bayesian_d,-1,50,0.0,0.057199999999999994,0.0,0.2
dinov2_b14,clipart,squared_loss,bayesian_d,-1,100,0.1,0.15155000000000002,0.0,0.3
dinov2_b14,clipart,squared_loss,bayesian_d,-1,227,1.0,0.99375,0.9,1.0
dinov2_b14,clipart,squared_loss,domain_balance,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,domain_balance,-1,25,0.0,5e-05,0.0,0.0
dinov2_b14,clipart,squared_loss,domain_balance,-1,50,0.0,0.0338,0.0,0.1
dinov2_b14,clipart,squared_loss,domain_balance,-1,100,0.1,0.07669999999999999,0.0,0.2
dinov2_b14,clipart,squared_loss,domain_balance,-1,227,0.1,0.09580000000000001,0.0,0.2
dinov2_b14,clipart,squared_loss,dpp_subspace,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,dpp_subspace,-1,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,dpp_subspace,-1,50,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,dpp_subspace,-1,100,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,dpp_subspace,-1,227,0.0,0.0296,0.0,0.1
dinov2_b14,clipart,squared_loss,merged_effective_rank,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,merged_effective_rank,-1,25,0.0,0.02955,0.0,0.1
dinov2_b14,clipart,squared_loss,merged_effective_rank,-1,50,0.0,0.057199999999999994,0.0,0.2
dinov2_b14,clipart,squared_loss,merged_effective_rank,-1,100,0.1,0.15155000000000002,0.0,0.3
dinov2_b14,clipart,squared_loss,merged_effective_rank,-1,227,1.0,0.99375,0.9,1.0
dinov2_b14,clipart,squared_loss,random,0,10,0.0,0.02955,0.0,0.1
dinov2_b14,clipart,squared_loss,random,0,25,0.0,0.02955,0.0,0.1
dinov2_b14,clipart,squared_loss,random,0,50,0.0,0.0296,0.0,0.1
dinov2_b14,clipart,squared_loss,random,0,100,0.0,0.0296,0.0,0.1
dinov2_b14,clipart,squared_loss,random,0,227,0.3,0.37575,0.3,0.5
dinov2_b14,clipart,squared_loss,random,1,10,0.0,0.01025,0.0,0.1
dinov2_b14,clipart,squared_loss,random,1,25,0.0,0.0142,0.0,0.1
dinov2_b14,clipart,squared_loss,random,1,50,0.0,0.0445,0.0,0.1
dinov2_b14,clipart,squared_loss,random,1,100,0.3,0.22235000000000002,0.1,0.4
dinov2_b14,clipart,squared_loss,random,1,227,0.7,0.6785999999999999,0.5,0.8
dinov2_b14,clipart,squared_loss,random,2,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,random,2,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,random,2,50,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,random,2,100,0.2,0.10885,0.0,0.3
dinov2_b14,clipart,squared_loss,random,2,227,0.3,0.24515,0.1,0.4
dinov2_b14,clipart,squared_loss,random,3,10,0.1,0.04285,0.0,0.1
dinov2_b14,clipart,squared_loss,random,3,25,0.1,0.04285,0.0,0.1
dinov2_b14,clipart,squared_loss,random,3,50,0.1,0.0443,0.0,0.1
dinov2_b14,clipart,squared_loss,random,3,100,0.2,0.17145000000000005,0.1,0.3
dinov2_b14,clipart,squared_loss,random,3,227,0.7,0.6663,0.5,0.8
dinov2_b14,clipart,squared_loss,random,4,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,random,4,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,random,4,50,0.1,0.058399999999999994,0.0,0.1
dinov2_b14,clipart,squared_loss,random,4,100,0.2,0.16025000000000003,0.1,0.2
dinov2_b14,clipart,squared_loss,random,4,227,0.5,0.49010000000000004,0.4,0.6
dinov2_b14,clipart,squared_loss,random,5,10,0.0,5e-05,0.0,0.0
dinov2_b14,clipart,squared_loss,random,5,25,0.0,0.033,0.0,0.1
dinov2_b14,clipart,squared_loss,random,5,50,0.0,0.06255,0.0,0.2
dinov2_b14,clipart,squared_loss,random,5,100,0.2,0.19510000000000002,0.1,0.3
dinov2_b14,clipart,squared_loss,random,5,227,0.4,0.43155000000000004,0.3,0.6
dinov2_b14,clipart,squared_loss,random,6,10,0.0,0.0014500000000000001,0.0,0.0
dinov2_b14,clipart,squared_loss,random,6,25,0.0,0.00475,0.0,0.1
dinov2_b14,clipart,squared_loss,random,6,50,0.0,0.00475,0.0,0.1
dinov2_b14,clipart,squared_loss,random,6,100,0.0,0.07440000000000001,0.0,0.2
dinov2_b14,clipart,squared_loss,random,6,227,0.4,0.43760000000000004,0.3,0.6
dinov2_b14,clipart,squared_loss,random,7,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,random,7,25,0.0,0.0014000000000000002,0.0,0.0
dinov2_b14,clipart,squared_loss,random,7,50,0.0,0.016,0.0,0.1
dinov2_b14,clipart,squared_loss,random,7,100,0.1,0.1154,0.1,0.2
dinov2_b14,clipart,squared_loss,random,7,227,0.3,0.28764999999999996,0.1,0.5
dinov2_b14,clipart,squared_loss,random,8,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,random,8,25,0.2,0.13600000000000007,0.1,0.2
dinov2_b14,clipart,squared_loss,random,8,50,0.2,0.13600000000000007,0.1,0.2
dinov2_b14,clipart,squared_loss,random,8,100,0.2,0.13605,0.1,0.2
dinov2_b14,clipart,squared_loss,random,8,227,0.6,0.4631,0.3,0.6
dinov2_b14,clipart,squared_loss,random,9,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,random,9,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,random,9,50,0.1,0.11100000000000002,0.0,0.2
dinov2_b14,clipart,squared_loss,random,9,100,0.3,0.31244999999999995,0.2,0.4
dinov2_b14,clipart,squared_loss,random,9,227,0.8,0.7547,0.6,0.9
dinov2_b14,clipart,squared_loss,random,10,10,0.1,0.12435000000000002,0.1,0.2
dinov2_b14,clipart,squared_loss,random,10,25,0.1,0.12730000000000002,0.1,0.2
dinov2_b14,clipart,squared_loss,random,10,50,0.2,0.17015000000000002,0.1,0.3
dinov2_b14,clipart,squared_loss,random,10,100,0.3,0.2735,0.2,0.4
dinov2_b14,clipart,squared_loss,random,10,227,0.5,0.5369,0.4,0.7
dinov2_b14,clipart,squared_loss,random,11,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,random,11,25,0.0,0.02955,0.0,0.1
dinov2_b14,clipart,squared_loss,random,11,50,0.1,0.12955,0.1,0.2
dinov2_b14,clipart,squared_loss,random,11,100,0.2,0.22360000000000002,0.1,0.3
dinov2_b14,clipart,squared_loss,random,11,227,0.3,0.30360000000000004,0.2,0.4
dinov2_b14,clipart,squared_loss,random,12,10,0.0,0.005350000000000001,0.0,0.1
dinov2_b14,clipart,squared_loss,random,12,25,0.0,0.005350000000000001,0.0,0.1
dinov2_b14,clipart,squared_loss,random,12,50,0.0,0.00545,0.0,0.1
dinov2_b14,clipart,squared_loss,random,12,100,0.0,0.07019999999999998,0.0,0.2
dinov2_b14,clipart,squared_loss,random,12,227,0.5,0.52465,0.4,0.7
dinov2_b14,clipart,squared_loss,random,13,10,0.2,0.19940000000000005,0.2,0.2
dinov2_b14,clipart,squared_loss,random,13,25,0.2,0.19940000000000005,0.2,0.2
dinov2_b14,clipart,squared_loss,random,13,50,0.2,0.19945000000000004,0.2,0.2
dinov2_b14,clipart,squared_loss,random,13,100,0.2,0.19945000000000004,0.2,0.2
dinov2_b14,clipart,squared_loss,random,13,227,0.6,0.57425,0.4,0.7
dinov2_b14,clipart,squared_loss,random,14,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,random,14,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,random,14,50,0.1,0.12140000000000004,0.1,0.2
dinov2_b14,clipart,squared_loss,random,14,100,0.2,0.21405000000000005,0.1,0.3
dinov2_b14,clipart,squared_loss,random,14,227,0.2,0.29075,0.2,0.4
dinov2_b14,clipart,squared_loss,random,15,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,random,15,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,random,15,50,0.1,0.10965000000000003,0.1,0.2
dinov2_b14,clipart,squared_loss,random,15,100,0.3,0.33979999999999994,0.3,0.4
dinov2_b14,clipart,squared_loss,random,15,227,0.8,0.8240500000000002,0.7,0.9
dinov2_b14,clipart,squared_loss,random,16,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,random,16,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,random,16,50,0.1,0.10205000000000003,0.1,0.1
dinov2_b14,clipart,squared_loss,random,16,100,0.4,0.35305,0.3,0.5
dinov2_b14,clipart,squared_loss,random,16,227,0.8,0.77825,0.6,0.9
dinov2_b14,clipart,squared_loss,random,17,10,0.1,0.10000000000000002,0.1,0.1
dinov2_b14,clipart,squared_loss,random,17,25,0.2,0.22010000000000002,0.2,0.3
dinov2_b14,clipart,squared_loss,random,17,50,0.2,0.2504,0.2,0.4
dinov2_b14,clipart,squared_loss,random,17,100,0.2,0.25045,0.2,0.4
dinov2_b14,clipart,squared_loss,random,17,227,0.5,0.50115,0.4,0.6
dinov2_b14,clipart,squared_loss,random,18,10,0.0,0.01175,0.0,0.1
dinov2_b14,clipart,squared_loss,random,18,25,0.0,0.011800000000000001,0.0,0.1
dinov2_b14,clipart,squared_loss,random,18,50,0.1,0.13010000000000002,0.1,0.3
dinov2_b14,clipart,squared_loss,random,18,100,0.3,0.32269999999999993,0.2,0.4
dinov2_b14,clipart,squared_loss,random,18,227,0.6,0.6115499999999999,0.5,0.8
dinov2_b14,clipart,squared_loss,random,19,10,0.0,0.014600000000000002,0.0,0.1
dinov2_b14,clipart,squared_loss,random,19,25,0.0,0.01755,0.0,0.1
dinov2_b14,clipart,squared_loss,random,19,50,0.1,0.057,0.0,0.2
dinov2_b14,clipart,squared_loss,random,19,100,0.3,0.2826,0.2,0.4
dinov2_b14,clipart,squared_loss,random,19,227,0.5,0.4801,0.3,0.7
dinov2_b14,clipart,squared_loss,second_moment_mmd,-1,10,0.4,0.33504999999999996,0.2,0.5
dinov2_b14,clipart,squared_loss,second_moment_mmd,-1,25,0.7,0.6810999999999999,0.5,0.8
dinov2_b14,clipart,squared_loss,second_moment_mmd,-1,50,0.9,0.9111500000000001,0.8,1.0
dinov2_b14,clipart,squared_loss,second_moment_mmd,-1,100,0.9,0.95855,0.8,1.0
dinov2_b14,clipart,squared_loss,second_moment_mmd,-1,227,1.0,0.99375,0.9,1.0
dinov2_b14,clipart,squared_loss,target_a,-1,10,0.1,0.1399,0.0,0.3
dinov2_b14,clipart,squared_loss,target_a,-1,25,0.3,0.29975,0.1,0.4
dinov2_b14,clipart,squared_loss,target_a,-1,50,0.5,0.5029999999999999,0.3,0.6
dinov2_b14,clipart,squared_loss,target_a,-1,100,0.7,0.72465,0.5,0.9
dinov2_b14,clipart,squared_loss,target_a,-1,227,1.0,0.99375,0.9,1.0
dinov2_b14,clipart,squared_loss,target_energy,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,target_energy,-1,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,squared_loss,target_energy,-1,50,0.0,0.00625,0.0,0.1
dinov2_b14,clipart,squared_loss,target_energy,-1,100,0.0,0.00625,0.0,0.1
dinov2_b14,clipart,squared_loss,target_energy,-1,227,0.4,0.3735,0.2,0.6
dinov2_b14,clipart,nll,bayesian_d,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,bayesian_d,-1,25,0.1,0.09930000000000001,0.1,0.1
dinov2_b14,clipart,nll,bayesian_d,-1,50,0.1,0.09950000000000002,0.1,0.1
dinov2_b14,clipart,nll,bayesian_d,-1,100,0.3,0.28319999999999995,0.2,0.4
dinov2_b14,clipart,nll,bayesian_d,-1,227,0.9,0.9147500000000002,0.9,1.0
dinov2_b14,clipart,nll,domain_balance,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,domain_balance,-1,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,domain_balance,-1,50,0.0,0.004,0.0,0.1
dinov2_b14,clipart,nll,domain_balance,-1,100,0.0,0.004,0.0,0.1
dinov2_b14,clipart,nll,domain_balance,-1,227,0.0,0.0515,0.0,0.2
dinov2_b14,clipart,nll,dpp_subspace,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,dpp_subspace,-1,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,dpp_subspace,-1,50,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,dpp_subspace,-1,100,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,dpp_subspace,-1,227,0.1,0.14870000000000005,0.1,0.3
dinov2_b14,clipart,nll,merged_effective_rank,-1,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,merged_effective_rank,-1,25,0.1,0.09930000000000001,0.1,0.1
dinov2_b14,clipart,nll,merged_effective_rank,-1,50,0.1,0.09950000000000002,0.1,0.1
dinov2_b14,clipart,nll,merged_effective_rank,-1,100,0.3,0.28319999999999995,0.2,0.4
dinov2_b14,clipart,nll,merged_effective_rank,-1,227,0.9,0.9147500000000002,0.9,1.0
dinov2_b14,clipart,nll,random,0,10,0.1,0.09925000000000002,0.1,0.1
dinov2_b14,clipart,nll,random,0,25,0.1,0.09925000000000002,0.1,0.1
dinov2_b14,clipart,nll,random,0,50,0.1,0.09925000000000002,0.1,0.1
dinov2_b14,clipart,nll,random,0,100,0.1,0.12540000000000004,0.1,0.3
dinov2_b14,clipart,nll,random,0,227,0.3,0.31665,0.2,0.4
dinov2_b14,clipart,nll,random,1,10,0.1,0.059449999999999996,0.0,0.1
dinov2_b14,clipart,nll,random,1,25,0.1,0.059649999999999995,0.0,0.1
dinov2_b14,clipart,nll,random,1,50,0.1,0.059649999999999995,0.0,0.1
dinov2_b14,clipart,nll,random,1,100,0.3,0.26130000000000003,0.1,0.4
dinov2_b14,clipart,nll,random,1,227,0.7,0.6533999999999999,0.5,0.8
dinov2_b14,clipart,nll,random,2,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,random,2,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,random,2,50,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,random,2,100,0.1,0.10155000000000002,0.0,0.2
dinov2_b14,clipart,nll,random,2,227,0.3,0.27795,0.2,0.4
dinov2_b14,clipart,nll,random,3,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,random,3,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,random,3,50,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,random,3,100,0.0,0.04615,0.0,0.1
dinov2_b14,clipart,nll,random,3,227,0.6,0.6391499999999999,0.5,0.7
dinov2_b14,clipart,nll,random,4,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,random,4,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,random,4,50,0.0,0.05075,0.0,0.1
dinov2_b14,clipart,nll,random,4,100,0.1,0.10525000000000001,0.0,0.2
dinov2_b14,clipart,nll,random,4,227,0.3,0.30629999999999996,0.2,0.4
dinov2_b14,clipart,nll,random,5,10,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,random,5,25,0.0,0.0,0.0,0.0
dinov2_b14,clipart,nll,random,5,50,0.1,0.09925000000000002,0.1,0.1
dinov2_b14,clipart,nll,random,5,100,0.3,0.29334999999999994,0.2,0.3
dinov2_b14,clipart,nll,random,5,227,0.6,0.56585,0.5,0.7
dinov2_b14,clipart,nll,random,6,10,0.0,0.0,0.0,0.0
