encoder,target_domain,metric,combination,empirical_loss,empirical_rank,bootstrap_top_q_frequency
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_low|infograph__clip_pc1_middle,0.9864910465172403,394,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_low|painting__clip_pc1_high,0.9863470330449389,350,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_low|painting__clip_pc1_low,0.9864146358775968,373,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_low|painting__clip_pc1_middle,0.9862270907614301,309,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_low|quickdraw__clip_pc1_high,0.9869058554568899,441,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_low|quickdraw__clip_pc1_low,0.9866415904074717,413,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_low|quickdraw__clip_pc1_middle,0.9867455004293608,425,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_low|real__clip_pc1_high,0.9862670305131036,324,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_low|real__clip_pc1_low,0.9859153845032471,208,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_low|real__clip_pc1_middle,0.9862525827858937,318,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_low|sketch__clip_pc1_high,0.9863201037808912,342,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_low|sketch__clip_pc1_low,0.9855142145549801,109,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_low|sketch__clip_pc1_middle,0.9859565227371293,223,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_middle|painting__clip_pc1_high,0.9860389497648401,250,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_middle|painting__clip_pc1_low,0.9861114202335883,279,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_middle|painting__clip_pc1_middle,0.9859664202610697,226,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_middle|quickdraw__clip_pc1_high,0.9865064379725947,397,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_middle|quickdraw__clip_pc1_low,0.9862830672669165,333,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_middle|quickdraw__clip_pc1_middle,0.9863724587896445,360,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_middle|real__clip_pc1_high,0.9859897690804682,234,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_middle|real__clip_pc1_low,0.9856492485676356,140,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_middle|real__clip_pc1_middle,0.9859428972284503,219,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_middle|sketch__clip_pc1_high,0.9860043255616948,238,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_middle|sketch__clip_pc1_low,0.9852799766848592,66,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|infograph__clip_pc1_middle|sketch__clip_pc1_middle,0.9856776815401793,148,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|painting__clip_pc1_high|painting__clip_pc1_low,0.986018240262519,244,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|painting__clip_pc1_high|painting__clip_pc1_middle,0.9859437787323189,220,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|painting__clip_pc1_high|quickdraw__clip_pc1_high,0.9863817998837087,364,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|painting__clip_pc1_high|quickdraw__clip_pc1_low,0.9861682909064619,292,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|painting__clip_pc1_high|quickdraw__clip_pc1_middle,0.9862384960634489,313,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|painting__clip_pc1_high|real__clip_pc1_high,0.9860348454337665,248,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|painting__clip_pc1_high|real__clip_pc1_low,0.9855074340667257,106,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|painting__clip_pc1_high|real__clip_pc1_middle,0.9858952995062521,201,0.0
dinov2_b14,clipart,brier_score,infograph__clip_pc1_high|painting__clip_pc1_high|sketch__clip_pc1_high,0.9859665262915678,227,0.0
