encoder,source,source_domain,adapter_seed,target,validation_accuracy,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
vit_b16,bloodmnist,medical,0,beans,0.8846154808998108,0.796875,500,600,256,128,0.01,1.9937696903944016,0.1118854507803917,npu:5
vit_b16,bloodmnist,medical,0,dtd,0.5957447290420532,0.6021276116371155,500,600,256,128,0.01,1.9937696903944016,0.04739313945174217,npu:5
vit_b16,bloodmnist,medical,0,eurosat,0.8787275552749634,0.8929629325866699,500,600,256,128,0.01,1.9937696903944016,0.014669494703412056,npu:5
vit_b16,bloodmnist,medical,0,flowers102,0.7009804248809814,0.7095999717712402,500,600,256,128,0.01,1.9937696903944016,0.012445786967873573,npu:5
vit_b16,bloodmnist,medical,0,food101,0.4118812084197998,0.47380000352859497,500,600,256,128,0.01,1.9937696903944016,0.013827912509441376,npu:5
vit_b16,bloodmnist,medical,0,gtsrb,0.6047197580337524,0.5031999349594116,500,600,256,128,0.01,1.9937696903944016,0.013761863112449646,npu:5
vit_b16,bloodmnist,medical,0,oxford_pets,0.9174559116363525,0.8977922201156616,500,600,256,128,0.01,1.9937696903944016,0.012669257819652557,npu:5
vit_b16,bloodmnist,medical,1,beans,0.8076923489570618,0.8828125,500,600,256,128,0.01,1.1647831164300442,0.008596772328019142,npu:5
vit_b16,bloodmnist,medical,1,dtd,0.623670220375061,0.6154255270957947,500,600,256,128,0.01,1.1647831164300442,0.00934874638915062,npu:5
vit_b16,bloodmnist,medical,1,eurosat,0.8797215819358826,0.886296272277832,500,600,256,128,0.01,1.1647831164300442,0.013263259083032608,npu:5
vit_b16,bloodmnist,medical,1,flowers102,0.6764706373214722,0.7051999568939209,500,600,256,128,0.01,1.1647831164300442,0.01030019111931324,npu:5
vit_b16,bloodmnist,medical,1,food101,0.4118812084197998,0.46139997243881226,500,600,256,128,0.01,1.1647831164300442,0.011782214045524597,npu:5
vit_b16,bloodmnist,medical,1,gtsrb,0.6086528897285461,0.4991999566555023,500,600,256,128,0.01,1.1647831164300442,0.011967204511165619,npu:5
vit_b16,bloodmnist,medical,1,oxford_pets,0.9079837203025818,0.8967020511627197,500,600,256,128,0.01,1.1647831164300442,0.00991496816277504,npu:5
vit_b16,bloodmnist,medical,2,beans,0.8125,0.875,500,600,256,128,0.01,1.1955501902848482,0.008883824571967125,npu:5
vit_b16,bloodmnist,medical,2,dtd,0.5984042882919312,0.6111701726913452,500,600,256,128,0.01,1.1955501902848482,0.009728915989398956,npu:5
vit_b16,bloodmnist,medical,2,eurosat,0.8976142406463623,0.9003703594207764,500,600,256,128,0.01,1.1955501902848482,0.010754328221082687,npu:5
vit_b16,bloodmnist,medical,2,flowers102,0.6617647409439087,0.693399965763092,500,600,256,128,0.01,1.1955501902848482,0.010439477860927582,npu:5
vit_b16,bloodmnist,medical,2,food101,0.4108911156654358,0.46879997849464417,500,600,256,128,0.01,1.1955501902848482,0.012233216315507889,npu:5
vit_b16,bloodmnist,medical,2,gtsrb,0.6175025105476379,0.5069999694824219,500,600,256,128,0.01,1.1955501902848482,0.012004965916275978,npu:5
vit_b16,bloodmnist,medical,2,oxford_pets,0.913396418094635,0.8964295387268066,500,600,256,128,0.01,1.1955501902848482,0.009962346404790878,npu:5
vit_b16,bloodmnist,medical,3,beans,0.8653846979141235,0.8515625,500,600,256,128,0.01,1.1810877360403538,0.008177820593118668,npu:5
vit_b16,bloodmnist,medical,3,dtd,0.5797872543334961,0.6058510541915894,500,600,256,128,0.01,1.1810877360403538,0.009438823908567429,npu:5
vit_b16,bloodmnist,medical,3,eurosat,0.8896620273590088,0.897777795791626,500,600,256,128,0.01,1.1810877360403538,0.01063661091029644,npu:5
vit_b16,bloodmnist,medical,3,flowers102,0.6960785388946533,0.7026000022888184,500,600,256,128,0.01,1.1810877360403538,0.010174158960580826,npu:5
vit_b16,bloodmnist,medical,3,food101,0.41485148668289185,0.45799994468688965,500,600,256,128,0.01,1.1810877360403538,0.011714711785316467,npu:5
vit_b16,bloodmnist,medical,3,gtsrb,0.6420845985412598,0.4883999824523926,500,600,256,128,0.01,1.1810877360403538,0.012143516913056374,npu:5
vit_b16,bloodmnist,medical,3,oxford_pets,0.9120432138442993,0.899972677230835,500,600,256,128,0.01,1.1810877360403538,0.010085178539156914,npu:5
vit_b16,bloodmnist,medical,4,beans,0.836538553237915,0.78125,500,600,256,128,0.01,1.1689329091459513,0.008845152333378792,npu:5
vit_b16,bloodmnist,medical,4,dtd,0.6170213222503662,0.612765908241272,500,600,256,128,0.01,1.1689329091459513,0.009793736040592194,npu:5
vit_b16,bloodmnist,medical,4,eurosat,0.876739501953125,0.8925925493240356,500,600,256,128,0.01,1.1689329091459513,0.011181524023413658,npu:5
vit_b16,bloodmnist,medical,4,flowers102,0.6862745881080627,0.7067999839782715,500,600,256,128,0.01,1.1689329091459513,0.010787593200802803,npu:5
vit_b16,bloodmnist,medical,4,food101,0.4118812084197998,0.45799997448921204,500,600,256,128,0.01,1.1689329091459513,0.012459548190236092,npu:5
vit_b16,bloodmnist,medical,4,gtsrb,0.6165192127227783,0.49219998717308044,500,600,256,128,0.01,1.1689329091459513,0.01222158595919609,npu:5
vit_b16,bloodmnist,medical,4,oxford_pets,0.913396418094635,0.8934314250946045,500,600,256,128,0.01,1.1689329091459513,0.010199036449193954,npu:5
vit_b16,breastmnist,medical,0,beans,0.8413462042808533,0.859375,500,600,256,128,0.01,1.2303563430905342,0.008498672395944595,npu:5
