encoder,method,shortlist_size,rows,targets,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_mean,removed_fraction,passes_90pct_recall_at_50pct_removal
vit_b16,dpp_subspace,3,7,7,0.2857142857142857,0.42857142857142855,0.004699172292436866,0.08096685481416081,-0.008733172076089027,0.8571428571428572,False
vit_b16,dpp_subspace,5,7,7,0.42857142857142855,0.5238095238095238,0.004509203774588443,0.07563639650369676,-0.006651103496551506,0.7619047619047619,False
vit_b16,dpp_subspace,10,7,7,0.7142857142857143,0.8095238095238095,0.0021292396954127562,0.030767795740465096,-0.00174539429800851,0.5238095238095238,False
vit_b16,facility_subspace,3,7,7,0.7142857142857143,0.3333333333333333,0.000534047399248402,0.030059094897349,0.002016590322767004,0.8571428571428572,False
vit_b16,facility_subspace,5,7,7,0.7142857142857143,0.4761904761904762,0.000534047399248402,0.030059094897349,0.002016590322767004,0.7619047619047619,False
vit_b16,facility_subspace,10,7,7,0.7142857142857143,0.5238095238095238,0.000534047399248402,0.030059094897349,0.002016590322767004,0.5238095238095238,False
vit_b16,full_merged_rank,3,7,7,0.2857142857142857,0.42857142857142855,0.004699172292436866,0.08096685481416081,-0.008733172076089027,0.8571428571428572,False
vit_b16,full_merged_rank,5,7,7,0.5714285714285714,0.5714285714285714,0.002739376681191571,0.042050639024257326,-0.0035931706428527737,0.7619047619047619,False
vit_b16,full_merged_rank,10,7,7,0.7142857142857143,0.761904761904762,0.0021292396954127562,0.030767795740465096,-0.00174539429800851,0.5238095238095238,False
vit_b16,kcenter_subspace,3,7,7,0.2857142857142857,0.23809523809523808,0.006215548515319818,0.1106494186410786,-0.0055496079581124425,0.8571428571428572,False
vit_b16,kcenter_subspace,5,7,7,0.2857142857142857,0.2857142857142857,0.006215548515319818,0.1106494186410786,-0.0055496079581124425,0.7619047619047619,False
vit_b16,kcenter_subspace,10,7,7,0.2857142857142857,0.4761904761904762,0.004279003824506474,0.07501446984083263,-0.008967464310782285,0.5238095238095238,False
vit_b16,pool_vendi_subspace,3,7,7,0.2857142857142857,0.23809523809523808,0.006215548515319818,0.1106494186410786,-0.0055496079581124425,0.8571428571428572,False
vit_b16,pool_vendi_subspace,5,7,7,0.2857142857142857,0.380952380952381,0.004699172292436866,0.08096685481416081,-0.008733172076089027,0.7619047619047619,False
vit_b16,pool_vendi_subspace,10,7,7,0.2857142857142857,0.4761904761904762,0.004279003824506474,0.07501446984083263,-0.008967464310782285,0.5238095238095238,False
vit_b16,random,3,700,7,0.12571428571428572,0.14095238095238094,0.009610511056014456,0.22884719050013116,0.0005601396475519566,0.8571428571428572,False
vit_b16,random,5,700,7,0.2642857142857143,0.24142857142857144,0.0064728945493697995,0.14940817299498751,-0.0006865284613200504,0.7619047619047619,False
vit_b16,random,10,700,7,0.4785714285714286,0.4828571428571429,0.0033671389988490434,0.07264041380794782,-0.0016336681417056399,0.5238095238095238,False
vit_b16,rank_only,3,7,7,0.5714285714285714,0.42857142857142855,0.0030194878578185974,0.0460188795893542,-0.004427463667733326,0.8571428571428572,False
vit_b16,rank_only,5,7,7,0.5714285714285714,0.5714285714285714,0.002739376681191571,0.042050639024257326,-0.0035931706428527737,0.7619047619047619,False
vit_b16,rank_only,10,7,7,0.7142857142857143,0.8571428571428571,0.0021292396954127562,0.030767795740465096,-0.00174539429800851,0.5238095238095238,False
