target_domain,method,shortlist_size,shortlist_reduction,true_top_q_recall,selected_normalized_regret,best_shortlist_normalized_regret,screen_spearman_vs_test_brier
painting,second_moment_mmd,10,0.978021978021978,0.35,4.6345749722216144e-05,4.6345749722216144e-05,0.7000560533832039
painting,second_moment_mmd,25,0.945054945054945,0.55,0.0,0.0,0.7000560533832039
painting,second_moment_mmd,50,0.8901098901098901,0.8,0.0,0.0,0.7000560533832039
painting,second_moment_mmd,100,0.7802197802197802,0.9,0.0,0.0,0.7000560533832039
painting,second_moment_mmd,227,0.5010989010989011,1.0,0.0,0.0,0.7000560533832039
painting,target_a,10,0.978021978021978,0.35,4.6345749722216144e-05,4.6345749722216144e-05,0.7921411882807663
painting,target_a,25,0.945054945054945,0.6499999999999999,0.0,0.0,0.7921411882807663
painting,target_a,50,0.8901098901098901,0.8,0.0,0.0,0.7921411882807663
painting,target_a,100,0.7802197802197802,0.9,0.0,0.0,0.7921411882807663
painting,target_a,227,0.5010989010989011,1.0,0.0,0.0,0.7921411882807663
painting,target_energy,10,0.978021978021978,0.0,0.0012001186856839196,0.0012001186856839196,-0.16410685303567288
painting,target_energy,25,0.945054945054945,0.0,0.001188647836374884,0.001188647836374884,-0.16410685303567288
painting,target_energy,50,0.8901098901098901,0.0,0.0008058400654926621,0.0008058400654926621,-0.16410685303567288
painting,target_energy,100,0.7802197802197802,0.0,0.00035971622530723104,0.00035971622530723104,-0.16410685303567288
painting,target_energy,227,0.5010989010989011,0.3,7.110659838129663e-05,7.110659838129663e-05,-0.16410685303567288
quickdraw,bayesian_d,10,0.978021978021978,0.0,0.00024620645504396855,0.00023739489641201063,-0.29744988954935625
quickdraw,bayesian_d,25,0.945054945054945,0.0,0.0002292389133615013,0.00022042595644893002,-0.29744988954935625
quickdraw,bayesian_d,50,0.8901098901098901,0.0,0.00020451680911734205,0.00019981372000015283,-0.29744988954935625
quickdraw,bayesian_d,100,0.7802197802197802,0.0,0.00013826102208846754,0.00013595606223726928,-0.29744988954935625
quickdraw,bayesian_d,227,0.5010989010989011,0.0,9.238418595983282e-05,9.238418595983282e-05,-0.29744988954935625
quickdraw,domain_balance,10,0.978021978021978,0.0,0.00011009686252338033,0.00011009686252338033,0.18161939498016474
quickdraw,domain_balance,25,0.945054945054945,0.0,0.00011009686252338033,0.00011009686252338033,0.18161939498016474
quickdraw,domain_balance,50,0.8901098901098901,0.0,9.874463233780194e-05,9.874463233780194e-05,0.18161939498016474
quickdraw,domain_balance,100,0.7802197802197802,0.0,9.874463233780194e-05,9.642584770524016e-05,0.18161939498016474
quickdraw,domain_balance,227,0.5010989010989011,0.2,6.495315791995733e-05,6.495315791995733e-05,0.18161939498016474
quickdraw,dpp_subspace,10,0.978021978021978,0.0,0.00027369641286383755,0.0002712492635531751,-0.4076394391604222
quickdraw,dpp_subspace,25,0.945054945054945,0.0,0.00019382751241826785,0.00019382751241826785,-0.4076394391604222
quickdraw,dpp_subspace,50,0.8901098901098901,0.0,0.00017698690542882883,0.00017698690542882883,-0.4076394391604222
quickdraw,dpp_subspace,100,0.7802197802197802,0.0,0.00018091143063695024,0.0001649015617826556,-0.4076394391604222
