encoder,method,shortlist_size,rows,targets,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_mean,removed_fraction,passes_90pct_recall_at_50pct_removal
resnet50,dpp_subspace,3,7,7,0.2857142857142857,0.2738095238095238,0.003283851487295978,0.09663992940403236,-0.0007033296993800524,0.8571428571428572,False
resnet50,dpp_subspace,5,7,7,0.42857142857142855,0.34523809523809523,0.002941904749189111,0.09087437298715022,-0.0001562203679765863,0.7619047619047619,False
resnet50,dpp_subspace,10,7,7,0.7142857142857143,0.5238095238095238,0.0018422859055655344,0.042135531573932614,-0.0008103592055184421,0.5238095238095238,False
resnet50,facility_subspace,3,7,7,0.14285714285714285,0.13095238095238093,0.009280149425779078,0.21216005424939044,-0.00030787757464817433,0.8571428571428572,False
resnet50,facility_subspace,5,7,7,0.2857142857142857,0.17857142857142858,0.00790652803012303,0.18041412745802568,-0.0018703775746481807,0.7619047619047619,False
resnet50,facility_subspace,10,7,7,0.42857142857142855,0.4523809523809523,0.005547351496560223,0.13158046274714666,0.0027905396052769283,0.5238095238095238,False
resnet50,full_merged_rank,3,7,7,0.2857142857142857,0.2738095238095238,0.003283851487295978,0.09663992940403236,-0.0007033296993800524,0.8571428571428572,False
resnet50,full_merged_rank,5,7,7,0.5714285714285714,0.3928571428571428,0.0026328751019069224,0.08537991058155357,0.0003923535346984879,0.7619047619047619,False
resnet50,full_merged_rank,10,7,7,0.5714285714285714,0.5238095238095238,0.002083422456468864,0.07268144540580732,-0.0002772893224443629,0.5238095238095238,False
resnet50,kcenter_subspace,3,7,7,0.42857142857142855,0.2857142857142857,0.0013043590954371828,0.0436646700207539,-0.0045396651540483635,0.8571428571428572,False
resnet50,kcenter_subspace,5,7,7,0.42857142857142855,0.2857142857142857,0.0013043590954371828,0.0436646700207539,-0.0045396651540483635,0.7619047619047619,False
resnet50,kcenter_subspace,10,7,7,0.7142857142857143,0.5595238095238095,0.0006509763853890556,0.011260018822478787,-0.0010956832340785403,0.5238095238095238,False
resnet50,pool_vendi_subspace,3,7,7,0.42857142857142855,0.2857142857142857,0.0013043590954371828,0.0436646700207539,-0.0045396651540483635,0.8571428571428572,False
resnet50,pool_vendi_subspace,5,7,7,0.42857142857142855,0.2857142857142857,0.0013043590954371828,0.0436646700207539,-0.0045396651540483635,0.7619047619047619,False
resnet50,pool_vendi_subspace,10,7,7,0.7142857142857143,0.5595238095238095,0.0006509763853890556,0.011260018822478787,-0.0010956832340785403,0.5238095238095238,False
resnet50,random,3,700,7,0.16285714285714287,0.14988095238095236,0.009886803090572356,0.215196562489151,0.0017842385768890446,0.8571428571428572,False
resnet50,random,5,700,7,0.24857142857142858,0.2416666666666667,0.007494279648576467,0.16271272509074525,0.001172733604907995,0.7619047619047619,False
resnet50,random,10,700,7,0.4342857142857143,0.4651190476190476,0.004774889366967343,0.10023364743361017,0.0006764018109866577,0.5238095238095238,False
resnet50,rank_only,3,7,7,0.42857142857142855,0.2738095238095238,0.002784849916185661,0.0879423545765462,-0.0013401644570486934,0.8571428571428572,False
resnet50,rank_only,5,7,7,0.5714285714285714,0.3928571428571428,0.0026328751019069224,0.08537991058155357,0.0003923535346984879,0.7619047619047619,False
resnet50,rank_only,10,7,7,0.5714285714285714,0.5238095238095238,0.002083422456468864,0.07268144540580732,-0.0002772893224443629,0.5238095238095238,False
