scope,readout,metric,shortlist_size,method,domain_count,repeated_task_count,evaluated_candidates_mean,validation_loss_mean,test_loss_mean,delta_vs_mmd_mean,delta_vs_matched_mmd_mean,gap_to_full_validation_mean,recall_at_top_q_mean,fractional_recall_at_top_q_mean,absolute_omission_mean,better_than_mmd_tasks,better_than_mmd_rate,worse_than_mmd_tasks,worse_than_mmd_rate,better_than_matched_mmd_tasks,better_than_matched_mmd_rate,worse_than_matched_mmd_tasks,worse_than_matched_mmd_rate,selected_changed_from_mmd_tasks,selected_changed_from_mmd_rate,selected_outside_mmd_tasks,selected_outside_mmd_rate,selected_from_a_only_tasks,selected_from_a_only_rate,any_test_oracle_retained_tasks,any_test_oracle_retained_rate,delta_vs_mmd_domains_better,delta_vs_mmd_domains_worse,delta_vs_matched_mmd_domains_better,delta_vs_matched_mmd_domains_worse
base_seed_control,logistic,error_rate,10,mmd_2s_then_a,6,12,10.0,0.6385091145833334,0.6468505859375,-0.0011393229166666667,0.0029703776041666665,0.0198974609375,0.15,0.15555555555555556,0.016031901041666668,3,0.25,3,0.25,0,0.0,4,0.3333333333333333,6,0.5,5,0.4166666666666667,0,0.0,2,0.16666666666666666,2,2,0,4
base_seed_control,logistic,error_rate,10,mmd_matched_union_size,6,12,16.666666666666668,0.6366373697916666,0.6438802083333334,-0.004109700520833333,0.0,0.016927083333333332,0.19166666666666665,0.19722222222222222,0.014892578125,4,0.3333333333333333,1,0.08333333333333333,0,0.0,0,0.0,5,0.4166666666666667,5,0.4166666666666667,0,0.0,2,0.16666666666666666,3,0,0,0
base_seed_control,logistic,error_rate,10,union,6,12,16.666666666666668,0.6328938802083334,0.6387532552083334,-0.009236653645833334,-0.005126953125,0.011800130208333334,0.25,0.2555555555555556,0.008219401041666666,4,0.3333333333333333,1,0.08333333333333333,4,0.3333333333333333,3,0.25,5,0.4166666666666667,5,0.4166666666666667,5,0.4166666666666667,5,0.4166666666666667,4,0,4,0
base_seed_control,logistic,error_rate,25,a_opt,6,12,25.0,0.6260579427083334,0.63232421875,-0.005289713541666667,-0.0052490234375,0.00537109375,0.35000000000000003,0.35555555555555557,0.0035400390625,6,0.5,2,0.16666666666666666,5,0.4166666666666667,2,0.16666666666666666,8,0.6666666666666666,7,0.5833333333333334,7,0.5833333333333334,8,0.6666666666666666,4,1,3,1
base_seed_control,logistic,error_rate,25,interleave_a_first,6,12,25.0,0.630615234375,0.6382242838541666,0.0006103515625,0.0006510416666666666,0.011271158854166666,0.3333333333333333,0.33888888888888885,0.007893880208333334,3,0.25,3,0.25,3,0.25,3,0.25,6,0.5,3,0.25,3,0.25,5,0.4166666666666667,2,2,2,2
base_seed_control,logistic,error_rate,25,interleave_mmd_first,6,12,25.0,0.630615234375,0.6382242838541666,0.0006103515625,0.0006510416666666666,0.011271158854166666,0.325,0.33055555555555555,0.007893880208333334,3,0.25,3,0.25,3,0.25,3,0.25,6,0.5,3,0.25,3,0.25,5,0.4166666666666667,2,2,2,2
base_seed_control,logistic,error_rate,25,mmd,6,12,25.0,0.6312662760416666,0.6376139322916666,0.0,4.0690104166666664e-05,0.010660807291666666,0.325,0.3263888888888889,0.008707682291666666,0,0.0,0,0.0,2,0.16666666666666666,2,0.16666666666666666,0,0.0,0,0.0,0,0.0,4,0.3333333333333333,0,0,2,2
base_seed_control,logistic,error_rate,25,mmd_2s_then_a,6,12,25.0,0.631591796875,0.6389973958333334,0.0013834635416666667,0.0014241536458333333,0.012044270833333334,0.35000000000000003,0.3513888888888889,0.005615234375,3,0.25,4,0.3333333333333333,1,0.08333333333333333,3,0.25,7,0.5833333333333334,6,0.5,2,0.16666666666666666,4,0.3333333333333333,2,3,1,2
base_seed_control,logistic,error_rate,25,mmd_matched_union_size,6,12,38.5,0.6287434895833334,0.6375732421875,-4.0690104166666664e-05,0.0,0.0106201171875,0.39999999999999997,0.40138888888888885,0.005574544270833333,2,0.16666666666666666,2,0.16666666666666666,0,0.0,0,0.0,4,0.3333333333333333,4,0.3333333333333333,1,0.08333333333333333,4,0.3333333333333333,2,2,0,0
base_seed_control,logistic,error_rate,25,union,6,12,38.5,0.6255696614583334,0.6313069661458334,-0.006306966145833333,-0.006266276041666667,0.004353841145833333,0.4833333333333334,0.4847222222222223,0.0024820963541666665,5,0.4166666666666667,0,0.0,5,0.4166666666666667,0,0.0,5,0.4166666666666667,5,0.4166666666666667,5,0.4166666666666667,8,0.6666666666666666,3,0,3,0
base_seed_control,logistic,error_rate,50,a_opt,6,12,50.0,0.6236165364583334,0.630859375,-0.005859375,-0.0006917317708333334,0.00390625,0.5750000000000001,0.5736111111111112,0.0015462239583333333,6,0.5,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,8,0.6666666666666666,8,0.6666666666666666,8,0.6666666666666666,9,0.75,4,1,2,2
base_seed_control,logistic,error_rate,50,interleave_a_first,6,12,50.0,0.6249186197916666,0.6292724609375,-0.0074462890625,-0.0022786458333333335,0.0023193359375,0.5666666666666668,0.5680555555555555,0.0013020833333333333,6,0.5,0,0.0,3,0.25,2,0.16666666666666666,6,0.5,5,0.4166666666666667,5,0.4166666666666667,9,0.75,4,0,3,1
base_seed_control,logistic,error_rate,50,interleave_mmd_first,6,12,50.0,0.6249186197916666,0.6292724609375,-0.0074462890625,-0.0022786458333333335,0.0023193359375,0.5666666666666668,0.5680555555555555,0.0013020833333333333,6,0.5,0,0.0,3,0.25,2,0.16666666666666666,6,0.5,5,0.4166666666666667,5,0.4166666666666667,9,0.75,4,0,3,1
base_seed_control,logistic,error_rate,50,mmd,6,12,50.0,0.628173828125,0.63671875,0.0,0.005167643229166667,0.009765625,0.5416666666666666,0.5430555555555555,0.004597981770833333,0,0.0,0,0.0,1,0.08333333333333333,5,0.4166666666666667,0,0.0,0,0.0,0,0.0,4,0.3333333333333333,0,0,1,2
base_seed_control,logistic,error_rate,50,mmd_2s_then_a,6,12,50.0,0.622314453125,0.6290690104166666,-0.007649739583333333,-0.0024820963541666665,0.0021158854166666665,0.6,0.5986111111111111,0.0004475911458333333,7,0.5833333333333334,1,0.08333333333333333,2,0.16666666666666666,1,0.08333333333333333,8,0.6666666666666666,8,0.6666666666666666,6,0.5,9,0.75,4,1,2,1
base_seed_control,logistic,error_rate,50,mmd_matched_union_size,6,12,70.08333333333333,0.62353515625,0.6315511067708334,-0.005167643229166667,0.0,0.004597981770833333,0.6749999999999999,0.6777777777777777,0.0013427734375,5,0.4166666666666667,1,0.08333333333333333,0,0.0,0,0.0,6,0.5,6,0.5,5,0.4166666666666667,8,0.6666666666666666,2,1,0,0
base_seed_control,logistic,error_rate,50,union,6,12,70.08333333333333,0.6236165364583334,0.629150390625,-0.007568359375,-0.0024007161458333335,0.002197265625,0.7166666666666667,0.7152777777777778,0.0006510416666666666,6,0.5,1,0.08333333333333333,2,0.16666666666666666,2,0.16666666666666666,7,0.5833333333333334,7,0.5833333333333334,7,0.5833333333333334,9,0.75,4,1,2,2
base_seed_control,logistic,error_rate,100,a_opt,6,12,100.0,0.6212565104166666,0.6280517578125,-0.0010172526041666667,0.0,0.0010986328125,0.7833333333333333,0.7819444444444444,0.00020345052083333334,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,10,0.8333333333333334,1,0,0,0
base_seed_control,logistic,error_rate,100,interleave_a_first,6,12,100.0,0.622314453125,0.6290690104166666,0.0,0.0010172526041666667,0.0021158854166666665,0.7916666666666666,0.7902777777777779,0.000244140625,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,9,0.75,0,0,0,1
base_seed_control,logistic,error_rate,100,interleave_mmd_first,6,12,100.0,0.622314453125,0.6290690104166666,0.0,0.0010172526041666667,0.0021158854166666665,0.7916666666666666,0.7944444444444444,0.000244140625,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,9,0.75,0,0,0,1
base_seed_control,logistic,error_rate,100,mmd,6,12,100.0,0.622314453125,0.6290690104166666,0.0,0.0010172526041666667,0.0021158854166666665,0.7833333333333333,0.7861111111111111,0.000244140625,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,9,0.75,0,0,0,1
base_seed_control,logistic,error_rate,100,mmd_2s_then_a,6,12,100.0,0.6212565104166666,0.6280517578125,-0.0010172526041666667,0.0,0.0010986328125,0.7916666666666666,0.7902777777777779,0.00020345052083333334,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,10,0.8333333333333334,1,0,0,0
base_seed_control,logistic,error_rate,100,mmd_matched_union_size,6,12,125.33333333333333,0.6212565104166666,0.6280517578125,-0.0010172526041666667,0.0,0.0010986328125,0.8416666666666667,0.8444444444444444,0.00020345052083333334,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,10,0.8333333333333334,1,0,0,0
base_seed_control,logistic,error_rate,100,union,6,12,125.33333333333333,0.6212565104166666,0.6280517578125,-0.0010172526041666667,0.0,0.0010986328125,0.85,0.8527777777777777,0.00020345052083333334,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,10,0.8333333333333334,1,0,0,0
base_seed_control,logistic,error_rate,227,a_opt,6,12,227.0,0.62109375,0.6278889973958334,0.0,0.0,0.0009358723958333334,0.9500000000000001,0.9500000000000001,4.0690104166666664e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.9166666666666666,0,0,0,0
base_seed_control,logistic,error_rate,227,interleave_a_first,6,12,227.0,0.62109375,0.6278889973958334,0.0,0.0,0.0009358723958333334,0.9416666666666668,0.9416666666666668,4.0690104166666664e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.9166666666666666,0,0,0,0
base_seed_control,logistic,error_rate,227,interleave_mmd_first,6,12,227.0,0.62109375,0.6278889973958334,0.0,0.0,0.0009358723958333334,0.9416666666666668,0.9416666666666668,4.0690104166666664e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.9166666666666666,0,0,0,0
base_seed_control,logistic,error_rate,227,mmd,6,12,227.0,0.62109375,0.6278889973958334,0.0,0.0,0.0009358723958333334,0.9249999999999999,0.9249999999999999,4.0690104166666664e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.9166666666666666,0,0,0,0
base_seed_control,logistic,error_rate,227,mmd_2s_then_a,6,12,227.0,0.62109375,0.6278889973958334,0.0,0.0,0.0009358723958333334,0.9500000000000001,0.9500000000000001,4.0690104166666664e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.9166666666666666,0,0,0,0
base_seed_control,logistic,error_rate,227,mmd_matched_union_size,6,12,249.58333333333334,0.62109375,0.6278889973958334,0.0,0.0,0.0009358723958333334,0.9333333333333332,0.9333333333333332,4.0690104166666664e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.9166666666666666,0,0,0,0
base_seed_control,logistic,error_rate,227,union,6,12,249.58333333333334,0.62109375,0.6278889973958334,0.0,0.0,0.0009358723958333334,0.9500000000000001,0.9500000000000001,4.0690104166666664e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.9166666666666666,0,0,0,0
base_seed_control,logistic,nll,10,a_opt,6,12,10.0,3.4395003694102253,3.4511144002644603,0.0025704654770930166,0.015097166544277396,0.03202153589336051,0.24166666666666667,0.24166666666666667,0.03378564514554768,5,0.4166666666666667,5,0.4166666666666667,3,0.25,6,0.5,10,0.8333333333333334,9,0.75,9,0.75,4,0.3333333333333333,2,3,2,3
base_seed_control,logistic,nll,10,interleave_a_first,6,12,10.0,3.441055120130853,3.4492004822282545,0.0006565474408869454,0.013183248508071324,0.030107617857154434,0.225,0.225,0.03432695733473978,4,0.3333333333333333,2,0.16666666666666666,2,0.16666666666666666,3,0.25,6,0.5,4,0.3333333333333333,4,0.3333333333333333,3,0.25,3,1,2,1
base_seed_control,logistic,nll,10,interleave_mmd_first,6,12,10.0,3.441055120130853,3.4492004822282545,0.0006565474408869454,0.013183248508071324,0.030107617857154434,0.225,0.225,0.03432695733473978,4,0.3333333333333333,2,0.16666666666666666,2,0.16666666666666666,3,0.25,6,0.5,4,0.3333333333333333,4,0.3333333333333333,3,0.25,3,1,2,1
base_seed_control,logistic,nll,10,mmd,6,12,10.0,3.4382648202108825,3.448543934787368,0.0,0.012526701067184379,0.02945107041626749,0.225,0.225,0.031129725171613016,0,0.0,0,0.0,0,0.0,4,0.3333333333333333,0,0.0,0,0.0,0,0.0,4,0.3333333333333333,0,0,0,3
base_seed_control,logistic,nll,10,mmd_2s_then_a,6,12,10.0,3.4336583731644823,3.4416868550184283,-0.006857079768939049,0.005669621298245331,0.02259399064732844,0.225,0.225,0.026813330124913787,5,0.4166666666666667,1,0.08333333333333333,2,0.16666666666666666,2,0.16666666666666666,6,0.5,3,0.25,1,0.08333333333333333,3,0.25,4,1,1,2
base_seed_control,logistic,nll,10,mmd_matched_union_size,6,12,16.666666666666668,3.4234816901897105,3.436017233720183,-0.012526701067184379,0.0,0.016924369349083108,0.2916666666666667,0.2916666666666667,0.01956634802854355,4,0.3333333333333333,0,0.0,0,0.0,0,0.0,4,0.3333333333333333,4,0.3333333333333333,1,0.08333333333333333,5,0.4166666666666667,3,0,0,0
base_seed_control,logistic,nll,10,union,6,12,16.666666666666668,3.426904465269141,3.4393087103719506,-0.009235224415416687,0.003291476651767692,0.0202158460008508,0.3333333333333333,0.3333333333333333,0.02035221122734095,4,0.3333333333333333,1,0.08333333333333333,2,0.16666666666666666,3,0.25,5,0.4166666666666667,5,0.4166666666666667,5,0.4166666666666667,6,0.5,3,0,2,1
base_seed_control,logistic,nll,25,a_opt,6,12,25.0,3.4233026464490877,3.4311636054878734,0.00813758228311364,0.008701729701213634,0.012070741116773087,0.44166666666666665,0.44166666666666665,0.016293879383683096,3,0.25,6,0.5,2,0.16666666666666666,5,0.4166666666666667,9,0.75,7,0.5833333333333334,7,0.5833333333333334,6,0.5,3,2,2,2
base_seed_control,logistic,nll,25,interleave_a_first,6,12,25.0,3.4215380674051965,3.4341013824016318,0.011075359196872267,0.011639506614972261,0.015008518030531715,0.45,0.45,0.01841447483139917,1,0.08333333333333333,4,0.3333333333333333,0,0.0,3,0.25,5,0.4166666666666667,4,0.3333333333333333,4,0.3333333333333333,6,0.5,1,3,0,3
base_seed_control,logistic,nll,25,interleave_mmd_first,6,12,25.0,3.4215380674051965,3.4341013824016318,0.011075359196872267,0.011639506614972261,0.015008518030531715,0.45,0.45,0.01841447483139917,1,0.08333333333333333,4,0.3333333333333333,0,0.0,3,0.25,5,0.4166666666666667,4,0.3333333333333333,4,0.3333333333333333,6,0.5,1,3,0,3
base_seed_control,logistic,nll,25,mmd,6,12,25.0,3.413476381457233,3.4230260232047596,0.0,0.0005641474180999954,0.003933158833659449,0.4166666666666667,0.4166666666666667,0.006860658683911132,0,0.0,0,0.0,1,0.08333333333333333,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,7,0.5833333333333334,0,0,1,1
base_seed_control,logistic,nll,25,mmd_2s_then_a,6,12,25.0,3.4188670764578286,3.4274482276920097,0.004422204487250392,0.0049863519053503875,0.00835536332090984,0.45,0.45,0.012380858871216649,2,0.16666666666666666,4,0.3333333333333333,1,0.08333333333333333,3,0.25,6,0.5,4,0.3333333333333333,3,0.25,5,0.4166666666666667,2,3,1,2
base_seed_control,logistic,nll,25,mmd_matched_union_size,6,12,38.5,3.411759400832468,3.4224618757866594,-0.0005641474180999954,0.0,0.003369011415559453,0.5499999999999999,0.5499999999999999,0.006247835771258943,1,0.08333333333333333,1,0.08333333333333333,0,0.0,0,0.0,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,9,0.75,1,1,0,0
base_seed_control,logistic,nll,25,union,6,12,38.5,3.407590206789718,3.4195891849209623,-0.003436838283797372,-0.002872690865697377,0.0004963205498620763,0.5916666666666667,0.5916666666666667,0.0026750519853800205,3,0.25,2,0.16666666666666666,2,0.16666666666666666,1,0.08333333333333333,5,0.4166666666666667,5,0.4166666666666667,5,0.4166666666666667,10,0.8333333333333334,3,1,2,1
base_seed_control,logistic,nll,50,a_opt,6,12,50.0,3.410386863492357,3.4235521922148586,0.0024492636621807895,0.00655569620595146,0.004459327843758724,0.6333333333333334,0.6333333333333334,0.005604062699101002,2,0.16666666666666666,3,0.25,1,0.08333333333333333,3,0.25,5,0.4166666666666667,3,0.25,3,0.25,9,0.75,2,2,1,2
base_seed_control,logistic,nll,50,interleave_a_first,6,12,50.0,3.407590206789718,3.4195891849209623,-0.0015137436317158581,0.0025926889120548116,0.0004963205498620763,0.6916666666666668,0.6916666666666668,0.0026750519853800205,2,0.16666666666666666,1,0.08333333333333333,0,0.0,1,0.08333333333333333,3,0.25,3,0.25,3,0.25,10,0.8333333333333334,2,1,0,1
base_seed_control,logistic,nll,50,interleave_mmd_first,6,12,50.0,3.407590206789718,3.4195891849209623,-0.0015137436317158581,0.0025926889120548116,0.0004963205498620763,0.6916666666666668,0.6916666666666668,0.0026750519853800205,2,0.16666666666666666,1,0.08333333333333333,0,0.0,1,0.08333333333333333,3,0.25,3,0.25,3,0.25,10,0.8333333333333334,2,1,0,1
base_seed_control,logistic,nll,50,mmd,6,12,50.0,3.4096175083243225,3.4211029285526777,0.0,0.00410643254377067,0.0020100641815779343,0.625,0.625,0.004888888537277425,0,0.0,0,0.0,0,0.0,2,0.16666666666666666,0,0.0,0,0.0,0,0.0,9,0.75,0,0,0,2
base_seed_control,logistic,nll,50,mmd_2s_then_a,6,12,50.0,3.412149612893488,3.4212543575842638,0.0001514290315854557,0.0042578615753561255,0.00216149321316339,0.625,0.625,0.005042104296675916,2,0.16666666666666666,2,0.16666666666666666,0,0.0,2,0.16666666666666666,4,0.3333333333333333,2,0.16666666666666666,2,0.16666666666666666,9,0.75,2,2,0,2
base_seed_control,logistic,nll,50,mmd_matched_union_size,6,12,70.08333333333333,3.407003377248562,3.4169964960089074,-0.00410643254377067,0.0,-0.0020963683621927354,0.7666666666666667,0.7666666666666667,0.0009781606690638285,2,0.16666666666666666,0,0.0,0,0.0,0,0.0,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,11,0.9166666666666666,2,0,0,0
base_seed_control,logistic,nll,50,union,6,12,70.08333333333333,3.4043091093408635,3.4180015673878104,-0.0031013611648674777,0.0010050713789031922,-0.0010912969832895432,0.7916666666666666,0.7916666666666666,0.0,2,0.16666666666666666,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,3,0.25,3,0.25,3,0.25,12,1.0,2,1,1,1
base_seed_control,logistic,nll,100,a_opt,6,12,100.0,3.4082296405554806,3.4203686196991065,0.003372123690199088,0.0012757553280063523,0.0012757553280063523,0.7916666666666666,0.7916666666666666,0.0023670523112958954,1,0.08333333333333333,2,0.16666666666666666,1,0.08333333333333333,1,0.08333333333333333,3,0.25,2,0.16666666666666666,2,0.16666666666666666,11,0.9166666666666666,1,2,0,1
base_seed_control,logistic,nll,100,interleave_a_first,6,12,100.0,3.4043091093408635,3.4180015673878104,0.0010050713789031922,-0.0010912969832895432,-0.0010912969832895432,0.8583333333333334,0.8583333333333334,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,0,0.0,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,12,1.0,1,1,1,0
base_seed_control,logistic,nll,100,interleave_mmd_first,6,12,100.0,3.4043091093408635,3.4180015673878104,0.0010050713789031922,-0.0010912969832895432,-0.0010912969832895432,0.8666666666666667,0.8666666666666667,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,0,0.0,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,12,1.0,1,1,1,0
base_seed_control,logistic,nll,100,mmd,6,12,100.0,3.407003377248562,3.4169964960089074,0.0,-0.0020963683621927354,-0.0020963683621927354,0.8416666666666667,0.8416666666666667,0.0009781606690638285,0,0.0,0,0.0,2,0.16666666666666666,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,11,0.9166666666666666,0,0,2,1
base_seed_control,logistic,nll,100,mmd_2s_then_a,6,12,100.0,3.4082296405554806,3.4203686196991065,0.003372123690199088,0.0012757553280063523,0.0012757553280063523,0.7916666666666666,0.7916666666666666,0.0023670523112958954,1,0.08333333333333333,2,0.16666666666666666,1,0.08333333333333333,1,0.08333333333333333,3,0.25,2,0.16666666666666666,2,0.16666666666666666,11,0.9166666666666666,1,2,0,1
base_seed_control,logistic,nll,100,mmd_matched_union_size,6,12,125.33333333333333,3.4031680665404114,3.4190928643711,0.0020963683621927354,0.0,0.0,0.9083333333333333,0.9083333333333333,0.0,1,0.08333333333333333,2,0.16666666666666666,0,0.0,0,0.0,3,0.25,3,0.25,2,0.16666666666666666,12,1.0,1,2,0,0
base_seed_control,logistic,nll,100,union,6,12,125.33333333333333,3.4043091093408635,3.4180015673878104,0.0010050713789031922,-0.0010912969832895432,-0.0010912969832895432,0.9,0.9,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,0,0.0,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,12,1.0,1,1,1,0
base_seed_control,logistic,nll,227,a_opt,6,12,227.0,3.4031680665404114,3.4190928643711,0.0,0.0,0.0,0.9666666666666667,0.9666666666666667,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0,0,0
base_seed_control,logistic,nll,227,interleave_a_first,6,12,227.0,3.4031680665404114,3.4190928643711,0.0,0.0,0.0,0.9833333333333334,0.9833333333333334,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0,0,0
base_seed_control,logistic,nll,227,interleave_mmd_first,6,12,227.0,3.4031680665404114,3.4190928643711,0.0,0.0,0.0,0.9833333333333334,0.9833333333333334,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0,0,0
base_seed_control,logistic,nll,227,mmd,6,12,227.0,3.4031680665404114,3.4190928643711,0.0,0.0,0.0,0.975,0.975,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0,0,0
base_seed_control,logistic,nll,227,mmd_2s_then_a,6,12,227.0,3.4031680665404114,3.4190928643711,0.0,0.0,0.0,0.9666666666666667,0.9666666666666667,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0,0,0
base_seed_control,logistic,nll,227,mmd_matched_union_size,6,12,249.58333333333334,3.4031680665404114,3.4190928643711,0.0,0.0,0.0,0.975,0.975,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0,0,0
base_seed_control,logistic,nll,227,union,6,12,249.58333333333334,3.4031680665404114,3.4190928643711,0.0,0.0,0.0,0.9833333333333334,0.9833333333333334,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0,0,0
base_seed_control,ridge,brier_score,10,a_opt,6,12,10.0,0.9867128617972417,0.9867592921100677,1.6344485699139783e-05,4.598857658984675e-05,6.472716620100256e-05,0.24166666666666667,0.24166666666666667,7.774237486578757e-05,3,0.25,5,0.4166666666666667,3,0.25,6,0.5,8,0.6666666666666666,5,0.4166666666666667,5,0.4166666666666667,3,0.25,2,3,1,5
base_seed_control,ridge,brier_score,10,interleave_a_first,6,12,10.0,0.9867088958398499,0.9867669120086989,2.3964384330314264e-05,5.3608475221021225e-05,7.234706483217705e-05,0.27499999999999997,0.27499999999999997,7.630849389222982e-05,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,4,0.3333333333333333,4,0.3333333333333333,3,0.25,3,0.25,5,0.4166666666666667,0,2,1,3
base_seed_control,ridge,brier_score,10,interleave_mmd_first,6,12,10.0,0.9867088958398499,0.9867669120086989,2.3964384330314264e-05,5.3608475221021225e-05,7.234706483217705e-05,0.27499999999999997,0.27499999999999997,7.630849389222982e-05,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,4,0.3333333333333333,4,0.3333333333333333,3,0.25,3,0.25,5,0.4166666666666667,0,2,1,3
base_seed_control,ridge,brier_score,10,mmd,6,12,10.0,0.9866964893838129,0.9867429476243684,0.0,2.9644090890706964e-05,4.8382680501862785e-05,0.27499999999999997,0.27499999999999997,5.3065870763378355e-05,0,0.0,0,0.0,2,0.16666666666666666,2,0.16666666666666666,0,0.0,0,0.0,0,0.0,7,0.5833333333333334,0,0,1,2
base_seed_control,ridge,brier_score,10,mmd_2s_then_a,6,12,10.0,0.9866851970811524,0.9867368475806823,-6.1000436863412055e-06,2.354404720436576e-05,4.228263681552158e-05,0.25833333333333336,0.25833333333333336,5.024611461934558e-05,3,0.25,4,0.3333333333333333,2,0.16666666666666666,2,0.16666666666666666,7,0.5833333333333334,5,0.4166666666666667,0,0.0,7,0.5833333333333334,3,2,2,2
base_seed_control,ridge,brier_score,10,mmd_matched_union_size,6,12,16.666666666666668,0.9866601225234827,0.9867133035334779,-2.9644090890706964e-05,0.0,1.873858961115582e-05,0.3833333333333333,0.3833333333333333,2.1347389178786685e-05,2,0.16666666666666666,2,0.16666666666666666,0,0.0,0,0.0,4,0.3333333333333333,4,0.3333333333333333,0,0.0,9,0.75,2,1,0,0
base_seed_control,ridge,brier_score,10,union,6,12,16.666666666666668,0.9866757007574029,0.9867264896121597,-1.6458012208916035e-05,1.3186078681790928e-05,3.1924668292946747e-05,0.3666666666666667,0.3666666666666667,3.6183852768073566e-05,2,0.16666666666666666,1,0.08333333333333333,3,0.25,2,0.16666666666666666,3,0.25,3,0.25,3,0.25,7,0.5833333333333334,2,1,2,2
base_seed_control,ridge,brier_score,25,a_opt,6,12,25.0,0.9866858302483513,0.9867317470769104,2.4134658196876362e-05,3.7706721145891464e-05,3.718213304374866e-05,0.44999999999999996,0.44999999999999996,4.723876183004849e-05,3,0.25,4,0.3333333333333333,3,0.25,4,0.3333333333333333,7,0.5833333333333334,5,0.4166666666666667,5,0.4166666666666667,7,0.5833333333333334,0,4,0,4
base_seed_control,ridge,brier_score,25,interleave_a_first,6,12,25.0,0.9866686540337075,0.98671888528418,1.1272865466381102e-05,2.4844928415396206e-05,2.43203403132534e-05,0.47500000000000003,0.47500000000000003,2.8579524788380217e-05,3,0.25,2,0.16666666666666666,3,0.25,3,0.25,5,0.4166666666666667,3,0.25,3,0.25,8,0.6666666666666666,2,2,2,2
base_seed_control,ridge,brier_score,25,interleave_mmd_first,6,12,25.0,0.9866686540337075,0.98671888528418,1.1272865466381102e-05,2.4844928415396206e-05,2.43203403132534e-05,0.47500000000000003,0.47500000000000003,2.8579524788380217e-05,3,0.25,2,0.16666666666666666,3,0.25,3,0.25,5,0.4166666666666667,3,0.25,3,0.25,8,0.6666666666666666,2,2,2,2
base_seed_control,ridge,brier_score,25,mmd,6,12,25.0,0.9866539223706825,0.9867076124187135,0.0,1.3572062949015104e-05,1.3047474846872298e-05,0.46666666666666673,0.46666666666666673,1.5656274414503162e-05,0,0.0,0,0.0,1,0.08333333333333333,2,0.16666666666666666,0,0.0,0,0.0,0,0.0,10,0.8333333333333334,0,0,1,2
