scope,readout,metric,shortlist_size,target_domain,repeated_task_count,overlap_count_mean,union_size_mean,jaccard_mean,mmd_missed_top_q_mean,a_missed_top_q_mean,a_rescued_top_q_mean,mmd_rescued_top_q_mean,a_rescued_fractional_top_q_mean,mmd_rescued_fractional_top_q_mean,omission_reduction_from_union_mean,a_only_better_than_mmd_choice_mean,top_q_boundary_ties_mean,has_a_rescue_tasks,has_a_rescue_rate,has_mmd_rescue_tasks,has_mmd_rescue_rate,a_rescues_any_oracle_tasks,a_rescues_any_oracle_rate,mmd_rescues_any_oracle_tasks,mmd_rescues_any_oracle_rate,union_selects_a_only_tasks,union_selects_a_only_rate,union_better_than_mmd_tasks,union_better_than_mmd_rate,union_worse_than_mmd_tasks,union_worse_than_mmd_rate,union_better_than_matched_mmd_tasks,union_better_than_matched_mmd_rate,union_worse_than_matched_mmd_tasks,union_worse_than_matched_mmd_rate,a_rescue_reaches_final_improvement_tasks,a_rescue_reaches_final_improvement_rate
base_seed_control,ridge,nll,100,clipart,2,73.0,127.0,0.5748031496062992,2.0,3.5,0.5,2.0,0.5,2.0,0.0,0.0,1.0,1,0.5,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
base_seed_control,ridge,nll,100,infograph,2,68.0,132.0,0.5165441176470589,2.5,3.5,2.5,3.5,2.5,3.5,5.3251934311049354e-05,0.5,1.0,1,0.5,2,1.0,1,0.5,1,0.5,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5
base_seed_control,ridge,nll,100,painting,2,86.5,113.5,0.7624223602484472,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
base_seed_control,ridge,nll,100,quickdraw,2,68.5,131.5,0.5306716331044117,1.5,4.0,0.0,2.5,0.0,2.5,0.0,0.0,1.0,0,0.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
base_seed_control,ridge,nll,100,real,2,86.0,114.0,0.7549261083743842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
base_seed_control,ridge,nll,100,sketch,2,66.0,134.0,0.4978761457634697,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.5,1.0,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
base_seed_control,ridge,nll,227,clipart,2,213.0,241.0,0.884109381457501,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
base_seed_control,ridge,nll,227,infograph,2,219.5,234.5,0.9360429168939808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
base_seed_control,ridge,nll,227,painting,2,210.0,244.0,0.8609370537739177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
base_seed_control,ridge,nll,227,quickdraw,2,195.5,258.5,0.7563454055671954,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
base_seed_control,ridge,nll,227,real,2,218.0,236.0,0.9245926963769286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
base_seed_control,ridge,nll,227,sketch,2,170.5,283.5,0.6254830643328029,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,10,clipart,8,0.75,19.25,0.0402046783625731,7.875,8.375,1.5,2.0,1.5,2.0,0.0029160332627949925,0.75,1.0,6,0.75,8,1.0,2,0.25,1,0.125,4,0.5,3,0.375,1,0.125,2,0.25,5,0.625,3,0.375
new_seeds,logistic,brier_score,10,infograph,8,2.25,17.75,0.13862474814487197,9.125,9.75,0.25,0.875,0.25,0.875,0.001236589071583194,0.25,1.0,2,0.25,4,0.5,1,0.125,0,0.0,2,0.25,2,0.25,0,0.0,3,0.375,0,0.0,2,0.25
new_seeds,logistic,brier_score,10,painting,8,6.25,13.75,0.46760531135531136,5.125,5.5,0.875,1.25,0.875,1.25,0.0,0.25,1.0,4,0.5,5,0.625,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0
new_seeds,logistic,brier_score,10,quickdraw,8,3.125,16.875,0.2072091994692614,8.375,10.0,0.0,1.625,0.0,1.625,0.0,0.0,1.0,0,0.0,7,0.875,0,0.0,1,0.125,1,0.125,0,0.0,1,0.125,0,0.0,2,0.25,0,0.0
new_seeds,logistic,brier_score,10,real,8,8.5,11.5,0.7529137529137528,3.875,3.75,0.5,0.375,0.5,0.375,0.0,0.0,1.0,3,0.375,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,10,sketch,8,1.75,18.25,0.1008234434124527,7.25,7.875,2.0,2.625,2.0,2.625,0.0016140612382617159,0.875,1.0,5,0.625,7,0.875,1,0.125,5,0.625,2,0.25,1,0.125,1,0.125,1,0.125,1,0.125,1,0.125
new_seeds,logistic,brier_score,25,clipart,8,8.25,41.75,0.20376184501918182,5.875,5.125,3.125,2.375,3.125,2.375,0.002246977428521549,0.875,1.0,8,1.0,8,1.0,4,0.5,3,0.375,5,0.625,4,0.5,1,0.125,0,0.0,0,0.0,4,0.5
new_seeds,logistic,brier_score,25,infograph,8,8.0,42.0,0.20378290821959286,7.625,9.125,0.875,2.375,0.875,2.375,0.002625066904996115,1.0,1.0,5,0.625,5,0.625,3,0.375,1,0.125,4,0.5,4,0.5,0,0.0,3,0.375,2,0.25,4,0.5
new_seeds,logistic,brier_score,25,painting,8,19.0,31.0,0.6161586471351611,2.625,1.5,1.125,0.0,1.125,0.0,0.0,0.0,1.0,7,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,25,quickdraw,8,8.375,41.625,0.21066298866003086,6.0,9.125,0.25,3.375,0.25,3.375,0.0,0.0,1.0,2,0.25,8,1.0,0,0.0,5,0.625,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0
new_seeds,logistic,brier_score,25,real,8,19.5,30.5,0.6416450652841782,1.375,0.875,1.0,0.5,1.0,0.5,0.0,0.0,1.0,7,0.875,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,25,sketch,8,9.25,40.75,0.23358405561149465,5.625,6.5,2.75,3.625,2.75,3.625,0.0008086296985593683,1.125,1.0,5,0.625,8,1.0,3,0.375,4,0.5,2,0.25,1,0.125,1,0.125,2,0.25,1,0.125,1,0.125
new_seeds,logistic,brier_score,50,clipart,8,25.125,74.875,0.3393759826989991,2.25,3.625,1.375,2.75,1.375,2.75,0.0,0.0,1.0,5,0.625,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,50,infograph,8,24.375,75.625,0.33576691861978836,4.625,6.0,1.875,3.25,1.875,3.25,0.0015551963446330114,1.125,1.0,7,0.875,7,0.875,3,0.375,3,0.375,3,0.375,3,0.375,0,0.0,3,0.375,0,0.0,3,0.375
new_seeds,logistic,brier_score,50,painting,8,40.5,59.5,0.6816201420787042,1.0,0.375,0.875,0.25,0.875,0.25,0.0,0.0,1.0,7,0.875,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,50,quickdraw,8,24.875,75.125,0.34697404262049036,4.0,7.125,0.5,3.625,0.5,3.625,0.0,0.0,1.0,3,0.375,8,1.0,0,0.0,6,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,50,real,8,41.25,58.75,0.7048472680600675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,50,sketch,8,29.5,70.5,0.42647661769082373,2.625,3.5,1.875,2.75,1.875,2.75,0.000313108474307211,0.5,1.0,4,0.5,5,0.625,1,0.125,0,0.0,2,0.25,1,0.125,1,0.125,1,0.125,1,0.125,1,0.125
new_seeds,logistic,brier_score,100,clipart,8,71.875,128.125,0.5643861040604612,0.75,0.625,0.75,0.625,0.75,0.625,0.0,0.0,1.0,4,0.5,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,100,infograph,8,72.0,128.0,0.5702291829415942,1.875,2.125,1.625,1.875,1.625,1.875,0.00021748603438163927,0.125,1.0,7,0.875,6,0.75,1,0.125,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,100,painting,8,87.125,112.875,0.7723385021479395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,100,quickdraw,8,68.375,131.625,0.5293063260058943,1.75,4.5,0.0,2.75,0.0,2.75,0.0,0.0,1.0,0,0.0,7,0.875,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,100,real,8,87.0,113.0,0.7716164865197399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,100,sketch,8,75.375,124.625,0.6061925742395455,1.5,0.5,1.125,0.125,1.125,0.125,4.679139475248506e-05,0.125,1.0,4,0.5,1,0.125,1,0.125,0,0.0,1,0.125,0,0.0,1,0.125,0,0.0,1,0.125,0,0.0
new_seeds,logistic,brier_score,227,clipart,8,208.0,246.0,0.8459502195518417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,227,infograph,8,219.25,234.75,0.9340930569825264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,227,painting,8,209.25,244.75,0.8553547995736037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,227,quickdraw,8,197.375,256.625,0.7729046135715767,0.125,1.0,0.0,0.875,0.0,0.875,0.0,0.0,1.0,0,0.0,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,227,real,8,211.0,243.0,0.8690012694492157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,brier_score,227,sketch,8,188.0,266.0,0.717958511933172,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.125,1.0,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,error_rate,10,clipart,8,0.75,19.25,0.0402046783625731,8.625,7.625,2.25,1.25,2.25,1.25,0.0150146484375,2.5,1.375,5,0.625,6,0.75,3,0.375,0,0.0,5,0.625,5,0.625,0,0.0,3,0.375,5,0.625,4,0.5
new_seeds,logistic,error_rate,10,infograph,8,2.25,17.75,0.13862474814487197,9.5,9.5,0.5,0.5,0.5,0.5,0.00579833984375,0.75,1.5,3,0.375,2,0.25,1,0.125,0,0.0,5,0.625,3,0.375,2,0.25,4,0.5,2,0.25,3,0.375
new_seeds,logistic,error_rate,10,painting,8,6.25,13.75,0.46760531135531136,7.375,5.875,1.625,0.125,1.625,0.125,0.0120849609375,1.0,1.0,8,1.0,1,0.125,4,0.5,0,0.0,4,0.5,4,0.5,0,0.0,2,0.25,0,0.0,4,0.5
new_seeds,logistic,error_rate,10,quickdraw,8,3.125,16.875,0.2072091994692614,8.625,9.625,0.125,1.125,0.175,1.1875,0.0,0.125,2.125,1,0.125,5,0.625,0,0.0,2,0.25,2,0.25,0,0.0,2,0.25,0,0.0,5,0.625,0,0.0
new_seeds,logistic,error_rate,10,real,8,8.5,11.5,0.7529137529137528,7.875,7.375,0.625,0.125,0.625,0.125,0.00933837890625,0.625,1.5,5,0.625,1,0.125,0,0.0,0,0.0,3,0.375,3,0.375,0,0.0,3,0.375,0,0.0,3,0.375
new_seeds,logistic,error_rate,10,sketch,8,1.75,18.25,0.1008234434124527,7.125,8.125,1.5,2.5,1.4583333333333333,2.4375,0.0035400390625,1.125,1.625,8,1.0,8,1.0,3,0.375,0,0.0,3,0.375,2,0.25,1,0.125,0,0.0,1,0.125,2,0.25
new_seeds,logistic,error_rate,25,clipart,8,8.25,41.75,0.20376184501918182,6.25,4.75,3.375,1.875,3.375,1.875,0.01141357421875,1.5,1.375,8,1.0,8,1.0,6,0.75,1,0.125,7,0.875,6,0.75,1,0.125,4,0.5,1,0.125,6,0.75
new_seeds,logistic,error_rate,25,infograph,8,8.0,42.0,0.20378290821959286,8.75,8.75,1.125,1.125,1.2083333333333333,1.125,0.00970458984375,1.375,1.5,6,0.75,5,0.625,4,0.5,0,0.0,7,0.875,5,0.625,2,0.25,3,0.375,3,0.375,5,0.625
new_seeds,logistic,error_rate,25,painting,8,19.0,31.0,0.6161586471351611,3.875,3.375,0.875,0.375,0.875,0.375,0.0,0.0,1.0,6,0.75,2,0.25,0,0.0,0,0.0,1,0.125,0,0.0,1,0.125,0,0.0,1,0.125,0,0.0
new_seeds,logistic,error_rate,25,quickdraw,8,8.375,41.625,0.21066298866003086,7.125,8.375,1.0,2.25,1.0375,2.3625,6.103515625e-05,1.0,2.125,6,0.75,7,0.875,0,0.0,3,0.375,1,0.125,1,0.125,0,0.0,1,0.125,1,0.125,0,0.0
new_seeds,logistic,error_rate,25,real,8,19.5,30.5,0.6416450652841782,6.0,4.125,1.875,0.0,1.9375,0.0,0.003173828125,0.75,1.5,8,1.0,0,0.0,3,0.375,0,0.0,3,0.375,1,0.125,1,0.125,1,0.125,0,0.0,1,0.125
new_seeds,logistic,error_rate,25,sketch,8,9.25,40.75,0.23358405561149465,5.125,5.75,2.0,2.625,2.125,2.5,0.0010986328125,1.25,1.625,8,1.0,8,1.0,1,0.125,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,error_rate,50,clipart,8,25.125,74.875,0.3393759826989991,3.125,3.125,1.875,1.875,1.875,1.875,0.0042724609375,0.375,1.375,7,0.875,7,0.875,2,0.25,0,0.0,2,0.25,2,0.25,0,0.0,0,0.0,0,0.0,2,0.25
new_seeds,logistic,error_rate,50,infograph,8,24.375,75.625,0.33576691861978836,6.75,5.75,2.25,1.25,2.3333333333333335,1.25,0.004638671875,1.625,1.5,6,0.75,7,0.875,4,0.5,0,0.0,7,0.875,3,0.375,4,0.5,1,0.125,2,0.25,3,0.375
new_seeds,logistic,error_rate,50,painting,8,40.5,59.5,0.6816201420787042,2.75,1.75,1.125,0.125,1.125,0.125,0.0,0.0,1.0,6,0.75,1,0.125,0,0.0,0,0.0,1,0.125,0,0.0,1,0.125,0,0.0,1,0.125,0,0.0
new_seeds,logistic,error_rate,50,quickdraw,8,24.875,75.125,0.34697404262049036,5.25,6.875,1.25,2.875,1.25,2.875,0.00250244140625,3.125,2.125,4,0.5,7,0.875,1,0.125,3,0.375,2,0.25,2,0.25,0,0.0,0,0.0,0,0.0,1,0.125
new_seeds,logistic,error_rate,50,real,8,41.25,58.75,0.7048472680600675,2.75,2.25,0.875,0.375,0.875,0.375,0.003173828125,0.375,1.5,6,0.75,2,0.25,3,0.375,0,0.0,1,0.125,1,0.125,0,0.0,0,0.0,0,0.0,1,0.125
new_seeds,logistic,error_rate,50,sketch,8,29.5,70.5,0.42647661769082373,2.5,2.875,1.25,1.625,1.1666666666666667,1.625,0.00128173828125,0.75,1.625,6,0.75,8,1.0,2,0.25,0,0.0,2,0.25,2,0.25,0,0.0,1,0.125,1,0.125,2,0.25
new_seeds,logistic,error_rate,100,clipart,8,71.875,128.125,0.5643861040604612,1.375,1.875,0.375,0.875,0.375,0.875,0.0,0.0,1.375,3,0.375,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,error_rate,100,infograph,8,72.0,128.0,0.5702291829415942,1.75,2.5,0.75,1.5,0.8333333333333333,1.4583333333333333,0.0,0.125,1.5,4,0.5,4,0.5,0,0.0,0,0.0,3,0.375,0,0.0,3,0.375,0,0.0,0,0.0,0,0.0
new_seeds,logistic,error_rate,100,painting,8,87.125,112.875,0.7723385021479395,0.75,0.875,0.125,0.25,0.125,0.25,0.0,0.0,1.0,1,0.125,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,error_rate,100,quickdraw,8,68.375,131.625,0.5293063260058943,2.625,3.875,0.25,1.5,0.25,1.4875,0.0,1.25,2.125,2,0.25,5,0.625,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,error_rate,100,real,8,87.0,113.0,0.7716164865197399,1.125,1.0,0.125,0.0,0.125,0.0,0.0,0.0,1.5,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,error_rate,100,sketch,8,75.375,124.625,0.6061925742395455,0.375,0.375,0.25,0.25,0.25,0.25,0.0,0.0,1.625,2,0.25,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,error_rate,227,clipart,8,208.0,246.0,0.8459502195518417,0.5,0.125,0.375,0.0,0.375,0.0,0.0,0.0,1.375,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,error_rate,227,infograph,8,219.25,234.75,0.9340930569825264,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,error_rate,227,painting,8,209.25,244.75,0.8553547995736037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,error_rate,227,quickdraw,8,197.375,256.625,0.7729046135715767,0.625,1.375,0.0,0.75,0.0,0.6875,0.0,0.5,2.125,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,error_rate,227,real,8,211.0,243.0,0.8690012694492157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,error_rate,227,sketch,8,188.0,266.0,0.717958511933172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,nll,10,clipart,8,0.75,19.25,0.0402046783625731,8.5,7.875,2.125,1.5,2.125,1.5,0.018838065650883473,1.0,1.0,8,1.0,8,1.0,1,0.125,2,0.25,6,0.75,3,0.375,3,0.375,1,0.125,6,0.75,3,0.375
new_seeds,logistic,nll,10,infograph,8,2.25,17.75,0.13862474814487197,9.375,9.125,0.875,0.625,0.875,0.625,0.03397774767322115,1.375,1.0,5,0.625,3,0.375,0,0.0,0,0.0,6,0.75,5,0.625,1,0.125,4,0.5,2,0.25,4,0.5
new_seeds,logistic,nll,10,painting,8,6.25,13.75,0.46760531135531136,7.25,6.875,1.125,0.75,1.125,0.75,0.015934209558636947,0.5,1.0,6,0.75,5,0.625,4,0.5,0,0.0,4,0.5,4,0.5,0,0.0,2,0.25,0,0.0,4,0.5
new_seeds,logistic,nll,10,quickdraw,8,3.125,16.875,0.2072091994692614,8.0,9.75,0.0,1.75,0.0,1.75,0.0,0.0,1.0,0,0.0,8,1.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,3,0.375,0,0.0
new_seeds,logistic,nll,10,real,8,8.5,11.5,0.7529137529137528,4.875,4.25,0.75,0.125,0.75,0.125,0.0006706097379486908,0.25,1.0,5,0.625,1,0.125,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,nll,10,sketch,8,1.75,18.25,0.1008234434124527,7.0,8.375,1.125,2.5,1.125,2.5,0.0,0.5,1.0,7,0.875,8,1.0,0,0.0,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0
new_seeds,logistic,nll,25,clipart,8,8.25,41.75,0.20376184501918182,6.75,4.625,4.125,2.0,4.125,2.0,0.012737780374927288,0.5,1.0,8,1.0,8,1.0,4,0.5,2,0.25,6,0.75,4,0.5,2,0.25,2,0.25,1,0.125,4,0.5
new_seeds,logistic,nll,25,infograph,8,8.0,42.0,0.20378290821959286,8.0,8.75,1.125,1.875,1.125,1.875,0.014897558239482689,1.75,1.0,5,0.625,6,0.75,0,0.0,1,0.125,5,0.625,4,0.5,1,0.125,3,0.375,3,0.375,4,0.5
new_seeds,logistic,nll,25,painting,8,19.0,31.0,0.6161586471351611,4.375,2.75,1.625,0.0,1.625,0.0,0.0,0.0,1.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,nll,25,quickdraw,8,8.375,41.625,0.21066298866003086,5.25,9.5,0.0,4.25,0.0,4.25,0.0,0.0,1.0,0,0.0,8,1.0,0,0.0,6,0.75,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0
new_seeds,logistic,nll,25,real,8,19.5,30.5,0.6416450652841782,2.625,0.625,2.0,0.0,2.0,0.0,0.0,0.0,1.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,nll,25,sketch,8,9.25,40.75,0.23358405561149465,5.125,5.25,2.0,2.125,2.0,2.125,0.006938971547126749,0.375,1.0,7,0.875,6,0.75,2,0.25,4,0.5,2,0.25,2,0.25,0,0.0,2,0.25,2,0.25,2,0.25
new_seeds,logistic,nll,50,clipart,8,25.125,74.875,0.3393759826989991,3.875,2.875,3.375,2.375,3.375,2.375,0.004125489190920373,0.125,1.0,8,1.0,8,1.0,1,0.125,0,0.0,1,0.125,1,0.125,0,0.0,0,0.0,0,0.0,1,0.125
new_seeds,logistic,nll,50,infograph,8,24.375,75.625,0.33576691861978836,5.375,6.0,2.125,2.75,2.125,2.75,0.010735355523578294,1.25,1.0,7,0.875,7,0.875,3,0.375,3,0.375,4,0.5,4,0.5,0,0.0,2,0.25,2,0.25,4,0.5
new_seeds,logistic,nll,50,painting,8,40.5,59.5,0.6816201420787042,1.875,0.625,1.25,0.0,1.25,0.0,0.0,0.0,1.0,6,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,nll,50,quickdraw,8,24.875,75.125,0.34697404262049036,3.5,8.0,0.0,4.5,0.0,4.5,0.0,0.0,1.0,0,0.0,8,1.0,0,0.0,6,0.75,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0
new_seeds,logistic,nll,50,real,8,41.25,58.75,0.7048472680600675,0.75,0.0,0.75,0.0,0.75,0.0,0.0,0.0,1.0,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,nll,50,sketch,8,29.5,70.5,0.42647661769082373,2.75,3.125,1.625,2.0,1.625,2.0,0.006938971547126749,0.375,1.0,7,0.875,8,1.0,2,0.25,0,0.0,2,0.25,2,0.25,0,0.0,1,0.125,0,0.0,2,0.25
new_seeds,logistic,nll,100,clipart,8,71.875,128.125,0.5643861040604612,1.125,0.875,1.125,0.875,1.125,0.875,0.0,0.0,1.0,5,0.625,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,nll,100,infograph,8,72.0,128.0,0.5702291829415942,1.125,1.75,0.75,1.375,0.75,1.375,0.0,0.125,1.0,3,0.375,6,0.75,0,0.0,2,0.25,1,0.125,1,0.125,0,0.0,0,0.0,0,0.0,1,0.125
new_seeds,logistic,nll,100,painting,8,87.125,112.875,0.7723385021479395,0.5,0.125,0.375,0.0,0.375,0.0,0.0,0.0,1.0,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,nll,100,quickdraw,8,68.375,131.625,0.5293063260058943,2.0,6.125,0.0,4.125,0.0,4.125,0.0,0.0,1.0,0,0.0,8,1.0,0,0.0,6,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,nll,100,real,8,87.0,113.0,0.7716164865197399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,nll,100,sketch,8,75.375,124.625,0.6061925742395455,0.625,1.0,0.625,1.0,0.625,1.0,0.0,0.0,1.0,4,0.5,6,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,nll,227,clipart,8,208.0,246.0,0.8459502195518417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
new_seeds,logistic,nll,227,infograph,8,219.25,234.75,0.9340930569825264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
