encoder,method,shortlist_size,rows,targets,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_mean,removed_fraction,passes_90pct_recall_at_50pct_removal
resnet50,dpp_subspace,3,7,7,0.8571428571428571,0.380952380952381,0.002569772272223309,0.08571432957450968,-0.004464285714285714,0.8571428571428572,False
resnet50,dpp_subspace,5,7,7,0.8571428571428571,0.42857142857142855,0.0016026533763360432,0.053456238584953894,0.0,0.7619047619047619,False
resnet50,dpp_subspace,10,7,7,0.8571428571428571,0.7142857142857143,0.0013263327866570268,0.04423961096857811,-0.002232142857142857,0.5238095238095238,False
resnet50,facility_subspace,3,7,7,0.0,0.23809523809523808,0.007557357736329302,0.2115020411526211,-0.0008159126554216753,0.8571428571428572,False
resnet50,facility_subspace,5,7,7,0.14285714285714285,0.2857142857142857,0.0046283701239831655,0.11380614325615698,0.0016394444874354708,0.7619047619047619,False
resnet50,facility_subspace,10,7,7,0.14285714285714285,0.5238095238095237,0.004062654005851818,0.09093522519419214,-0.0005190713065011161,0.5238095238095238,False
resnet50,full_merged_rank,3,7,7,0.8571428571428571,0.380952380952381,0.002569772272223309,0.08571432957450968,-0.004464285714285714,0.8571428571428572,False
resnet50,full_merged_rank,5,7,7,0.8571428571428571,0.619047619047619,0.0023763474360062953,0.07926267611921863,-0.002678571428571435,0.7619047619047619,False
resnet50,full_merged_rank,10,7,7,0.8571428571428571,0.7619047619047619,0.0013263327866570268,0.04423961096857811,-0.002232142857142857,0.5238095238095238,False
resnet50,kcenter_subspace,3,7,7,1.0,0.38095238095238093,0.0,0.0,0.0,0.8571428571428572,True
resnet50,kcenter_subspace,5,7,7,1.0,0.38095238095238093,0.0,0.0,0.0,0.7619047619047619,True
resnet50,kcenter_subspace,10,7,7,1.0,0.5714285714285714,0.0,0.0,0.0,0.5238095238095238,True
resnet50,pool_vendi_subspace,3,7,7,1.0,0.38095238095238093,0.0,0.0,0.0,0.8571428571428572,True
resnet50,pool_vendi_subspace,5,7,7,1.0,0.38095238095238093,0.0,0.0,0.0,0.7619047619047619,True
resnet50,pool_vendi_subspace,10,7,7,1.0,0.5714285714285714,0.0,0.0,0.0,0.5238095238095238,True
resnet50,random,3,700,7,0.14857142857142858,0.14809523809523809,0.009213490621522305,0.22241255131048815,0.004267509187970835,0.8571428571428572,False
resnet50,random,5,700,7,0.23285714285714285,0.24047619047619045,0.006642106074692797,0.15793354899919387,0.0027373071483203296,0.7619047619047619,False
resnet50,random,10,700,7,0.4357142857142857,0.47238095238095235,0.0038741865425208108,0.09270728085346831,0.0006262099146842904,0.5238095238095238,False
resnet50,rank_only,3,7,7,0.8571428571428571,0.5238095238095237,0.002928987612346136,0.09769589789646407,-0.002455357142857146,0.8571428571428572,False
resnet50,rank_only,5,7,7,0.8571428571428571,0.619047619047619,0.0023763474360062953,0.07926267611921863,-0.002678571428571435,0.7619047619047619,False
resnet50,rank_only,10,7,7,0.8571428571428571,0.7142857142857143,0.0013263327866570268,0.04423961096857811,-0.002232142857142857,0.5238095238095238,False
