method,shortlist_size,target,encoders,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_vs_exhaustive_validation_selection_mean,removed_fraction_mean,best_candidate_family_recall_mean,top3_candidate_family_recall_mean,selected_family_count_mean,removed_family_fraction_mean
dpp_subspace,5,gtsrb,4,1.0,0.5,0.0,0.0,0.0,0.7058823529411764,1.0,0.8333333333333333,5.0,0.6428571428571428
dpp_subspace,5,oxford_pets,4,1.0,0.5,0.0,0.0,0.0,0.7058823529411764,1.0,0.9166666666666666,5.0,0.6428571428571428
dpp_subspace,8,beans,4,0.5,0.6666666666666666,0.004110251852268515,0.13585434947219077,-0.00390625,0.5294117647058824,0.75,0.75,6.5,0.5357142857142857
dpp_subspace,8,dtd,4,1.0,1.0,0.0,0.0,0.0,0.5294117647058824,1.0,1.0,6.5,0.5357142857142857
dpp_subspace,8,eurosat,4,0.5,0.8333333333333333,0.00017667069653670708,0.014304400396308682,0.0012777805328368919,0.5294117647058824,0.5,0.8333333333333333,6.5,0.5357142857142857
dpp_subspace,8,flowers102,4,1.0,0.9166666666666666,0.0,0.0,0.0,0.5294117647058824,1.0,0.9166666666666666,6.5,0.5357142857142857
dpp_subspace,8,food101,4,1.0,1.0,0.0,0.0,0.0,0.5294117647058824,1.0,1.0,6.5,0.5357142857142857
dpp_subspace,8,gtsrb,4,1.0,0.75,0.0,0.0,0.0,0.5294117647058824,1.0,0.8333333333333333,6.5,0.5357142857142857
dpp_subspace,8,oxford_pets,4,1.0,0.8333333333333333,0.0,0.0,0.0,0.5294117647058824,1.0,0.9166666666666666,6.5,0.5357142857142857
facility_subspace,3,beans,4,0.5,0.41666666666666663,0.0030141835997444244,0.11651605715225477,0.005078125000000017,0.8235294117647058,0.5,0.5,3.0,0.7857142857142857
facility_subspace,3,dtd,4,0.25,0.5,0.0030230494340260927,0.08935666086758115,0.0043085157871246005,0.8235294117647058,0.25,0.5416666666666666,3.0,0.7857142857142857
facility_subspace,3,eurosat,4,0.0,0.3333333333333333,0.001596672049164749,0.11805287939073673,0.002888891100883473,0.8235294117647058,0.0,0.3333333333333333,3.0,0.7857142857142857
facility_subspace,3,flowers102,4,0.25,0.25,0.0041013083855311605,0.11764118752849276,0.0004899978637695479,0.8235294117647058,0.25,0.25,3.0,0.7857142857142857
facility_subspace,3,food101,4,0.25,0.3333333333333333,0.002280001166462889,0.05672358248886259,0.003099992871284485,0.8235294117647058,0.25,0.375,3.0,0.7857142857142857
