encoder,source,source_domain,adapter_seed,target,validation_accuracy,validation_accuracy_std,validation_fold_accuracies,validation_partition_accuracies,validation_accuracy_std_across_partitions,validation_examples,unique_validation_examples,target_validation_protocol,target_cv_folds,target_cv_partitions,target_cv_seed,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
clip_b32,breastmnist,medical,0,gtsrb,0.8050000073313712,0.01151377813003145,0.7984267473|0.8049751520|0.8121877909|0.8128772974|0.7894201875|0.7964602113|0.8079602122|0.7902097702|0.8329979777|0.8087487817|0.8171091080|0.7880597115|0.8101897836|0.8058350086|0.7995930910,0.8036000173|0.8072000141|0.8041999906,0.001574804596707364,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7379999160766602,500,600,256,128,0.01,1.2749460898339748,0.09976769238710403,npu:5
clip_b32,breastmnist,medical,0,oxford_pets,0.8222826220203138,0.00979473117287067,0.8335587978|0.7989131212|0.8125000000|0.8340136409|0.8283379078|0.8146142960|0.8138587475|0.8301631212|0.8231292963|0.8188010454|0.8267928958|0.8383152485|0.8192934990|0.8217687607|0.8201634884,0.8214674074|0.8201087120|0.8252717467,0.00218520218353731,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7857726812362671,500,600,256,128,0.01,1.2749460898339748,0.1008716281503439,npu:5
clip_b32,breastmnist,medical,1,beans,0.8768536585673141,0.0213494186970687,0.8846154213|0.8599033356|0.8985506892|0.8980582952|0.8592233062|0.8894231319|0.8260869384|0.8840579987|0.8932038546|0.8980582952|0.8461539149|0.8599033952|0.8985506892|0.8834952116|0.8737864494,0.8800773701|0.8781431492|0.8723404564,0.003287557122433629,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8671875,500,600,256,128,0.01,1.2492209877818823,0.11447933316230774,npu:5
clip_b32,breastmnist,medical,1,dtd,0.6507092475891113,0.010227750022304555,0.6595745087|0.6595745087|0.6489362121|0.6449468136|0.6409574747|0.6489361525|0.6609042883|0.6555851698|0.6462766528|0.6529255509|0.6409574747|0.6250000000|0.6688829660|0.6502659917|0.6569149494,0.6507979035|0.6529255629|0.6484042764,0.0018468717305421523,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6643616557121277,500,600,256,128,0.01,1.2492209877818823,0.1106035877019167,npu:5
clip_b32,breastmnist,medical,1,eurosat,0.8917333161671958,0.01166159844371129,0.8797216415|0.8922156096|0.9159159064|0.8956870437|0.8714858890|0.8966202140|0.8852295280|0.8838838935|0.8856569529|0.9036144018|0.8896619678|0.8892215490|0.9009009600|0.8776329160|0.9086344838,0.8909999861|0.8909999716|0.8931999908,0.0010370955512880274,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9062963128089905,500,600,256,128,0.01,1.2492209877818823,0.10167578980326653,npu:5
clip_b32,breastmnist,medical,1,flowers102,0.7928105195363363,0.019150433969625444,0.7696079016|0.7941176891|0.7941177487|0.7598040104|0.7941176891|0.7843137980|0.8186275363|0.7794117928|0.7941176891|0.7941177487|0.7941176891|0.8333333731|0.8088235855|0.7647059560|0.8088235855,0.7823530078|0.7941177130|0.8019608378,0.008058052527653814,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8041999340057373,500,600,256,128,0.01,1.2492209877818823,0.11163877323269844,npu:5
clip_b32,breastmnist,medical,1,food101,0.6758667147159576,0.01403925310375176,0.6861386895|0.6732673645|0.6821782589|0.6762376428|0.6718751192|0.6564357281|0.6821782589|0.6752475500|0.6792079210|0.6947917342|0.6514852047|0.6801980734|0.6554455757|0.7059406042|0.6677083969,0.6780000579|0.6774000435|0.6722000427,0.00260427430117043,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7295999526977539,500,600,256,128,0.01,1.2492209877818823,0.10847600549459457,npu:5
clip_b32,breastmnist,medical,1,gtsrb,0.7939333637913069,0.008632917379902667,0.7954769135|0.7990050316|0.7942057848|0.8038229942|0.7833163738|0.7974435091|0.7830846310|0.7922078371|0.8088531494|0.7914547920|0.8062930703|0.7771143913|0.7942057848|0.7967807055|0.7853510380,0.7952000240|0.7946000478|0.7920000196,0.0013888502993331003,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7371999621391296,500,600,256,128,0.01,1.2492209877818823,0.09976823255419731,npu:5
clip_b32,breastmnist,medical,1,oxford_pets,0.8232789909710055,0.010144321331921707,0.8200269938|0.8152174354|0.8260869980|0.8340136409|0.8297002316|0.8037887812|0.8288043737|0.8233695626|0.8231292963|0.8297002912|0.7997292876|0.8355978727|0.8274456859|0.8190476894|0.8337875009,0.8250000020|0.8217391231|0.8230978478,0.0013373960877709938,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7786862850189209,500,600,256,128,0.01,1.2492209877818823,0.09731828607618809,npu:5
clip_b32,breastmnist,medical,2,beans,0.8797550049618241,0.01767679430365122,0.8701924086|0.8792270422|0.8888888955|0.8932038546|0.8883494735|0.8750000000|0.8550724387|0.8840579987|0.8883495331|0.8786408305|0.8461539149|0.8937197924|0.9227052927|0.8640776873|0.8689320087,0.8839458469|0.8762089124|0.8791102556,0.003191323130798563,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.875,500,600,256,128,0.01,1.2237896602600813,0.11895260773599148,npu:5
clip_b32,breastmnist,medical,2,dtd,0.6484929442405701,0.012962672568038854,0.6648936272|0.6702128053|0.6476063728|0.6343085766|0.6396276951|0.6476064324|0.6595745087|0.6555851102|0.6263298392|0.6409574747|0.6609042883|0.6276596189|0.6595745087|0.6409574747|0.6515958309,0.6513298154|0.6460106730|0.6481383443,0.0021859589287735325,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6680850982666016,500,600,256,128,0.01,1.2237896602600813,0.11602642759680748,npu:5
