encoder,method,budget,configurations,merged_reff_mean,merged_reff_std,unique_lineages_mean,lineage_duplicate_count_mean,unique_datasets_mean,selected_alias_parent_pairs_mean,max_selected_sample_overlap_mean,selection_seconds_for_max_budget_mean,metric_seconds_mean
clip_b32,facility_subspace,10,18,279.0463434357873,3.248289987736184,9.88888888888889,0.1111111111111111,5.0,0.2777777777777778,0.011111111111111112,0.0016195947925249736,0.04809507199873527
clip_b32,lineage_deduplicated_rank,3,18,250.36670350383545,0.734309922484556,3.0,0.0,1.0,0.05555555555555555,0.0,3.4768134355545044e-05,0.042909761580328144
clip_b32,lineage_deduplicated_rank,5,18,272.56016251252953,3.032203297046927,5.0,0.0,1.8333333333333333,0.16666666666666666,0.0,3.4768134355545044e-05,0.03942490162120925
clip_b32,lineage_deduplicated_rank,8,18,284.0267278856528,0.34285032193848747,8.0,0.0,2.0,0.16666666666666666,0.0,3.4768134355545044e-05,0.04407418705523014
clip_b32,lineage_deduplicated_rank,10,18,287.20412495337484,0.43155133714033583,10.0,0.0,2.8333333333333335,0.3333333333333333,0.0,3.4768134355545044e-05,0.04908883230139812
clip_b32,random,3,1800,220.7698420507504,25.09279652079712,2.9677777777777776,0.03222222222222222,2.528888888888889,0.03944444444444444,0.0183,0.0,0.042767347993536126
clip_b32,random,5,1800,245.57799423672603,17.904380797675984,4.873333333333333,0.12666666666666668,3.5344444444444445,0.15388888888888888,0.06260444444444445,0.0,0.03911028359188802
clip_b32,random,8,1800,259.7507905095106,12.388343709387179,7.6338888888888885,0.3661111111111111,4.410555555555556,0.445,0.16482888888888889,0.0,0.043382637183078464
clip_b32,random,10,1800,264.3579692453476,9.828969167304583,9.394444444444444,0.6055555555555555,4.703888888888889,0.7227777777777777,0.2528888888888889,0.0,0.0486307727980117
clip_b32,rank_l_gram,3,18,256.0733566268878,0.6075189209504714,3.0,0.0,3.0,0.0,0.0,3.6213299717961087,0.04308671783655882
clip_b32,rank_l_gram,5,18,267.0511852028648,0.3866638868018186,5.0,0.0,4.0,0.0,0.0,3.6213299717961087,0.038957140408456326
clip_b32,rank_l_gram,8,18,277.58261365242396,0.2653796636113413,8.0,0.0,5.0,0.0,0.0,3.6213299717961087,0.04315847562005123
clip_b32,rank_l_gram,10,18,282.2284537988114,0.39768134736493443,10.0,0.0,5.0,0.05555555555555555,0.0,3.6213299717961087,0.048167584050032825
clip_b32,rank_only,3,18,243.20592511236296,10.081290458390933,2.5555555555555554,0.4444444444444444,1.0,0.5,0.26955555555555555,1.9821131394969092e-05,0.04284543782058689
clip_b32,rank_only,5,18,262.6211879008247,2.989062496379958,4.166666666666667,0.8333333333333334,1.0,1.0,0.43333333333333335,1.9821131394969092e-05,0.03887858841982153
clip_b32,rank_only,8,18,282.71955014181657,1.2301929790417243,7.166666666666667,0.8333333333333334,2.0,1.0,0.43333333333333335,1.9821131394969092e-05,0.043715702990690865
clip_b32,rank_only,10,18,284.77548821003506,1.5960384113918467,8.333333333333334,1.6666666666666667,2.0,2.0,0.43333333333333335,1.9821131394969092e-05,0.048444657793475523
dinov2_b14,agglomerative_subspace,3,18,522.6237077325125,9.91955603826819,2.7777777777777777,0.2222222222222222,1.0,0.3333333333333333,0.03866666666666666,0.05856070025927491,0.07902984331465429
dinov2_b14,agglomerative_subspace,5,18,600.5652801860433,4.992186970195199,4.666666666666667,0.3333333333333333,1.5,0.5,0.058,0.05856070025927491,0.08614159313340981
dinov2_b14,agglomerative_subspace,8,18,641.324736655896,1.3171529929625037,7.666666666666667,0.3333333333333333,3.0,0.5,0.058,0.05856070025927491,0.09872574400570658
dinov2_b14,agglomerative_subspace,10,18,637.7183119697208,1.0580080730450447,9.666666666666666,0.3333333333333333,5.0,0.5,0.058,0.05856070025927491,0.10894169461809927
dinov2_b14,collapse_sketch,3,18,501.0646259484099,44.345976598718444,2.611111111111111,0.3888888888888889,1.0,0.3888888888888889,0.21399999999999997,0.24406970685554874,0.07776918024238613
dinov2_b14,collapse_sketch,5,18,587.5102802705577,10.264245708331327,4.166666666666667,0.8333333333333334,1.0,1.0,0.43333333333333335,0.24406970685554874,0.08494917603416575
dinov2_b14,collapse_sketch,8,18,638.4865231389532,3.3967002999681233,7.166666666666667,0.8333333333333334,3.0,1.0,0.43333333333333335,0.24406970685554874,0.09680583069307937
dinov2_b14,collapse_sketch,10,18,647.6170262464684,2.3304269892259577,9.11111111111111,0.8888888888888888,3.0,1.0555555555555556,0.43333333333333335,0.24406970685554874,0.10830843665947516
dinov2_b14,dpp_subspace,3,18,537.6144215432732,0.4296125447793408,3.0,0.0,3.0,0.0,0.0,0.008681171987619665,0.07810910139232874
dinov2_b14,dpp_subspace,5,18,614.9610186439895,1.0622609653679693,4.944444444444445,0.05555555555555555,3.0,0.1111111111111111,0.005555555555555556,0.008681171987619665,0.08588142341209783
dinov2_b14,dpp_subspace,8,18,641.7825808891726,1.6518063461914176,7.611111111111111,0.3888888888888889,3.0,0.5555555555555556,0.08577777777777779,0.008681171987619665,0.09665357145584291
dinov2_b14,dpp_subspace,10,18,648.5033733480152,2.4918463608621604,9.5,0.5,3.2222222222222223,0.6666666666666666,0.14133333333333334,0.008681171987619665,0.10754255277829038
dinov2_b14,exact_merged_rank_greedy,3,18,537.2916444769845,0.8618150521867257,3.0,0.0,2.6666666666666665,0.0,0.0,14.65397832201173,0.07771751967569192
dinov2_b14,exact_merged_rank_greedy,5,18,615.1940993922526,0.8857980547725243,5.0,0.0,3.0,0.05555555555555555,0.0,14.65397832201173,0.0836194944050577
dinov2_b14,exact_merged_rank_greedy,8,18,642.8482044294249,0.7340788405506524,8.0,0.0,3.0,0.1111111111111111,0.0,14.65397832201173,0.09545647135625283
dinov2_b14,exact_merged_rank_greedy,10,18,649.836307500295,0.9384859898912092,9.722222222222221,0.2777777777777778,3.0,0.4444444444444444,0.04422222222222222,14.65397832201173,0.10692649645109971
dinov2_b14,facility_subspace,3,18,447.59691385587735,1.9150855608027164,3.0,0.0,3.0,0.0,0.0,0.0016327594510383075,0.07763170616494285
dinov2_b14,facility_subspace,5,18,572.3710091734715,1.384676289133838,5.0,0.0,5.0,0.0,0.0,0.0016327594510383075,0.08460373379704025
dinov2_b14,facility_subspace,8,18,624.8480276045048,1.2976751843505723,7.944444444444445,0.05555555555555555,5.0,0.16666666666666666,0.005555555555555556,0.0016327594510383075,0.0966647302524911
dinov2_b14,facility_subspace,10,18,637.6313294336982,1.2290327051955228,9.666666666666666,0.3333333333333333,5.0,0.5,0.058,0.0016327594510383075,0.10847107683204943
dinov2_b14,lineage_deduplicated_rank,3,18,528.4562663855596,1.6700061807291977,3.0,0.0,1.0,0.05555555555555555,0.0,3.75211238861084e-05,0.07814117572787735
dinov2_b14,lineage_deduplicated_rank,5,18,604.1341917733741,2.6376313780649925,5.0,0.0,1.8333333333333333,0.16666666666666666,0.0,3.75211238861084e-05,0.08398635695791906
dinov2_b14,lineage_deduplicated_rank,8,18,629.5116389330982,1.344969111576301,8.0,0.0,2.0,0.16666666666666666,0.0,3.75211238861084e-05,0.09505995062904225
dinov2_b14,lineage_deduplicated_rank,10,18,646.8913888678037,4.407966320935679,10.0,0.0,2.8333333333333335,0.3333333333333333,0.0,3.75211238861084e-05,0.10655302316364315
dinov2_b14,random,3,1800,472.85127760307654,40.62446654340233,2.9677777777777776,0.03222222222222222,2.528888888888889,0.03944444444444444,0.0183,0.0,0.07884509245554606
dinov2_b14,random,5,1800,556.7885886850213,30.622901333162837,4.873333333333333,0.12666666666666668,3.5344444444444445,0.15388888888888888,0.06260444444444445,0.0,0.08545095912594762
dinov2_b14,random,8,1800,595.9289202392845,20.799028609686175,7.6338888888888885,0.3661111111111111,4.410555555555556,0.445,0.16482888888888889,0.0,0.09710823490284383
dinov2_b14,random,10,1800,608.0596794196537,16.16163333879638,9.394444444444444,0.6055555555555555,4.703888888888889,0.7227777777777777,0.2528888888888889,0.0,0.1085618630444838
dinov2_b14,rank_l_gram,3,18,534.6430768017921,1.9327575737243925,3.0,0.0,3.0,0.0,0.0,4.887186505107416,0.08054302291323741
dinov2_b14,rank_l_gram,5,18,613.5925539101811,1.3437449807436657,5.0,0.0,3.0,0.05555555555555555,0.0,4.887186505107416,0.08751057895521323
dinov2_b14,rank_l_gram,8,18,638.4102482875034,3.4906202358896627,7.833333333333333,0.16666666666666666,3.4444444444444446,0.3333333333333333,0.01666666666666667,4.887186505107416,0.09831579505569404
