method,shortlist_size,target,encoders,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_vs_exhaustive_validation_selection_mean,removed_fraction_mean,best_candidate_family_recall_mean,top3_candidate_family_recall_mean,selected_family_count_mean,removed_family_fraction_mean
rank_only,3,oxford_pets,4,1.0,0.6666666666666666,0.0,0.0,0.0,0.85,1.0,0.75,2.25,0.859375
rank_only,5,beans,4,0.5,0.25,0.0012411340225672862,0.09835355629516745,-0.003515625000000022,0.75,0.5,0.25,4.0,0.75
rank_only,5,dtd,4,1.0,1.0,0.0,0.0,0.0,0.75,1.0,1.0,4.0,0.75
rank_only,5,eurosat,4,0.5,0.5833333333333333,0.00024000294486681284,0.020439408163327837,0.0006481528282165361,0.75,0.5,0.5833333333333333,4.0,0.75
rank_only,5,flowers102,4,1.0,0.6666666666666666,0.0,0.0,0.0,0.75,1.0,0.6666666666666666,4.0,0.75
rank_only,5,food101,4,1.0,1.0,0.0,0.0,0.0,0.75,1.0,1.0,4.0,0.75
rank_only,5,gtsrb,4,1.0,0.5833333333333333,0.0,0.0,0.0,0.75,1.0,0.625,4.0,0.75
rank_only,5,oxford_pets,4,1.0,0.8333333333333333,0.0,0.0,0.0,0.75,1.0,0.8333333333333333,4.0,0.75
rank_only,10,beans,4,0.5,0.6666666666666666,0.0008220489393274133,0.06759854976337451,-0.00039062500000000555,0.5,0.5,0.7083333333333333,7.25,0.546875
rank_only,10,dtd,4,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,7.25,0.546875
rank_only,10,eurosat,4,0.5,0.5833333333333333,0.00024000294486681284,0.020439408163327837,0.0006481528282165361,0.5,0.5,0.5833333333333333,7.25,0.546875
rank_only,10,flowers102,4,1.0,0.6666666666666666,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,7.25,0.546875
rank_only,10,food101,4,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,7.25,0.546875
rank_only,10,gtsrb,4,1.0,0.6666666666666666,0.0,0.0,0.0,0.5,1.0,0.7083333333333333,7.25,0.546875
rank_only,10,oxford_pets,4,1.0,0.9166666666666666,0.0,0.0,0.0,0.5,1.0,0.9166666666666666,7.25,0.546875
