dataset,encoder,target_domain,budget,method,repeat,combination,selected_sample_count,brier_score,oracle_brier,normalized_brier_regret,brier_rank,top_q,in_brier_top_q,target_a_proxy_rank
office_home,dinov2_b14,Art,3,kcenter_subspace,-1,Clipart__block_00|Product__block_00|Real World__block_03,3414,0.9622467019119078,0.9614760406499735,0.0008015397465476917,53,10,0,38
office_home,dinov2_b14,Art,3,random,0,Clipart__block_01|Clipart__block_03|Product__block_01,3280,0.9637465834035472,0.9614760406499735,0.002361517768075449,157,10,0,208
office_home,dinov2_b14,Art,3,random,1,Clipart__block_01|Product__block_00|Product__block_01,3318,0.9642209914126373,0.9614760406499735,0.0028549341289962438,188,10,0,174
office_home,dinov2_b14,Art,3,random,2,Product__block_03|Real World__block_00|Real World__block_02,3213,0.9623835447522613,0.9614760406499735,0.0009438655399819482,105,10,0,54
office_home,dinov2_b14,Art,3,random,3,Clipart__block_00|Product__block_03|Real World__block_02,3288,0.9623019290778523,0.9614760406499735,0.000858979728002864,73,10,0,67
office_home,dinov2_b14,Art,3,random,4,Clipart__block_02|Clipart__block_03|Product__block_00,3305,0.963962637009797,0.9614760406499735,0.002586228106258927,177,10,0,181
office_home,dinov2_b14,Art,3,random,5,Clipart__block_02|Clipart__block_03|Real World__block_03,3310,0.9622500306897956,0.9614760406499735,0.0008050019003062395,55,10,0,126
office_home,dinov2_b14,Art,3,random,6,Product__block_00|Real World__block_00|Real World__block_03,3339,0.9623274721962994,0.9614760406499735,0.0008855462958290265,84,10,0,31
office_home,dinov2_b14,Art,3,random,7,Clipart__block_02|Product__block_01|Real World__block_02,3244,0.9623508482657803,0.9614760406499735,0.0009098589864136845,94,10,0,87
office_home,dinov2_b14,Art,3,random,8,Clipart__block_03|Product__block_03|Real World__block_01,3246,0.9623924991189825,0.9614760406499735,0.0009531786859602515,110,10,0,115
office_home,dinov2_b14,Art,3,random,9,Product__block_00|Product__block_02|Real World__block_01,3328,0.9638351949386923,0.9614760406499735,0.002453679747572258,163,10,0,152
office_home,dinov2_b14,Art,3,random,10,Clipart__block_02|Product__block_02|Real World__block_00,3230,0.962625230446404,0.9614760406499735,0.0011952349802223428,138,10,0,103
office_home,dinov2_b14,Art,3,random,11,Clipart__block_02|Real World__block_00|Real World__block_01,3174,0.9618872941442955,0.9614760406499735,0.00042773140144398606,26,10,0,30
office_home,dinov2_b14,Art,3,random,12,Clipart__block_00|Clipart__block_01|Real World__block_01,3267,0.9623990534192849,0.9614760406499735,0.0009599956008133302,112,10,0,129
