seed,target,accuracy,config,construction_seed,overlap,budget,method,selected
12,gtsrb,0.6186046600341797,seed20260831_overlap0.75_k5,20260831,0.75,5,random_1,cifar100__overlap_075|cifar100_coarse|organcmnist|semeion|tissuemnist
12,oxford_pets,0.8468469381332397,seed20260831_overlap0.75_k5,20260831,0.75,5,random_1,cifar100__overlap_075|cifar100_coarse|organcmnist|semeion|tissuemnist
3,beans,0.8358209133148193,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
3,dtd,0.46808508038520813,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
3,eurosat,0.8349999785423279,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
3,fgvc_aircraft,0.13499999046325684,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
3,flowers102,0.6470588445663452,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
3,food101,0.19306930899620056,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
3,gtsrb,0.6232557892799377,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
3,oxford_pets,0.8648648858070374,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
4,beans,0.8308457732200623,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
4,dtd,0.5021276473999023,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
4,eurosat,0.8299999833106995,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
4,fgvc_aircraft,0.08999999612569809,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
4,flowers102,0.64705890417099,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
4,food101,0.2227722704410553,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
4,gtsrb,0.6418604850769043,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
4,oxford_pets,0.8648649454116821,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
5,beans,0.8308457732200623,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
5,dtd,0.4936169981956482,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
5,eurosat,0.8499999642372131,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
5,fgvc_aircraft,0.1599999964237213,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
5,flowers102,0.64705890417099,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
5,food101,0.19801980257034302,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
5,gtsrb,0.6000000238418579,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
5,oxford_pets,0.8918919563293457,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
6,beans,0.8308457732200623,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
6,dtd,0.5446808338165283,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
6,eurosat,0.8299999833106995,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
6,fgvc_aircraft,0.14000000059604645,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
6,flowers102,0.64705890417099,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
6,food101,0.26237624883651733,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
6,gtsrb,0.5627906918525696,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
6,oxford_pets,0.8558558821678162,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
7,beans,0.8358209133148193,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
7,dtd,0.5319148302078247,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
7,eurosat,0.8199999332427979,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
7,fgvc_aircraft,0.10499998927116394,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
7,flowers102,0.6666667461395264,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
7,food101,0.2673267126083374,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
7,gtsrb,0.5720930099487305,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
7,oxford_pets,0.8918918967247009,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
8,beans,0.8557213544845581,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
8,dtd,0.570212721824646,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
8,eurosat,0.8549999594688416,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
8,fgvc_aircraft,0.16499999165534973,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
8,flowers102,0.6470588445663452,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
8,food101,0.1881188154220581,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
8,gtsrb,0.5953488349914551,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
8,oxford_pets,0.869369387626648,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
9,beans,0.8557214140892029,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
9,dtd,0.5361701846122742,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
9,eurosat,0.8399999737739563,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
9,fgvc_aircraft,0.13999998569488525,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
9,flowers102,0.5784314870834351,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
9,food101,0.22772276401519775,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
9,gtsrb,0.5813953280448914,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
9,oxford_pets,0.9099099636077881,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
10,beans,0.8258706331253052,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
10,dtd,0.5574467182159424,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
10,eurosat,0.8499999642372131,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
10,fgvc_aircraft,0.08499999344348907,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
10,flowers102,0.6764706373214722,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
10,food101,0.26237621903419495,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
10,gtsrb,0.5953488349914551,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
10,oxford_pets,0.8828829526901245,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
11,beans,0.8308457732200623,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
11,dtd,0.5148935914039612,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
11,eurosat,0.7949999570846558,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
11,fgvc_aircraft,0.10999999940395355,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
11,flowers102,0.6078431606292725,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
11,food101,0.1683168262243271,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
11,gtsrb,0.6139534711837769,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
11,oxford_pets,0.8873874545097351,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
12,beans,0.8457711935043335,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
12,dtd,0.5574468374252319,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
12,eurosat,0.8299999833106995,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
12,fgvc_aircraft,0.10999999940395355,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
12,flowers102,0.5980392694473267,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
12,food101,0.21287128329277039,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
12,gtsrb,0.6139534711837769,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
12,oxford_pets,0.8513513803482056,seed20260831_overlap0.75_k5,20260831,0.75,5,random_2,cifar10|cifar100|cifar100_coarse__overlap_075|tiny_imagenet__overlap_075|tissuemnist
3,beans,0.8208955526351929,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
3,dtd,0.506382942199707,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
3,eurosat,0.8650000095367432,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
3,fgvc_aircraft,0.13499999046325684,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
3,flowers102,0.64705890417099,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
3,food101,0.26237621903419495,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
3,gtsrb,0.5627906918525696,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
3,oxford_pets,0.8783784508705139,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
4,beans,0.8208955526351929,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
4,dtd,0.5021276473999023,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
4,eurosat,0.8149999976158142,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
4,fgvc_aircraft,0.1550000011920929,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
4,flowers102,0.6617647409439087,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
4,food101,0.21782177686691284,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
4,gtsrb,0.5860465168952942,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
4,oxford_pets,0.8513513803482056,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
5,beans,0.8507462739944458,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
5,dtd,0.4893617033958435,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
5,eurosat,0.809999942779541,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
5,fgvc_aircraft,0.13499999046325684,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
5,flowers102,0.6666667461395264,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
5,food101,0.21287128329277039,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
5,gtsrb,0.5906976461410522,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
5,oxford_pets,0.8783783912658691,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
6,beans,0.8358208537101746,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
6,dtd,0.52765953540802,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
6,eurosat,0.7900000214576721,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
6,fgvc_aircraft,0.11499999463558197,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
6,flowers102,0.6421569585800171,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
6,food101,0.23762375116348267,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
6,gtsrb,0.5999999642372131,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
6,oxford_pets,0.8648649454116821,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
7,beans,0.86069655418396,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
7,dtd,0.4936169981956482,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
7,eurosat,0.7999999523162842,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
7,fgvc_aircraft,0.09999999403953552,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
7,flowers102,0.5980392694473267,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
7,food101,0.24752475321292877,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
7,gtsrb,0.5860465168952942,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
7,oxford_pets,0.8828829526901245,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
8,beans,0.8507462739944458,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
8,dtd,0.5446808338165283,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
8,eurosat,0.8199999928474426,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
8,fgvc_aircraft,0.12999999523162842,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
8,flowers102,0.6666667461395264,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
8,food101,0.2227722704410553,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
8,gtsrb,0.5860465168952942,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
8,oxford_pets,0.8648648858070374,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
9,beans,0.8308457732200623,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
9,dtd,0.548936128616333,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
9,eurosat,0.8849999904632568,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
9,fgvc_aircraft,0.17499999701976776,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
9,flowers102,0.64705890417099,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
9,food101,0.23762375116348267,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
9,gtsrb,0.539534866809845,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
9,oxford_pets,0.9144144654273987,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
10,beans,0.8457711338996887,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
10,dtd,0.5531914234161377,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
10,eurosat,0.8349999785423279,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
10,fgvc_aircraft,0.11499999463558197,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
10,flowers102,0.6617647409439087,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
10,food101,0.24257424473762512,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
10,gtsrb,0.6046512126922607,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
10,oxford_pets,0.8783784508705139,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
11,beans,0.8557213544845581,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
11,dtd,0.52765953540802,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
11,eurosat,0.8050000071525574,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
11,fgvc_aircraft,0.06499999761581421,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
11,flowers102,0.6372549533843994,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
11,food101,0.22772276401519775,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
11,gtsrb,0.5953488349914551,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
11,oxford_pets,0.8738739490509033,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
12,beans,0.8606964945793152,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
12,dtd,0.5404255390167236,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
12,eurosat,0.8449999690055847,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
12,fgvc_aircraft,0.12999999523162842,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
12,flowers102,0.6225491166114807,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
12,food101,0.2574257254600525,seed20260831_overlap0.75_k5,20260831,0.75,5,random_3,bloodmnist|cifar100_coarse__overlap_075|mnist|organamnist|semeion
