seed,target,accuracy,config,construction_seed,overlap,budget,method,selected
1,gtsrb,0.6279069781303406,seed20260831_overlap0.25_k3,20260831,0.25,3,family_rank,tiny_imagenet__overlap_025|stl10|cifar100_coarse__overlap_025
1,oxford_pets,0.8693694472312927,seed20260831_overlap0.25_k3,20260831,0.25,3,family_rank,tiny_imagenet__overlap_025|stl10|cifar100_coarse__overlap_025
2,beans,0.86069655418396,seed20260831_overlap0.25_k3,20260831,0.25,3,family_rank,tiny_imagenet__overlap_025|stl10|cifar100_coarse__overlap_025
2,dtd,0.48085105419158936,seed20260831_overlap0.25_k3,20260831,0.25,3,family_rank,tiny_imagenet__overlap_025|stl10|cifar100_coarse__overlap_025
2,eurosat,0.8700000047683716,seed20260831_overlap0.25_k3,20260831,0.25,3,family_rank,tiny_imagenet__overlap_025|stl10|cifar100_coarse__overlap_025
2,fgvc_aircraft,0.13499999046325684,seed20260831_overlap0.25_k3,20260831,0.25,3,family_rank,tiny_imagenet__overlap_025|stl10|cifar100_coarse__overlap_025
2,flowers102,0.6323530077934265,seed20260831_overlap0.25_k3,20260831,0.25,3,family_rank,tiny_imagenet__overlap_025|stl10|cifar100_coarse__overlap_025
2,food101,0.2920791804790497,seed20260831_overlap0.25_k3,20260831,0.25,3,family_rank,tiny_imagenet__overlap_025|stl10|cifar100_coarse__overlap_025
2,gtsrb,0.6372092962265015,seed20260831_overlap0.25_k3,20260831,0.25,3,family_rank,tiny_imagenet__overlap_025|stl10|cifar100_coarse__overlap_025
2,oxford_pets,0.8918919563293457,seed20260831_overlap0.25_k3,20260831,0.25,3,family_rank,tiny_imagenet__overlap_025|stl10|cifar100_coarse__overlap_025
0,beans,0.8407959938049316,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
0,dtd,0.5617021322250366,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
0,eurosat,0.8299999833106995,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
0,fgvc_aircraft,0.14499998092651367,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
0,flowers102,0.6568628549575806,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
0,food101,0.28217819333076477,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
0,gtsrb,0.6139534711837769,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
0,oxford_pets,0.8558559417724609,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
1,beans,0.7910447716712952,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
1,dtd,0.5191489458084106,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
1,eurosat,0.8400000333786011,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
1,fgvc_aircraft,0.14499999582767487,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
1,flowers102,0.6078432202339172,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
1,food101,0.19801980257034302,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
1,gtsrb,0.5813953876495361,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
1,oxford_pets,0.8873874545097351,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
2,beans,0.8457711338996887,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
2,dtd,0.459574431180954,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
2,eurosat,0.8600000143051147,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
2,fgvc_aircraft,0.125,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
2,flowers102,0.6029412746429443,seed20260831_overlap0.25_k3,20260831,0.25,3,random_0,dermamnist|mnist|octmnist
