seed,target,accuracy,config,construction_seed,overlap,budget,method,selected
5,food101,0.21782177686691284,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
5,gtsrb,0.6604651212692261,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
5,oxford_pets,0.8738739490509033,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
6,beans,0.8109452724456787,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
6,dtd,0.5999999642372131,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
6,eurosat,0.8499999642372131,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
6,fgvc_aircraft,0.13999998569488525,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
6,flowers102,0.6421568989753723,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
6,food101,0.24257424473762512,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
6,gtsrb,0.5488372445106506,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
6,oxford_pets,0.8648649454116821,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
7,beans,0.8258706331253052,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
7,dtd,0.5319148302078247,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
7,eurosat,0.809999942779541,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
7,fgvc_aircraft,0.10999999940395355,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
7,flowers102,0.6225491166114807,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
7,food101,0.24752473831176758,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
7,gtsrb,0.6418604850769043,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
7,oxford_pets,0.869369387626648,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
8,beans,0.8656716346740723,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
8,dtd,0.5191489458084106,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
8,eurosat,0.8049999475479126,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
8,fgvc_aircraft,0.14999999105930328,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
8,flowers102,0.6470588445663452,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
8,food101,0.2227722704410553,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
8,gtsrb,0.5813953280448914,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
8,oxford_pets,0.8783783912658691,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
9,beans,0.86069655418396,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
9,dtd,0.5446808338165283,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
9,eurosat,0.8550000190734863,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
9,fgvc_aircraft,0.12999999523162842,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
9,flowers102,0.6617648005485535,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
9,food101,0.26237624883651733,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
9,gtsrb,0.5767441391944885,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
9,oxford_pets,0.9234234690666199,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
10,beans,0.8557213544845581,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
10,dtd,0.5574467778205872,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
10,eurosat,0.8249999284744263,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
10,fgvc_aircraft,0.0949999988079071,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
10,flowers102,0.6666667461395264,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
10,food101,0.24257424473762512,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
10,gtsrb,0.6465116739273071,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
10,oxford_pets,0.8648648858070374,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
11,beans,0.8407959938049316,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
11,dtd,0.5446808338165283,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
11,eurosat,0.824999988079071,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
11,fgvc_aircraft,0.14499998092651367,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
11,flowers102,0.6078431606292725,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
11,food101,0.23762375116348267,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
11,gtsrb,0.5860465168952942,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
11,oxford_pets,0.8783784508705139,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
12,beans,0.8358209133148193,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
12,dtd,0.5489361882209778,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
12,eurosat,0.8650000095367432,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
12,fgvc_aircraft,0.11499999463558197,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
12,flowers102,0.6225490570068359,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
12,food101,0.2326732575893402,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
12,gtsrb,0.6279069781303406,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
12,oxford_pets,0.8558559417724609,seed20260831_overlap0.50_k5,20260831,0.5,5,collapse,tiny_imagenet__overlap_050|stl10__overlap_050|tiny_imagenet|cifar100_coarse|stl10
3,beans,0.8507462739944458,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
3,dtd,0.4978722929954529,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
3,eurosat,0.8849999904632568,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
3,fgvc_aircraft,0.07499999552965164,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
3,flowers102,0.6519608497619629,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
3,food101,0.2574257254600525,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
3,gtsrb,0.6279069781303406,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
3,oxford_pets,0.8918919563293457,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
4,beans,0.8457711935043335,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
4,dtd,0.5319148898124695,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
4,eurosat,0.8449999690055847,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
4,fgvc_aircraft,0.13499999046325684,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
4,flowers102,0.6813726425170898,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
4,food101,0.2227722704410553,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
4,gtsrb,0.6325581073760986,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
4,oxford_pets,0.869369387626648,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
5,beans,0.8109452724456787,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
5,dtd,0.5021276473999023,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
5,eurosat,0.8600000143051147,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
5,fgvc_aircraft,0.15999998152256012,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
5,flowers102,0.6715686321258545,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
5,food101,0.2574257254600525,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
5,gtsrb,0.6325581073760986,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
5,oxford_pets,0.8828828930854797,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
6,beans,0.8358209133148193,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
6,dtd,0.52765953540802,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
6,eurosat,0.8700000047683716,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
6,fgvc_aircraft,0.11999998986721039,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
6,flowers102,0.6666667461395264,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
6,food101,0.28217819333076477,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
6,gtsrb,0.6000000238418579,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
6,oxford_pets,0.8783784508705139,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
7,beans,0.8208955526351929,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
7,dtd,0.570212721824646,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
7,eurosat,0.7799999713897705,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
7,fgvc_aircraft,0.0949999988079071,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
7,flowers102,0.6666667461395264,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
7,food101,0.24257424473762512,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
7,gtsrb,0.6511627435684204,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
7,oxford_pets,0.8828828930854797,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
8,beans,0.8656716346740723,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
8,dtd,0.5234042406082153,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
8,eurosat,0.8450000286102295,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
8,fgvc_aircraft,0.14499999582767487,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
8,flowers102,0.6764706373214722,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
8,food101,0.25247523188591003,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
8,gtsrb,0.5162791013717651,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
8,oxford_pets,0.8513514399528503,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
9,beans,0.8457711935043335,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
9,dtd,0.5148935914039612,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
9,eurosat,0.824999988079071,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
9,fgvc_aircraft,0.14499999582767487,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
9,flowers102,0.6274510622024536,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
9,food101,0.2920791804790497,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
9,gtsrb,0.5953488349914551,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
9,oxford_pets,0.9054054617881775,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
10,beans,0.8656716346740723,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
10,dtd,0.5404255390167236,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
10,eurosat,0.8449999690055847,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
10,fgvc_aircraft,0.07499999552965164,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
10,flowers102,0.7107844352722168,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
10,food101,0.32673266530036926,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
10,gtsrb,0.6325581669807434,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
10,oxford_pets,0.8738739490509033,seed20260831_overlap0.50_k5,20260831,0.5,5,r_sum,tiny_imagenet__overlap_050|tiny_imagenet|stl10__overlap_050|stl10|cifar100_coarse__overlap_050
