encoder,target,method,replicate,shortlist_size,candidate_count,removed_fraction,best_candidate_recall,top3_candidate_recall,best_candidate_family_recall,top3_candidate_family_recall,oracle_source,oracle_sources,oracle_source_count,oracle_source_family,oracle_source_families,selected_source,selected_source_family,shortlist,shortlist_families,candidate_family_count,selected_family_count,removed_family_fraction,oracle_validation_accuracy,selected_validation_accuracy,validation_regret,normalized_validation_regret,oracle_selected_test_accuracy,selected_test_accuracy,test_regret_vs_exhaustive_validation_selection,adapter_seeds,stage2_evaluations,exhaustive_stage2_evaluations
resnet50,beans,rank_only,-1,3,10,0.7,0,0.0,0,0.0,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,cifar100,cifar100_shared_images,tiny_imagenet|cifar100_coarse|cifar100,cifar100_shared_images|tiny_imagenet,8,2,0.75,0.875822061038955,0.8536428209199667,0.022179240118988308,0.6838968164345215,0.8609375,0.884375,-0.0234375,5,3,10
resnet50,beans,facility_subspace,-1,3,10,0.7,1,0.3333333333333333,1,0.3333333333333333,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,rendered_sst2,rendered_sst2,cifar100|mnist|rendered_sst2,cifar100_shared_images|handwritten_digits|rendered_sst2,8,3,0.625,0.875822061038955,0.875822061038955,0.0,0.0,0.8609375,0.8609375,0.0,5,3,10
resnet50,beans,kcenter_subspace,-1,3,10,0.7,1,0.3333333333333333,1,0.3333333333333333,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,rendered_sst2,rendered_sst2,tiny_imagenet|rendered_sst2|usps,handwritten_digits|rendered_sst2|tiny_imagenet,8,3,0.625,0.875822061038955,0.875822061038955,0.0,0.0,0.8609375,0.8609375,0.0,5,3,10
resnet50,beans,dpp_subspace,-1,3,10,0.7,0,0.0,0,0.0,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,stl10,stl10,tiny_imagenet|stl10|cifar100_coarse,cifar100_shared_images|stl10|tiny_imagenet,8,3,0.625,0.875822061038955,0.8560283816452567,0.01979367939369825,0.6103380571314766,0.8609375,0.8984375,-0.03749999999999998,5,3,10
resnet50,beans,pool_vendi_subspace,-1,3,10,0.7,1,0.3333333333333333,1,0.3333333333333333,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,rendered_sst2,rendered_sst2,tiny_imagenet|rendered_sst2|usps,handwritten_digits|rendered_sst2|tiny_imagenet,8,3,0.625,0.875822061038955,0.875822061038955,0.0,0.0,0.8609375,0.8609375,0.0,5,3,10
resnet50,beans,full_merged_rank,-1,3,10,0.7,0,0.0,0,0.0,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,stl10,stl10,tiny_imagenet|stl10|cifar100_coarse,cifar100_shared_images|stl10|tiny_imagenet,8,3,0.625,0.875822061038955,0.8560283816452567,0.01979367939369825,0.6103380571314766,0.8609375,0.8984375,-0.03749999999999998,5,3,10
resnet50,beans,random,0,3,10,0.7,0,0.3333333333333333,0,0.3333333333333333,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,cifar10,cifar10,cifar10|cifar100|cifar100_coarse,cifar10|cifar100_shared_images,8,2,0.75,0.875822061038955,0.8586073697458769,0.017214691293078066,0.5308149651691578,0.8609375,0.8859375,-0.025000000000000022,5,3,10
resnet50,beans,random,1,3,10,0.7,1,0.6666666666666666,1,0.6666666666666666,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,rendered_sst2,rendered_sst2,fashion_mnist|rendered_sst2|svhn,fashion_mnist|rendered_sst2|svhn,8,3,0.625,0.875822061038955,0.875822061038955,0.0,0.0,0.8609375,0.8609375,0.0,5,3,10
resnet50,beans,random,2,3,10,0.7,1,0.3333333333333333,1,0.3333333333333333,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,rendered_sst2,rendered_sst2,cifar100|rendered_sst2|svhn,cifar100_shared_images|rendered_sst2|svhn,8,3,0.625,0.875822061038955,0.875822061038955,0.0,0.0,0.8609375,0.8609375,0.0,5,3,10
resnet50,beans,random,3,3,10,0.7,0,0.3333333333333333,0,0.3333333333333333,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,cifar10,cifar10,cifar10|tiny_imagenet|usps,cifar10|handwritten_digits|tiny_imagenet,8,3,0.625,0.875822061038955,0.8586073697458769,0.017214691293078066,0.5308149651691578,0.8609375,0.8859375,-0.025000000000000022,5,3,10
resnet50,beans,random,4,3,10,0.7,0,0.3333333333333333,0,0.3333333333333333,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,cifar10,cifar10,cifar10|mnist|usps,cifar10|handwritten_digits,8,2,0.75,0.875822061038955,0.8586073697458769,0.017214691293078066,0.5308149651691578,0.8609375,0.8859375,-0.025000000000000022,5,3,10
resnet50,beans,random,5,3,10,0.7,0,0.6666666666666666,0,0.6666666666666666,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,fashion_mnist,fashion_mnist,cifar10|cifar100|fashion_mnist,cifar10|cifar100_shared_images|fashion_mnist,8,3,0.625,0.875822061038955,0.8598968593671504,0.015925201671804556,0.49105355575733095,0.8609375,0.8828125,-0.021874999999999978,5,3,10
resnet50,beans,random,6,3,10,0.7,0,0.3333333333333333,0,0.3333333333333333,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,fashion_mnist,fashion_mnist,cifar100_coarse|fashion_mnist|svhn,cifar100_shared_images|fashion_mnist|svhn,8,3,0.625,0.875822061038955,0.8598968593671504,0.015925201671804556,0.49105355575733095,0.8609375,0.8828125,-0.021874999999999978,5,3,10
resnet50,beans,random,7,3,10,0.7,0,0.3333333333333333,0,0.3333333333333333,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,cifar10,cifar10,cifar10|cifar100_coarse|stl10,cifar10|cifar100_shared_images|stl10,8,3,0.625,0.875822061038955,0.8586073697458769,0.017214691293078066,0.5308149651691578,0.8609375,0.8859375,-0.025000000000000022,5,3,10
resnet50,beans,random,8,3,10,0.7,0,0.3333333333333333,0,0.3333333333333333,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,fashion_mnist,fashion_mnist,fashion_mnist|mnist|tiny_imagenet,fashion_mnist|handwritten_digits|tiny_imagenet,8,3,0.625,0.875822061038955,0.8598968593671504,0.015925201671804556,0.49105355575733095,0.8609375,0.8828125,-0.021874999999999978,5,3,10
resnet50,beans,random,9,3,10,0.7,0,0.3333333333333333,0,0.3333333333333333,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,cifar10,cifar10,cifar10|cifar100|tiny_imagenet,cifar10|cifar100_shared_images|tiny_imagenet,8,3,0.625,0.875822061038955,0.8586073697458769,0.017214691293078066,0.5308149651691578,0.8609375,0.8859375,-0.025000000000000022,5,3,10
resnet50,beans,random,10,3,10,0.7,0,0.3333333333333333,0,0.3333333333333333,rendered_sst2,rendered_sst2,1,rendered_sst2,rendered_sst2,cifar10,cifar10,cifar10|cifar100|svhn,cifar10|cifar100_shared_images|svhn,8,3,0.625,0.875822061038955,0.8586073697458769,0.017214691293078066,0.5308149651691578,0.8609375,0.8859375,-0.025000000000000022,5,3,10
