encoder,source,source_domain,adapter_seed,target,validation_accuracy,validation_accuracy_std,validation_fold_accuracies,validation_examples,target_validation_protocol,target_cv_folds,target_cv_seed,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
vit_b16,cifar10,general_vision,0,food101,0.42660001224279404,0.01296929812578045,0.4009900987|0.4346534610|0.4306930900|0.4316831827|0.4354166985,5000,stratified_5_fold,5,20260907,0.4715999960899353,500,600,256,128,0.01,1.1957844886928797,0.04573228769004345,npu:6
vit_b16,cifar10,general_vision,0,gtsrb,0.6211999964594841,0.01677040385513646,0.5978367925|0.6159203649|0.6213786006|0.6217303872|0.6500508785,5000,stratified_5_fold,5,20260907,0.5166000127792358,500,600,256,128,0.01,1.1957844886928797,0.046853942796587944,npu:6
vit_b16,cifar10,general_vision,0,oxford_pets,0.9116847918733306,0.0070107159788664625,0.9242218733|0.9103261232|0.9035326242|0.9129252434|0.9073569179,3680,stratified_5_fold,5,20260907,0.8972471356391907,500,600,256,128,0.01,1.1957844886928797,0.04397787153720856,npu:6
vit_b16,cifar10,general_vision,1,beans,0.8181818314401047,0.014743838576496507,0.8317308426|0.8212560415|0.8309178352|0.7912621498|0.8155339956,1034,stratified_5_fold,5,20260907,0.8359375,500,600,256,128,0.01,1.170484259724617,0.05348910577595234,npu:6
vit_b16,cifar10,general_vision,1,dtd,0.6122340679168701,0.016770090969941222,0.6170212626|0.5811170340|0.6316489577|0.6183511019|0.6130319834,3760,stratified_5_fold,5,20260907,0.6271276473999023,500,600,256,128,0.01,1.170484259724617,0.05876240320503712,npu:6
vit_b16,cifar10,general_vision,1,eurosat,0.887799975991249,0.005675528703172054,0.8896619678|0.8972055912|0.8798798323|0.8866599798|0.8855421543,5000,stratified_5_fold,5,20260907,0.8796296119689941,500,600,256,128,0.01,1.170484259724617,0.04988488554954529,npu:6
vit_b16,cifar10,general_vision,1,flowers102,0.6911765336990356,0.027555819498319395,0.7009804249|0.7254902720|0.7107843757|0.6666667461|0.6519608498,1020,stratified_5_fold,5,20260907,0.7211999893188477,500,600,256,128,0.01,1.170484259724617,0.05553719960153103,npu:6
vit_b16,cifar10,general_vision,1,food101,0.4296000155210495,0.014761599819125422,0.4049504995|0.4475247860|0.4227722883|0.4396039844|0.4333333373,5000,stratified_5_fold,5,20260907,0.4747999906539917,500,600,256,128,0.01,1.170484259724617,0.049349281936883926,npu:6
vit_b16,cifar10,general_vision,1,gtsrb,0.6088000093102455,0.016213372462937452,0.6037365198|0.5999999642|0.5964035988|0.6408450603|0.6032553911,5000,stratified_5_fold,5,20260907,0.49479997158050537,500,600,256,128,0.01,1.170484259724617,0.04549092799425125,npu:6
vit_b16,cifar10,general_vision,1,oxford_pets,0.9046195776728184,0.0031646388532112955,0.9052773714|0.9089674354|0.8994565010|0.9061225057|0.9032697678,3680,stratified_5_fold,5,20260907,0.8885254263877869,500,600,256,128,0.01,1.170484259724617,0.042246244847774506,npu:6
