encoder,source,source_domain,adapter_seed,target,validation_accuracy,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
resnet50,cifar100,general_vision,0,oxford_pets,0.9066305160522461,0.8953392505645752,500,600,256,128,0.01,1.2579301409423351,0.015137869864702225,npu:6
resnet50,cifar100,general_vision,1,beans,0.9086539149284363,0.875,500,600,256,128,0.01,1.3364594765007496,0.008838610723614693,npu:6
resnet50,cifar100,general_vision,1,dtd,0.6449468731880188,0.6420212388038635,500,600,256,128,0.01,1.3364594765007496,0.011386699974536896,npu:6
resnet50,cifar100,general_vision,1,eurosat,0.8946321606636047,0.9092592597007751,500,600,256,128,0.01,1.3364594765007496,0.013425543904304504,npu:6
resnet50,cifar100,general_vision,1,flowers102,0.6960785388946533,0.6967999935150146,500,600,256,128,0.01,1.3364594765007496,0.01257300190627575,npu:6
resnet50,cifar100,general_vision,1,food101,0.4029703140258789,0.4537999629974365,500,600,256,128,0.01,1.3364594765007496,0.01584959216415882,npu:6
resnet50,cifar100,general_vision,1,gtsrb,0.6725664138793945,0.5892000198364258,500,600,256,128,0.01,1.3364594765007496,0.01536780409514904,npu:6
resnet50,cifar100,general_vision,1,oxford_pets,0.8971582651138306,0.891523540019989,500,600,256,128,0.01,1.3364594765007496,0.012652695178985596,npu:6
resnet50,cifar100,general_vision,2,beans,0.8701924085617065,0.8984375,500,600,256,128,0.01,1.319547839462757,0.01109352707862854,npu:6
resnet50,cifar100,general_vision,2,dtd,0.6343085169792175,0.6441489458084106,500,600,256,128,0.01,1.319547839462757,0.011960810050368309,npu:6
resnet50,cifar100,general_vision,2,eurosat,0.8996022939682007,0.9048148393630981,500,600,256,128,0.01,1.319547839462757,0.013859517872333527,npu:6
resnet50,cifar100,general_vision,2,flowers102,0.6960785388946533,0.6833999752998352,500,600,256,128,0.01,1.319547839462757,0.011939018964767456,npu:6
resnet50,cifar100,general_vision,2,food101,0.4118812084197998,0.44859999418258667,500,600,256,128,0.01,1.319547839462757,0.027929043397307396,npu:6
resnet50,cifar100,general_vision,2,gtsrb,0.6509341597557068,0.568399965763092,500,600,256,128,0.01,1.319547839462757,0.015889596194028854,npu:6
resnet50,cifar100,general_vision,2,oxford_pets,0.9039241075515747,0.896156907081604,500,600,256,128,0.01,1.319547839462757,0.012928152456879616,npu:6
resnet50,cifar100,general_vision,3,beans,0.831730842590332,0.84375,500,600,256,128,0.01,1.2979106064885855,0.009226588532328606,npu:6
resnet50,cifar100,general_vision,3,dtd,0.6409574747085571,0.6308510303497314,500,600,256,128,0.01,1.2979106064885855,0.023948563262820244,npu:6
resnet50,cifar100,general_vision,3,eurosat,0.8846917748451233,0.9029629826545715,500,600,256,128,0.01,1.2979106064885855,0.014429310336709023,npu:6
resnet50,cifar100,general_vision,3,flowers102,0.6911765336990356,0.696399986743927,500,600,256,128,0.01,1.2979106064885855,0.012508692219853401,npu:6
resnet50,cifar100,general_vision,3,food101,0.40792080760002136,0.44899997115135193,500,600,256,128,0.01,1.2979106064885855,0.016418175771832466,npu:6
resnet50,cifar100,general_vision,3,gtsrb,0.6627335548400879,0.592199981212616,500,600,256,128,0.01,1.2979106064885855,0.015540152788162231,npu:6
resnet50,cifar100,general_vision,3,oxford_pets,0.9012177586555481,0.89533931016922,500,600,256,128,0.01,1.2979106064885855,0.013041704893112183,npu:6
resnet50,cifar100,general_vision,4,beans,0.8605770468711853,0.921875,500,600,256,128,0.01,1.281850142404437,0.008562058210372925,npu:6
resnet50,cifar100,general_vision,4,dtd,0.6409574747085571,0.6398935317993164,500,600,256,128,0.01,1.281850142404437,0.02263757586479187,npu:6
resnet50,cifar100,general_vision,4,eurosat,0.8956261873245239,0.9018518328666687,500,600,256,128,0.01,1.281850142404437,0.013271713629364967,npu:6
resnet50,cifar100,general_vision,4,flowers102,0.7009804248809814,0.6949999332427979,500,600,256,128,0.01,1.281850142404437,0.011845210567116737,npu:6
resnet50,cifar100,general_vision,4,food101,0.41584160923957825,0.4440000057220459,500,600,256,128,0.01,1.281850142404437,0.014792609959840775,npu:6
resnet50,cifar100,general_vision,4,gtsrb,0.692232072353363,0.5795999765396118,500,600,256,128,0.01,1.281850142404437,0.014652717858552933,npu:6
resnet50,cifar100,general_vision,4,oxford_pets,0.8971582651138306,0.8928862810134888,500,600,256,128,0.01,1.281850142404437,0.012180069461464882,npu:6
resnet50,cifar100_coarse,general_vision,0,beans,0.8461538553237915,0.875,500,600,256,128,0.01,1.3873200304806232,0.008744027465581894,npu:6
resnet50,cifar100_coarse,general_vision,0,dtd,0.625,0.6223404407501221,500,600,256,128,0.01,1.3873200304806232,0.011275157332420349,npu:6
resnet50,cifar100_coarse,general_vision,0,eurosat,0.8956261873245239,0.9040740728378296,500,600,256,128,0.01,1.3873200304806232,0.012961523607373238,npu:6
resnet50,cifar100_coarse,general_vision,0,flowers102,0.6813725829124451,0.6901999711990356,500,600,256,128,0.01,1.3873200304806232,0.011819178238511086,npu:6
resnet50,cifar100_coarse,general_vision,0,food101,0.4009901285171509,0.4391999840736389,500,600,256,128,0.01,1.3873200304806232,0.014677749946713448,npu:6
resnet50,cifar100_coarse,general_vision,0,gtsrb,0.6568338871002197,0.5758000016212463,500,600,256,128,0.01,1.3873200304806232,0.014498438686132431,npu:6
resnet50,cifar100_coarse,general_vision,0,oxford_pets,0.9025709629058838,0.8887979984283447,500,600,256,128,0.01,1.3873200304806232,0.012202268466353416,npu:6
resnet50,cifar100_coarse,general_vision,1,beans,0.8173077702522278,0.9375,500,600,256,128,0.01,1.3100068978965282,0.00851866789162159,npu:6
resnet50,cifar100_coarse,general_vision,1,dtd,0.6343085765838623,0.6308510303497314,500,600,256,128,0.01,1.3100068978965282,0.02332460880279541,npu:6
resnet50,cifar100_coarse,general_vision,1,eurosat,0.8817096948623657,0.911481499671936,500,600,256,128,0.01,1.3100068978965282,0.013126075267791748,npu:6
resnet50,cifar100_coarse,general_vision,1,flowers102,0.6323530077934265,0.6767999529838562,500,600,256,128,0.01,1.3100068978965282,0.01180030032992363,npu:6
resnet50,cifar100_coarse,general_vision,1,food101,0.41386139392852783,0.44359999895095825,500,600,256,128,0.01,1.3100068978965282,0.014866791665554047,npu:6
