encoder,method,shortlist_size,rows,targets,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_mean,removed_fraction,passes_90pct_recall_at_50pct_removal
clip_b32,dpp_subspace,3,7,7,0.5714285714285714,0.47619047619047616,0.00234392881393432,0.06683382915186296,0.0022340910775321093,0.8571428571428572,False
clip_b32,dpp_subspace,5,7,7,0.7142857142857143,0.6666666666666666,0.0008882743971688438,0.027314513648493348,0.0029127989496503526,0.7619047619047619,False
clip_b32,dpp_subspace,10,7,7,1.0,0.8571428571428571,0.0,0.0,0.0,0.5238095238095238,True
clip_b32,facility_subspace,3,7,7,0.2857142857142857,0.09523809523809523,0.004753884247371142,0.13070266946960915,0.003376451560429158,0.8571428571428572,False
clip_b32,facility_subspace,5,7,7,0.2857142857142857,0.23809523809523808,0.002393249103001189,0.054611157667737394,0.0046864935329982305,0.7619047619047619,False
clip_b32,facility_subspace,10,7,7,0.42857142857142855,0.5238095238095238,0.00045131444931031543,0.014595800758054611,0.0030150651931762757,0.5238095238095238,False
clip_b32,full_merged_rank,3,7,7,0.5714285714285714,0.47619047619047616,0.00234392881393432,0.06683382915186296,0.0022340910775321093,0.8571428571428572,False
clip_b32,full_merged_rank,5,7,7,0.8571428571428571,0.5714285714285714,0.0009615421295166016,0.024390347155739622,0.0017857142857142952,0.7619047619047619,False
clip_b32,full_merged_rank,10,7,7,1.0,0.9047619047619048,0.0,0.0,0.0,0.5238095238095238,True
clip_b32,kcenter_subspace,3,7,7,0.0,0.23809523809523808,0.00479402201516288,0.12803567121063403,0.007174868243081238,0.8571428571428572,False
clip_b32,kcenter_subspace,5,7,7,0.0,0.23809523809523808,0.004656655447823661,0.1245512495070523,0.005835582528795521,0.7619047619047619,False
clip_b32,kcenter_subspace,10,7,7,0.2857142857142857,0.4285714285714285,0.0018410989216395915,0.041925885654545435,0.005051847866603319,0.5238095238095238,False
clip_b32,pool_vendi_subspace,3,7,7,0.0,0.23809523809523808,0.00479402201516288,0.12803567121063403,0.007174868243081238,0.8571428571428572,False
clip_b32,pool_vendi_subspace,5,7,7,0.0,0.33333333333333337,0.004600467000688835,0.1223015017291849,0.0061384405408586905,0.7619047619047619,False
clip_b32,pool_vendi_subspace,10,7,7,0.5714285714285714,0.7142857142857142,0.0019318342208862274,0.056380693634546376,0.0020108767918178205,0.5238095238095238,False
clip_b32,random,3,700,7,0.14285714285714285,0.13857142857142857,0.0069200851576668955,0.2080831728872295,0.00919158634117672,0.8571428571428572,False
clip_b32,random,5,700,7,0.25,0.2438095238095238,0.004379982726914549,0.1300920650833535,0.0066917837687901155,0.7619047619047619,False
clip_b32,random,10,700,7,0.49,0.4685714285714286,0.0018652071441922935,0.054713705403515334,0.004031233327729365,0.5238095238095238,False
clip_b32,rank_only,3,7,7,0.5714285714285714,0.47619047619047616,0.00234392881393432,0.06683382915186296,0.0022340910775321093,0.8571428571428572,False
clip_b32,rank_only,5,7,7,0.8571428571428571,0.5714285714285714,0.0009615421295166016,0.024390347155739622,0.0017857142857142952,0.7619047619047619,False
clip_b32,rank_only,10,7,7,1.0,0.8095238095238094,0.0,0.0,0.0,0.5238095238095238,True
