encoder,target,method,replicate,shortlist_size,candidate_count,removed_fraction,best_candidate_recall,top3_candidate_recall,oracle_source,oracle_sources,oracle_source_count,selected_source,shortlist,oracle_validation_accuracy,selected_validation_accuracy,validation_regret,normalized_validation_regret,oracle_selected_test_accuracy,selected_test_accuracy,test_regret_vs_exhaustive_validation_selection,adapter_seeds,stage2_evaluations,exhaustive_stage2_evaluations
clip_b32,beans,rank_only,-1,3,21,0.8571428571428572,0,0.0,cifar10,cifar10,1,rendered_sst2,rendered_sst2|tiny_imagenet|stl10,0.8903846740722656,0.8836538791656494,0.006730794906616211,0.17073243009017736,0.9015625,0.8890625,0.012500000000000067,5,3,21
clip_b32,beans,facility_subspace,-1,3,21,0.8571428571428572,0,0.0,cifar10,cifar10,1,cifar100,organcmnist|cifar100|usps,0.8903846740722656,0.8798077702522278,0.010576903820037842,0.2682923067898061,0.9015625,0.8921875,0.009375000000000022,5,3,21
clip_b32,beans,kcenter_subspace,-1,3,21,0.8571428571428572,0,0.0,cifar10,cifar10,1,rendered_sst2,rendered_sst2|stl10|retinamnist,0.8903846740722656,0.8836538791656494,0.006730794906616211,0.17073243009017736,0.9015625,0.8890625,0.012500000000000067,5,3,21
clip_b32,beans,dpp_subspace,-1,3,21,0.8571428571428572,0,0.0,cifar10,cifar10,1,rendered_sst2,rendered_sst2|tiny_imagenet|stl10,0.8903846740722656,0.8836538791656494,0.006730794906616211,0.17073243009017736,0.9015625,0.8890625,0.012500000000000067,5,3,21
clip_b32,beans,pool_vendi_subspace,-1,3,21,0.8571428571428572,0,0.0,cifar10,cifar10,1,rendered_sst2,rendered_sst2|stl10|retinamnist,0.8903846740722656,0.8836538791656494,0.006730794906616211,0.17073243009017736,0.9015625,0.8890625,0.012500000000000067,5,3,21
clip_b32,beans,full_merged_rank,-1,3,21,0.8571428571428572,0,0.0,cifar10,cifar10,1,rendered_sst2,rendered_sst2|tiny_imagenet|stl10,0.8903846740722656,0.8836538791656494,0.006730794906616211,0.17073243009017736,0.9015625,0.8890625,0.012500000000000067,5,3,21
clip_b32,beans,random,0,3,21,0.8571428571428572,0,0.0,cifar10,cifar10,1,fashion_mnist,fashion_mnist|organamnist|rendered_sst2,0.8903846740722656,0.884615445137024,0.005769228935241677,0.14634147816510526,0.9015625,0.8984375,0.0031250000000000444,5,3,21
clip_b32,beans,random,1,3,21,0.8571428571428572,0,0.0,cifar10,cifar10,1,fashion_mnist,fashion_mnist|organsmnist|retinamnist,0.8903846740722656,0.884615445137024,0.005769228935241677,0.14634147816510526,0.9015625,0.8984375,0.0031250000000000444,5,3,21
clip_b32,beans,random,2,3,21,0.8571428571428572,0,0.0,cifar10,cifar10,1,mnist,dermamnist|mnist|rendered_sst2,0.8903846740722656,0.8836538910865783,0.0067307829856873,0.17073212770551252,0.9015625,0.89375,0.0078125,5,3,21
clip_b32,beans,random,3,3,21,0.8571428571428572,1,0.3333333333333333,cifar10,cifar10,1,cifar10,cifar10|retinamnist|stl10,0.8903846740722656,0.8903846740722656,0.0,0.0,0.9015625,0.9015625,0.0,5,3,21
