encoder,method,shortlist_size,rows,targets,best_candidate_recall_mean,top3_candidate_recall_mean,best_candidate_family_recall_mean,top3_candidate_family_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_mean,removed_fraction,selected_family_count_mean,removed_family_fraction_mean,passes_90pct_recall_at_50pct_removal
resnet50,dpp_subspace,3,7,7,0.7142857142857143,0.380952380952381,0.7142857142857143,0.619047619047619,0.00295528838211147,0.09765178938978905,-0.005367725236075268,0.8571428571428572,3.0,0.8235294117647057,False
resnet50,dpp_subspace,5,7,7,0.7142857142857143,0.380952380952381,0.7142857142857143,0.619047619047619,0.0024210708540671594,0.08117919318031673,-0.000903439521789554,0.7619047619047619,5.0,0.7058823529411765,False
resnet50,dpp_subspace,10,7,7,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0023664588513665962,0.07764476721909504,-0.0027757951191493507,0.5238095238095238,8.0,0.5294117647058824,False
resnet50,facility_subspace,3,7,7,0.0,0.23809523809523808,0.0,0.26190476190476186,0.007754710205594302,0.2301401733150971,-0.0017250657081604131,0.8571428571428572,3.0,0.8235294117647057,False
resnet50,facility_subspace,5,7,7,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.3095238095238095,0.004586247331453115,0.13244062811016544,0.0016231485775538726,0.7619047619047619,5.0,0.7058823529411765,False
resnet50,facility_subspace,10,7,7,0.2857142857142857,0.5238095238095238,0.2857142857142857,0.5952380952380951,0.0034910084476172387,0.08114115081810282,-0.0005353672163827142,0.5238095238095238,10.0,0.41176470588235287,False
resnet50,full_merged_rank,3,7,7,0.7142857142857143,0.380952380952381,0.7142857142857143,0.619047619047619,0.00295528838211147,0.09765178938978905,-0.005367725236075268,0.8571428571428572,3.0,0.8235294117647057,False
resnet50,full_merged_rank,5,7,7,0.7142857142857143,0.619047619047619,0.7142857142857143,0.619047619047619,0.002586861510594301,0.08629134768088638,-0.0035820109503609887,0.7619047619047619,4.0,0.7647058823529411,False
resnet50,full_merged_rank,10,7,7,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.002089487335141455,0.07095481616113734,-0.0020195109503609826,0.5238095238095238,8.0,0.5294117647058824,False
resnet50,kcenter_subspace,3,7,7,0.8571428571428571,0.38095238095238093,0.8571428571428571,0.40476190476190477,0.00012761989729743423,0.010460638371006687,-1.0582378932414268e-05,0.8571428571428572,3.0,0.8235294117647057,False
resnet50,kcenter_subspace,5,7,7,0.8571428571428571,0.38095238095238093,0.8571428571428571,0.40476190476190477,0.00012761989729743423,0.010460638371006687,-1.0582378932414268e-05,0.7619047619047619,5.0,0.7058823529411765,False
resnet50,kcenter_subspace,10,7,7,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.5952380952380951,9.143004110880235e-05,0.007494259253762033,0.00034920488085064615,0.5238095238095238,9.0,0.4705882352941177,False
resnet50,pool_vendi_subspace,3,7,7,0.8571428571428571,0.38095238095238093,0.8571428571428571,0.40476190476190477,0.00012761989729743423,0.010460638371006687,-1.0582378932414268e-05,0.8571428571428572,3.0,0.8235294117647057,False
resnet50,pool_vendi_subspace,5,7,7,0.8571428571428571,0.38095238095238093,0.8571428571428571,0.40476190476190477,0.00012761989729743423,0.010460638371006687,-1.0582378932414268e-05,0.7619047619047619,5.0,0.7058823529411765,False
resnet50,pool_vendi_subspace,10,7,7,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.5952380952380951,9.143004110880235e-05,0.007494259253762033,0.00034920488085064615,0.5238095238095238,9.0,0.4705882352941177,False
resnet50,random,3,700,7,0.13857142857142857,0.1495238095238095,0.13857142857142857,0.1888095238095238,0.009386884510803922,0.2449502187925501,0.0034049538714545006,0.8571428571428572,2.9414285714285713,0.8269747899159662,False
resnet50,random,5,700,7,0.23142857142857143,0.24380952380952384,0.23142857142857143,0.3061904761904762,0.006925164317326613,0.17800258289514118,0.0018441104207720005,0.7619047619047619,4.801428571428572,0.7175630252100842,False
resnet50,random,10,700,7,0.42857142857142855,0.47714285714285715,0.42857142857142855,0.5566666666666666,0.004136857784429632,0.10646746009379213,0.00017364303554806703,0.5238095238095238,8.984285714285715,0.4715126050420168,False
resnet50,rank_only,3,7,7,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.003296082771438621,0.10816018357593833,-0.0033587966646467,0.8571428571428572,2.0,0.8823529411764708,False
resnet50,rank_only,5,7,7,0.7142857142857143,0.619047619047619,0.7142857142857143,0.619047619047619,0.002586861510594301,0.08629134768088638,-0.0035820109503609887,0.7619047619047619,4.0,0.7647058823529411,False
resnet50,rank_only,10,7,7,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.002402648707555228,0.08061114633633969,-0.003135582378932411,0.5238095238095238,7.0,0.5882352941176471,False
