encoder,source,source_domain,adapter_seed,target,validation_accuracy,validation_accuracy_std,validation_fold_accuracies,validation_partition_accuracies,validation_accuracy_std_across_partitions,validation_examples,unique_validation_examples,target_validation_protocol,target_cv_folds,target_cv_partitions,target_cv_seed,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
resnet50,cifar100_coarse,general_vision,2,eurosat,0.8968666493693987,0.00669214890988853,0.8827037215|0.8972055912|0.9009009004|0.8976930976|0.8925702572|0.9045724869|0.8912175894|0.8978978992|0.9077231884|0.8905622363|0.8936380744|0.9051896334|0.9009009004|0.8886659741|0.9016063809,0.8941999880|0.8983999908|0.8979999693,0.0018926729437489258,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9040740728378296,500,600,256,128,0.01,1.216198256239295,0.1277816742658615,npu:6
resnet50,cifar100_coarse,general_vision,2,flowers102,0.6637255509694416,0.0272518444299364,0.6568628550|0.6470589042|0.6862745285|0.6470589042|0.7009804249|0.6764706373|0.7058824301|0.6715686917|0.6323529482|0.6176471710|0.6764706373|0.7009804845|0.6666667461|0.6470588446|0.6225490570,0.6676471233|0.6607843757|0.6627451539,0.0028861982141851522,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6749999523162842,500,600,256,128,0.01,1.216198256239295,0.1455837246030569,npu:6
resnet50,cifar100_coarse,general_vision,2,food101,0.4026000227729479,0.011894065710588658,0.4019802213|0.4118812084|0.4029703140|0.3970297277|0.4114583731|0.4188119173|0.3900990486|0.3990099132|0.3950495124|0.4000000358|0.3801980317|0.4128713012|0.4287129045|0.3960396051|0.3927083611,0.4050000249|0.4006000260|0.4022000175,0.001818424362625879,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.4463999569416046,500,600,256,128,0.01,1.216198256239295,0.12633397057652473,npu:6
resnet50,cifar100_coarse,general_vision,2,gtsrb,0.6679333467523256,0.010671939687191101,0.6538839936|0.6577113867|0.6693307161|0.6951710582|0.6541200876|0.6764995456|0.6706467867|0.6713286638|0.6710261106|0.6531027555|0.6725664139|0.6746268272|0.6643357277|0.6730382442|0.6612411141,0.6660000180|0.6686000027|0.6692000195,0.0013888424733984356,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5662000179290771,500,600,256,128,0.01,1.216198256239295,0.10467715188860893,npu:6
resnet50,cifar100_coarse,general_vision,2,oxford_pets,0.9115942028661568,0.0064530809461466375,0.9215154648|0.9116848111|0.9103261232|0.9047619104|0.9032697678|0.9106900692|0.9062500000|0.9048913717|0.9197279215|0.9223432541|0.9201623201|0.9116848111|0.9035326242|0.9088436365|0.9141688943,0.9103260842|0.9127717341|0.9116847903,0.0010004850245693543,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.884164571762085,500,600,256,128,0.01,1.216198256239295,0.10161210782825947,npu:6
resnet50,cifar100_coarse,general_vision,3,beans,0.8475177468483407,0.016629672913536404,0.8653846979|0.8550724387|0.8309178948|0.8349514604|0.8349514604|0.8317308426|0.8357487917|0.8454106450|0.8737864494|0.8446601629|0.8605769873|0.8164250851|0.8695652485|0.8446602225|0.8689320087,0.8442940212|0.8462282600|0.8520309594,0.0032875660421251432,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.875,500,600,256,128,0.01,1.4017496965825558,0.14975629188120365,npu:6
resnet50,cifar100_coarse,general_vision,3,dtd,0.6196808695793151,0.01439612821308282,0.6343085170|0.6356382966|0.5984042883|0.6223404408|0.6263297796|0.6130319238|0.6183511019|0.6263298392|0.6303191185|0.6103723645|0.6316489577|0.5970745087|0.6303191781|0.5890957713|0.6316489577,0.6234042645|0.6196808696|0.6159574747,0.0030401391814177947,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6255319118499756,500,600,256,128,0.01,1.4017496965825558,0.1493309885263443,npu:6
resnet50,cifar100_coarse,general_vision,3,eurosat,0.8952666595816612,0.009018856485643392,0.8876739144|0.8932135701|0.9069069624|0.9057171345|0.8855421543|0.8976143003|0.8942115307|0.9009009004|0.8996990919|0.8815260530|0.9095426798|0.8992016315|0.8968969584|0.8766299486|0.8935742378,0.8957999959|0.8947999765|0.8952000063,0.00041096769110808475,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8988889455795288,500,600,256,128,0.01,1.4017496965825558,0.12066418491303921,npu:6
resnet50,cifar100_coarse,general_vision,3,flowers102,0.6702615102132161,0.028998546019311337,0.6960784793|0.6862745881|0.6960785389|0.6274510622|0.6813726425|0.6372549534|0.7156863213|0.6666667461|0.6960784793|0.6666667461|0.6911765337|0.6911765337|0.6421569586|0.6421569586|0.6176471114,0.6774510622|0.6764706492|0.6568628192,0.00948275603919821,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6807999610900879,500,600,256,128,0.01,1.4017496965825558,0.11024751700460911,npu:6
resnet50,cifar100_coarse,general_vision,3,food101,0.39500001509984334,0.012122463536735397,0.4079208076|0.4039604068|0.3851485252|0.3861386180|0.3885416985|0.4049504995|0.4039604068|0.4029703140|0.3732673526|0.3770833611|0.3831683397|0.3960396051|0.4049504995|0.4158416092|0.3895833492,0.3944000143|0.3926000171|0.3980000139,0.0022449932574916754,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.4411999583244324,500,600,256,128,0.01,1.4017496965825558,0.1179320439696312,npu:6
resnet50,cifar100_coarse,general_vision,3,gtsrb,0.6724666860898335,0.012195385322704984,0.6755162477|0.6975124478|0.6693307161|0.6810865402|0.6459817290|0.6617503166|0.6786069870|0.6663336754|0.6810865402|0.6693794727|0.6696165204|0.6696517467|0.6553446054|0.6851106882|0.6805697083,0.6740000283|0.6714000291|0.6720000008,0.0011115590435298547,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5793999433517456,500,600,256,128,0.01,1.4017496965825558,0.10169569216668606,npu:6
resnet50,cifar100_coarse,general_vision,3,oxford_pets,0.9074275375384352,0.010188714022226842,0.9201623201|0.9048913121|0.9048913121|0.9074830413|0.9087193012|0.9147496223|0.9035326242|0.8885869980|0.9251701236|0.9059945345|0.9228687286|0.8899456859|0.8980978727|0.9061224461|0.9100816846,0.9092391219|0.9076087071|0.9054347837,0.001558388925262497,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8898882269859314,500,600,256,128,0.01,1.4017496965825558,0.09539390727877617,npu:6
resnet50,cifar100_coarse,general_vision,4,beans,0.8552547002284469,0.021700633188998498,0.8990385532|0.8260869980|0.8695652485|0.8640776873|0.8640776873|0.8317308426|0.8502415419|0.8840579987|0.8689320087|0.8495146036|0.8653846979|0.8164250851|0.8357487917|0.8398058414|0.8640776873,0.8646035215|0.8568665593|0.8442940199,0.008369290341044382,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.859375,500,600,256,128,0.01,1.3617673013359308,0.14238884672522545,npu:6
resnet50,cifar100_coarse,general_vision,4,dtd,0.6257092396418255,0.018017617061028057,0.6529255509|0.6196808815|0.6210106611|0.5970745087|0.6382979155|0.6369680762|0.6196808815|0.6156914830|0.6569148898|0.5904255509|0.6303191781|0.6196808815|0.6316489577|0.6117021441|0.6436170340,0.6257979035|0.6239361763|0.6273936391,0.001412894946976783,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6335106492042542,500,600,256,128,0.01,1.3617673013359308,0.13883567228913307,npu:6
resnet50,cifar100_coarse,general_vision,4,eurosat,0.8885999770124754,0.008136702753740637,0.8856858611|0.8882235885|0.8968968987|0.8966900110|0.8865461946|0.8996022940|0.8942115307|0.8858858347|0.8866599798|0.8744979501|0.8966202140|0.8832335472|0.8868869543|0.8706117868|0.8965862989,0.8907999929|0.8881999537|0.8867999844,0.0016573132755566867,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9040740728378296,500,600,256,128,0.01,1.3617673013359308,0.10920380428433418,npu:6
resnet50,cifar100_coarse,general_vision,4,flowers102,0.6558824261029561,0.031525354999681426,0.6519608498|0.6127451658|0.7009804845|0.6421569586|0.6764706373|0.6029412746|0.7009804249|0.6666667461|0.6666667461|0.6323530078|0.7107843757|0.6715686917|0.6372549534|0.6372550130|0.6274510622,0.6568628192|0.6539216399|0.6568628192,0.0013864852069335968,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6807999610900879,500,600,256,128,0.01,1.3617673013359308,0.11271717585623264,npu:6
resnet50,cifar100_coarse,general_vision,4,food101,0.4022666832208633,0.011308986064107724,0.4079208076|0.3970297277|0.4000000358|0.3970296979|0.3989583850|0.4089109004|0.4257425666|0.4049504995|0.3891089559|0.3947916925|0.3881188035|0.4138613939|0.4227722883|0.3891089261|0.3947916925,0.4002000242|0.4048000153|0.4018000101,0.0019067104611813605,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.4405999779701233,500,600,256,128,0.01,1.3617673013359308,0.11010993644595146,npu:6
resnet50,cifar100_coarse,general_vision,4,gtsrb,0.6630666798233986,0.007639614359748386,0.6597837210|0.6706467271|0.6653346419|0.6599597931|0.6520855427|0.6538839936|0.6776119471|0.6643356681|0.6770623922|0.6663275957|0.6666666865|0.6537313461|0.6553446054|0.6629778743|0.6602238417,0.6616000209|0.6678000153|0.6598000033,0.0034266956289453337,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5631999969482422,500,600,256,128,0.01,1.3617673013359308,0.10377894714474678,npu:6
resnet50,cifar100_coarse,general_vision,4,oxford_pets,0.906340579704746,0.0077069794506848975,0.9228686094|0.8994565010|0.9048913121|0.8979592323|0.8964577317|0.9133964181|0.8980978727|0.9008152485|0.9115647078|0.9100817442|0.9161027670|0.9048913717|0.8994565010|0.9142857790|0.9046321511,0.9043477999|0.9067934975|0.9078804417,0.0014773265151663648,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8874351978302002,500,600,256,128,0.01,1.3617673013359308,0.10307695344090462,npu:6
resnet50,dermamnist,medical,0,beans,0.8568665539734138,0.023792548550199754,0.8894231319|0.8840579391|0.8454106450|0.8689320683|0.8640776873|0.8653846979|0.8067632318|0.8550724983|0.8737864494|0.8834951520|0.8173077106|0.8502415419|0.8743961453|0.8446602225|0.8300970793,0.8704062070|0.8568665601|0.8433268948,0.011055082891695066,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8828125,500,600,256,128,0.01,1.3097528647631407,0.11917820014059544,npu:6
resnet50,dermamnist,medical,0,dtd,0.6122340718905132,0.015777637957202207,0.6210106611|0.6316489577|0.6196808815|0.5744681358|0.6250000000|0.6276596189|0.5970745087|0.6117021441|0.6250000000|0.6010638475|0.6143617630|0.5944149494|0.6130319834|0.5970745087|0.6303191185,0.6143617272|0.6125000238|0.6098404646,0.001855352941844619,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6356382966041565,500,600,256,128,0.01,1.3097528647631407,0.10802849195897579,npu:6
resnet50,dermamnist,medical,0,eurosat,0.9027333242456118,0.0074456479649451105,0.8986083269|0.8902195692|0.9129129648|0.8916749954|0.9056224823|0.9155068994|0.9091816545|0.8988988996|0.9037110806|0.8915662766|0.9095426798|0.9031936526|0.8998999000|0.9027081132|0.9076305032,0.8998000000|0.9037999836|0.9045999892,0.002099729456969582,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9070370197296143,500,600,256,128,0.01,1.3097528647631407,0.09536954760551453,npu:6
resnet50,dermamnist,medical,0,flowers102,0.6640523473421732,0.036720744410395974,0.6470588446|0.6617647409|0.6666667461|0.6127451658|0.7156863213|0.6519608498|0.6960784793|0.6519608498|0.6764706969|0.6225490570|0.7058824301|0.7254902720|0.6617647409|0.6764706373|0.5882353783,0.6607843637|0.6598039865|0.6715686917,0.005329906790002337,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.664199948310852,500,600,256,128,0.01,1.3097528647631407,0.1062825433909893,npu:6
resnet50,dermamnist,medical,0,food101,0.40193335574865346,0.015128245573754157,0.3950495422|0.4079208076|0.4000000358|0.4128713012|0.4000000358|0.4089109302|0.4128713012|0.4049504995|0.3980198205|0.3833333850|0.3693069220|0.4049504995|0.4405940771|0.3930693269|0.3958333731,0.4032000276|0.4018000253|0.4008000144,0.0009843267105509954,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.43939995765686035,500,600,256,128,0.01,1.3097528647631407,0.1153654158115387,npu:6
resnet50,dermamnist,medical,0,gtsrb,0.6794666738231977,0.01186384078432499,0.6647000909|0.6935323477|0.6583416462|0.6961771250|0.6826042533|0.6892821789|0.6636816263|0.6843156815|0.6941649914|0.6673449278|0.6715831161|0.6835820675|0.6723276377|0.6891348362|0.6815869808,0.6790000066|0.6798000146|0.6796000003,0.00033993643134055924,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5877999067306519,500,600,256,128,0.01,1.3097528647631407,0.10936391539871693,npu:6
resnet50,dermamnist,medical,0,oxford_pets,0.9000000041302131,0.006112385973527349,0.8958051205|0.8980978727|0.9103261232|0.9034013748|0.8964577913|0.8958050013|0.8980978727|0.9008152485|0.9047619700|0.8964577317|0.9025709629|0.8994565010|0.8899456859|0.9142857790|0.8937329650,0.9008152376|0.8991847761|0.8999999986,0.0006656331032853426,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8863450288772583,500,600,256,128,0.01,1.3097528647631407,0.10574107244610786,npu:6
resnet50,dermamnist,medical,1,beans,0.84235977684583,0.017217206381417712,0.8653846979|0.8309178352|0.8405797482|0.8543689251|0.8300971389|0.8076922894|0.8164250851|0.8454105854|0.8737864494|0.8640776873|0.8365385532|0.8357487917|0.8454105854|0.8398058414|0.8495145440,0.8442940291|0.8413926423|0.8413926591,0.0013677228973888807,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.875,500,600,256,128,0.01,1.3416106849908829,0.10331042297184467,npu:6
resnet50,dermamnist,medical,1,dtd,0.6144503792126974,0.01574524096479155,0.6422872543|0.6183511019|0.6170213223|0.5851064324|0.6130319834|0.6236702204|0.5997340679|0.6037234068|0.6263298392|0.6250000000|0.6356382966|0.6010638475|0.6210106611|0.5877659321|0.6170213223,0.6151596189|0.6156915069|0.6125000119,0.0013961078379778752,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6292552947998047,500,600,256,128,0.01,1.3416106849908829,0.11036762781441212,npu:6
resnet50,dermamnist,medical,1,eurosat,0.9011999859452248,0.00872882636097451,0.8986083269|0.8942115903|0.9019019604|0.9027081132|0.9056224227|0.9125248194|0.9081836343|0.8958958983|0.9027081132|0.8865461349|0.9025844336|0.8982036114|0.9159159064|0.8826479316|0.9096385241,0.9005999941|0.9011999823|0.9017999814,0.0004898927557957106,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9077777862548828,500,600,256,128,0.01,1.3416106849908829,0.09888052009046078,npu:6
resnet50,dermamnist,medical,1,flowers102,0.6767974535624187,0.03239087586791194,0.6960785389|0.6519608498|0.7009804249|0.6127451658|0.7401961088|0.6372549534|0.7107843757|0.6617648005|0.6960785389|0.6715686917|0.6813725829|0.7107843757|0.6813726425|0.6470589042|0.6519608498,0.6803922176|0.6754902720|0.6745098710,0.002573200744662371,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6678000092506409,500,600,256,128,0.01,1.3416106849908829,0.10278520360589027,npu:6
resnet50,dermamnist,medical,1,food101,0.40093335690100984,0.013445092525206757,0.4039604068|0.4069307148|0.3910891414|0.4257425964|0.3979167044|0.3910891414|0.4257425964|0.3980198205|0.3792079389|0.3937500417|0.3792079091|0.4029703140|0.4108911157|0.4108911157|0.3958333731,0.4052000248|0.3976000264|0.4000000194,0.003172100576347529,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.431799978017807,500,600,256,128,0.01,1.3416106849908829,0.10776658914983273,npu:6
resnet50,dermamnist,medical,1,gtsrb,0.6840666644573212,0.011963866026295688,0.6814159155|0.7024875879|0.6683316231|0.7032192945|0.6744658947|0.6873156428|0.6746268868|0.6863136888|0.6901408434|0.6703967452|0.6971484423|0.6855721474|0.6673327088|0.6981891394|0.6734486222,0.6859999840|0.6818000063|0.6844000031,0.0017307588290121642,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5841999650001526,500,600,256,128,0.01,1.3416106849908829,0.10449819266796112,npu:6
resnet50,dermamnist,medical,1,oxford_pets,0.904438408545178,0.007115090735306042,0.9147496223|0.8940217495|0.9062500000|0.8993197680|0.8964577317|0.9066305161|0.8980978727|0.8953804970|0.9115647078|0.9114440680|0.9093368649|0.9103261232|0.9021739364|0.9142857790|0.8964577317,0.9021739084|0.9046195754|0.9065217418,0.0017796122681802162,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8830744028091431,500,600,256,128,0.01,1.3416106849908829,0.0943229254335165,npu:6
resnet50,dermamnist,medical,2,beans,0.8459058774240088,0.021118329055652155,0.8269231319|0.8454105854|0.8599033952|0.8300970793|0.8398058414|0.8365385532|0.7971014380|0.8792270422|0.8737864494|0.8543689251|0.8653846383|0.8405796885|0.8212560415|0.8640776873|0.8543689251,0.8404255388|0.8481624967|0.8491295968,0.0038952453399917443,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.890625,500,600,256,128,0.01,1.284927375614643,0.09649275243282318,npu:6
resnet50,dermamnist,medical,2,dtd,0.6164007504781087,0.01864781579717323,0.6396276951|0.6396276951|0.6196808815|0.5797872543|0.6143617630|0.6289893985|0.5930851698|0.5930851102|0.6210106611|0.6356383562|0.6143617630|0.5970745087|0.6276596189|0.6037234664|0.6382979155,0.6186170578|0.6143617392|0.6162234545,0.0017417442579115846,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.620212733745575,500,600,256,128,0.01,1.284927375614643,0.09785415604710579,npu:6
resnet50,dermamnist,medical,2,eurosat,0.8977333298126856,0.00744535878371642,0.9025844336|0.8882235885|0.9049049616|0.8926780224|0.9026104212|0.9075546265|0.9051896334|0.8868868947|0.8956871033|0.8875501752|0.9015903473|0.8952096105|0.9099099636|0.8896690011|0.8955823183,0.8982000000|0.8965999982|0.8983999912,0.0008055348036000297,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9103703498840332,500,600,256,128,0.01,1.284927375614643,0.10600686445832253,npu:6
resnet50,dermamnist,medical,2,flowers102,0.6637255350748698,0.03323708194285338,0.6470588446|0.6372549534|0.6617647409|0.6568627954|0.7401961088|0.6323530078|0.6862745285|0.6617647409|0.6911765337|0.6176470518|0.7107843757|0.6862745881|0.6666667461|0.6421568990|0.6176471114,0.6686274886|0.6578431726|0.6647059441,0.004456924916857078,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6625999808311462,500,600,256,128,0.01,1.284927375614643,0.11374158039689064,npu:6
resnet50,dermamnist,medical,2,food101,0.40313335561752317,0.016923822738619598,0.3940594196|0.4039604366|0.4069307148|0.4099010229|0.4229167104|0.4118812084|0.4059405923|0.3920792043|0.3742574453|0.3875000477|0.3712871373|0.4128713012|0.4396039844|0.4089109302|0.4052083492,0.4074000304|0.3944000161|0.4076000203,0.006175943272818214,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.4521999657154083,500,600,256,128,0.01,1.284927375614643,0.11256653815507889,npu:6
resnet50,dermamnist,medical,2,gtsrb,0.678133338912328,0.011859038949245417,0.6715831161|0.6875621676|0.6703296304|0.7042253613|0.6683622003|0.6863324046|0.6686567068|0.6773226261|0.6720322371|0.6703968048|0.6755162477|0.6835820675|0.6553446054|0.6941649914|0.6866734624,0.6804000039|0.6750000195|0.6789999934,0.002288125207161972,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5841999650001526,500,600,256,128,0.01,1.284927375614643,0.11099710129201412,npu:6
resnet50,dermamnist,medical,2,oxford_pets,0.9038043395008731,0.006898010807034056,0.9012178183|0.8967391253|0.9116847515|0.9020408392|0.9032697678|0.8998645544|0.9076087475|0.8953804970|0.9115647078|0.9196184874|0.8944518566|0.9103261232|0.8967391253|0.9034013748|0.9032697082,0.9029891216|0.9067934836|0.9016304134,0.0021852168009044454,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8866175413131714,500,600,256,128,0.01,1.284927375614643,0.09307212196290493,npu:6
resnet50,dermamnist,medical,3,beans,0.8481624836809477,0.020226749872976686,0.8653846979|0.8115941882|0.8405796289|0.8883494735|0.8446602225|0.8221154213|0.8357487917|0.8502415419|0.8592233062|0.8495146036|0.8605769873|0.8212560415|0.8792270422|0.8446601629|0.8495146036,0.8500967067|0.8433269014|0.8510638429,0.003441993590330346,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8515625,500,600,256,128,0.01,1.2942160163074732,0.09868724830448627,npu:6
resnet50,dermamnist,medical,3,dtd,0.621276624997457,0.018305399623944906,0.6210106611|0.6316489577|0.6196808815|0.5984042883|0.6183511019|0.6436170340|0.5970745087|0.6037234068|0.6529256105|0.6117022038|0.6343085170|0.6130319238|0.6382979155|0.5917553306|0.6436170340,0.6178191781|0.6218085527|0.6242021441,0.0026328405719560884,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6329786777496338,500,600,256,128,0.01,1.2942160163074732,0.10226517170667648,npu:6
resnet50,dermamnist,medical,3,eurosat,0.9011999980608622,0.007932342946898156,0.8986083269|0.8972056508|0.9059059620|0.8936810493|0.9046184421|0.9155069590|0.9101796150|0.9079079032|0.9027081728|0.8855421543|0.9045724869|0.8922155499|0.9059059620|0.8896690011|0.9036144018,0.9000000139|0.9044000008|0.8991999794,0.0022861943860455107,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9107407331466675,500,600,256,128,0.01,1.2942160163074732,0.08904597908258438,npu:6
resnet50,dermamnist,medical,3,flowers102,0.674509874979655,0.03829809441612783,0.6911765337|0.6568627954|0.7058824301|0.5980392694|0.7058824301|0.6568628550|0.7598040104|0.6274510622|0.6764706373|0.6568627954|0.7205883265|0.6911765337|0.6519608498|0.6666667461|0.6519608498,0.6715686917|0.6754902720|0.6764706612,0.0021178935894899695,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6610000133514404,500,600,256,128,0.01,1.2942160163074732,0.11114148236811161,npu:6
resnet50,dermamnist,medical,3,food101,0.4010666830142339,0.01626654455284233,0.3811881542|0.4227722883|0.3910891414|0.4168316722|0.3854166865|0.4118812084|0.4089108706|0.4089109004|0.3742574453|0.4125000238|0.3762376308|0.4198020101|0.4188119173|0.3900990188|0.3968750238,0.3996000175|0.4032000104|0.4004000211,0.0015434410918782218,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.4490000009536743,500,600,256,128,0.01,1.2942160163074732,0.11269899643957615,npu:6
resnet50,dermamnist,medical,3,gtsrb,0.6925999935150147,0.01251359662066482,0.6833825111|0.7074626684|0.6813186407|0.7042253613|0.6754832268|0.7128810287|0.6776119471|0.6943056583|0.6961770654|0.6785351038|0.6922320724|0.6875621676|0.6813187003|0.7092554569|0.7070193291,0.6903999952|0.6919999974|0.6953999879,0.002084862643523246,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.597000002861023,500,600,256,128,0.01,1.2942160163074732,0.10322016663849354,npu:6
resnet50,dermamnist,medical,3,oxford_pets,0.9074275340884924,0.00817291935373779,0.9079837203|0.8967391253|0.9130434990|0.9061225057|0.9073568583|0.9066305161|0.9021739960|0.8926630616|0.9251701236|0.9100816846|0.9161027670|0.9021739960|0.8994565010|0.9183673859|0.9073569179,0.9062499881|0.9073369628|0.9086956513,0.0010004897058102898,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8852547407150269,500,600,256,128,0.01,1.2942160163074732,0.09436066448688507,npu:6
resnet50,dermamnist,medical,4,beans,0.8481624910786874,0.018702243954948967,0.8509615660|0.8212560415|0.8647342920|0.8155339956|0.8834952116|0.8461538553|0.8454105854|0.8405796885|0.8786408305|0.8495146036|0.8509615660|0.8260869384|0.8502415419|0.8349515200|0.8640776873,0.8471953786|0.8520309556|0.8452611391,0.0028471135878319334,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.859375,500,600,256,128,0.01,1.3615800272673368,0.12350736372172832,npu:6
resnet50,dermamnist,medical,4,dtd,0.6147163351376851,0.017321079726482825,0.6210106611|0.6170213223|0.6289893985|0.5824468136|0.5984042883|0.6422872543|0.5890957117|0.6117021441|0.6303191781|0.6050532460|0.6343085766|0.6037234068|0.6303191781|0.5984042883|0.6276595592,0.6095744967|0.6156915069|0.6188830018,0.0038622348042646965,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.631382942199707,500,600,256,128,0.01,1.3615800272673368,0.10786917991936207,npu:6
resnet50,dermamnist,medical,4,eurosat,0.9063999857346218,0.005671067914867437,0.9075546265|0.8912175894|0.9139139056|0.9067201614|0.9026104212|0.9115307331|0.9101796150|0.9129129648|0.9077231884|0.9046185017|0.9115307331|0.9071856141|0.9049049020|0.8986960649|0.9046184421,0.9043999902|0.9093999980|0.9053999690,0.0021602537955509172,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9129629731178284,500,600,256,128,0.01,1.3615800272673368,0.11869277432560921,npu:6
resnet50,dermamnist,medical,4,flowers102,0.6581700007120769,0.04579130827244535,0.6421569586|0.6127451658|0.7058824301|0.6274510026|0.7205883265|0.5980392694|0.7254902720|0.6421569586|0.6911765337|0.5931372643|0.7009804249|0.7205883265|0.6323530078|0.6176471710|0.6421568990,0.6617647767|0.6500000596|0.6627451658,0.005790868903135322,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6633999943733215,500,600,256,128,0.01,1.3615800272673368,0.12069680355489254,npu:6
resnet50,dermamnist,medical,4,food101,0.40066668206453326,0.010878315263075373,0.3891089261|0.4029703140|0.3970297277|0.4029703140|0.4135416746|0.4108911157|0.4138613939|0.4009901285|0.3930693269|0.3937500119|0.3772277236|0.3960396051|0.4188119173|0.3910891116|0.4093750119,0.4010000165|0.4026000192|0.3984000105,0.001730770947605111,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.439799964427948,500,600,256,128,0.01,1.3615800272673368,0.11253764666616917,npu:6
resnet50,dermamnist,medical,4,gtsrb,0.6808000167727469,0.015761068066336373,0.6676499844|0.6905472279|0.6703296900|0.6981891394|0.6805697083|0.6892822385|0.6656715870|0.6803197265|0.6971831322|0.6765005589|0.7040314674|0.6517412663|0.6613386869|0.6730382442|0.7060021162,0.6814000091|0.6818000221|0.6792000191,0.001143094325487,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5825999975204468,500,600,256,128,0.01,1.3615800272673368,0.10723141767084599,npu:6
resnet50,dermamnist,medical,4,oxford_pets,0.9048007170197324,0.010163903309299014,0.9201622605|0.8885869980|0.9144021869|0.8993198276|0.9073569179|0.9052773118|0.9021739364|0.8885869980|0.9183673859|0.9141688943|0.8890391588|0.9035326242|0.9157608747|0.9020408392|0.9032697082,0.9059782613|0.9057065158|0.9027173740,0.0014773174087675735,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.884164571762085,500,600,256,128,0.01,1.3615800272673368,0.10188874043524265,npu:6
