dataset,encoder,target_domain,budget,method,repeat,combination,selected_sample_count,brier_score,oracle_brier,normalized_brier_regret,brier_rank,top_q,in_brier_top_q,target_a_proxy_rank
pacs,dinov2_b14,cartoon,5,collapse_4s,-1,art_painting__block_01|art_painting__block_02|art_painting__block_03|sketch__block_00|sketch__block_01,3550,0.6420062499515776,0.6330078267079963,0.014215342787115788,487,10,0,23
pacs,dinov2_b14,cartoon,5,domain_balance,-1,art_painting__block_01|art_painting__block_03|photo__block_00|sketch__block_00|sketch__block_01,3482,0.6377730396787729,0.6330078267079963,0.007527889497920475,126,10,0,7
pacs,dinov2_b14,cartoon,5,dpp_subspace,-1,art_painting__block_01|art_painting__block_02|art_painting__block_03|photo__block_00|sketch__block_00,3007,0.641587311560023,0.6330078267079963,0.013553520967734309,452,10,0,260
pacs,dinov2_b14,cartoon,5,effective_rank,-1,art_painting__block_00|art_painting__block_02|art_painting__block_03|photo__block_00|sketch__block_00,2991,0.642567555596244,0.6330078267079963,0.01510207059834286,534,10,0,268
pacs,dinov2_b14,cartoon,5,facility_subspace,-1,art_painting__block_01|art_painting__block_02|photo__block_00|photo__block_01|sketch__block_00,2903,0.6443024126421697,0.6330078267079963,0.01784272714748529,624,10,0,505
pacs,dinov2_b14,cartoon,5,kcenter_subspace,-1,art_painting__block_02|photo__block_01|photo__block_02|photo__block_03|sketch__block_00,2770,0.6478205246516143,0.6330078267079963,0.023400497306095856,695,10,0,702
pacs,dinov2_b14,cartoon,5,random,0,art_painting__block_00|art_painting__block_02|photo__block_00|photo__block_03|sketch__block_02,2830,0.6441521986981242,0.6330078267079963,0.01760542527267805,620,10,0,504
pacs,dinov2_b14,cartoon,5,random,1,art_painting__block_00|art_painting__block_01|photo__block_01|sketch__block_00|sketch__block_01,3451,0.6393764785346375,0.6330078267079963,0.010060936939377037,267,10,0,96
pacs,dinov2_b14,cartoon,5,random,2,art_painting__block_00|art_painting__block_02|photo__block_02|sketch__block_00|sketch__block_03,3392,0.638654962109115,0.6330078267079963,0.008921114657439643,212,10,0,168
pacs,dinov2_b14,cartoon,5,random,3,art_painting__block_02|photo__block_01|photo__block_02|sketch__block_00|sketch__block_03,3301,0.640599921124566,0.6330078267079963,0.011993681746484814,380,10,0,467
pacs,dinov2_b14,cartoon,5,random,4,art_painting__block_00|art_painting__block_01|art_painting__block_03|photo__block_01|photo__block_03,2389,0.6696301738750725,0.6330078267079963,0.05785449345473886,744,10,0,743
pacs,dinov2_b14,cartoon,5,random,5,art_painting__block_00|photo__block_00|photo__block_03|sketch__block_00|sketch__block_02,3361,0.643399798054556,0.6330078267079963,0.016416813360119086,574,10,0,291
pacs,dinov2_b14,cartoon,5,random,6,art_painting__block_02|art_painting__block_03|photo__block_01|sketch__block_01|sketch__block_03,3369,0.6359436321202147,0.6330078267079963,0.004637865897308499,30,10,0,208
pacs,dinov2_b14,cartoon,5,random,7,art_painting__block_01|art_painting__block_03|photo__block_03|sketch__block_01|sketch__block_03,3402,0.6330078267079963,0.6330078267079963,0.0,1,10,1,88
pacs,dinov2_b14,cartoon,5,random,8,art_painting__block_02|photo__block_00|photo__block_01|photo__block_02|sketch__block_03,2702,0.6416623127394461,0.6330078267079963,0.013672004778294914,460,10,0,707
pacs,dinov2_b14,cartoon,5,random,9,art_painting__block_02|photo__block_02|sketch__block_01|sketch__block_02|sketch__block_03,3793,0.6404435263565473,0.6330078267079963,0.011746615657536126,362,10,0,256
pacs,dinov2_b14,cartoon,5,random,10,art_painting__block_00|art_painting__block_02|photo__block_00|sketch__block_02|sketch__block_03,3361,0.6388202001793324,0.6330078267079963,0.00918215103526254,225,10,0,93
pacs,dinov2_b14,cartoon,5,random,11,art_painting__block_03|photo__block_01|photo__block_02|sketch__block_02|sketch__block_03,3250,0.638367997414737,0.6330078267079963,0.008467779513275113,176,10,0,469
pacs,dinov2_b14,cartoon,5,random,12,art_painting__block_01|art_painting__block_03|photo__block_03|sketch__block_00|sketch__block_01,3476,0.6369494022830546,0.6330078267079963,0.0062267406637873945,80,10,0,24
pacs,dinov2_b14,cartoon,5,random,13,art_painting__block_01|photo__block_01|sketch__block_00|sketch__block_02|sketch__block_03,3890,0.6407503977001145,0.6330078267079963,0.012231398515851045,399,10,0,226
pacs,dinov2_b14,cartoon,5,random,14,art_painting__block_02|art_painting__block_03|photo__block_01|photo__block_03|sketch__block_02,2825,0.6433479196671367,0.6330078267079963,0.016334857995223873,569,10,0,586
pacs,dinov2_b14,cartoon,5,random,15,art_painting__block_00|art_painting__block_02|art_painting__block_03|photo__block_01|photo__block_02,2336,0.6714201382175748,0.6330078267079963,0.06068220626804036,757,10,0,764
pacs,dinov2_b14,cartoon,5,random,16,art_painting__block_00|art_painting__block_01|art_painting__block_03|photo__block_02|sketch__block_00,2974,0.6406175080042613,0.6330078267079963,0.012021464783207744,384,10,0,312
pacs,dinov2_b14,cartoon,5,random,17,art_painting__block_00|art_painting__block_03|photo__block_01|photo__block_02|photo__block_03,2262,0.6745991658964242,0.6330078267079963,0.0657043048025595,769,10,0,780
pacs,dinov2_b14,cartoon,5,random,18,art_painting__block_00|art_painting__block_02|sketch__block_00|sketch__block_01|sketch__block_03,3973,0.6430320267848425,0.6330078267079963,0.01583582327722206,559,10,0,77
pacs,dinov2_b14,cartoon,5,random,19,art_painting__block_00|art_painting__block_02|photo__block_02|sketch__block_00|sketch__block_02,3397,0.6426403961268815,0.6330078267079963,0.0152171411038946,537,10,0,154
pacs,dinov2_b14,cartoon,5,second_moment_mmd,-1,art_painting__block_00|art_painting__block_01|photo__block_00|sketch__block_02|sketch__block_03,3382,0.6370084884685461,0.6330078267079963,0.006320082614705637,84,10,0,63
pacs,dinov2_b14,cartoon,5,size,-1,art_painting__block_01|sketch__block_00|sketch__block_01|sketch__block_02|sketch__block_03,4451,0.6463473885315912,0.6330078267079963,0.02107329682315042,670,10,0,306
pacs,dinov2_b14,cartoon,5,spectrum_rank_l,-1,art_painting__block_02|art_painting__block_03|photo__block_01|photo__block_02|sketch__block_02,2793,0.643348537364942,0.6330078267079963,0.01633583380907528,570,10,0,615
pacs,dinov2_b14,cartoon,5,target_a,-1,art_painting__block_00|art_painting__block_01|art_painting__block_03|sketch__block_00|sketch__block_01,3555,0.6406775507171624,0.6330078267079963,0.012116317817195191,392,10,0,1
pacs,dinov2_b14,cartoon,5,target_energy,-1,art_painting__block_01|sketch__block_00|sketch__block_01|sketch__block_02|sketch__block_03,4451,0.6463473885315912,0.6330078267079963,0.02107329682315042,670,10,0,306
pacs,dinov2_b14,photo,1,bayesian_d,-1,art_painting__block_03,519,0.6981593042299146,0.688689499294452,0.013750470923637117,4,10,1,4
pacs,dinov2_b14,photo,1,collapse_4s,-1,sketch__block_00,1032,0.7639436279450235,0.688689499294452,0.10927149132906447,12,10,0,9
pacs,dinov2_b14,photo,1,domain_balance,-1,sketch__block_00,1032,0.7639436279450235,0.688689499294452,0.10927149132906447,12,10,0,9
pacs,dinov2_b14,photo,1,dpp_subspace,-1,sketch__block_00,1032,0.7639436279450235,0.688689499294452,0.10927149132906447,12,10,0,9
pacs,dinov2_b14,photo,1,effective_rank,-1,sketch__block_00,1032,0.7639436279450235,0.688689499294452,0.10927149132906447,12,10,0,9
pacs,dinov2_b14,photo,1,facility_subspace,-1,sketch__block_00,1032,0.7639436279450235,0.688689499294452,0.10927149132906447,12,10,0,9
pacs,dinov2_b14,photo,1,kcenter_subspace,-1,sketch__block_00,1032,0.7639436279450235,0.688689499294452,0.10927149132906447,12,10,0,9
pacs,dinov2_b14,photo,1,random,0,art_painting__block_01,522,0.6897953987679691,0.688689499294452,0.0016058027233609726,2,10,1,2
pacs,dinov2_b14,photo,1,random,1,art_painting__block_01,522,0.6897953987679691,0.688689499294452,0.0016058027233609726,2,10,1,2
pacs,dinov2_b14,photo,1,random,2,art_painting__block_02,501,0.6922213344028604,0.688689499294452,0.005128341744758223,3,10,1,3
pacs,dinov2_b14,photo,1,random,3,sketch__block_02,963,0.7581222975691838,0.688689499294452,0.10081872650282059,10,10,1,11
pacs,dinov2_b14,photo,1,random,4,sketch__block_02,963,0.7581222975691838,0.688689499294452,0.10081872650282059,10,10,1,11
pacs,dinov2_b14,photo,1,random,5,sketch__block_01,976,0.7600621759845977,0.688689499294452,0.10363549431676466,11,10,0,10
pacs,dinov2_b14,photo,1,random,6,cartoon__block_02,584,0.7185716944058379,0.688689499294452,0.0433899386327214,5,10,1,6
pacs,dinov2_b14,photo,1,random,7,sketch__block_00,1032,0.7639436279450235,0.688689499294452,0.10927149132906447,12,10,0,9
pacs,dinov2_b14,photo,1,random,8,art_painting__block_01,522,0.6897953987679691,0.688689499294452,0.0016058027233609726,2,10,1,2
pacs,dinov2_b14,photo,1,random,9,cartoon__block_02,584,0.7185716944058379,0.688689499294452,0.0433899386327214,5,10,1,6
pacs,dinov2_b14,photo,1,random,10,sketch__block_01,976,0.7600621759845977,0.688689499294452,0.10363549431676466,11,10,0,10
pacs,dinov2_b14,photo,1,random,11,art_painting__block_03,519,0.6981593042299146,0.688689499294452,0.013750470923637117,4,10,1,4
pacs,dinov2_b14,photo,1,random,12,art_painting__block_02,501,0.6922213344028604,0.688689499294452,0.005128341744758223,3,10,1,3
pacs,dinov2_b14,photo,1,random,13,cartoon__block_01,569,0.719898809511685,0.688689499294452,0.0453169537929738,6,10,1,8
pacs,dinov2_b14,photo,1,random,14,cartoon__block_00,596,0.7252726345325431,0.688689499294452,0.053119925997956625,7,10,1,7
pacs,dinov2_b14,photo,1,random,15,art_painting__block_00,506,0.688689499294452,0.688689499294452,0.0,1,10,1,1
pacs,dinov2_b14,photo,1,random,16,cartoon__block_00,596,0.7252726345325431,0.688689499294452,0.053119925997956625,7,10,1,7
pacs,dinov2_b14,photo,1,random,17,sketch__block_00,1032,0.7639436279450235,0.688689499294452,0.10927149132906447,12,10,0,9
pacs,dinov2_b14,photo,1,random,18,sketch__block_01,976,0.7600621759845977,0.688689499294452,0.10363549431676466,11,10,0,10
pacs,dinov2_b14,photo,1,random,19,cartoon__block_02,584,0.7185716944058379,0.688689499294452,0.0433899386327214,5,10,1,6
pacs,dinov2_b14,photo,1,second_moment_mmd,-1,art_painting__block_00,506,0.688689499294452,0.688689499294452,0.0,1,10,1,1
pacs,dinov2_b14,photo,1,size,-1,sketch__block_00,1032,0.7639436279450235,0.688689499294452,0.10927149132906447,12,10,0,9
pacs,dinov2_b14,photo,1,spectrum_rank_l,-1,art_painting__block_02,501,0.6922213344028604,0.688689499294452,0.005128341744758223,3,10,1,3
pacs,dinov2_b14,photo,1,target_a,-1,art_painting__block_00,506,0.688689499294452,0.688689499294452,0.0,1,10,1,1
pacs,dinov2_b14,photo,1,target_energy,-1,sketch__block_00,1032,0.7639436279450235,0.688689499294452,0.10927149132906447,12,10,0,9
pacs,dinov2_b14,photo,3,bayesian_d,-1,art_painting__block_01|art_painting__block_03|sketch__block_00,2073,0.6889858406565394,0.6662707707101914,0.03409285075215838,125,10,0,38
pacs,dinov2_b14,photo,3,collapse_4s,-1,art_painting__block_01|art_painting__block_03|sketch__block_00,2073,0.6889858406565394,0.6662707707101914,0.03409285075215838,125,10,0,38
pacs,dinov2_b14,photo,3,domain_balance,-1,art_painting__block_01|cartoon__block_00|sketch__block_00,2150,0.6854721791813051,0.6662707707101914,0.02881922682972655,100,10,0,86
pacs,dinov2_b14,photo,3,dpp_subspace,-1,art_painting__block_01|cartoon__block_00|sketch__block_00,2150,0.6854721791813051,0.6662707707101914,0.02881922682972655,100,10,0,86
pacs,dinov2_b14,photo,3,effective_rank,-1,art_painting__block_02|art_painting__block_03|sketch__block_00,2052,0.6871504612456173,0.6662707707101914,0.031338145770930116,117,10,0,27
pacs,dinov2_b14,photo,3,facility_subspace,-1,art_painting__block_03|cartoon__block_03|sketch__block_00,2146,0.6935565286202434,0.6662707707101914,0.04095295652992194,140,10,0,67
pacs,dinov2_b14,photo,3,kcenter_subspace,-1,art_painting__block_02|cartoon__block_03|sketch__block_00,2128,0.6903266566329023,0.6662707707101914,0.03610526977953611,130,10,0,54
pacs,dinov2_b14,photo,3,random,0,art_painting__block_01|art_painting__block_03|cartoon__block_01,1610,0.6741914268733802,0.6662707707101914,0.011888043887541451,22,10,0,49
pacs,dinov2_b14,photo,3,random,1,art_painting__block_01|cartoon__block_02|sketch__block_01,2082,0.6846775011957066,0.6662707707101914,0.027626501558660782,94,10,0,91
pacs,dinov2_b14,photo,3,random,2,art_painting__block_02|cartoon__block_02|sketch__block_01,2061,0.6855937348008703,0.6662707707101914,0.02900166860101363,101,10,0,78
pacs,dinov2_b14,photo,3,random,3,cartoon__block_00|sketch__block_02|sketch__block_03,2517,0.7204622288003603,0.6662707707101914,0.08133548772131356,191,10,0,216
pacs,dinov2_b14,photo,3,random,4,art_painting__block_03|sketch__block_02|sketch__block_03,2440,0.6995921995531331,0.6662707707101914,0.05001184249374137,156,10,0,164
pacs,dinov2_b14,photo,3,random,5,art_painting__block_01|cartoon__block_00|sketch__block_01,2094,0.6860171974689012,0.6662707707101914,0.02963724003330019,106,10,0,98
pacs,dinov2_b14,photo,3,random,6,art_painting__block_00|art_painting__block_01|cartoon__block_02,1612,0.6678710923743261,0.6662707707101914,0.0024019088552074594,4,10,1,19
pacs,dinov2_b14,photo,3,random,7,art_painting__block_03|cartoon__block_03|sketch__block_00,2146,0.6935565286202434,0.6662707707101914,0.04095295652992194,140,10,0,67
pacs,dinov2_b14,photo,3,random,8,art_painting__block_01|cartoon__block_02|cartoon__block_03,1701,0.6764777713672688,0.6662707707101914,0.015319598436229797,31,10,0,124
pacs,dinov2_b14,photo,3,random,9,art_painting__block_03|cartoon__block_02|sketch__block_02,2066,0.6883967237366216,0.6662707707101914,0.03320865029520323,122,10,0,119
pacs,dinov2_b14,photo,3,random,10,cartoon__block_02|sketch__block_01|sketch__block_02,2523,0.7240260686454681,0.6662707707101914,0.08668442392229551,201,10,0,209
pacs,dinov2_b14,photo,3,random,11,art_painting__block_01|art_painting__block_03|cartoon__block_02,1625,0.6737736059049214,0.6662707707101914,0.01126094003303286,19,10,0,46
pacs,dinov2_b14,photo,3,random,12,art_painting__block_02|cartoon__block_00|cartoon__block_01,1666,0.6788150064374431,0.6662707707101914,0.01882753420787252,48,10,0,135
pacs,dinov2_b14,photo,3,random,13,art_painting__block_01|cartoon__block_01|sketch__block_03,2049,0.6825692662694465,0.6662707707101914,0.02446227010961657,75,10,0,105
pacs,dinov2_b14,photo,3,random,14,cartoon__block_00|cartoon__block_01|sketch__block_02,2128,0.712267800764347,0.6662707707101914,0.06903654201298148,173,10,0,187
pacs,dinov2_b14,photo,3,random,15,art_painting__block_00|art_painting__block_02|art_painting__block_03,1526,0.6735022017089958,0.6662707707101914,0.010853591837889398,17,10,0,2
pacs,dinov2_b14,photo,3,random,16,cartoon__block_00|cartoon__block_01|sketch__block_00,2197,0.7176412597779396,0.6662707707101914,0.0771015198715552,185,10,0,176
pacs,dinov2_b14,photo,3,random,17,cartoon__block_01|sketch__block_00|sketch__block_02,2564,0.7264628610282116,0.6662707707101914,0.09034178439774604,207,10,0,204
pacs,dinov2_b14,photo,3,random,18,cartoon__block_01|sketch__block_00|sketch__block_01,2577,0.7295173700425328,0.6662707707101914,0.09492627038842726,212,10,0,199
pacs,dinov2_b14,photo,3,random,19,cartoon__block_01|cartoon__block_02|sketch__block_02,2116,0.7097922998833132,0.6662707707101914,0.06532108428939683,167,10,0,182
pacs,dinov2_b14,photo,3,second_moment_mmd,-1,art_painting__block_00|art_painting__block_02|art_painting__block_03,1526,0.6735022017089958,0.6662707707101914,0.010853591837889398,17,10,0,2
pacs,dinov2_b14,photo,3,size,-1,sketch__block_00|sketch__block_01|sketch__block_02,2971,0.7653645034279976,0.6662707707101914,0.14872892084426906,220,10,0,217
pacs,dinov2_b14,photo,3,spectrum_rank_l,-1,art_painting__block_02|cartoon__block_01|sketch__block_02,2033,0.6825466712715356,0.6662707707101914,0.024428357473937203,74,10,0,93
pacs,dinov2_b14,photo,3,target_a,-1,art_painting__block_00|art_painting__block_01|art_painting__block_02,1529,0.668131739373055,0.6662707707101914,0.002793111666717763,7,10,1,1
pacs,dinov2_b14,photo,3,target_energy,-1,sketch__block_00|sketch__block_01|sketch__block_03,2966,0.7623270144467277,0.6662707707101914,0.14416998007303855,219,10,0,218
pacs,dinov2_b14,photo,5,bayesian_d,-1,art_painting__block_00|art_painting__block_01|art_painting__block_02|art_painting__block_03|sketch__block_00,3080,0.6718833360271317,0.6599504833519059,0.018081436374769423,136,10,0,1
pacs,dinov2_b14,photo,5,collapse_4s,-1,art_painting__block_01|art_painting__block_03|cartoon__block_00|sketch__block_00|sketch__block_01,3645,0.6850029541768242,0.6599504833519059,0.03796113717149837,556,10,0,387
pacs,dinov2_b14,photo,5,domain_balance,-1,art_painting__block_01|cartoon__block_00|cartoon__block_03|sketch__block_00|sketch__block_01,3721,0.6891756233579376,0.6599504833519059,0.044283837565504094,652,10,0,537
pacs,dinov2_b14,photo,5,dpp_subspace,-1,art_painting__block_01|art_painting__block_03|cartoon__block_00|cartoon__block_02|sketch__block_00,3253,0.678060604665784,0.6599504833519059,0.027441636563240838,328,10,0,287
pacs,dinov2_b14,photo,5,effective_rank,-1,art_painting__block_00|art_painting__block_01|art_painting__block_02|art_painting__block_03|sketch__block_00,3080,0.6718833360271317,0.6599504833519059,0.018081436374769423,136,10,0,1
pacs,dinov2_b14,photo,5,facility_subspace,-1,art_painting__block_00|art_painting__block_02|art_painting__block_03|cartoon__block_03|sketch__block_00,3153,0.6736685521112314,0.6599504833519059,0.020786512178385175,182,10,0,11
pacs,dinov2_b14,photo,5,kcenter_subspace,-1,art_painting__block_00|art_painting__block_02|art_painting__block_03|cartoon__block_03|sketch__block_00,3153,0.6736685521112314,0.6599504833519059,0.020786512178385175,182,10,0,11
pacs,dinov2_b14,photo,5,random,0,art_painting__block_01|art_painting__block_03|cartoon__block_01|cartoon__block_03|sketch__block_03,3163,0.6756990061226019,0.6599504833519059,0.0238631884784884,249,10,0,313
pacs,dinov2_b14,photo,5,random,1,art_painting__block_01|cartoon__block_02|cartoon__block_03|sketch__block_01|sketch__block_02,3640,0.6849623160044517,0.6599504833519059,0.037899559563181244,555,10,0,575
pacs,dinov2_b14,photo,5,random,2,art_painting__block_02|cartoon__block_02|sketch__block_00|sketch__block_01|sketch__block_02,4056,0.6911308404607859,0.6599504833519059,0.04724650999649876,687,10,0,687
pacs,dinov2_b14,photo,5,random,3,art_painting__block_01|cartoon__block_00|cartoon__block_02|sketch__block_02|sketch__block_03,3623,0.6804173932332696,0.6599504833519059,0.031012796259215856,403,10,0,659
pacs,dinov2_b14,photo,5,random,4,art_painting__block_00|art_painting__block_03|cartoon__block_00|sketch__block_02|sketch__block_03,3542,0.6784997322411456,0.6599504833519059,0.028107031295783853,342,10,0,391
pacs,dinov2_b14,photo,5,random,5,art_painting__block_01|art_painting__block_02|cartoon__block_00|sketch__block_00|sketch__block_01,3627,0.6789701584573188,0.6599504833519059,0.02881985176950168,358,10,0,312
pacs,dinov2_b14,photo,5,random,6,art_painting__block_00|art_painting__block_01|cartoon__block_02|sketch__block_00|sketch__block_02,3607,0.6761036944393432,0.6599504833519059,0.024476398600990025,263,10,0,261
pacs,dinov2_b14,photo,5,random,7,art_painting__block_03|cartoon__block_00|cartoon__block_03|sketch__block_00|sketch__block_01,3718,0.6947402800307442,0.6599504833519059,0.05271576816209,722,10,0,577
pacs,dinov2_b14,photo,5,random,8,art_painting__block_01|art_painting__block_02|cartoon__block_02|cartoon__block_03|sketch__block_02,3165,0.6701505277664231,0.6599504833519059,0.015455772322055103,96,10,0,175
pacs,dinov2_b14,photo,5,random,9,art_painting__block_02|art_painting__block_03|cartoon__block_02|sketch__block_00|sketch__block_02,3599,0.6803364425895728,0.6599504833519059,0.03089013456604521,398,10,0,357
pacs,dinov2_b14,photo,5,random,10,art_painting__block_00|cartoon__block_00|cartoon__block_02|sketch__block_01|sketch__block_02,3625,0.6850370609601206,0.6599504833519059,0.03801281799325211,558,10,0,546
pacs,dinov2_b14,photo,5,random,11,art_painting__block_01|art_painting__block_03|cartoon__block_00|cartoon__block_02|sketch__block_01,3197,0.6794963364207348,0.6599504833519059,0.029617150925558902,376,10,0,331
pacs,dinov2_b14,photo,5,random,12,art_painting__block_02|cartoon__block_00|cartoon__block_01|cartoon__block_02|sketch__block_01,3226,0.6822024838695566,0.6599504833519059,0.03371768197612684,458,10,0,528
pacs,dinov2_b14,photo,5,random,13,art_painting__block_01|cartoon__block_01|cartoon__block_03|sketch__block_02|sketch__block_03,3607,0.6837294180705021,0.6599504833519059,0.03603139223085713,510,10,0,625
pacs,dinov2_b14,photo,5,random,14,cartoon__block_00|cartoon__block_01|cartoon__block_03|sketch__block_02|sketch__block_03,3681,0.7128730214645221,0.6599504833519059,0.0801916802057956,746,10,0,764
pacs,dinov2_b14,photo,5,random,15,art_painting__block_00|art_painting__block_02|art_painting__block_03|cartoon__block_00|cartoon__block_01,2691,0.6657565692342142,0.6599504833519059,0.008797759875588076,24,10,0,97
pacs,dinov2_b14,photo,5,random,16,art_painting__block_02|art_painting__block_03|cartoon__block_00|cartoon__block_01|sketch__block_00,3217,0.6766366778397759,0.6599504833519059,0.025284009798917623,277,10,0,241
pacs,dinov2_b14,photo,5,random,17,cartoon__block_00|cartoon__block_01|sketch__block_00|sketch__block_01|sketch__block_02,4136,0.7223420299883596,0.6599504833519059,0.0945397392840224,782,10,0,781
pacs,dinov2_b14,photo,5,random,18,art_painting__block_03|cartoon__block_01|cartoon__block_03|sketch__block_00|sketch__block_01,3691,0.6941682267702113,0.6599504833519059,0.05184895576485162,718,10,0,560
pacs,dinov2_b14,photo,5,random,19,art_painting__block_00|art_painting__block_03|cartoon__block_01|cartoon__block_02|sketch__block_02,3141,0.6749355957591349,0.6599504833519059,0.02270641932273345,224,10,0,242
pacs,dinov2_b14,photo,5,second_moment_mmd,-1,art_painting__block_00|art_painting__block_01|art_painting__block_02|art_painting__block_03|cartoon__block_03,2643,0.663837774013186,0.6599504833519059,0.005890276254570613,13,10,0,3
pacs,dinov2_b14,photo,5,size,-1,cartoon__block_00|sketch__block_00|sketch__block_01|sketch__block_02|sketch__block_03,4525,0.7290170897553949,0.6599504833519059,0.10465422504533664,790,10,0,792
pacs,dinov2_b14,photo,5,spectrum_rank_l,-1,art_painting__block_01|art_painting__block_02|art_painting__block_03|cartoon__block_01|sketch__block_02,3074,0.6690114030502912,0.6599504833519059,0.013729696283219076,74,10,0,70
pacs,dinov2_b14,photo,5,target_a,-1,art_painting__block_00|art_painting__block_01|art_painting__block_02|art_painting__block_03|sketch__block_00,3080,0.6718833360271317,0.6599504833519059,0.018081436374769423,136,10,0,1
pacs,dinov2_b14,photo,5,target_energy,-1,art_painting__block_01|sketch__block_00|sketch__block_01|sketch__block_02|sketch__block_03,4451,0.7029933059855397,0.6599504833519059,0.06522129117175302,735,10,0,735
pacs,dinov2_b14,sketch,1,bayesian_d,-1,art_painting__block_03,519,0.6934551526501239,0.6855344183572573,0.011554101560425042,5,10,1,5
pacs,dinov2_b14,sketch,1,collapse_4s,-1,art_painting__block_03,519,0.6934551526501239,0.6855344183572573,0.011554101560425042,5,10,1,5
pacs,dinov2_b14,sketch,1,domain_balance,-1,cartoon__block_00,596,0.6895637578070554,0.6855344183572573,0.005877661780211699,4,10,1,3
pacs,dinov2_b14,sketch,1,dpp_subspace,-1,art_painting__block_03,519,0.6934551526501239,0.6855344183572573,0.011554101560425042,5,10,1,5
pacs,dinov2_b14,sketch,1,effective_rank,-1,art_painting__block_03,519,0.6934551526501239,0.6855344183572573,0.011554101560425042,5,10,1,5
pacs,dinov2_b14,sketch,1,facility_subspace,-1,art_painting__block_01,522,0.7008730168474495,0.6855344183572573,0.022374658484614184,7,10,1,6
pacs,dinov2_b14,sketch,1,kcenter_subspace,-1,art_painting__block_03,519,0.6934551526501239,0.6855344183572573,0.011554101560425042,5,10,1,5
pacs,dinov2_b14,sketch,1,random,0,photo__block_01,415,0.7398857929145574,0.6855344183572573,0.07928321773769147,9,10,1,11
pacs,dinov2_b14,sketch,1,random,1,photo__block_00,433,0.7419933014440033,0.6855344183572573,0.08235747407407816,10,10,1,10
pacs,dinov2_b14,sketch,1,random,2,photo__block_03,427,0.7459917904542983,0.6855344183572573,0.08819013382568705,11,10,0,9
pacs,dinov2_b14,sketch,1,random,3,cartoon__block_00,596,0.6895637578070554,0.6855344183572573,0.005877661780211699,4,10,1,3
pacs,dinov2_b14,sketch,1,random,4,art_painting__block_03,519,0.6934551526501239,0.6855344183572573,0.011554101560425042,5,10,1,5
pacs,dinov2_b14,sketch,1,random,5,photo__block_01,415,0.7398857929145574,0.6855344183572573,0.07928321773769147,9,10,1,11
pacs,dinov2_b14,sketch,1,random,6,photo__block_00,433,0.7419933014440033,0.6855344183572573,0.08235747407407816,10,10,1,10
pacs,dinov2_b14,sketch,1,random,7,photo__block_03,427,0.7459917904542983,0.6855344183572573,0.08819013382568705,11,10,0,9
pacs,dinov2_b14,sketch,1,random,8,cartoon__block_03,595,0.6889184835073725,0.6855344183572573,0.0049363898580387314,3,10,1,1
pacs,dinov2_b14,sketch,1,random,9,cartoon__block_03,595,0.6889184835073725,0.6855344183572573,0.0049363898580387314,3,10,1,1
pacs,dinov2_b14,sketch,1,random,10,photo__block_02,395,0.7471474522834681,0.6855344183572573,0.08987591618500189,12,10,0,12
pacs,dinov2_b14,sketch,1,random,11,art_painting__block_03,519,0.6934551526501239,0.6855344183572573,0.011554101560425042,5,10,1,5
pacs,dinov2_b14,sketch,1,random,12,cartoon__block_02,584,0.6882921332128242,0.6855344183572573,0.004022722684260363,2,10,1,4
pacs,dinov2_b14,sketch,1,random,13,cartoon__block_01,569,0.6855344183572573,0.6855344183572573,0.0,1,10,1,2
pacs,dinov2_b14,sketch,1,random,14,cartoon__block_02,584,0.6882921332128242,0.6855344183572573,0.004022722684260363,2,10,1,4
pacs,dinov2_b14,sketch,1,random,15,art_painting__block_00,506,0.6983738092762486,0.6855344183572573,0.01872902450289557,6,10,1,7
pacs,dinov2_b14,sketch,1,random,16,photo__block_00,433,0.7419933014440033,0.6855344183572573,0.08235747407407816,10,10,1,10
pacs,dinov2_b14,sketch,1,random,17,art_painting__block_00,506,0.6983738092762486,0.6855344183572573,0.01872902450289557,6,10,1,7
pacs,dinov2_b14,sketch,1,random,18,cartoon__block_01,569,0.6855344183572573,0.6855344183572573,0.0,1,10,1,2
pacs,dinov2_b14,sketch,1,random,19,photo__block_00,433,0.7419933014440033,0.6855344183572573,0.08235747407407816,10,10,1,10
pacs,dinov2_b14,sketch,1,second_moment_mmd,-1,cartoon__block_03,595,0.6889184835073725,0.6855344183572573,0.0049363898580387314,3,10,1,1
pacs,dinov2_b14,sketch,1,size,-1,cartoon__block_00,596,0.6895637578070554,0.6855344183572573,0.005877661780211699,4,10,1,3
pacs,dinov2_b14,sketch,1,spectrum_rank_l,-1,art_painting__block_02,501,0.7020823453541698,0.6855344183572573,0.02413872528321227,8,10,1,8
pacs,dinov2_b14,sketch,1,target_a,-1,cartoon__block_03,595,0.6889184835073725,0.6855344183572573,0.0049363898580387314,3,10,1,1
pacs,dinov2_b14,sketch,1,target_energy,-1,cartoon__block_00,596,0.6895637578070554,0.6855344183572573,0.005877661780211699,4,10,1,3
pacs,dinov2_b14,sketch,3,bayesian_d,-1,art_painting__block_01|art_painting__block_03|cartoon__block_02,1625,0.6707683388759499,0.6670337784933424,0.005598757518761425,25,10,0,48
pacs,dinov2_b14,sketch,3,collapse_4s,-1,art_painting__block_01|art_painting__block_03|cartoon__block_00,1637,0.6711563034703859,0.6670337784933424,0.006180384127405339,30,10,0,36
