encoder,source,source_domain,adapter_seed,target,validation_accuracy,validation_accuracy_std,validation_fold_accuracies,validation_examples,target_validation_protocol,target_cv_folds,target_cv_seed,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
clip_b32,bloodmnist,medical,0,beans,0.8588007910454527,0.02167281162339222,0.8990385532|0.8502415419|0.8599033952|0.8495145440|0.8349514604,1034,stratified_5_fold,5,20260907,0.8828125,500,600,256,128,0.01,1.9751758445054293,0.16122831776738167,npu:4
clip_b32,bloodmnist,medical,0,dtd,0.6609042763710022,0.00947794060809696,0.6702127457|0.6436170340|0.6688830256|0.6609042883|0.6609042883,3760,stratified_5_fold,5,20260907,0.6797872185707092,500,600,256,128,0.01,1.9751758445054293,0.07700732536613941,npu:4
clip_b32,bloodmnist,medical,0,eurosat,0.9011999806284905,0.007390779620685465,0.8956261873|0.8962075710|0.8998999000|0.8986960649|0.9156626463,5000,stratified_5_fold,5,20260907,0.9103703498840332,500,600,256,128,0.01,1.9751758445054293,0.051129408180713654,npu:4
clip_b32,bloodmnist,medical,0,flowers102,0.8343137979507447,0.03028126659626252,0.8774510622|0.8578432202|0.8333333731|0.7990196943|0.8039216399,1020,stratified_5_fold,5,20260907,0.8359999656677246,500,600,256,128,0.01,1.9751758445054293,0.0508598368614912,npu:4
clip_b32,bloodmnist,medical,0,food101,0.6852000199556351,0.016893375215588848,0.6693069339|0.6782178283|0.6742574573|0.7168316841|0.6875000596,5000,stratified_5_fold,5,20260907,0.7389999628067017,500,600,256,128,0.01,1.9751758445054293,0.051722919568419456,npu:4
clip_b32,bloodmnist,medical,0,gtsrb,0.8014000158905983,0.010777618696257605,0.8210422993|0.7910447717|0.7932068110|0.8038229346|0.7975585461,5000,stratified_5_fold,5,20260907,0.7447999715805054,500,600,256,128,0.01,1.9751758445054293,0.047453323379158974,npu:4
clip_b32,bloodmnist,medical,0,oxford_pets,0.8323369721679584,0.011472898868188005,0.8362651467|0.8260869980|0.8491848111|0.8353741765|0.8147139549,3680,stratified_5_fold,5,20260907,0.7819569110870361,500,600,256,128,0.01,1.9751758445054293,0.046205492690205574,npu:4
clip_b32,bloodmnist,medical,1,beans,0.8597679081691764,0.006572782122421671,0.8605769873|0.8502415419|0.8550724983|0.8640776873|0.8689320087,1034,stratified_5_fold,5,20260907,0.875,500,600,256,128,0.01,1.1906786505132914,0.03487895242869854,npu:4
clip_b32,bloodmnist,medical,1,dtd,0.662234079837799,0.021126476184230553,0.6569149494|0.6236702204|0.6821808815|0.6702128053|0.6781915426,3760,stratified_5_fold,5,20260907,0.6638298034667969,500,600,256,128,0.01,1.1906786505132914,0.035944653674960136,npu:4
clip_b32,bloodmnist,medical,1,eurosat,0.903400005543232,0.0038034378193940017,0.8966202736|0.9041916132|0.9079079628|0.9027081132|0.9056224823,5000,stratified_5_fold,5,20260907,0.9129629731178284,500,600,256,128,0.01,1.1906786505132914,0.036415476351976395,npu:4
clip_b32,bloodmnist,medical,1,flowers102,0.8382353544235229,0.03396177163373621,0.8872549534|0.8529412150|0.7843137980|0.8235294819|0.8431373239,1020,stratified_5_fold,5,20260907,0.837399959564209,500,600,256,128,0.01,1.1906786505132914,0.039987487718462944,npu:4
clip_b32,bloodmnist,medical,1,food101,0.6820000305175781,0.010696684810978237,0.6663366556|0.6801980734|0.6782178879|0.6990098953|0.6864583492,5000,stratified_5_fold,5,20260907,0.739799976348877,500,600,256,128,0.01,1.1906786505132914,0.039496006444096565,npu:4
clip_b32,bloodmnist,medical,1,gtsrb,0.8066000012755394,0.013014367265949834,0.8289085627|0.7910448313|0.7992007732|0.8118711710|0.8016276956,5000,stratified_5_fold,5,20260907,0.7529999613761902,500,600,256,128,0.01,1.1906786505132914,0.0355773214250803,npu:4
clip_b32,bloodmnist,medical,1,oxford_pets,0.8309782646272493,0.0067424644189307,0.8240865469|0.8369565606|0.8410326242|0.8272109032|0.8256130815,3680,stratified_5_fold,5,20260907,0.7931316494941711,500,600,256,128,0.01,1.1906786505132914,0.038863712921738625,npu:4
clip_b32,bloodmnist,medical,2,beans,0.8481624846416931,0.011658599572389832,0.8365384936|0.8502415419|0.8695651889|0.8446602225|0.8398058414,1034,stratified_5_fold,5,20260907,0.859375,500,600,256,128,0.01,1.2083789594471455,0.035267772153019905,npu:4
clip_b32,bloodmnist,medical,2,dtd,0.6518617630004883,0.019802666589903754,0.6742022038|0.6263298392|0.6715425849|0.6316490173|0.6555851698,3760,stratified_5_fold,5,20260907,0.6638298034667969,500,600,256,128,0.01,1.2083789594471455,0.0355877410620451,npu:4
clip_b32,bloodmnist,medical,2,eurosat,0.9061999745965004,0.0047829714103211655,0.9015903473|0.9061876535|0.9089089036|0.9007021189|0.9136545658,5000,stratified_5_fold,5,20260907,0.9092592597007751,500,600,256,128,0.01,1.2083789594471455,0.03445920906960964,npu:4
clip_b32,bloodmnist,medical,2,flowers102,0.8166667342185974,0.02452941413895665,0.8480392694|0.8235294819|0.8088235855|0.8284314871|0.7745098472,1020,stratified_5_fold,5,20260907,0.8416000008583069,500,600,256,128,0.01,1.2083789594471455,0.03861001506447792,npu:4
clip_b32,bloodmnist,medical,2,food101,0.6784000173807144,0.015786160089741128,0.6514851451|0.6762376428|0.6782178283|0.6881188154|0.6989583969,5000,stratified_5_fold,5,20260907,0.740399956703186,500,600,256,128,0.01,1.2083789594471455,0.045183856040239334,npu:4
clip_b32,bloodmnist,medical,2,gtsrb,0.8072000003933907,0.010617607357950627,0.8249754310|0.7940298319|0.8041958213|0.8118712306|0.8006103635,5000,stratified_5_fold,5,20260907,0.7409999370574951,500,600,256,128,0.01,1.2083789594471455,0.0451809149235487,npu:4
clip_b32,bloodmnist,medical,2,oxford_pets,0.8358695831797693,0.0104638310365835,0.8308524489|0.8247283101|0.8546196222|0.8299319744|0.8392370939,3680,stratified_5_fold,5,20260907,0.7865903377532959,500,600,256,128,0.01,1.2083789594471455,0.04223014414310455,npu:4
clip_b32,bloodmnist,medical,3,beans,0.8404255519752576,0.012695705987562672,0.8317308426|0.8550724983|0.8502415419|0.8203883767|0.8446601629,1034,stratified_5_fold,5,20260907,0.8828125,500,600,256,128,0.01,1.2786463554948568,0.03489230200648308,npu:4
clip_b32,bloodmnist,medical,3,dtd,0.6617021679878234,0.004727757394817121,0.6609042883|0.6555851698|0.6702128053|0.6609042883|0.6609042883,3760,stratified_5_fold,5,20260907,0.6654255390167236,500,600,256,128,0.01,1.2786463554948568,0.036557888612151146,npu:4
clip_b32,bloodmnist,medical,3,eurosat,0.9007999961614609,0.006561379869412448,0.8926440477|0.9061876535|0.9089089632|0.8936810493|0.9026104212,5000,stratified_5_fold,5,20260907,0.9003703594207764,500,600,256,128,0.01,1.2786463554948568,0.03661871701478958,npu:4
clip_b32,bloodmnist,medical,3,flowers102,0.8166667222976685,0.023324284018933984,0.8186274767|0.8039216399|0.8431373239|0.7794117928|0.8382353783,1020,stratified_5_fold,5,20260907,0.8317999243736267,500,600,256,128,0.01,1.2786463554948568,0.037895139306783676,npu:4
clip_b32,bloodmnist,medical,3,food101,0.6824000099897385,0.018625972960298942,0.6653465629|0.6722772121|0.6693069339|0.7158415914|0.6895833611,5000,stratified_5_fold,5,20260907,0.7414000034332275,500,600,256,128,0.01,1.2786463554948568,0.04087085835635662,npu:4
clip_b32,bloodmnist,medical,3,gtsrb,0.807199997150898,0.017345578904689272,0.8357915282|0.7820895314|0.8001998067|0.8098590970|0.8077315092,5000,stratified_5_fold,5,20260907,0.7347999811172485,500,600,256,128,0.01,1.2786463554948568,0.038257231935858727,npu:4
clip_b32,bloodmnist,medical,3,oxford_pets,0.8312500118399444,0.009068954770500149,0.8146142960|0.8315217495|0.8328804970|0.8353741765|0.8419618607,3680,stratified_5_fold,5,20260907,0.7983101606369019,500,600,256,128,0.01,1.2786463554948568,0.038332631811499596,npu:4
clip_b32,bloodmnist,medical,4,beans,0.8617021346922308,0.012429677951247373,0.8413462043|0.8599033356|0.8695652485|0.8592233062|0.8786407709,1034,stratified_5_fold,5,20260907,0.8671875,500,600,256,128,0.01,1.2658403404057026,0.04070303030312061,npu:4
clip_b32,bloodmnist,medical,4,dtd,0.6726064205169677,0.022416271724948707,0.6914893985|0.6462766528|0.7061170340|0.6595745087|0.6595745087,3760,stratified_5_fold,5,20260907,0.6728723049163818,500,600,256,128,0.01,1.2658403404057026,0.039841216057538986,npu:4
clip_b32,bloodmnist,medical,4,eurosat,0.8997999743700027,0.00845115602156081,0.9025844336|0.9021956325|0.8858858347|0.8966900110|0.9116466045,5000,stratified_5_fold,5,20260907,0.9088888764381409,500,600,256,128,0.01,1.2658403404057026,0.03808228112757206,npu:4
