encoder,method,shortlist_size,rows,targets,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_mean,removed_fraction,passes_90pct_recall_at_50pct_removal
clip_b32,dpp_subspace,3,7,7,0.7142857142857143,0.5714285714285714,0.0009977854997882713,0.0298632425752008,0.0016828519957406338,0.8571428571428572,False
clip_b32,dpp_subspace,5,7,7,0.8571428571428571,0.6666666666666666,0.00022409200668333757,0.004863272808591922,-0.00010286228997366134,0.7619047619047619,False
clip_b32,dpp_subspace,10,7,7,1.0,0.9047619047619048,0.0,0.0,0.0,0.5238095238095238,True
clip_b32,facility_subspace,3,7,7,0.14285714285714285,0.23809523809523808,0.0035816173748203705,0.15329539685379845,0.004378439698900489,0.8571428571428572,False
clip_b32,facility_subspace,5,7,7,0.14285714285714285,0.47619047619047616,0.0026281927033796615,0.09626081901027791,0.005621211869376046,0.7619047619047619,False
clip_b32,facility_subspace,10,7,7,0.2857142857142857,0.5714285714285714,0.0018544992102747277,0.07126084924366903,0.003835497583661751,0.5238095238095238,False
clip_b32,full_merged_rank,3,7,7,0.7142857142857143,0.5714285714285714,0.0009977854997882713,0.0298632425752008,0.0016828519957406338,0.8571428571428572,False
clip_b32,full_merged_rank,5,7,7,0.8571428571428571,0.8571428571428571,0.0007736934931049337,0.024999969766608877,0.0017857142857142952,0.7619047619047619,False
clip_b32,full_merged_rank,10,7,7,1.0,0.9523809523809523,0.0,0.0,0.0,0.5238095238095238,True
clip_b32,kcenter_subspace,3,7,7,0.0,0.3333333333333333,0.005447180644716324,0.18340289136775503,0.006956863403320341,0.8571428571428572,False
clip_b32,kcenter_subspace,5,7,7,0.0,0.3333333333333333,0.005447180644716324,0.18340289136775503,0.006956863403320341,0.7619047619047619,False
clip_b32,kcenter_subspace,10,7,7,0.14285714285714285,0.5714285714285714,0.0023518746023057447,0.08733229080837691,0.003612283297947478,0.5238095238095238,False
clip_b32,pool_vendi_subspace,3,7,7,0.0,0.3333333333333333,0.005447180644716324,0.18340289136775503,0.006956863403320341,0.8571428571428572,False
clip_b32,pool_vendi_subspace,5,7,7,0.0,0.38095238095238093,0.005447180644716324,0.18340289136775503,0.006956863403320341,0.7619047619047619,False
clip_b32,pool_vendi_subspace,10,7,7,0.7142857142857143,0.6666666666666667,0.0007214673987143547,0.020934714373299808,-0.00032607657568793435,0.5238095238095238,False
clip_b32,random,3,700,7,0.14285714285714285,0.14809523809523809,0.007621954700267298,0.28361240467182613,0.009965308002063206,0.8571428571428572,False
clip_b32,random,5,700,7,0.2357142857142857,0.23857142857142857,0.005276323415626731,0.1984518185782949,0.0068062863520213564,0.7619047619047619,False
clip_b32,random,10,700,7,0.47,0.45904761904761904,0.0025997862238528176,0.09656000485602782,0.003641779184341435,0.5238095238095238,False
clip_b32,rank_only,3,7,7,0.7142857142857143,0.5714285714285714,0.0009977854997882713,0.0298632425752008,0.0016828519957406338,0.8571428571428572,False
clip_b32,rank_only,5,7,7,0.8571428571428571,0.8571428571428571,0.0007736934931049337,0.024999969766608877,0.0017857142857142952,0.7619047619047619,False
clip_b32,rank_only,10,7,7,1.0,0.9047619047619048,0.0,0.0,0.0,0.5238095238095238,True
