encoder,target,method,replicate,shortlist_size,candidate_count,removed_fraction,best_candidate_recall,top3_candidate_recall,oracle_source,oracle_sources,oracle_source_count,selected_source,shortlist,oracle_validation_accuracy,selected_validation_accuracy,validation_regret,normalized_validation_regret,oracle_selected_test_accuracy,selected_test_accuracy,test_regret_vs_exhaustive_validation_selection,adapter_seeds,stage2_evaluations,exhaustive_stage2_evaluations
vit_b16,beans,rank_only,-1,3,21,0.8571428571428572,0,0.0,fashion_mnist,fashion_mnist,1,tiny_imagenet,tiny_imagenet|cifar100_coarse|cifar100,0.8653846621513367,0.8576923727989196,0.007692289352417059,0.1632650376158636,0.81875,0.8453125,-0.026562500000000044,5,3,21
vit_b16,beans,facility_subspace,-1,3,21,0.8571428571428572,0,0.0,fashion_mnist,fashion_mnist,1,organsmnist,organsmnist|cifar100|mnist,0.8653846621513367,0.8538462162017822,0.011538445949554443,0.2448978094396154,0.81875,0.85,-0.03125,5,3,21
vit_b16,beans,kcenter_subspace,-1,3,21,0.8571428571428572,0,0.0,fashion_mnist,fashion_mnist,1,tiny_imagenet,tiny_imagenet|rendered_sst2|usps,0.8653846621513367,0.8576923727989196,0.007692289352417059,0.1632650376158636,0.81875,0.8453125,-0.026562500000000044,5,3,21
vit_b16,beans,dpp_subspace,-1,3,21,0.8571428571428572,0,0.0,fashion_mnist,fashion_mnist,1,tiny_imagenet,tiny_imagenet|stl10|cifar100_coarse,0.8653846621513367,0.8576923727989196,0.007692289352417059,0.1632650376158636,0.81875,0.8453125,-0.026562500000000044,5,3,21
vit_b16,beans,pool_vendi_subspace,-1,3,21,0.8571428571428572,0,0.0,fashion_mnist,fashion_mnist,1,tiny_imagenet,tiny_imagenet|rendered_sst2|usps,0.8653846621513367,0.8576923727989196,0.007692289352417059,0.1632650376158636,0.81875,0.8453125,-0.026562500000000044,5,3,21
vit_b16,beans,full_merged_rank,-1,3,21,0.8571428571428572,0,0.0,fashion_mnist,fashion_mnist,1,tiny_imagenet,tiny_imagenet|stl10|cifar100_coarse,0.8653846621513367,0.8576923727989196,0.007692289352417059,0.1632650376158636,0.81875,0.8453125,-0.026562500000000044,5,3,21
vit_b16,beans,random,0,3,21,0.8571428571428572,0,0.0,fashion_mnist,fashion_mnist,1,pneumoniamnist,pneumoniamnist|retinamnist|usps,0.8653846621513367,0.8548077583312989,0.010576903820037842,0.22448955322972156,0.81875,0.834375,-0.015625,5,3,21
vit_b16,beans,random,1,3,21,0.8571428571428572,0,0.0,fashion_mnist,fashion_mnist,1,retinamnist,pathmnist|retinamnist|usps,0.8653846621513367,0.8480769991874695,0.01730766296386721,0.3673465876515125,0.81875,0.83125,-0.012500000000000067,5,3,21
vit_b16,beans,random,2,3,21,0.8571428571428572,0,0.0,fashion_mnist,fashion_mnist,1,tiny_imagenet,cifar10|organsmnist|tiny_imagenet,0.8653846621513367,0.8576923727989196,0.007692289352417059,0.1632650376158636,0.81875,0.8453125,-0.026562500000000044,5,3,21
vit_b16,beans,random,3,3,21,0.8571428571428572,0,0.3333333333333333,fashion_mnist,fashion_mnist,1,organcmnist,organcmnist|tiny_imagenet|usps,0.8653846621513367,0.8586538910865784,0.006730771064758279,0.14285728743761208,0.81875,0.8296875,-0.010937500000000044,5,3,21
vit_b16,beans,random,4,3,21,0.8571428571428572,0,0.0,fashion_mnist,fashion_mnist,1,organsmnist,organsmnist|tissuemnist|usps,0.8653846621513367,0.8538462162017822,0.011538445949554443,0.2448978094396154,0.81875,0.85,-0.03125,5,3,21
