encoder,method,shortlist_size,rows,targets,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_mean,removed_fraction,passes_90pct_recall_at_50pct_removal
vit_b16,dpp_subspace,3,7,7,0.2857142857142857,0.33333333333333337,0.00247574533735005,0.0829718317913237,-0.006060332911355167,0.8571428571428572,False
vit_b16,dpp_subspace,5,7,7,0.42857142857142855,0.4761904761904762,0.0020897882325308886,0.06269964420801429,-0.003610743795122432,0.7619047619047619,False
vit_b16,dpp_subspace,10,7,7,0.8571428571428571,0.8095238095238095,7.732425417218889e-05,0.004264379708145679,-0.0003192782402038511,0.5238095238095238,False
vit_b16,facility_subspace,3,7,7,0.14285714285714285,0.23809523809523808,0.0051950122628893125,0.11703364464162128,-0.003748670646122522,0.8571428571428572,False
vit_b16,facility_subspace,5,7,7,0.2857142857142857,0.33333333333333337,0.003794452973774493,0.0900794877692096,-0.004742952755519321,0.7619047619047619,False
vit_b16,facility_subspace,10,7,7,0.7142857142857143,0.47619047619047616,0.0010854968002864277,0.025954134978430906,0.00026917968477520516,0.5238095238095238,False
vit_b16,full_merged_rank,3,7,7,0.2857142857142857,0.33333333333333337,0.00247574533735005,0.0829718317913237,-0.006060332911355167,0.8571428571428572,False
vit_b16,full_merged_rank,5,7,7,0.5714285714285714,0.6666666666666667,0.0016819136483328747,0.0403811778518434,-0.004696777888706752,0.7619047619047619,False
vit_b16,full_merged_rank,10,7,7,0.8571428571428571,0.8571428571428571,7.732425417218889e-05,0.004264379708145679,-0.0003192782402038511,0.5238095238095238,False
vit_b16,kcenter_subspace,3,7,7,0.14285714285714285,0.23809523809523808,0.0035961917468479987,0.10453513762454235,-0.00689462593623572,0.8571428571428572,False
vit_b16,kcenter_subspace,5,7,7,0.14285714285714285,0.23809523809523808,0.0035961917468479987,0.10453513762454235,-0.00689462593623572,0.7619047619047619,False
vit_b16,kcenter_subspace,10,7,7,0.7142857142857143,0.47619047619047616,0.0004072087151663707,0.021268661480026402,-0.0013012545449393137,0.5238095238095238,False
vit_b16,pool_vendi_subspace,3,7,7,0.14285714285714285,0.23809523809523808,0.0035961917468479987,0.10453513762454235,-0.00689462593623572,0.8571428571428572,False
vit_b16,pool_vendi_subspace,5,7,7,0.2857142857142857,0.33333333333333337,0.00247574533735005,0.0829718317913237,-0.006060332911355167,0.7619047619047619,False
vit_b16,pool_vendi_subspace,10,7,7,0.7142857142857143,0.47619047619047616,0.0004072087151663707,0.021268661480026402,-0.0013012545449393137,0.5238095238095238,False
vit_b16,random,3,700,7,0.13714285714285715,0.1352380952380952,0.007555563858577191,0.21072603141327167,0.0009888492141451061,0.8571428571428572,False
vit_b16,random,5,700,7,0.22714285714285715,0.25285714285714284,0.004963744435991567,0.1361271215400526,-0.0004785255874906375,0.7619047619047619,False
vit_b16,random,10,700,7,0.48,0.48380952380952386,0.0022866280845233425,0.05992007303558749,-0.0015346550089972405,0.5238095238095238,False
vit_b16,rank_only,3,7,7,0.2857142857142857,0.42857142857142855,0.002840353761400508,0.06302672778490345,-0.006610102312905454,0.8571428571428572,False
vit_b16,rank_only,5,7,7,0.5714285714285714,0.6666666666666667,0.0016819136483328747,0.0403811778518434,-0.004696777888706752,0.7619047619047619,False
vit_b16,rank_only,10,7,7,0.8571428571428571,0.9047619047619048,7.732425417218889e-05,0.004264379708145679,-0.0003192782402038511,0.5238095238095238,False
