encoder,source,source_domain,adapter_seed,target,validation_accuracy,validation_accuracy_std,validation_fold_accuracies,validation_examples,target_validation_protocol,target_cv_folds,target_cv_seed,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
vit_b16,bloodmnist,medical,0,beans,0.8471953735130207,0.0195827373429656,0.8461539149|0.8260869980|0.8454105854|0.8349514604|0.8834951520,1034,stratified_5_fold,5,20260905,0.796875,500,600,256,128,0.01,1.938362604007125,0.14916188456118107,npu:4
vit_b16,bloodmnist,medical,0,dtd,0.5840425848960876,0.0159884610596993,0.5944148898|0.5930851698|0.5837766528|0.5531914830|0.5957447290,3760,stratified_5_fold,5,20260905,0.6021276116371155,500,600,256,128,0.01,1.938362604007125,0.07214488834142685,npu:4
vit_b16,bloodmnist,medical,0,eurosat,0.8903999560713768,0.006720586347832021,0.8856858015|0.8962075710|0.8988988996|0.8906719685|0.8805220127,5000,stratified_5_fold,5,20260905,0.8929629325866699,500,600,256,128,0.01,1.938362604007125,0.04073255695402622,npu:4
vit_b16,bloodmnist,medical,0,flowers102,0.710784375667572,0.01780971510656789,0.7401961684|0.7156863213|0.6862745881|0.7107843757|0.7009804249,1020,stratified_5_fold,5,20260905,0.7095999717712402,500,600,256,128,0.01,1.938362604007125,0.03757287375628948,npu:4
vit_b16,bloodmnist,medical,0,food101,0.4188000218868256,0.01026975370175555,0.4138613939|0.4267326891|0.4099010229|0.4346534908|0.4083333611,5000,stratified_5_fold,5,20260905,0.47380000352859497,500,600,256,128,0.01,1.938362604007125,0.03987043350934982,npu:4
vit_b16,bloodmnist,medical,0,gtsrb,0.6208000002980232,0.011621792138782257,0.6057030559|0.6288557053|0.6263736486|0.6348088384|0.6083418131,5000,stratified_5_fold,5,20260905,0.5031999349594116,500,600,256,128,0.01,1.938362604007125,0.03874411806464195,npu:4
vit_b16,bloodmnist,medical,0,oxford_pets,0.9211956278785415,0.005639014218537917,0.9309877157|0.9157608747|0.9239130616|0.9170068502|0.9182560444,3680,stratified_5_fold,5,20260905,0.8977922201156616,500,600,256,128,0.01,1.938362604007125,0.03968063369393349,npu:4
vit_b16,bloodmnist,medical,1,beans,0.8288201346734045,0.016543362450950807,0.8413462043|0.8067632914|0.8454106450|0.8398058414|0.8106796145,1034,stratified_5_fold,5,20260905,0.8828125,500,600,256,128,0.01,1.1293912921100855,0.03141552396118641,npu:4
vit_b16,bloodmnist,medical,1,dtd,0.6058511018753052,0.01747239921046301,0.5984042883|0.6289893985|0.5944149494|0.5837766528|0.6236702204,3760,stratified_5_fold,5,20260905,0.6154255270957947,500,600,256,128,0.01,1.1293912921100855,0.03164875507354736,npu:4
vit_b16,bloodmnist,medical,1,eurosat,0.8909999761223794,0.009227022406688502,0.8856858015|0.8872255683|0.8968968987|0.9057171345|0.8795180321,5000,stratified_5_fold,5,20260905,0.886296272277832,500,600,256,128,0.01,1.1293912921100855,0.030963853001594543,npu:4
vit_b16,bloodmnist,medical,1,flowers102,0.6823530077934266,0.019948039011985084,0.7156863809|0.6715686321|0.6911765337|0.6568628550|0.6764706373,1020,stratified_5_fold,5,20260905,0.7051999568939209,500,600,256,128,0.01,1.1293912921100855,0.03494950570166111,npu:4
