encoder,method,shortlist_size,rows,targets,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_mean,removed_fraction,passes_90pct_recall_at_50pct_removal
dinov2_b14,dpp_subspace,3,7,7,0.7142857142857143,0.3333333333333333,0.00031204281091691744,0.027450652916096777,-0.00021418333053589502,0.8571428571428572,False
dinov2_b14,dpp_subspace,5,7,7,0.8571428571428571,0.4761904761904762,0.0001999993620600073,0.013513477120950983,-0.0001798970358712269,0.7619047619047619,False
dinov2_b14,dpp_subspace,10,7,7,1.0,0.7142857142857143,0.0,0.0,0.0,0.5238095238095238,True
dinov2_b14,facility_subspace,3,7,7,0.14285714285714285,0.38095238095238093,0.0037303136844341373,0.1496711756273235,0.001988957609449108,0.8571428571428572,False
dinov2_b14,facility_subspace,5,7,7,0.2857142857142857,0.4761904761904762,0.0028619818257841845,0.09806217167990991,0.0025037731443132544,0.7619047619047619,False
dinov2_b14,facility_subspace,10,7,7,0.2857142857142857,0.5238095238095238,0.0027762671017202978,0.09565715780748081,0.003886633259909487,0.5238095238095238,False
dinov2_b14,full_merged_rank,3,7,7,0.8571428571428571,0.619047619047619,0.0011329101014117629,0.07509160997291896,0.0013392857142857176,0.8571428571428572,False
dinov2_b14,full_merged_rank,5,7,7,1.0,0.7142857142857143,0.0,0.0,0.0,0.7619047619047619,True
dinov2_b14,full_merged_rank,10,7,7,1.0,0.8095238095238094,0.0,0.0,0.0,0.5238095238095238,True
dinov2_b14,kcenter_subspace,3,7,7,0.5714285714285714,0.2857142857142857,0.0015278466366964092,0.10803662931020609,0.0017947452408926731,0.8571428571428572,False
dinov2_b14,kcenter_subspace,5,7,7,0.5714285714285714,0.2857142857142857,0.0015278466366964092,0.10803662931020609,0.0017947452408926731,0.7619047619047619,False
dinov2_b14,kcenter_subspace,10,7,7,0.7142857142857143,0.47619047619047616,0.00133290946347177,0.08860508709386994,0.0011593886784144905,0.5238095238095238,False
dinov2_b14,pool_vendi_subspace,3,7,7,0.5714285714285714,0.2857142857142857,0.0015278466366964092,0.10803662931020609,0.0017947452408926731,0.8571428571428572,False
dinov2_b14,pool_vendi_subspace,5,7,7,0.7142857142857143,0.42857142857142855,0.00133290946347177,0.08860508709386994,0.0011593886784144905,0.7619047619047619,False
dinov2_b14,pool_vendi_subspace,10,7,7,0.7142857142857143,0.47619047619047616,0.00133290946347177,0.08860508709386994,0.0011593886784144905,0.5238095238095238,False
dinov2_b14,random,3,700,7,0.13142857142857142,0.13285714285714287,0.00566140995015815,0.24701982010981494,0.00519367841311863,0.8571428571428572,False
dinov2_b14,random,5,700,7,0.25285714285714284,0.23714285714285716,0.00401596907137955,0.17339647196388663,0.0036995556013924716,0.7619047619047619,False
dinov2_b14,random,10,700,7,0.4757142857142857,0.4819047619047619,0.0021203499379035882,0.09180194347926574,0.0021971086944852546,0.5238095238095238,False
dinov2_b14,rank_only,3,7,7,0.7142857142857143,0.47619047619047616,0.0012998368381696196,0.09103891119953988,0.0019632169178553927,0.8571428571428572,False
dinov2_b14,rank_only,5,7,7,1.0,0.7142857142857143,0.0,0.0,0.0,0.7619047619047619,True
dinov2_b14,rank_only,10,7,7,1.0,0.8095238095238094,0.0,0.0,0.0,0.5238095238095238,True
