encoder,method,shortlist_size,rows,targets,best_candidate_recall_mean,top3_candidate_recall_mean,best_candidate_family_recall_mean,top3_candidate_family_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_mean,removed_fraction,selected_family_count_mean,removed_family_fraction_mean,passes_90pct_recall_at_50pct_removal
dinov2_b14,dpp_subspace,3,7,7,0.5714285714285714,0.4285714285714285,0.5714285714285714,0.6666666666666666,0.0002619866288535563,0.028027557130830497,-0.0011725136211940348,0.8235294117647058,3.0,0.7857142857142857,False
dinov2_b14,dpp_subspace,5,7,7,0.7142857142857143,0.619047619047619,0.8571428571428571,0.9047619047619048,0.00012193183526863573,0.01166992843431446,-0.0011382273265293666,0.7058823529411764,5.0,0.6428571428571429,False
dinov2_b14,dpp_subspace,8,7,7,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.9047619047619048,6.478903001017056e-05,0.007592185861784762,-0.0009583302906581397,0.5294117647058824,6.0,0.5714285714285713,False
dinov2_b14,facility_subspace,3,7,7,0.14285714285714285,0.4285714285714285,0.14285714285714285,0.4285714285714285,0.0033000320792309556,0.12164241680077978,0.0028525148119245163,0.8235294117647058,3.0,0.7857142857142857,False
dinov2_b14,facility_subspace,5,7,7,0.14285714285714285,0.4285714285714285,0.14285714285714285,0.4285714285714285,0.0033000320792309556,0.12164241680077978,0.0028525148119245163,0.7058823529411764,5.0,0.6428571428571429,False
dinov2_b14,facility_subspace,8,7,7,0.2857142857142857,0.4761904761904762,0.2857142857142857,0.4761904761904762,0.0032905074366044967,0.12096273297093685,0.0024715593882969383,0.5294117647058824,8.0,0.4285714285714287,False
dinov2_b14,full_merged_rank,3,7,7,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,8.321040353382563e-05,0.00989634208140036,0.0003809554236275777,0.8235294117647058,3.0,0.7857142857142857,False
dinov2_b14,full_merged_rank,5,7,7,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8571428571428571,6.478903001017056e-05,0.007592185861784762,-0.0009583302906581397,0.7058823529411764,4.0,0.7142857142857143,False
dinov2_b14,full_merged_rank,8,7,7,0.8571428571428571,0.9047619047619048,0.8571428571428571,0.9047619047619048,9.524642626458832e-06,0.0006796838298429293,0.0003809554236275777,0.5294117647058824,6.0,0.5714285714285713,False
dinov2_b14,kcenter_subspace,3,7,7,0.5714285714285714,0.33333333333333337,0.5714285714285714,0.33333333333333337,0.0006948866401240229,0.08217494479221459,0.0008364149502345335,0.8235294117647058,3.0,0.7857142857142857,False
dinov2_b14,kcenter_subspace,5,7,7,0.7142857142857143,0.5238095238095238,0.7142857142857143,0.5238095238095238,0.0001403532087922908,0.01397408465393006,0.00020105838775635082,0.7058823529411764,5.0,0.6428571428571429,False
dinov2_b14,kcenter_subspace,8,7,7,0.7142857142857143,0.5238095238095238,0.8571428571428571,0.5714285714285714,0.0001403532087922908,0.01397408465393006,0.00020105838775635082,0.5294117647058824,8.0,0.4285714285714287,False
dinov2_b14,pool_vendi_subspace,3,7,7,0.5714285714285714,0.33333333333333337,0.5714285714285714,0.33333333333333337,0.0006948866401240229,0.08217494479221459,0.0008364149502345335,0.8235294117647058,3.0,0.7857142857142857,False
dinov2_b14,pool_vendi_subspace,5,7,7,0.7142857142857143,0.5238095238095238,0.7142857142857143,0.5238095238095238,0.0001403532087922908,0.01397408465393006,0.00020105838775635082,0.7058823529411764,5.0,0.6428571428571429,False
dinov2_b14,pool_vendi_subspace,8,7,7,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.5714285714285714,7.36857609073668e-05,0.00921665825155743,0.0,0.5294117647058824,8.0,0.4285714285714287,False
dinov2_b14,random,3,700,7,0.18571428571428572,0.18619047619047616,0.23,0.24285714285714285,0.004375303288838514,0.18979875547927402,0.0034995520966393523,0.8235294117647058,2.912857142857143,0.7919387755102041,False
dinov2_b14,random,5,700,7,0.2985714285714286,0.30952380952380953,0.3414285714285714,0.3742857142857143,0.0030443489246365025,0.1299624729170378,0.0022278598546981742,0.7058823529411764,4.702857142857143,0.6640816326530611,False
dinov2_b14,random,8,700,7,0.48,0.4647619047619047,0.5514285714285714,0.56,0.001939988470184195,0.07969442524055971,0.0012490159613745507,0.5294117647058824,7.322857142857143,0.47693877551020414,False
dinov2_b14,rank_only,3,7,7,0.5714285714285714,0.5238095238095238,0.5714285714285714,0.5238095238095238,0.00037946723308489105,0.04602390933775574,0.001228100912911542,0.8235294117647058,2.0,0.8571428571428574,False
dinov2_b14,rank_only,5,7,7,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8571428571428571,6.478903001017056e-05,0.007592185861784762,-0.0009583302906581397,0.7058823529411764,4.0,0.7142857142857143,False
dinov2_b14,rank_only,8,7,7,0.8571428571428571,0.9047619047619048,0.8571428571428571,0.9047619047619048,9.524642626458832e-06,0.0006796838298429293,0.0003809554236275777,0.5294117647058824,5.0,0.6428571428571429,False
