excluded_encoder,method,shortlist_size,rows,encoders,encoder_target_pairs,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_vs_exhaustive_validation_selection_mean,removed_fraction_mean,best_candidate_family_recall_mean,top3_candidate_family_recall_mean,selected_family_count_mean,removed_family_fraction_mean,passing_encoders,passes_overall
dinov2_b14,full_merged_rank,5,21,3,21,0.9047619047619048,0.7936507936507937,0.0010622940644388862,0.038248977674005084,-0.0005952380952380931,0.5,0.9047619047619048,0.7936507936507937,4.0,0.5,1,True
dinov2_b14,kcenter_subspace,5,21,3,21,0.5714285714285714,0.47619047619047616,0.0020233680417899463,0.09931633814476876,0.0025144315901256833,0.5,0.5714285714285714,0.5079365079365079,5.0,0.375,1,False
dinov2_b14,pool_vendi_subspace,5,21,3,21,0.5714285714285714,0.47619047619047616,0.0020233680417899463,0.09931633814476876,0.0025144315901256833,0.5,0.5714285714285714,0.5079365079365079,5.0,0.375,1,False
dinov2_b14,rank_only,5,21,3,21,0.9047619047619048,0.7936507936507937,0.0010622940644388862,0.038248977674005084,-0.0005952380952380931,0.5,0.9047619047619048,0.7936507936507937,4.0,0.5,1,True
resnet50,dpp_subspace,3,21,3,21,0.6666666666666666,0.4603174603174603,0.0005966094551057724,0.036001071759601266,-0.00011056150708879267,0.7,0.8095238095238095,0.6666666666666666,3.0,0.625,0,False
resnet50,facility_subspace,3,21,3,21,0.19047619047619047,0.3333333333333333,0.00369305435303282,0.1558031789740234,0.005456536724453882,0.7,0.23809523809523808,0.5238095238095238,3.0,0.625,0,False
resnet50,full_merged_rank,3,21,3,21,0.7619047619047619,0.5555555555555556,0.0005370173799991955,0.02985823356585283,0.00040726150785174483,0.7,0.8571428571428571,0.6587301587301587,3.0,0.625,0,False
resnet50,kcenter_subspace,3,21,3,21,0.38095238095238093,0.30158730158730157,0.0025793723795954006,0.12495874444346364,0.0027601775668916273,0.7,0.38095238095238093,0.36507936507936506,3.0,0.625,0,False
resnet50,pool_vendi_subspace,3,21,3,21,0.38095238095238093,0.30158730158730157,0.0025793723795954006,0.12495874444346364,0.0027601775668916273,0.7,0.38095238095238093,0.36507936507936506,3.0,0.625,0,False
resnet50,rank_only,3,21,3,21,0.7142857142857143,0.5555555555555556,0.0011012926084775563,0.059024334225756606,0.0014561874525887604,0.7,0.7142857142857143,0.5634920634920635,2.3333333333333335,0.7083333333333334,0,False
