encoder,source,source_domain,adapter_seed,target,validation_accuracy,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
dinov2_b14,bloodmnist,medical,0,beans,0.9038462042808533,0.890625,500,600,256,128,0.01,1.9943952411413193,0.13318724744021893,npu:6
dinov2_b14,bloodmnist,medical,0,dtd,0.7566489577293396,0.7473404407501221,500,600,256,128,0.01,1.9943952411413193,0.05550209991633892,npu:6
dinov2_b14,bloodmnist,medical,0,eurosat,0.9115307331085205,0.9085185527801514,500,600,256,128,0.01,1.9943952411413193,0.028567679226398468,npu:6
dinov2_b14,bloodmnist,medical,0,flowers102,0.990196168422699,0.995199978351593,500,600,256,128,0.01,1.9943952411413193,0.021500129252672195,npu:6
dinov2_b14,bloodmnist,medical,0,food101,0.7514851689338684,0.7931999564170837,500,600,256,128,0.01,1.9943952411413193,0.018221549689769745,npu:6
dinov2_b14,bloodmnist,medical,0,gtsrb,0.6381514072418213,0.5237999558448792,500,600,256,128,0.01,1.9943952411413193,0.019186699762940407,npu:6
dinov2_b14,bloodmnist,medical,0,oxford_pets,0.9377536177635193,0.9373126029968262,500,600,256,128,0.01,1.9943952411413193,0.018428007140755653,npu:6
dinov2_b14,bloodmnist,medical,1,beans,0.942307710647583,0.9375,500,600,256,128,0.01,1.138748912140727,0.014388570562005043,npu:6
dinov2_b14,bloodmnist,medical,1,dtd,0.7473404407501221,0.7441489100456238,500,600,256,128,0.01,1.138748912140727,0.01480618491768837,npu:6
dinov2_b14,bloodmnist,medical,1,eurosat,0.9155068397521973,0.9048147797584534,500,600,256,128,0.01,1.138748912140727,0.020713623613119125,npu:6
dinov2_b14,bloodmnist,medical,1,flowers102,1.0,0.9943999648094177,500,600,256,128,0.01,1.138748912140727,0.017872968688607216,npu:6
dinov2_b14,bloodmnist,medical,1,food101,0.7514851689338684,0.7991999387741089,500,600,256,128,0.01,1.138748912140727,0.019411642104387283,npu:6
dinov2_b14,bloodmnist,medical,1,gtsrb,0.6401180028915405,0.5183999538421631,500,600,256,128,0.01,1.138748912140727,0.01943066157400608,npu:6
dinov2_b14,bloodmnist,medical,1,oxford_pets,0.9282813668251038,0.934859573841095,500,600,256,128,0.01,1.138748912140727,0.013860207051038742,npu:6
dinov2_b14,bloodmnist,medical,2,beans,0.9182692766189575,0.921875,500,600,256,128,0.01,1.146240308880806,0.013384930789470673,npu:6
