encoder,method,budget,configurations,merged_reff_mean,merged_reff_std,unique_lineages_mean,lineage_duplicate_count_mean,unique_datasets_mean,selected_alias_parent_pairs_mean,max_selected_sample_overlap_mean,selection_seconds_for_max_budget_mean,metric_seconds_mean
clip_b32,rank_only,3,60,243.0821985347723,9.987822382297953,2.533333333333333,0.4666666666666667,1.0,0.55,0.265,2.1256258090337118e-05,0.03626721578960617
clip_b32,rank_only,5,60,262.6565830389936,3.05327520013575,4.166666666666667,0.8333333333333334,1.0,1.0,0.43333333333333335,2.1256258090337118e-05,0.03846925490846236
clip_b32,rank_only,8,60,282.2392490673231,2.0211037455935728,6.883333333333334,1.1166666666666667,2.0,1.3333333333333333,0.43333333333333335,2.1256258090337118e-05,0.04328150662283103
clip_b32,rank_only,10,60,284.74155998817866,1.6726573332286314,8.333333333333334,1.6666666666666667,2.0,2.0,0.43333333333333335,2.1256258090337118e-05,0.04892253503203392
dinov2_b14,agglomerative_subspace,3,60,525.9847352370414,3.3473920995863002,2.9166666666666665,0.08333333333333333,1.0,0.16666666666666666,0.008333333333333333,0.05804695502544443,0.08103477644423644
dinov2_b14,agglomerative_subspace,5,60,601.9862964481467,3.4208219919193628,4.833333333333333,0.16666666666666666,1.6666666666666667,0.3333333333333333,0.016666666666666666,0.05804695502544443,0.08571187946945429
dinov2_b14,agglomerative_subspace,8,60,640.2550126712558,0.9366204418285934,7.833333333333333,0.16666666666666666,3.0,0.36666666666666664,0.016666666666666666,0.05804695502544443,0.09592390041798353
dinov2_b14,agglomerative_subspace,10,60,636.6653685146931,0.8433289488383399,9.833333333333334,0.16666666666666666,5.0,0.36666666666666664,0.016666666666666666,0.05804695502544443,0.11318135149776935
dinov2_b14,collapse_sketch,3,60,514.4419013955628,26.698171963091383,2.7,0.3,1.0,0.36666666666666664,0.10826666666666668,0.7222963421915968,0.07980430899187922
dinov2_b14,collapse_sketch,5,60,606.4495891607988,5.638741986651839,4.7,0.3,2.0,0.4,0.10826666666666668,0.7222963421915968,0.0842798339513441
dinov2_b14,collapse_sketch,8,60,641.3032865284739,2.1472373515916803,7.6,0.4,3.0,0.6,0.1274,0.7222963421915968,0.09585991272081931
dinov2_b14,collapse_sketch,10,60,648.0831616544855,2.40298624119772,9.0,1.0,3.0,1.25,0.43333333333333335,0.7222963421915968,0.11966640983397762
dinov2_b14,dpp_subspace,3,60,535.0946441239179,2.3546140290730087,3.0,0.0,2.3666666666666667,0.016666666666666666,0.0,0.008461373982330163,0.07866887040436268
dinov2_b14,dpp_subspace,5,60,614.7542007947925,0.8898295886540745,4.983333333333333,0.016666666666666666,3.0,0.08333333333333333,0.0016666666666666668,0.008461373982330163,0.0832969813918074
dinov2_b14,dpp_subspace,8,60,640.9554670440608,0.9665019094092282,7.683333333333334,0.31666666666666665,3.0,0.5,0.05386666666666667,0.008461373982330163,0.09589801151305437
dinov2_b14,dpp_subspace,10,60,649.0950563388963,1.1727242060434286,9.65,0.35,3.0,0.6,0.06633333333333334,0.008461373982330163,0.11567173621927698
dinov2_b14,facility_subspace,3,60,448.18420294746153,7.600822147577464,3.0,0.0,3.0,0.0,0.0,0.001613508661588033,0.0778941694026192
dinov2_b14,facility_subspace,5,60,572.3134735389692,1.5481078368306282,5.0,0.0,5.0,0.0,0.0,0.001613508661588033,0.08338030449425181
dinov2_b14,facility_subspace,8,60,624.4309428338419,1.0866256077828405,7.983333333333333,0.016666666666666666,5.0,0.08333333333333333,0.0016666666666666668,0.001613508661588033,0.09570419353743394
dinov2_b14,facility_subspace,10,60,636.7211605518175,0.9655971653168184,9.833333333333334,0.16666666666666666,5.0,0.35,0.016666666666666666,0.001613508661588033,0.1137539471189181
dinov2_b14,lineage_deduplicated_rank,3,60,527.6299102079885,1.3740626092309827,3.0,0.0,1.0,0.06666666666666667,0.0,3.2318724940220515e-05,0.07787562857071559
dinov2_b14,lineage_deduplicated_rank,5,60,603.8176646274395,2.508897349295574,5.0,0.0,1.8333333333333333,0.16666666666666666,0.0,3.2318724940220515e-05,0.08275785266111295
dinov2_b14,lineage_deduplicated_rank,8,60,629.4474657493412,1.4438670486064793,8.0,0.0,2.0,0.21666666666666667,0.0,3.2318724940220515e-05,0.09422595032180349
dinov2_b14,lineage_deduplicated_rank,10,60,646.7344480954155,4.22538947825452,10.0,0.0,2.8333333333333335,0.3333333333333333,0.0,3.2318724940220515e-05,0.1157232200105985
dinov2_b14,rank_l_gram,3,60,536.6860722312879,1.309521239047281,3.0,0.0,3.0,0.0,0.0,15.183496465254574,0.0792998369783163
dinov2_b14,rank_l_gram,5,60,614.6981466780722,0.8257224940796913,5.0,0.0,3.0,0.05,0.0,15.183496465254574,0.08458119674275319
dinov2_b14,rank_l_gram,8,60,642.5639957306489,0.6167669249216325,8.0,0.0,3.0,0.16666666666666666,0.0,15.183496465254574,0.09523407028367122
dinov2_b14,rank_l_gram,10,60,646.0827766721717,2.699560139916534,9.833333333333334,0.16666666666666666,3.7666666666666666,0.4166666666666667,0.016666666666666666,15.183496465254574,0.11514632798110445
dinov2_b14,rank_only,3,60,501.5695840934478,44.39067145034148,2.6166666666666667,0.38333333333333336,1.0,0.45,0.2042,1.9826026012500127e-05,0.06615558757136265
dinov2_b14,rank_only,5,60,587.0826893871767,10.159386466983483,4.166666666666667,0.8333333333333334,1.0,1.0,0.43333333333333335,1.9826026012500127e-05,0.07982620485126972
dinov2_b14,rank_only,8,60,626.0113685917393,5.944642338336203,6.8,1.2,2.0,1.4166666666666667,0.43333333333333335,1.9826026012500127e-05,0.09283905817816655
dinov2_b14,rank_only,10,60,632.2701917284968,4.449866524907807,8.333333333333334,1.6666666666666667,2.0,2.0,0.43333333333333335,1.9826026012500127e-05,0.12919496273001035
resnet50,agglomerative_subspace,3,60,510.1558718042132,1.415465592841186,3.0,0.0,1.05,0.03333333333333333,0.0,0.05794261290381352,0.08302402347326279
resnet50,agglomerative_subspace,5,60,799.3336597189871,25.31937983165631,5.0,0.0,2.716666666666667,0.03333333333333333,0.0,0.05794261290381352,0.22322885223353903
resnet50,agglomerative_subspace,8,60,1126.7190664193256,3.525279382753738,8.0,0.0,3.0,0.15,0.0,0.05794261290381352,0.6332929300144314
resnet50,agglomerative_subspace,10,60,1184.7047040412929,3.1624132777832044,10.0,0.0,5.0,0.15,0.0,0.05794261290381352,0.7599833499019345
resnet50,collapse_sketch,3,60,513.9059706760546,25.25882109761321,2.75,0.25,1.0,0.3333333333333333,0.07906666666666666,1.3581350245823463,0.08218210584794482
resnet50,collapse_sketch,5,60,818.3538528085325,27.19460695079462,4.733333333333333,0.26666666666666666,2.0,0.36666666666666664,0.08073333333333334,1.3581350245823463,0.2234460210117201
resnet50,collapse_sketch,8,60,1102.3142777805008,19.66464459886295,7.45,0.55,2.033333333333333,0.75,0.15806666666666666,1.3581350245823463,0.6276624875453611
resnet50,collapse_sketch,10,60,1178.0775226811793,29.703277485110405,8.583333333333334,1.4166666666666667,2.316666666666667,1.75,0.43333333333333335,1.3581350245823463,0.8136173073823253
resnet50,dpp_subspace,3,60,556.0389025181693,2.112479382145092,3.0,0.0,2.0,0.03333333333333333,0.0,0.008700131873289744,0.08264880382145444
resnet50,dpp_subspace,5,60,834.1265360267735,2.7835571941458115,5.0,0.0,3.0,0.05,0.0,0.008700131873289744,0.22327658819655577
resnet50,dpp_subspace,8,60,1116.9033424544841,2.9336147242922266,7.916666666666667,0.08333333333333333,3.816666666666667,0.23333333333333334,0.008333333333333333,0.008700131873289744,0.6194151708545784
resnet50,dpp_subspace,10,60,1207.5559891484093,5.8675200225007105,9.666666666666666,0.3333333333333333,4.0,0.55,0.05800000000000001,0.008700131873289744,0.7639927115912238
resnet50,facility_subspace,3,60,530.6929232482245,2.8344274222405526,3.0,0.0,3.0,0.0,0.0,0.0016125619721909365,0.0828194956605633
resnet50,facility_subspace,5,60,768.950436645815,2.845821404607434,5.0,0.0,5.0,0.0,0.0,0.0016125619721909365,0.2227667665419479
resnet50,facility_subspace,8,60,1087.0345021338342,4.846914136191735,8.0,0.0,5.0,0.1,0.0,0.0016125619721909365,0.6211644363900025
resnet50,facility_subspace,10,60,1183.6907134132084,4.933037932622675,10.0,0.0,5.0,0.15,0.0,0.0016125619721909365,0.7687637602289518
resnet50,lineage_deduplicated_rank,3,60,525.9410649845152,2.9119039184847786,3.0,0.0,1.0,0.08333333333333333,0.0,4.12285327911377e-05,0.08268998091419538
resnet50,lineage_deduplicated_rank,5,60,799.1469208860788,18.30492180300719,5.0,0.0,1.8333333333333333,0.16666666666666666,0.0,4.12285327911377e-05,0.22390322141970198
resnet50,lineage_deduplicated_rank,8,60,1120.1359862248657,4.597981560347171,8.0,0.0,2.0,0.21666666666666667,0.0,4.12285327911377e-05,0.6359224741036693
resnet50,lineage_deduplicated_rank,10,60,1214.5549960404423,3.8692869341094855,10.0,0.0,2.8333333333333335,0.3333333333333333,0.0,4.12285327911377e-05,0.7703326138978203
resnet50,rank_l_gram,3,60,555.2218751686045,2.2769969793014173,3.0,0.0,2.0,0.03333333333333333,0.0,28.260319124752034,0.08256703286121289
resnet50,rank_l_gram,5,60,821.0473954248778,2.2400973838619964,5.0,0.0,4.0,0.03333333333333333,0.0,28.260319124752034,0.22109864071632426
resnet50,rank_l_gram,8,60,1116.7067915493026,2.427475632179518,7.983333333333333,0.016666666666666666,4.0,0.11666666666666667,0.0016666666666666668,28.260319124752034,0.6308703813701868
resnet50,rank_l_gram,10,60,1186.4458802568736,6.7851099224960825,9.766666666666667,0.23333333333333334,4.966666666666667,0.4166666666666667,0.0332,28.260319124752034,0.7890095999464393
resnet50,rank_only,3,60,488.91707761122075,53.31202056170633,2.55,0.45,1.0,0.5333333333333333,0.2434,2.1384283900260926e-05,0.07780910367146135
resnet50,rank_only,5,60,708.5187563954221,42.321676785025325,4.166666666666667,0.8333333333333334,1.0,1.0,0.43333333333333335,2.1384283900260926e-05,0.24009934881081182
resnet50,rank_only,8,60,1056.8446715941502,57.7211247949861,6.866666666666666,1.1333333333333333,2.0,1.35,0.43333333333333335,2.1384283900260926e-05,0.6183053825361033
resnet50,rank_only,10,60,1167.0846755351354,35.860581065701886,8.333333333333334,1.6666666666666667,2.0,2.0,0.43333333333333335,2.1384283900260926e-05,0.758821029526492
vit_b16,agglomerative_subspace,3,60,480.41019250155574,1.6028376409734315,3.0,0.0,1.0,0.06666666666666667,0.0,0.05789155956978599,0.0787501183959345
vit_b16,agglomerative_subspace,5,60,546.9617936689787,1.9597922578048903,4.966666666666667,0.03333333333333333,1.8166666666666667,0.18333333333333332,0.0033333333333333335,0.05789155956978599,0.08498542060454686
vit_b16,agglomerative_subspace,8,60,600.2315119899478,1.8774908492731142,7.966666666666667,0.03333333333333333,3.0,0.2,0.0033333333333333335,0.05789155956978599,0.09842466829965511
vit_b16,agglomerative_subspace,10,60,596.5980963810748,1.6536288333532143,9.966666666666667,0.03333333333333333,5.0,0.2,0.0033333333333333335,0.05789155956978599,0.1094631261502703
vit_b16,collapse_sketch,3,60,470.5202421809928,15.693898547632914,2.816666666666667,0.18333333333333332,1.0,0.23333333333333334,0.05906666666666667,0.8086885642881195,0.08088298439979554
vit_b16,collapse_sketch,5,60,571.3838672530729,5.131077108276878,4.816666666666666,0.18333333333333332,2.6,0.23333333333333334,0.05906666666666667,0.8086885642881195,0.08781235199421644
vit_b16,collapse_sketch,8,60,602.4054867291333,1.2492595191982354,7.783333333333333,0.21666666666666667,3.0,0.3333333333333333,0.0624,0.8086885642881195,0.09975982593993346
vit_b16,collapse_sketch,10,60,610.1371440462202,1.3038820781005607,9.483333333333333,0.5166666666666667,3.0,0.7666666666666667,0.13313333333333335,0.8086885642881195,0.11083409177760283
vit_b16,dpp_subspace,3,60,508.0254904163725,1.3672744585678636,3.0,0.0,3.0,0.0,0.0,0.008468965130547682,0.0800291300440828
vit_b16,dpp_subspace,5,60,576.6185125666636,1.150860866284438,5.0,0.0,3.0,0.05,0.0,0.008468965130547682,0.0875158573500812
vit_b16,dpp_subspace,8,60,602.7232423419671,0.7067475766765392,7.983333333333333,0.016666666666666666,3.0,0.18333333333333332,0.0016666666666666668,0.008468965130547682,0.09913550838828086
vit_b16,dpp_subspace,10,60,610.9786773584525,0.8455703544961843,9.95,0.05,3.0,0.2833333333333333,0.005000000000000001,0.008468965130547682,0.1081644958195587
vit_b16,facility_subspace,3,60,421.33664303395125,1.7378015897951355,3.0,0.0,3.0,0.0,0.0,0.0016142480075359345,0.07766337618231774
vit_b16,facility_subspace,5,60,538.4535891157277,1.3254135518193,5.0,0.0,5.0,0.0,0.0,0.0016142480075359345,0.08537923125550151
vit_b16,facility_subspace,8,60,581.4646268806514,2.9593024479188306,8.0,0.0,5.0,0.08333333333333333,0.0,0.0016142480075359345,0.09614506512880325
vit_b16,facility_subspace,10,60,595.3682759891338,2.2631516401505816,9.95,0.05,5.0,0.23333333333333334,0.005000000000000001,0.0016142480075359345,0.10757922269403934
vit_b16,lineage_deduplicated_rank,3,60,490.3677277495985,13.87622838210993,3.0,0.0,1.5166666666666666,0.05,0.0,3.583952784538269e-05,0.07963223429396749
vit_b16,lineage_deduplicated_rank,5,60,568.1929841252003,5.9399895932972555,5.0,0.0,1.9833333333333334,0.08333333333333333,0.0,3.583952784538269e-05,0.08736462714150547
vit_b16,lineage_deduplicated_rank,8,60,598.0605046217462,1.1424682842263254,8.0,0.0,2.0,0.2,0.0,3.583952784538269e-05,0.09767841684321563
vit_b16,lineage_deduplicated_rank,10,60,610.0393837843648,1.8902733845308206,10.0,0.0,2.8333333333333335,0.3333333333333333,0.0,3.583952784538269e-05,0.1097695610485971
vit_b16,rank_l_gram,3,60,507.4296757267062,1.7668715716968113,3.0,0.0,3.0,0.0,0.0,16.390941226823877,0.08054194537301858
vit_b16,rank_l_gram,5,60,566.1244764011127,1.9903301588310973,5.0,0.0,3.9833333333333334,0.016666666666666666,0.0,16.390941226823877,0.08727603439862529
vit_b16,rank_l_gram,8,60,598.5400273139081,0.9023417854282267,8.0,0.0,4.0,0.05,0.0,16.390941226823877,0.09961330415681005
vit_b16,rank_l_gram,10,60,608.0899530361276,0.7563977230346891,9.983333333333333,0.016666666666666666,4.0,0.16666666666666666,0.0016666666666666668,16.390941226823877,0.11068376715605457
vit_b16,rank_only,3,60,468.81649042359794,40.15125666889905,2.683333333333333,0.31666666666666665,1.4666666666666666,0.36666666666666664,0.18000000000000002,2.1019112318754195e-05,0.070752781132857
vit_b16,rank_only,5,60,556.5609805919688,13.871855899362442,4.45,0.55,1.9166666666666667,0.6333333333333333,0.3166666666666666,2.1019112318754195e-05,0.08347959608460466
vit_b16,rank_only,8,60,592.4016113356797,6.263379448704305,6.95,1.05,2.0,1.25,0.42919999999999997,2.1019112318754195e-05,0.09853245001286268
vit_b16,rank_only,10,60,601.2376615226912,4.340708512629169,8.333333333333334,1.6666666666666667,2.0,2.0,0.43333333333333335,2.1019112318754195e-05,0.11008637618894378
