encoder,primary_method,overlap,budget,seeds,primary_minus_rank_mean,primary_minus_rank_std,primary_win_count,primary_tie_count,primary_loss_count,primary_win_rate,dpp_minus_rank_mean,dpp_minus_rank_std,dpp_win_count,dpp_tie_count,dpp_loss_count,dpp_win_rate
dinov2_b14,rank_l_gram,0.25,3,10,20.281695404507207,13.99559063388193,10,0,0,1.0,18.5791508043033,14.815648110957024,10,0,0,1.0
dinov2_b14,rank_l_gram,0.25,5,10,22.261129360890813,0.948225765514446,10,0,0,1.0,22.32439569765544,0.9475675030120841,10,0,0,1.0
dinov2_b14,rank_l_gram,0.25,8,10,13.704771263324677,0.9694265121049923,10,0,0,1.0,11.32917791489914,0.8416442238923963,10,0,0,1.0
dinov2_b14,rank_l_gram,0.25,10,10,10.01872183269187,0.6541209481362964,10,0,0,1.0,13.887682420885493,1.629130300086285,10,0,0,1.0
dinov2_b14,rank_l_gram,0.5,3,10,33.57333719282409,31.653267128026577,10,0,0,1.0,32.48285562848025,32.58259086658048,10,0,0,1.0
dinov2_b14,rank_l_gram,0.5,5,10,28.7343575665716,0.9357308678054457,10,0,0,1.0,28.821233556693905,0.7715406935790511,10,0,0,1.0
dinov2_b14,rank_l_gram,0.5,8,10,17.290791113303875,2.141791306100094,10,0,0,1.0,15.397921681209402,2.045328207370913,10,0,0,1.0
dinov2_b14,rank_l_gram,0.5,10,10,12.864489369219053,0.5624710041405393,10,0,0,1.0,17.01288045809192,0.45412531576398435,10,0,0,1.0
dinov2_b14,rank_l_gram,0.75,3,10,57.592594979917145,50.74211706472831,10,0,0,1.0,56.31258318676423,52.388747712480246,10,0,0,1.0
dinov2_b14,rank_l_gram,0.75,5,10,36.11549868396419,0.850499875944063,10,0,0,1.0,36.28465958333395,0.7179047420003654,10,0,0,1.0
dinov2_b14,rank_l_gram,0.75,8,10,21.16230669073021,3.298440080657013,10,0,0,1.0,19.326671332013678,3.3676850788283343,10,0,0,1.0
dinov2_b14,rank_l_gram,0.75,10,10,16.074147995129216,0.5470169435054396,10,0,0,1.0,20.20403668542616,0.5519575197173706,10,0,0,1.0
dinov2_b14,rank_l_gram,1.0,3,10,75.92599238014411,69.99281741305916,10,0,0,1.0,74.12464805571348,71.29851061442707,10,0,0,1.0
dinov2_b14,rank_l_gram,1.0,5,10,43.889050228825134,0.9158667359243988,10,0,0,1.0,44.02658080991357,0.8174266971342322,10,0,0,1.0
dinov2_b14,rank_l_gram,1.0,8,10,25.106160531546937,4.8744899713882655,10,0,0,1.0,23.173077270194334,4.843509611972952,10,0,0,1.0
dinov2_b14,rank_l_gram,1.0,10,10,19.180558714199368,0.5405792215260692,10,0,0,1.0,23.25086889544641,0.48563778769907834,10,0,0,1.0
resnet50,rank_l_gram,0.0,3,10,29.541294829662103,1.4630543086633598,10,0,0,1.0,29.811099457286833,1.3839566751324253,10,0,0,1.0
resnet50,rank_l_gram,0.0,5,10,62.88081736944247,3.1923424062682204,10,0,0,1.0,75.65945255656301,2.954726157455875,10,0,0,1.0
resnet50,rank_l_gram,0.0,8,10,6.269338383208196,1.4920547557881574,10,0,0,1.0,7.281051480226665,0.9565925489485073,10,0,0,1.0
resnet50,rank_l_gram,0.0,10,10,-18.937523166986715,10.562389613339453,1,0,9,0.1,0.16681448088977505,1.0415159532057947,6,0,4,0.6
resnet50,rank_l_gram,0.1,3,10,39.013489412706896,7.654094216041781,10,0,0,1.0,39.376028372490666,7.83773610323954,10,0,0,1.0
resnet50,rank_l_gram,0.1,5,10,74.24931637865058,2.6172571555970205,10,0,0,1.0,86.62196927645564,2.84152613737911,10,0,0,1.0
resnet50,rank_l_gram,0.1,8,10,15.612117491691402,6.069963634199303,10,0,0,1.0,13.483601001347234,6.399450776105382,10,0,0,1.0
