run_fingerprint,encoder,source,adapter_seed,target,test_accuracy,adapter_state_path,adapter_state_file_sha256,adapter_state_sha256,evaluation_seconds,device
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,bloodmnist,4,flowers102,0.9945999979972839,adapter_states/dinov2_b14__bloodmnist__seed4.pt,4f4bca099bb17c609de7f79a2e36210251b6d9fec9aa8741e49c0d1cfee4bf0a,722c91a03aca8e6c2295433ce5c904ca0e85b63c5c551faddfb03eaf6b6747c7,0.018330825492739677,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,bloodmnist,4,gtsrb,0.528999924659729,adapter_states/dinov2_b14__bloodmnist__seed4.pt,4f4bca099bb17c609de7f79a2e36210251b6d9fec9aa8741e49c0d1cfee4bf0a,722c91a03aca8e6c2295433ce5c904ca0e85b63c5c551faddfb03eaf6b6747c7,0.018718743696808815,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,breastmnist,0,flowers102,0.9947999715805054,adapter_states/dinov2_b14__breastmnist__seed0.pt,cbc76d5dcd37c4f6cafec38a9e8396e0ac2fdeb0b1dd8a3aab7f9b6419ddad82,dea86e97102a8f7df7c77c3bcb886534476e08e5cd98242eff66914bf4d309e4,0.017653902992606163,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,breastmnist,0,gtsrb,0.5282000303268433,adapter_states/dinov2_b14__breastmnist__seed0.pt,cbc76d5dcd37c4f6cafec38a9e8396e0ac2fdeb0b1dd8a3aab7f9b6419ddad82,dea86e97102a8f7df7c77c3bcb886534476e08e5cd98242eff66914bf4d309e4,0.019011585041880608,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,breastmnist,0,oxford_pets,0.9362223148345947,adapter_states/dinov2_b14__breastmnist__seed0.pt,cbc76d5dcd37c4f6cafec38a9e8396e0ac2fdeb0b1dd8a3aab7f9b6419ddad82,dea86e97102a8f7df7c77c3bcb886534476e08e5cd98242eff66914bf4d309e4,0.0163051076233387,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,breastmnist,1,flowers102,0.9941999912261963,adapter_states/dinov2_b14__breastmnist__seed1.pt,02c46639fe0cc6da3282208dff92a810c3dda6cd73a1847d04a38887b1512d0d,40febb45a9998c2b101e3c366d1dc6cecd388da1ac73a3349057029b28bd484a,0.018182935193181038,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,breastmnist,1,gtsrb,0.5249999761581421,adapter_states/dinov2_b14__breastmnist__seed1.pt,02c46639fe0cc6da3282208dff92a810c3dda6cd73a1847d04a38887b1512d0d,40febb45a9998c2b101e3c366d1dc6cecd388da1ac73a3349057029b28bd484a,0.01746252365410328,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,breastmnist,1,oxford_pets,0.9378576874732971,adapter_states/dinov2_b14__breastmnist__seed1.pt,02c46639fe0cc6da3282208dff92a810c3dda6cd73a1847d04a38887b1512d0d,40febb45a9998c2b101e3c366d1dc6cecd388da1ac73a3349057029b28bd484a,0.014928998425602913,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,breastmnist,2,flowers102,0.9950000047683716,adapter_states/dinov2_b14__breastmnist__seed2.pt,bbd68d449f1dc4a9285c42d29295b0cdd2c07efd9d9588334cf64f0c6b6c011a,0385e9204e83829d3c9a31ce7f7c01600cbe8f98d8c7471482a76dd31f05232d,0.017250249162316322,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,breastmnist,2,gtsrb,0.5203999280929565,adapter_states/dinov2_b14__breastmnist__seed2.pt,bbd68d449f1dc4a9285c42d29295b0cdd2c07efd9d9588334cf64f0c6b6c011a,0385e9204e83829d3c9a31ce7f7c01600cbe8f98d8c7471482a76dd31f05232d,0.01720537059009075,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,breastmnist,2,oxford_pets,0.9340418577194214,adapter_states/dinov2_b14__breastmnist__seed2.pt,bbd68d449f1dc4a9285c42d29295b0cdd2c07efd9d9588334cf64f0c6b6c011a,0385e9204e83829d3c9a31ce7f7c01600cbe8f98d8c7471482a76dd31f05232d,0.015710243955254555,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,breastmnist,3,flowers102,0.995199978351593,adapter_states/dinov2_b14__breastmnist__seed3.pt,e861f62e5e35eac9d068d492916ff35f7cdd5a6bdca6b372edb91ec7cbc73fd3,888f1684036dee8a29486f099d5e21218f604cac21a43de14738c555b19694f3,0.018659016117453575,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,breastmnist,3,gtsrb,0.5273999571800232,adapter_states/dinov2_b14__breastmnist__seed3.pt,e861f62e5e35eac9d068d492916ff35f7cdd5a6bdca6b372edb91ec7cbc73fd3,888f1684036dee8a29486f099d5e21218f604cac21a43de14738c555b19694f3,0.019064899533987045,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,breastmnist,3,oxford_pets,0.9326791763305664,adapter_states/dinov2_b14__breastmnist__seed3.pt,e861f62e5e35eac9d068d492916ff35f7cdd5a6bdca6b372edb91ec7cbc73fd3,888f1684036dee8a29486f099d5e21218f604cac21a43de14738c555b19694f3,0.01690775156021118,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,breastmnist,4,flowers102,0.9950000047683716,adapter_states/dinov2_b14__breastmnist__seed4.pt,7b8816e697a56ef884f61fa60541b40e4548e0a7ea19e3f8f01b1cfecb07be1b,0bb4a03b7acd9cdfbded08b686aa924adbb62d8bfe363aea1d25bc60cf9bfdc7,0.016660388559103012,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,breastmnist,4,gtsrb,0.5369999408721924,adapter_states/dinov2_b14__breastmnist__seed4.pt,7b8816e697a56ef884f61fa60541b40e4548e0a7ea19e3f8f01b1cfecb07be1b,0bb4a03b7acd9cdfbded08b686aa924adbb62d8bfe363aea1d25bc60cf9bfdc7,0.019289787858724594,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,breastmnist,4,oxford_pets,0.9348595142364502,adapter_states/dinov2_b14__breastmnist__seed4.pt,7b8816e697a56ef884f61fa60541b40e4548e0a7ea19e3f8f01b1cfecb07be1b,0bb4a03b7acd9cdfbded08b686aa924adbb62d8bfe363aea1d25bc60cf9bfdc7,0.017978303134441376,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,0,beans,0.8828125,adapter_states/dinov2_b14__cifar10__seed0.pt,907f3699f2002c88e6b526b968a4ba143a0d344404e0dc7aa86f04012d0e6fe2,39a1504bd52c9a403c3c24f7d7f2809e08aebde0a1ad244648b5998aca136ea1,0.015450874343514442,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,0,dtd,0.7537233829498291,adapter_states/dinov2_b14__cifar10__seed0.pt,907f3699f2002c88e6b526b968a4ba143a0d344404e0dc7aa86f04012d0e6fe2,39a1504bd52c9a403c3c24f7d7f2809e08aebde0a1ad244648b5998aca136ea1,0.017221540212631226,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,0,eurosat,0.9085185527801514,adapter_states/dinov2_b14__cifar10__seed0.pt,907f3699f2002c88e6b526b968a4ba143a0d344404e0dc7aa86f04012d0e6fe2,39a1504bd52c9a403c3c24f7d7f2809e08aebde0a1ad244648b5998aca136ea1,0.030952420085668564,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,0,flowers102,0.9951999187469482,adapter_states/dinov2_b14__cifar10__seed0.pt,907f3699f2002c88e6b526b968a4ba143a0d344404e0dc7aa86f04012d0e6fe2,39a1504bd52c9a403c3c24f7d7f2809e08aebde0a1ad244648b5998aca136ea1,0.0172699224203825,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,0,food101,0.7993999719619751,adapter_states/dinov2_b14__cifar10__seed0.pt,907f3699f2002c88e6b526b968a4ba143a0d344404e0dc7aa86f04012d0e6fe2,39a1504bd52c9a403c3c24f7d7f2809e08aebde0a1ad244648b5998aca136ea1,0.018871545791625977,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,0,gtsrb,0.5211999416351318,adapter_states/dinov2_b14__cifar10__seed0.pt,907f3699f2002c88e6b526b968a4ba143a0d344404e0dc7aa86f04012d0e6fe2,39a1504bd52c9a403c3c24f7d7f2809e08aebde0a1ad244648b5998aca136ea1,0.01834016479551792,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,0,oxford_pets,0.9378576874732971,adapter_states/dinov2_b14__cifar10__seed0.pt,907f3699f2002c88e6b526b968a4ba143a0d344404e0dc7aa86f04012d0e6fe2,39a1504bd52c9a403c3c24f7d7f2809e08aebde0a1ad244648b5998aca136ea1,0.016882339492440224,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,1,beans,0.9453125,adapter_states/dinov2_b14__cifar10__seed1.pt,938ca357f89450e140010807f0f127ea30777079f10994435c5599482cc44633,cf8fc44f566cc3e137302596c8792b24814b3f77d994b84241ccae8d52d07edf,0.027550606057047844,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,1,dtd,0.7489361763000488,adapter_states/dinov2_b14__cifar10__seed1.pt,938ca357f89450e140010807f0f127ea30777079f10994435c5599482cc44633,cf8fc44f566cc3e137302596c8792b24814b3f77d994b84241ccae8d52d07edf,0.01858132891356945,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,1,eurosat,0.9092592597007751,adapter_states/dinov2_b14__cifar10__seed1.pt,938ca357f89450e140010807f0f127ea30777079f10994435c5599482cc44633,cf8fc44f566cc3e137302596c8792b24814b3f77d994b84241ccae8d52d07edf,0.021269695833325386,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,1,flowers102,0.995199978351593,adapter_states/dinov2_b14__cifar10__seed1.pt,938ca357f89450e140010807f0f127ea30777079f10994435c5599482cc44633,cf8fc44f566cc3e137302596c8792b24814b3f77d994b84241ccae8d52d07edf,0.017197152599692345,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,1,food101,0.8065999746322632,adapter_states/dinov2_b14__cifar10__seed1.pt,938ca357f89450e140010807f0f127ea30777079f10994435c5599482cc44633,cf8fc44f566cc3e137302596c8792b24814b3f77d994b84241ccae8d52d07edf,0.018610848113894463,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,1,gtsrb,0.525399923324585,adapter_states/dinov2_b14__cifar10__seed1.pt,938ca357f89450e140010807f0f127ea30777079f10994435c5599482cc44633,cf8fc44f566cc3e137302596c8792b24814b3f77d994b84241ccae8d52d07edf,0.017179127782583237,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,1,oxford_pets,0.9384027719497681,adapter_states/dinov2_b14__cifar10__seed1.pt,938ca357f89450e140010807f0f127ea30777079f10994435c5599482cc44633,cf8fc44f566cc3e137302596c8792b24814b3f77d994b84241ccae8d52d07edf,0.015382906422019005,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,2,beans,0.9296875,adapter_states/dinov2_b14__cifar10__seed2.pt,0f3aad80758b039a78417ca4f5f538677cffdb074f0089badf0ef097f5578ed9,439163e5c62c4c8df48a22c8908f372959ddf04432ed15110d52f9ad20b5a1fc,0.01245102472603321,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,2,dtd,0.7441489100456238,adapter_states/dinov2_b14__cifar10__seed2.pt,0f3aad80758b039a78417ca4f5f538677cffdb074f0089badf0ef097f5578ed9,439163e5c62c4c8df48a22c8908f372959ddf04432ed15110d52f9ad20b5a1fc,0.016365136951208115,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,2,eurosat,0.9096295833587646,adapter_states/dinov2_b14__cifar10__seed2.pt,0f3aad80758b039a78417ca4f5f538677cffdb074f0089badf0ef097f5578ed9,439163e5c62c4c8df48a22c8908f372959ddf04432ed15110d52f9ad20b5a1fc,0.01726103015244007,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,2,flowers102,0.9945999979972839,adapter_states/dinov2_b14__cifar10__seed2.pt,0f3aad80758b039a78417ca4f5f538677cffdb074f0089badf0ef097f5578ed9,439163e5c62c4c8df48a22c8908f372959ddf04432ed15110d52f9ad20b5a1fc,0.017741234973073006,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,2,food101,0.8047999739646912,adapter_states/dinov2_b14__cifar10__seed2.pt,0f3aad80758b039a78417ca4f5f538677cffdb074f0089badf0ef097f5578ed9,439163e5c62c4c8df48a22c8908f372959ddf04432ed15110d52f9ad20b5a1fc,0.0380078237503767,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,2,gtsrb,0.5338000059127808,adapter_states/dinov2_b14__cifar10__seed2.pt,0f3aad80758b039a78417ca4f5f538677cffdb074f0089badf0ef097f5578ed9,439163e5c62c4c8df48a22c8908f372959ddf04432ed15110d52f9ad20b5a1fc,0.01841600425541401,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,2,oxford_pets,0.9370400309562683,adapter_states/dinov2_b14__cifar10__seed2.pt,0f3aad80758b039a78417ca4f5f538677cffdb074f0089badf0ef097f5578ed9,439163e5c62c4c8df48a22c8908f372959ddf04432ed15110d52f9ad20b5a1fc,0.01394370011985302,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,3,beans,0.9609375,adapter_states/dinov2_b14__cifar10__seed3.pt,85ec102a2def5578b09005a23b2f05ae470a9c0636e1eb97eb68b9530a94b55e,02aa2f2b2081bd4cd78f5e605144911aa2aa0c3e6e87c5e9baf002482bb1c6f9,0.01245364174246788,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,3,dtd,0.7537233829498291,adapter_states/dinov2_b14__cifar10__seed3.pt,85ec102a2def5578b09005a23b2f05ae470a9c0636e1eb97eb68b9530a94b55e,02aa2f2b2081bd4cd78f5e605144911aa2aa0c3e6e87c5e9baf002482bb1c6f9,0.014217039570212364,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,3,eurosat,0.9166666269302368,adapter_states/dinov2_b14__cifar10__seed3.pt,85ec102a2def5578b09005a23b2f05ae470a9c0636e1eb97eb68b9530a94b55e,02aa2f2b2081bd4cd78f5e605144911aa2aa0c3e6e87c5e9baf002482bb1c6f9,0.015461625531315804,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,3,flowers102,0.9950000047683716,adapter_states/dinov2_b14__cifar10__seed3.pt,85ec102a2def5578b09005a23b2f05ae470a9c0636e1eb97eb68b9530a94b55e,02aa2f2b2081bd4cd78f5e605144911aa2aa0c3e6e87c5e9baf002482bb1c6f9,0.015339234843850136,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,3,food101,0.8061999678611755,adapter_states/dinov2_b14__cifar10__seed3.pt,85ec102a2def5578b09005a23b2f05ae470a9c0636e1eb97eb68b9530a94b55e,02aa2f2b2081bd4cd78f5e605144911aa2aa0c3e6e87c5e9baf002482bb1c6f9,0.016427168622612953,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,3,gtsrb,0.5325999855995178,adapter_states/dinov2_b14__cifar10__seed3.pt,85ec102a2def5578b09005a23b2f05ae470a9c0636e1eb97eb68b9530a94b55e,02aa2f2b2081bd4cd78f5e605144911aa2aa0c3e6e87c5e9baf002482bb1c6f9,0.01714995875954628,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,3,oxford_pets,0.9345870614051819,adapter_states/dinov2_b14__cifar10__seed3.pt,85ec102a2def5578b09005a23b2f05ae470a9c0636e1eb97eb68b9530a94b55e,02aa2f2b2081bd4cd78f5e605144911aa2aa0c3e6e87c5e9baf002482bb1c6f9,0.01636749692261219,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,4,beans,0.9296875,adapter_states/dinov2_b14__cifar10__seed4.pt,254f1a4e75ef0e0e84072b430e8d3cc31a7f8e097cfab582efcd881ac29ac726,f36f2a13dd6a6fa809fd267a044617d6a736e8423a447e64700fe714015c339c,0.03037508763372898,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,4,dtd,0.7505318522453308,adapter_states/dinov2_b14__cifar10__seed4.pt,254f1a4e75ef0e0e84072b430e8d3cc31a7f8e097cfab582efcd881ac29ac726,f36f2a13dd6a6fa809fd267a044617d6a736e8423a447e64700fe714015c339c,0.019019445404410362,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,4,eurosat,0.8918519020080566,adapter_states/dinov2_b14__cifar10__seed4.pt,254f1a4e75ef0e0e84072b430e8d3cc31a7f8e097cfab582efcd881ac29ac726,f36f2a13dd6a6fa809fd267a044617d6a736e8423a447e64700fe714015c339c,0.017619773745536804,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,4,flowers102,0.9955999851226807,adapter_states/dinov2_b14__cifar10__seed4.pt,254f1a4e75ef0e0e84072b430e8d3cc31a7f8e097cfab582efcd881ac29ac726,f36f2a13dd6a6fa809fd267a044617d6a736e8423a447e64700fe714015c339c,0.022302350029349327,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,4,food101,0.8095999956130981,adapter_states/dinov2_b14__cifar10__seed4.pt,254f1a4e75ef0e0e84072b430e8d3cc31a7f8e097cfab582efcd881ac29ac726,f36f2a13dd6a6fa809fd267a044617d6a736e8423a447e64700fe714015c339c,0.051450831815600395,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,4,gtsrb,0.5335999727249146,adapter_states/dinov2_b14__cifar10__seed4.pt,254f1a4e75ef0e0e84072b430e8d3cc31a7f8e097cfab582efcd881ac29ac726,f36f2a13dd6a6fa809fd267a044617d6a736e8423a447e64700fe714015c339c,0.017651433125138283,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar10,4,oxford_pets,0.931043803691864,adapter_states/dinov2_b14__cifar10__seed4.pt,254f1a4e75ef0e0e84072b430e8d3cc31a7f8e097cfab582efcd881ac29ac726,f36f2a13dd6a6fa809fd267a044617d6a736e8423a447e64700fe714015c339c,0.017012672498822212,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar100,0,beans,0.921875,adapter_states/dinov2_b14__cifar100__seed0.pt,a7a365d867915b2165b1d214620a0b6231a80eb1df9877e676540bc7f0a4bca3,4634be87953adf1d1472331363fc0ee8c9fe06b5e5e4719f1297cd9516922f30,0.022803138941526413,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar100,0,dtd,0.7547872066497803,adapter_states/dinov2_b14__cifar100__seed0.pt,a7a365d867915b2165b1d214620a0b6231a80eb1df9877e676540bc7f0a4bca3,4634be87953adf1d1472331363fc0ee8c9fe06b5e5e4719f1297cd9516922f30,0.016402767971158028,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar100,0,eurosat,0.9151852130889893,adapter_states/dinov2_b14__cifar100__seed0.pt,a7a365d867915b2165b1d214620a0b6231a80eb1df9877e676540bc7f0a4bca3,4634be87953adf1d1472331363fc0ee8c9fe06b5e5e4719f1297cd9516922f30,0.015690146014094353,npu:4
5019bd44afeda29bc17ca68813f4d40f712023a17c1e81a9e6c0519135ee9c7b,dinov2_b14,cifar100,0,flowers102,0.9953999519348145,adapter_states/dinov2_b14__cifar100__seed0.pt,a7a365d867915b2165b1d214620a0b6231a80eb1df9877e676540bc7f0a4bca3,4634be87953adf1d1472331363fc0ee8c9fe06b5e5e4719f1297cd9516922f30,0.02612978033721447,npu:4
