encoder,target,method,replicate,shortlist_size,candidate_count,removed_fraction,best_candidate_recall,best_candidate_confidence_set_recall,top3_candidate_recall,best_candidate_family_recall,top3_candidate_family_recall,oracle_source,oracle_sources,oracle_source_count,oracle_confidence_sources,oracle_confidence_source_count,oracle_source_family,oracle_source_families,selected_source,selected_source_family,shortlist,shortlist_families,candidate_family_count,selected_family_count,removed_family_fraction,oracle_validation_accuracy,selected_validation_accuracy,validation_regret,normalized_validation_regret,adapter_seeds,primary_tie_tolerance,oracle_validation_margin_to_second,stage2_evaluations,exhaustive_stage2_evaluations,best_candidate_recall_tol_0,best_candidate_recall_tol_0p001,best_candidate_recall_tol_0p002,best_candidate_recall_tol_0p005
dinov2_b14,eurosat,random,80,10,21,0.5238095238095238,0,1,0.3333333333333333,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,cifar100|organamnist|pathmnist|tiny_imagenet,4,tiny_imagenet,tiny_imagenet,pathmnist,pathmnist,bloodmnist|breastmnist|dermamnist|mnist|organsmnist|pathmnist|rendered_sst2|retinamnist|tissuemnist|usps,bloodmnist|breastmnist|dermamnist|handwritten_digits|organmnist_views|pathmnist|rendered_sst2|retinamnist|tissuemnist,17,9,0.47058823529411764,0.9105466845361392,0.9100800132719675,0.0004666712641716586,0.03604565123801288,5,1e-12,0.0004666712641716586,10,21,0,1,1,1
dinov2_b14,eurosat,random,81,10,21,0.5238095238095238,0,1,0.3333333333333333,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,cifar100|organamnist|pathmnist|tiny_imagenet,4,tiny_imagenet,tiny_imagenet,pathmnist,pathmnist,bloodmnist|breastmnist|cifar10|fashion_mnist|octmnist|organamnist|organcmnist|pathmnist|stl10|tissuemnist,bloodmnist|breastmnist|cifar10|fashion_mnist|octmnist|organmnist_views|pathmnist|stl10|tissuemnist,17,9,0.47058823529411764,0.9105466845361392,0.9100800132719675,0.0004666712641716586,0.03604565123801288,5,1e-12,0.0004666712641716586,10,21,0,1,1,1
dinov2_b14,eurosat,random,82,10,21,0.5238095238095238,1,1,0.6666666666666666,1,0.6666666666666666,tiny_imagenet,tiny_imagenet,1,cifar100|organamnist|pathmnist|tiny_imagenet,4,tiny_imagenet,tiny_imagenet,tiny_imagenet,tiny_imagenet,cifar100|organamnist|organcmnist|organsmnist|rendered_sst2|stl10|svhn|tiny_imagenet|tissuemnist|usps,cifar100_shared_images|handwritten_digits|organmnist_views|rendered_sst2|stl10|svhn|tiny_imagenet|tissuemnist,17,8,0.5294117647058824,0.9105466845361392,0.9105466845361392,0.0,0.0,5,1e-12,0.0004666712641716586,10,21,1,1,1,1
dinov2_b14,eurosat,random,83,10,21,0.5238095238095238,0,1,0.6666666666666666,0,0.6666666666666666,tiny_imagenet,tiny_imagenet,1,cifar100|organamnist|pathmnist|tiny_imagenet,4,tiny_imagenet,tiny_imagenet,pathmnist,pathmnist,bloodmnist|cifar100|dermamnist|mnist|octmnist|pathmnist|pneumoniamnist|rendered_sst2|retinamnist|tissuemnist,bloodmnist|cifar100_shared_images|dermamnist|handwritten_digits|octmnist|pathmnist|pneumoniamnist|rendered_sst2|retinamnist|tissuemnist,17,10,0.4117647058823529,0.9105466845361392,0.9100800132719675,0.0004666712641716586,0.03604565123801288,5,1e-12,0.0004666712641716586,10,21,0,1,1,1
dinov2_b14,eurosat,random,84,10,21,0.5238095238095238,0,1,0.3333333333333333,0,0.6666666666666666,tiny_imagenet,tiny_imagenet,1,cifar100|organamnist|pathmnist|tiny_imagenet,4,tiny_imagenet,tiny_imagenet,pathmnist,pathmnist,bloodmnist|breastmnist|cifar100_coarse|dermamnist|octmnist|organsmnist|pathmnist|rendered_sst2|svhn|usps,bloodmnist|breastmnist|cifar100_shared_images|dermamnist|handwritten_digits|octmnist|organmnist_views|pathmnist|rendered_sst2|svhn,17,10,0.4117647058823529,0.9105466845361392,0.9100800132719675,0.0004666712641716586,0.03604565123801288,5,1e-12,0.0004666712641716586,10,21,0,1,1,1
dinov2_b14,eurosat,random,85,10,21,0.5238095238095238,1,1,0.3333333333333333,1,0.6666666666666666,tiny_imagenet,tiny_imagenet,1,cifar100|organamnist|pathmnist|tiny_imagenet,4,tiny_imagenet,tiny_imagenet,tiny_imagenet,tiny_imagenet,cifar10|cifar100_coarse|mnist|organamnist|organcmnist|pneumoniamnist|stl10|svhn|tiny_imagenet|tissuemnist,cifar10|cifar100_shared_images|handwritten_digits|organmnist_views|pneumoniamnist|stl10|svhn|tiny_imagenet|tissuemnist,17,9,0.47058823529411764,0.9105466845361392,0.9105466845361392,0.0,0.0,5,1e-12,0.0004666712641716586,10,21,1,1,1,1
dinov2_b14,eurosat,random,86,10,21,0.5238095238095238,0,1,0.3333333333333333,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,cifar100|organamnist|pathmnist|tiny_imagenet,4,tiny_imagenet,tiny_imagenet,pathmnist,pathmnist,fashion_mnist|mnist|organamnist|organcmnist|organsmnist|pathmnist|rendered_sst2|retinamnist|tissuemnist|usps,fashion_mnist|handwritten_digits|organmnist_views|pathmnist|rendered_sst2|retinamnist|tissuemnist,17,7,0.5882352941176471,0.9105466845361392,0.9100800132719675,0.0004666712641716586,0.03604565123801288,5,1e-12,0.0004666712641716586,10,21,0,1,1,1
dinov2_b14,eurosat,random,87,10,21,0.5238095238095238,0,1,0.3333333333333333,0,0.3333333333333333,tiny_imagenet,tiny_imagenet,1,cifar100|organamnist|pathmnist|tiny_imagenet,4,tiny_imagenet,tiny_imagenet,pathmnist,pathmnist,bloodmnist|breastmnist|cifar10|fashion_mnist|octmnist|organcmnist|organsmnist|pathmnist|stl10|svhn,bloodmnist|breastmnist|cifar10|fashion_mnist|octmnist|organmnist_views|pathmnist|stl10|svhn,17,9,0.47058823529411764,0.9105466845361392,0.9100800132719675,0.0004666712641716586,0.03604565123801288,5,1e-12,0.0004666712641716586,10,21,0,1,1,1
dinov2_b14,eurosat,random,88,10,21,0.5238095238095238,1,1,0.6666666666666666,1,0.6666666666666666,tiny_imagenet,tiny_imagenet,1,cifar100|organamnist|pathmnist|tiny_imagenet,4,tiny_imagenet,tiny_imagenet,tiny_imagenet,tiny_imagenet,cifar100|cifar100_coarse|dermamnist|fashion_mnist|mnist|octmnist|svhn|tiny_imagenet|tissuemnist|usps,cifar100_shared_images|dermamnist|fashion_mnist|handwritten_digits|octmnist|svhn|tiny_imagenet|tissuemnist,17,8,0.5294117647058824,0.9105466845361392,0.9105466845361392,0.0,0.0,5,1e-12,0.0004666712641716586,10,21,1,1,1,1
dinov2_b14,eurosat,random,89,10,21,0.5238095238095238,1,1,0.6666666666666666,1,0.6666666666666666,tiny_imagenet,tiny_imagenet,1,cifar100|organamnist|pathmnist|tiny_imagenet,4,tiny_imagenet,tiny_imagenet,tiny_imagenet,tiny_imagenet,breastmnist|cifar10|dermamnist|organamnist|organcmnist|organsmnist|pathmnist|pneumoniamnist|svhn|tiny_imagenet,breastmnist|cifar10|dermamnist|organmnist_views|pathmnist|pneumoniamnist|svhn|tiny_imagenet,17,8,0.5294117647058824,0.9105466845361392,0.9105466845361392,0.0,0.0,5,1e-12,0.0004666712641716586,10,21,1,1,1,1
dinov2_b14,eurosat,random,90,10,21,0.5238095238095238,1,1,0.3333333333333333,1,0.6666666666666666,tiny_imagenet,tiny_imagenet,1,cifar100|organamnist|pathmnist|tiny_imagenet,4,tiny_imagenet,tiny_imagenet,tiny_imagenet,tiny_imagenet,bloodmnist|cifar10|cifar100_coarse|dermamnist|mnist|octmnist|rendered_sst2|retinamnist|svhn|tiny_imagenet,bloodmnist|cifar10|cifar100_shared_images|dermamnist|handwritten_digits|octmnist|rendered_sst2|retinamnist|svhn|tiny_imagenet,17,10,0.4117647058823529,0.9105466845361392,0.9105466845361392,0.0,0.0,5,1e-12,0.0004666712641716586,10,21,1,1,1,1
