encoder,method,shortlist_size,rows,targets,best_candidate_recall_mean,top3_candidate_recall_mean,best_candidate_family_recall_mean,top3_candidate_family_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_mean,removed_fraction,selected_family_count_mean,removed_family_fraction_mean,passes_90pct_recall_at_50pct_removal
vit_b16,dpp_subspace,3,7,7,0.7142857142857143,0.42857142857142855,1.0,0.6666666666666666,7.424655868896021e-05,0.0023235823350506377,-0.0013482110840933553,0.85,3.0,0.8125,False
vit_b16,dpp_subspace,5,7,7,0.7142857142857143,0.4761904761904762,1.0,0.7619047619047619,7.424655868896021e-05,0.0023235823350506377,-0.0013482110840933553,0.75,5.0,0.6875,False
vit_b16,dpp_subspace,10,7,7,1.0,0.8571428571428571,1.0,0.9047619047619048,0.0,0.0,0.0,0.5,9.0,0.4375,True
vit_b16,facility_subspace,3,7,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.0034951752580751894,0.12867205191491404,0.0027491654668535697,0.85,3.0,0.8125,False
vit_b16,facility_subspace,5,7,7,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.47619047619047616,0.001267931150606432,0.052988343281917615,0.0006388119288853426,0.75,5.0,0.6875,False
vit_b16,facility_subspace,10,7,7,0.5714285714285714,0.5238095238095238,0.5714285714285714,0.5714285714285714,0.001267931150606432,0.052988343281917615,0.0006388119288853426,0.5,10.0,0.375,False
vit_b16,kcenter_subspace,3,7,7,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.0015450619732619378,0.058315468718709164,-0.0003967898232596277,0.85,3.0,0.8125,False
vit_b16,kcenter_subspace,5,7,7,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.001296374903926962,0.04748081993999457,0.0016121387481689406,0.75,5.0,0.6875,False
vit_b16,kcenter_subspace,10,7,7,0.7142857142857143,0.5238095238095238,0.7142857142857143,0.5714285714285714,7.424655868896021e-05,0.0023235823350506377,-0.0013482110840933553,0.5,10.0,0.375,False
vit_b16,pool_vendi_subspace,3,7,7,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.0015450619732619378,0.058315468718709164,-0.0003967898232596277,0.85,3.0,0.8125,False
vit_b16,pool_vendi_subspace,5,7,7,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.4761904761904762,7.424655868896021e-05,0.0023235823350506377,-0.0013482110840933553,0.75,5.0,0.6875,False
vit_b16,pool_vendi_subspace,10,7,7,0.7142857142857143,0.5238095238095238,0.7142857142857143,0.5714285714285714,7.424655868896021e-05,0.0023235823350506377,-0.0013482110840933553,0.5,10.0,0.375,False
vit_b16,random,3,700,7,0.15714285714285714,0.14619047619047618,0.19142857142857142,0.20047619047619045,0.005670042317010234,0.21508030820415788,0.006709652824061264,0.85,2.927142857142857,0.8170535714285714,False
vit_b16,random,5,700,7,0.26285714285714284,0.24666666666666665,0.32,0.32285714285714284,0.0038947163333199987,0.1472973232960305,0.005057717587266657,0.75,4.7457142857142856,0.7033928571428572,False
vit_b16,random,10,700,7,0.48,0.49190476190476196,0.5585714285714286,0.5885714285714285,0.001950340060191642,0.07340436820927239,0.002293433495930273,0.5,8.891428571428571,0.4442857142857143,False
vit_b16,rank_only,3,7,7,0.7142857142857143,0.5238095238095237,0.7142857142857143,0.5238095238095237,0.0014708154145729774,0.055991886383658526,0.0009514212608337276,0.85,2.0,0.875,False
vit_b16,rank_only,5,7,7,1.0,0.7142857142857143,1.0,0.7142857142857143,0.0,0.0,0.0,0.75,4.0,0.75,True
vit_b16,rank_only,10,7,7,1.0,0.8571428571428571,1.0,0.8571428571428571,0.0,0.0,0.0,0.5,7.0,0.5625,True
