dataset,encoder,target_domain,budget,method,repeat,selected,selected_sample_count,selected_sample_ids_sha256,target_test_count,ridge_regularization,ridge_solver,evaluation_seconds,evaluation_cache_hit,squared_loss,brier_score,nll,accuracy,macro_f1,ece
pacs,dinov2_b14,art_painting,1,second_moment_mmd,-1,photo__block_00,433,cc262b61aeab625164e76dac829392b22585e0cc42652fb900ca0c965c21e3b2,1415,1.0,dual,0.03579141944646835,1,0.36766329251047886,0.716389446887515,1.5530046069767938,0.8551236749116607,0.8632315198414796,0.6344491488744884
pacs,dinov2_b14,art_painting,1,size,-1,sketch__block_00,1032,9cbf220bef3650f4f6aecdc464e393a7c7d5ed8cd6f12f56d4f83c74f8978dca,1415,1.0,primal,0.09494278021156788,1,0.36246964901848217,0.6994411056263172,1.503380148535134,0.934982332155477,0.937417679085401,0.7060169786967164
pacs,dinov2_b14,art_painting,1,spectrum_rank_l,-1,photo__block_02,395,3eb8ad01ac4570e6423b78af100179402d569f187fa6bd8309224db6080bc14c,1415,1.0,dual,0.031211404129862785,1,0.3793863735566757,0.7212186473743889,1.5651306270683971,0.8530035335689046,0.8602386499648348,0.6351229517393409
pacs,dinov2_b14,art_painting,1,target_a,-1,cartoon__block_00,596,b0f86f43776b9fcdda1ad2153e3a7fb233f177b4b908e0cb299f0fbc5deff6bd,1415,1.0,dual,0.052353596314787865,1,0.27357137668079096,0.6846443334468816,1.4634644801153018,0.9752650176678446,0.973936456265382,0.7391057738984735
pacs,dinov2_b14,art_painting,1,target_energy,-1,sketch__block_00,1032,9cbf220bef3650f4f6aecdc464e393a7c7d5ed8cd6f12f56d4f83c74f8978dca,1415,1.0,primal,0.09494278021156788,1,0.36246964901848217,0.6994411056263172,1.503380148535134,0.934982332155477,0.937417679085401,0.7060169786967164
pacs,dinov2_b14,art_painting,3,bayesian_d,-1,cartoon__block_02|photo__block_00|sketch__block_00,2049,5e0073461f4e4b375d1e8005ea31891b6a18f1f90b3f26de9b20ab8d0c42f063,1415,1.0,primal,0.07821657322347164,0,0.1660955368869467,0.6275187220550149,1.332786619102935,0.9851590106007068,0.9840228538614465,0.7158443623916134
pacs,dinov2_b14,art_painting,3,collapse_4s,-1,cartoon__block_00|photo__block_00|sketch__block_00,2061,ba72dca4da1343311904c35bad8a3d807e2664d9922bbf7d399f6aa444dab028,1415,1.0,primal,0.0770141277462244,0,0.1704712381956095,0.6296952604287124,1.3379339890078956,0.9837455830388693,0.9825418725790319,0.7156343140926865
pacs,dinov2_b14,art_painting,3,domain_balance,-1,cartoon__block_00|photo__block_00|sketch__block_00,2061,ba72dca4da1343311904c35bad8a3d807e2664d9922bbf7d399f6aa444dab028,1415,1.0,primal,0.0770141277462244,1,0.1704712381956095,0.6296952604287124,1.3379339890078956,0.9837455830388693,0.9825418725790319,0.7156343140926865
pacs,dinov2_b14,art_painting,3,dpp_subspace,-1,cartoon__block_00|photo__block_00|sketch__block_00,2061,ba72dca4da1343311904c35bad8a3d807e2664d9922bbf7d399f6aa444dab028,1415,1.0,primal,0.0770141277462244,1,0.1704712381956095,0.6296952604287124,1.3379339890078956,0.9837455830388693,0.9825418725790319,0.7156343140926865
pacs,dinov2_b14,art_painting,3,effective_rank,-1,cartoon__block_02|photo__block_00|sketch__block_00,2049,5e0073461f4e4b375d1e8005ea31891b6a18f1f90b3f26de9b20ab8d0c42f063,1415,1.0,primal,0.07821657322347164,1,0.1660955368869467,0.6275187220550149,1.332786619102935,0.9851590106007068,0.9840228538614465,0.7158443623916134
pacs,dinov2_b14,art_painting,3,facility_subspace,-1,cartoon__block_03|photo__block_00|sketch__block_00,2060,5bca8ac59d746db974e9423693a52702f5add90ab1fc6e457b0eedaa0fa9c16a,1415,1.0,primal,0.07646157592535019,0,0.16712759534363175,0.6305194945440379,1.3389008490206638,0.9851590106007068,0.9838436078399696,0.7177011477557862
pacs,dinov2_b14,art_painting,3,kcenter_subspace,-1,cartoon__block_03|photo__block_02|sketch__block_00,2022,62b67bb13942830956b8de75ddf7840d879b1e28492b85030281af3d97c5610a,1415,1.0,primal,0.07839356362819672,0,0.17122375505138476,0.6310689721659472,1.3405606037080169,0.9872791519434629,0.9861471083240542,0.7201312242560742
pacs,dinov2_b14,art_painting,3,random,0,cartoon__block_00|cartoon__block_01|sketch__block_02,2128,7d1a3cc1d76de45d432733e63078e646dafe30d1a6f95459a85a131e4d3e117a,1415,1.0,primal,0.08620777912437916,0,0.24123342048187285,0.6562586271407957,1.396184600492071,0.9738515901060071,0.9739613301762778,0.7210541926337054
pacs,dinov2_b14,art_painting,3,random,1,cartoon__block_03|sketch__block_01|sketch__block_02,2534,49927728bd35edd1b48e8ea2cc452dd1c862f11611d835a8efa82dbbbf1948d2,1415,1.0,primal,0.08638891950249672,0,0.2588099219445944,0.6625295429810141,1.4113132928587633,0.9618374558303887,0.9637752993783362,0.7124031852396697
pacs,dinov2_b14,art_painting,3,random,2,cartoon__block_01|cartoon__block_02|sketch__block_00,2185,814a5821601f16c7ab013d990be20d375dbb432286c2b9cf7a72767bbd754783,1415,1.0,primal,0.0844382643699646,0,0.23352947171305893,0.6546577227451081,1.3925487241025583,0.9738515901060071,0.9732570580431599,0.720299299574364
pacs,dinov2_b14,art_painting,3,random,3,cartoon__block_01|photo__block_00|photo__block_03,1429,b7b3d3f779eab9be429f24c5c791ec38108063e0f8f18e8e7a1415b08d0be81e,1415,1.0,primal,0.07790263183414936,0,0.1641238063824708,0.6349227074977577,1.3486130137334802,0.984452296819788,0.9822733140610123,0.7196981773551855
pacs,dinov2_b14,art_painting,3,random,4,cartoon__block_02|photo__block_00|photo__block_01,1432,32484c2986aa86beac89b6317299248e433f04ad98a51e43abe805c96484ad8b,1415,1.0,primal,0.07771469093859196,0,0.15922110562157876,0.6324227350029912,1.3437148087738477,0.984452296819788,0.9823285067655056,0.718197252151535
pacs,dinov2_b14,art_painting,3,random,5,cartoon__block_02|photo__block_01|photo__block_02,1394,ad08da7008a6f9c0065e06ad4d48101a5a6a122f91e4d2bc2e644b445bef19d4,1415,1.0,primal,0.07730869017541409,0,0.16225866223726812,0.6326152801590251,1.3445270785456132,0.9837455830388693,0.9817550182411126,0.7175745278431933
pacs,dinov2_b14,art_painting,3,random,6,cartoon__block_01|cartoon__block_02|sketch__block_01,2129,62777fda3932691c77049aa1b000b3bc5d71a16870301d2d9b5e73ee5b6b5a97,1415,1.0,primal,0.08325916901230812,0,0.23226442282406343,0.651540376331395,1.3854318271304038,0.9717314487632509,0.971757644883877,0.716290560801387
pacs,dinov2_b14,art_painting,3,random,7,photo__block_03|sketch__block_00|sketch__block_01,2435,844af479c6ef1527798078a449a8d80c8eb5ceffd9e1f06c18406d2bbb096cae,1415,1.0,primal,0.08714381419122219,0,0.2118287348707669,0.6421684461028658,1.3687115992449377,0.9703180212014134,0.9711266307626867,0.7088967494533942
pacs,dinov2_b14,art_painting,3,random,8,photo__block_00|sketch__block_00|sketch__block_03,2423,8a3fb2e4d0c4d0651b8584e1cbec0b58f6f08c4a97a6660f1637510ccaa900ca,1415,1.0,primal,0.0825217254459858,0,0.20797428136800955,0.6408149331561678,1.3644198220588493,0.9710247349823321,0.9712638275428404,0.7089369342475869
pacs,dinov2_b14,art_painting,3,random,9,cartoon__block_02|photo__block_03|sketch__block_02,1974,b8c829039c05360e4cd74e6d0ae9b8335640f5f820fdd48baccb05204bc64e37,1415,1.0,primal,0.08479154296219349,0,0.1773783086569,0.6287605600383642,1.3363489072209003,0.9837455830388693,0.982882734451241,0.7149191962655912
pacs,dinov2_b14,art_painting,3,random,10,photo__block_00|photo__block_02|sketch__block_02,1791,826a658e2e71f742fe16bdb837968ae41b940492da0953db833dff4d72ac96bd,1415,1.0,primal,0.07723568007349968,0,0.20387388178841773,0.6419227813075802,1.3691182108911275,0.9731448763250884,0.9738967629416303,0.7116586645907974
pacs,dinov2_b14,art_painting,3,random,11,cartoon__block_00|photo__block_01|sketch__block_00,2043,bc23d826e5a1213461a5f3968e21967fda8692bcb44b7ea5555e7026380254ca,1415,1.0,primal,0.08855828642845154,0,0.17008049231450137,0.6291773346441479,1.337004680627894,0.9830388692579505,0.9823952532885889,0.7147035697821666
pacs,dinov2_b14,art_painting,3,random,12,cartoon__block_03|photo__block_02|sketch__block_01,1966,d05409f6eb291c6443d00903dd50fa722cadd0eb523f4b44666ee65cec6da9fa,1415,1.0,primal,0.07990759797394276,0,0.1703504766406355,0.6264109822014804,1.3303998779862996,0.9830388692579505,0.9824843919155856,0.7130652778476602
pacs,dinov2_b14,art_painting,3,random,13,cartoon__block_01|photo__block_03|sketch__block_01,1972,43395c6c0d80e7dbca24500ad5674a8832ca6a5cc446db4bd0959e0cd5f210ce,1415,1.0,primal,0.07497841119766235,0,0.17251440721135455,0.6253923572501509,1.328570631078525,0.9823321554770318,0.9816329723859197,0.7116750695776828
pacs,dinov2_b14,art_painting,3,random,14,photo__block_00|photo__block_01|photo__block_03,1275,54e6bd75bfed80fc8f38fb477d0edaeba32ce568e609396e3964e17ec490b6fb,1415,1.0,primal,0.058139555156230927,0,0.3188069026481514,0.6947337345316866,1.5010044999100982,0.8473498233215547,0.8549341220642381,0.6135044960821757
pacs,dinov2_b14,art_painting,3,random,15,cartoon__block_02|cartoon__block_03|sketch__block_02,2142,b5227b9a2db3e212364f302a1f7244a97437bae59691ba21fdbc543cd015cc8a,1415,1.0,primal,0.0844242312014103,0,0.23950842622173418,0.6585208531559835,1.4016355636104554,0.976678445229682,0.9760064980645133,0.7252854867234371
pacs,dinov2_b14,art_painting,3,random,16,cartoon__block_00|photo__block_02|sketch__block_00,2023,7385d3f886e48d8033eee218071a80ffca62fc3df7c2f210dd09596d75a8273a,1415,1.0,primal,0.07778150215744972,0,0.18011003093849765,0.6320340684073088,1.3437896662983486,0.9795053003533569,0.9787161755420378,0.7126622548332727
pacs,dinov2_b14,art_painting,3,random,17,cartoon__block_01|photo__block_01|photo__block_03,1411,97140b97174f0d6e1c1bd64cca0ba9f309443e715d36906036f619dac70f9b2d,1415,1.0,primal,0.05911153927445412,0,0.16080356148657357,0.6332017459711268,1.3448397671864747,0.9865724381625441,0.9848535123906241,0.7208761572281003
pacs,dinov2_b14,art_painting,3,random,18,photo__block_01|sketch__block_01|sketch__block_02,2354,fa468ea729b41ba1c7d16778b3733a0269dab6968a8d4f6b15987a40c40b20a3,1415,1.0,primal,0.0889327097684145,0,0.2007686688492282,0.6376871472119985,1.3580197640588945,0.9681978798586572,0.9709068916257767,0.7043768563945151
pacs,dinov2_b14,art_painting,3,random,19,cartoon__block_01|photo__block_00|sketch__block_03,1960,e2b712072ea282f36624bac4675f8bc9d0190b836a7124758bbf2d470ee5ceff,1415,1.0,primal,0.08163145370781422,0,0.17186945013044136,0.6238004171168606,1.324366703654068,0.9823321554770318,0.9813053260283064,0.710658578981599
pacs,dinov2_b14,art_painting,3,second_moment_mmd,-1,cartoon__block_00|photo__block_00|photo__block_01,1444,9140a3a53fb366f15851d3fc3bd65dda6c3f4bda0cafbfaee7ac779c73ed8be9,1415,1.0,primal,0.0720952209085226,0,0.16370539363702888,0.6366691040969725,1.3532632031796579,0.984452296819788,0.9830245857651635,0.7207143082028055
pacs,dinov2_b14,art_painting,3,size,-1,sketch__block_00|sketch__block_01|sketch__block_02,2971,8b5fe2f1198f9eddccbe38598ca2cb8cfa236cf20ed08fb19aca04ec3c79964b,1415,1.0,primal,0.1030595675110817,0,0.3499321594648447,0.6890671001341672,1.476743709976829,0.9265017667844523,0.9320219337377039,0.6912416874816116
pacs,dinov2_b14,art_painting,3,spectrum_rank_l,-1,cartoon__block_02|photo__block_02|sketch__block_02,1942,cfb1e2009ba32272c53347e8d8141dcb7c3303de30b88336e198d494c100e36f,1415,1.0,primal,0.07631476409733295,0,0.17556659607154296,0.6277998458049732,1.3339847670240457,0.9837455830388693,0.9831489620401925,0.7144554687028898
pacs,dinov2_b14,art_painting,3,target_a,-1,cartoon__block_00|photo__block_03|sketch__block_00,2055,08a04aae40f8d1dd0f88eac37873df436be1102fac0e0ac430b78ec688e0465b,1415,1.0,primal,0.08272849768400192,0,0.18009599925742362,0.6326458181351813,1.34519128343055,0.9802120141342756,0.9792754209795963,0.7136621761599125
pacs,dinov2_b14,art_painting,3,target_energy,-1,sketch__block_00|sketch__block_01|sketch__block_03,2966,252863eef63f5af94cb6b744bc907ea7b6e1c64282f7d64c1793f92977f369ed,1415,1.0,primal,0.09664615616202354,0,0.35185289616198845,0.6854525592292413,1.4683448887941364,0.9187279151943463,0.9264598757999719,0.6808724847717602
pacs,dinov2_b14,art_painting,5,bayesian_d,-1,cartoon__block_02|photo__block_00|photo__block_03|sketch__block_00|sketch__block_01,3452,2b01bccd52b682e47fcc7f1bbfb86a9361b81a66efccf5048cfa1a573f721d71,1415,1.0,primal,0.09778232127428055,0,0.15965884422916277,0.6194212148029818,1.31500340582861,0.9837455830388693,0.9821687853698469,0.7095549501125015
pacs,dinov2_b14,art_painting,5,collapse_4s,-1,cartoon__block_00|cartoon__block_02|photo__block_00|sketch__block_00|sketch__block_01,3621,45119f0d56654f8115c71475d7d653f172958aadb87e5845db9da79e39361599,1415,1.0,primal,0.0996770728379488,0,0.16455795700465872,0.6226853911175082,1.3214673146528075,0.9830388692579505,0.9813049065305064,0.7108186411307882
pacs,dinov2_b14,art_painting,5,domain_balance,-1,cartoon__block_00|cartoon__block_03|photo__block_00|sketch__block_00|sketch__block_01,3632,8dd916ac79a557dd23458d875230c158e19059b8a1431a4766df297eac0e5211,1415,1.0,primal,0.09706285409629345,0,0.16565902056336176,0.6244846833883765,1.3251121914421702,0.9809187279151943,0.9803491014297452,0.7098032393628502
pacs,dinov2_b14,art_painting,5,dpp_subspace,-1,cartoon__block_00|cartoon__block_02|cartoon__block_03|photo__block_00|sketch__block_00,3240,08430e6e9c8fdd812e3d50f2d211e3abd889f1076e1685386988d4d7aa345c8f,1415,1.0,primal,0.09268911182880402,0,0.15979485951931047,0.6256400686098124,1.3273900259301883,0.9865724381625441,0.9846178079977506,0.7162358483666533
pacs,dinov2_b14,art_painting,5,effective_rank,-1,cartoon__block_02|photo__block_00|photo__block_01|photo__block_03|sketch__block_00,2891,37b6712d4941f93015c565d74d4e662f8bb4f4980e514113aae662d090fcf50e,1415,1.0,primal,0.09249516949057579,0,0.1511781095948372,0.6191568023303831,1.3145546378881645,0.9858657243816255,0.9843019272859923,0.7116379202050135
pacs,dinov2_b14,art_painting,5,facility_subspace,-1,cartoon__block_03|photo__block_00|photo__block_01|photo__block_02|sketch__block_00,2870,77e4f934a8f92f1f3819d76134e7ac06ed69b4b78d8c3ff2e5f7a903799e46a5,1415,1.0,primal,0.09100833348929882,0,0.1494203770830136,0.6207337937153826,1.3177425844477506,0.9901060070671378,0.9892542211412251,0.7169323382649588
pacs,dinov2_b14,art_painting,5,kcenter_subspace,-1,cartoon__block_03|photo__block_01|photo__block_02|photo__block_03|sketch__block_00,2864,907e31ef67b0abe4f5ed997177ff6f2748e7cb5718d84d9a96567a376436daa3,1415,1.0,primal,0.09063844382762909,0,0.1510339389923082,0.6209853272663745,1.3183952772545908,0.9879858657243816,0.986548588169884,0.7148954598795003
