excluded_encoder,method,shortlist_size,rows,encoders,encoder_target_pairs,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_vs_exhaustive_validation_selection_mean,removed_fraction_mean,best_candidate_family_recall_mean,top3_candidate_family_recall_mean,selected_family_count_mean,removed_family_fraction_mean,passing_encoders,passes_overall
clip_b32,pool_vendi_subspace,5,21,3,21,0.7619047619047619,0.4126984126984127,0.00016626684780304956,0.014282652824064606,-8.829264413742633e-05,0.7619047619047619,0.7619047619047619,0.43650793650793646,5.0,0.7058823529411764,0,False
clip_b32,rank_only,5,21,3,21,0.8095238095238095,0.6825396825396824,0.0009360771397449783,0.036758001203581116,-0.001215828032720663,0.7619047619047619,0.8095238095238095,0.6825396825396824,4.0,0.7647058823529411,1,False
clip_b32,dpp_subspace,10,21,3,21,0.8095238095238095,0.7619047619047619,0.0008626095866690767,0.03387580771631733,-0.0009470894223167836,0.5238095238095238,0.8095238095238095,0.8015873015873015,8.333333333333334,0.5098039215686274,1,False
clip_b32,facility_subspace,10,21,3,21,0.2857142857142857,0.5238095238095238,0.0026865886465273054,0.08534305149857808,0.002650082679021924,0.5238095238095238,0.3333333333333333,0.5793650793650793,10.0,0.4117647058823529,0,False
clip_b32,full_merged_rank,10,21,3,21,0.8095238095238095,0.7936507936507937,0.0007518642854661259,0.029619463782342974,-0.000248566127958755,0.5238095238095238,0.8095238095238095,0.8015873015873015,8.0,0.5294117647058824,1,False
clip_b32,kcenter_subspace,10,21,3,21,0.7619047619047619,0.5396825396825397,0.00012350176638336886,0.009916663260292375,0.0009244935853140668,0.5238095238095238,0.8095238095238095,0.5714285714285714,9.666666666666666,0.4313725490196078,0,False
clip_b32,pool_vendi_subspace,10,21,3,21,0.7619047619047619,0.5396825396825397,0.00012350176638336886,0.009916663260292375,0.0009244935853140668,0.5238095238095238,0.8095238095238095,0.5714285714285714,9.666666666666666,0.4313725490196078,0,False
clip_b32,rank_only,10,21,3,21,0.8095238095238095,0.7619047619047619,0.00085625140960405,0.03283824050741041,-0.0006205899374825645,0.5238095238095238,0.8095238095238095,0.7698412698412699,7.0,0.5882352941176471,1,False
dinov2_b14,dpp_subspace,3,21,3,21,0.7142857142857143,0.44444444444444436,0.0014453579608570753,0.04677449498511677,-0.0016795992851257244,0.8571428571428571,0.8095238095238095,0.611111111111111,3.0,0.8235294117647058,0,False
dinov2_b14,facility_subspace,3,21,3,21,0.14285714285714285,0.25396825396825395,0.0048456353740440146,0.164209164475128,0.002098465533483595,0.8571428571428571,0.14285714285714285,0.31746031746031744,3.0,0.8235294117647058,0,False
dinov2_b14,full_merged_rank,3,21,3,21,0.7142857142857143,0.44444444444444436,0.0014453579608570753,0.04677449498511677,-0.0016795992851257244,0.8571428571428571,0.8095238095238095,0.611111111111111,3.0,0.8235294117647058,0,False
dinov2_b14,kcenter_subspace,3,21,3,21,0.42857142857142855,0.30158730158730157,0.002596640580613517,0.08872875771331049,0.0028489970025562133,0.8571428571428571,0.42857142857142855,0.3253968253968254,3.0,0.8235294117647058,0,False
dinov2_b14,pool_vendi_subspace,3,21,3,21,0.42857142857142855,0.30158730158730157,0.002596640580613517,0.08872875771331049,0.0028489970025562133,0.8571428571428571,0.42857142857142855,0.3253968253968254,3.0,0.8235294117647058,0,False
dinov2_b14,rank_only,3,21,3,21,0.7142857142857143,0.5396825396825397,0.0020244790425941314,0.06519307621092643,-0.00024341231300717414,0.8571428571428571,0.7142857142857143,0.5476190476190477,2.3333333333333335,0.8627450980392156,0,False
dinov2_b14,dpp_subspace,5,21,3,21,0.7619047619047619,0.492063492063492,0.0010247385915023747,0.03151245788959335,-0.0007867421422685848,0.7619047619047619,0.9047619047619048,0.746031746031746,5.0,0.7058823529411764,0,False
