encoder,target_domain,method,shortlist_size,shortlist_reduction,true_top_q_recall,selected_normalized_regret,best_shortlist_normalized_regret,screen_spearman_vs_test_brier
resnet50,clipart,domain_balance,100,0.7802197802197802,0.1,0.00011896741217270043,0.00011896741217270043,-0.09316237900749841
resnet50,clipart,domain_balance,227,0.5010989010989011,0.2,0.0001092247804679851,0.0001092247804679851,-0.09316237900749841
resnet50,clipart,dpp_subspace,10,0.978021978021978,0.0,0.0005075882204601237,0.0005075882204601237,0.06654479302288252
resnet50,clipart,dpp_subspace,25,0.945054945054945,0.0,0.00028856404106927835,0.00028856404106927835,0.06654479302288252
resnet50,clipart,dpp_subspace,50,0.8901098901098901,0.0,0.00028856404106927835,0.00028856404106927835,0.06654479302288252
resnet50,clipart,dpp_subspace,100,0.7802197802197802,0.1,0.0,0.0,0.06654479302288252
resnet50,clipart,dpp_subspace,227,0.5010989010989011,0.2,0.0,0.0,0.06654479302288252
resnet50,clipart,merged_effective_rank,10,0.978021978021978,0.1,0.00016287373107335125,0.00016287373107335125,0.5225684934124535
resnet50,clipart,merged_effective_rank,25,0.945054945054945,0.1,0.00016287373107335125,0.00016287373107335125,0.5225684934124535
resnet50,clipart,merged_effective_rank,50,0.8901098901098901,0.3,0.0,0.0,0.5225684934124535
resnet50,clipart,merged_effective_rank,100,0.7802197802197802,0.5,0.0,0.0,0.5225684934124535
resnet50,clipart,merged_effective_rank,227,0.5010989010989011,0.9,2.4873852278509225e-05,0.0,0.5225684934124535
resnet50,clipart,random,10,0.9780219780219779,0.015000000000000003,0.0002667756194614365,0.00026249578494629363,-0.007721086008820764
resnet50,clipart,random,25,0.945054945054945,0.045,0.00018212341427647748,0.00018086772966164082,-0.007721086008820764
resnet50,clipart,random,50,0.8901098901098902,0.08000000000000002,0.00013586136631573432,0.00013415509436310184,-0.007721086008820764
resnet50,clipart,random,100,0.7802197802197803,0.18500000000000003,7.533894888704213e-05,7.41706984532557e-05,-0.007721086008820764
resnet50,clipart,random,227,0.5010989010989011,0.425,2.7924509765776817e-05,1.882314389967581e-05,-0.007721086008820764
resnet50,clipart,second_moment_mmd,10,0.978021978021978,0.1,0.00011896741217270043,0.00011896741217270043,0.5257258276154636
resnet50,clipart,second_moment_mmd,25,0.945054945054945,0.2,0.00013268302993972212,0.00011896741217270043,0.5257258276154636
resnet50,clipart,second_moment_mmd,50,0.8901098901098901,0.5,1.4796724848516145e-05,1.4796724848516145e-05,0.5257258276154636
resnet50,clipart,second_moment_mmd,100,0.7802197802197802,0.8,2.4873852278509225e-05,0.0,0.5257258276154636
resnet50,clipart,second_moment_mmd,227,0.5010989010989011,0.9,2.4873852278509225e-05,0.0,0.5257258276154636
resnet50,clipart,target_a,10,0.978021978021978,0.0,0.00019688292136819854,0.00019688292136819854,0.6065627046266973
resnet50,clipart,target_a,25,0.945054945054945,0.4,0.0,0.0,0.6065627046266973
resnet50,clipart,target_a,50,0.8901098901098901,0.5,0.0,0.0,0.6065627046266973
resnet50,clipart,target_a,100,0.7802197802197802,0.6,0.0,0.0,0.6065627046266973
resnet50,clipart,target_a,227,0.5010989010989011,0.9,2.4873852278509225e-05,0.0,0.6065627046266973
resnet50,clipart,target_energy,10,0.978021978021978,0.0,0.0003842926505457925,0.0003842926505457925,-0.2031666339688598
