encoder,target,method,replicate,shortlist_size,candidate_count,removed_fraction,best_candidate_recall,top3_candidate_recall,oracle_source,oracle_sources,oracle_source_count,selected_source,shortlist,oracle_validation_accuracy,selected_validation_accuracy,validation_regret,normalized_validation_regret,oracle_selected_test_accuracy,selected_test_accuracy,test_regret_vs_exhaustive_validation_selection,adapter_seeds,stage2_evaluations,exhaustive_stage2_evaluations
resnet50,beans,rank_only,-1,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,cifar100,tiny_imagenet|cifar100_coarse|cifar100,0.8800773797459482,0.8531914951722903,0.026885884573657926,0.7315791569258295,0.86875,0.884375,-0.015625,5,3,21
resnet50,beans,facility_subspace,-1,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,cifar100,organcmnist|cifar100|svhn,0.8800773797459482,0.8531914951722903,0.026885884573657926,0.7315791569258295,0.86875,0.884375,-0.015625,5,3,21
resnet50,beans,kcenter_subspace,-1,3,21,0.8571428571428572,1,0.3333333333333333,rendered_sst2,rendered_sst2,1,rendered_sst2,tiny_imagenet|rendered_sst2|usps,0.8800773797459482,0.8800773797459482,0.0,0.0,0.86875,0.86875,0.0,5,3,21
resnet50,beans,dpp_subspace,-1,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,stl10,tiny_imagenet|stl10|cifar100_coarse,0.8800773797459482,0.8537717720410811,0.026305607704867118,0.7157895160348815,0.86875,0.8984375,-0.029687499999999978,5,3,21
resnet50,beans,pool_vendi_subspace,-1,3,21,0.8571428571428572,1,0.3333333333333333,rendered_sst2,rendered_sst2,1,rendered_sst2,tiny_imagenet|rendered_sst2|usps,0.8800773797459482,0.8800773797459482,0.0,0.0,0.86875,0.86875,0.0,5,3,21
resnet50,beans,full_merged_rank,-1,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,stl10,tiny_imagenet|stl10|cifar100_coarse,0.8800773797459482,0.8537717720410811,0.026305607704867118,0.7157895160348815,0.86875,0.8984375,-0.029687499999999978,5,3,21
resnet50,beans,random,0,3,21,0.8571428571428572,0,0.3333333333333333,rendered_sst2,rendered_sst2,1,breastmnist,breastmnist|cifar100|dermamnist,0.8800773797459482,0.8624758326223325,0.017601547123615724,0.47894741830073617,0.86875,0.875,-0.006249999999999978,5,3,21
resnet50,beans,random,1,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,mnist,mnist|pathmnist|svhn,0.8800773797459482,0.8531915138837677,0.026885865862180558,0.7315786477766216,0.86875,0.859375,0.009375000000000022,5,3,21
resnet50,beans,random,2,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,stl10,cifar100_coarse|pathmnist|stl10,0.8800773797459482,0.8537717720410811,0.026305607704867118,0.7157895160348815,0.86875,0.8984375,-0.029687499999999978,5,3,21
resnet50,beans,random,3,3,21,0.8571428571428572,0,0.3333333333333333,rendered_sst2,rendered_sst2,1,breastmnist,breastmnist|cifar10|tissuemnist,0.8800773797459482,0.8624758326223325,0.017601547123615724,0.47894741830073617,0.86875,0.875,-0.006249999999999978,5,3,21
resnet50,beans,random,4,3,21,0.8571428571428572,0,0.3333333333333333,rendered_sst2,rendered_sst2,1,breastmnist,bloodmnist|breastmnist|organcmnist,0.8800773797459482,0.8624758326223325,0.017601547123615724,0.47894741830073617,0.86875,0.875,-0.006249999999999978,5,3,21
resnet50,beans,random,5,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,cifar10,bloodmnist|cifar10|octmnist,0.8800773797459482,0.859381066957341,0.020696312788607285,0.5631576309078304,0.86875,0.8859375,-0.017187500000000022,5,3,21
resnet50,beans,random,6,3,21,0.8571428571428572,0,0.3333333333333333,rendered_sst2,rendered_sst2,1,fashion_mnist,fashion_mnist|stl10|usps,0.8800773797459482,0.8603481775902686,0.019729202155679637,0.5368420384432098,0.86875,0.8828125,-0.014062499999999978,5,3,21
resnet50,beans,random,7,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,pneumoniamnist,bloodmnist|dermamnist|pneumoniamnist,0.8800773797459482,0.8593810653894044,0.020696314356543843,0.5631576735722146,0.86875,0.8859375,-0.017187500000000022,5,3,21
resnet50,beans,random,8,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,organamnist,mnist|organamnist|svhn,0.8800773797459482,0.8582205160097642,0.021856863736184007,0.594736836772216,0.86875,0.8640625,0.004687500000000067,5,3,21
resnet50,beans,random,9,3,21,0.8571428571428572,0,0.3333333333333333,rendered_sst2,rendered_sst2,1,breastmnist,bloodmnist|breastmnist|cifar10,0.8800773797459482,0.8624758326223325,0.017601547123615724,0.47894741830073617,0.86875,0.875,-0.006249999999999978,5,3,21
resnet50,beans,random,10,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,cifar100,bloodmnist|cifar100|tiny_imagenet,0.8800773797459482,0.8531914951722903,0.026885884573657926,0.7315791569258295,0.86875,0.884375,-0.015625,5,3,21
resnet50,beans,random,11,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,pneumoniamnist,dermamnist|organsmnist|pneumoniamnist,0.8800773797459482,0.8593810653894044,0.020696314356543843,0.5631576735722146,0.86875,0.8859375,-0.017187500000000022,5,3,21
resnet50,beans,random,12,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,pathmnist,bloodmnist|cifar100_coarse|pathmnist,0.8800773797459482,0.8520309653803274,0.02804641436562083,0.76315778713476,0.86875,0.8671875,0.0015625000000000222,5,3,21
resnet50,beans,random,13,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,cifar10,cifar10|dermamnist|organamnist,0.8800773797459482,0.859381066957341,0.020696312788607285,0.5631576309078304,0.86875,0.8859375,-0.017187500000000022,5,3,21
resnet50,beans,random,14,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,pneumoniamnist,pneumoniamnist|retinamnist|tissuemnist,0.8800773797459482,0.8593810653894044,0.020696314356543843,0.5631576735722146,0.86875,0.8859375,-0.017187500000000022,5,3,21
resnet50,beans,random,15,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,usps,dermamnist|organcmnist|usps,0.8800773797459482,0.859767901978133,0.02030947776781522,0.5526316451399037,0.86875,0.8953125,-0.026562499999999933,5,3,21
resnet50,beans,random,16,3,21,0.8571428571428572,0,0.3333333333333333,rendered_sst2,rendered_sst2,1,breastmnist,breastmnist|organsmnist|pathmnist,0.8800773797459482,0.8624758326223325,0.017601547123615724,0.47894741830073617,0.86875,0.875,-0.006249999999999978,5,3,21
resnet50,beans,random,17,3,21,0.8571428571428572,1,0.3333333333333333,rendered_sst2,rendered_sst2,1,rendered_sst2,mnist|rendered_sst2|stl10,0.8800773797459482,0.8800773797459482,0.0,0.0,0.86875,0.86875,0.0,5,3,21
resnet50,beans,random,18,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,usps,cifar100|organcmnist|usps,0.8800773797459482,0.859767901978133,0.02030947776781522,0.5526316451399037,0.86875,0.8953125,-0.026562499999999933,5,3,21
resnet50,beans,random,19,3,21,0.8571428571428572,0,0.6666666666666666,rendered_sst2,rendered_sst2,1,breastmnist,breastmnist|fashion_mnist|organsmnist,0.8800773797459482,0.8624758326223325,0.017601547123615724,0.47894741830073617,0.86875,0.875,-0.006249999999999978,5,3,21
resnet50,beans,random,20,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,cifar10,cifar10|cifar100_coarse|organcmnist,0.8800773797459482,0.859381066957341,0.020696312788607285,0.5631576309078304,0.86875,0.8859375,-0.017187500000000022,5,3,21
resnet50,beans,random,21,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,cifar100,cifar100|dermamnist|organcmnist,0.8800773797459482,0.8531914951722903,0.026885884573657926,0.7315791569258295,0.86875,0.884375,-0.015625,5,3,21
resnet50,beans,random,22,3,21,0.8571428571428572,0,0.3333333333333333,rendered_sst2,rendered_sst2,1,breastmnist,breastmnist|cifar100|stl10,0.8800773797459482,0.8624758326223325,0.017601547123615724,0.47894741830073617,0.86875,0.875,-0.006249999999999978,5,3,21
resnet50,beans,random,23,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,octmnist,octmnist|retinamnist|svhn,0.8800773797459482,0.8578336628539418,0.022243716892006438,0.6052633160039226,0.86875,0.878125,-0.009375000000000022,5,3,21
resnet50,beans,random,24,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,cifar10,cifar10|cifar100_coarse|organcmnist,0.8800773797459482,0.859381066957341,0.020696312788607285,0.5631576309078304,0.86875,0.8859375,-0.017187500000000022,5,3,21
resnet50,beans,random,25,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,octmnist,cifar100|octmnist|pathmnist,0.8800773797459482,0.8578336628539418,0.022243716892006438,0.6052633160039226,0.86875,0.878125,-0.009375000000000022,5,3,21
resnet50,beans,random,26,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,pneumoniamnist,bloodmnist|cifar100|pneumoniamnist,0.8800773797459482,0.8593810653894044,0.020696314356543843,0.5631576735722146,0.86875,0.8859375,-0.017187500000000022,5,3,21
resnet50,beans,random,27,3,21,0.8571428571428572,0,0.0,rendered_sst2,rendered_sst2,1,organcmnist,organcmnist|tiny_imagenet|tissuemnist,0.8800773797459482,0.8520309592815156,0.02804642046443262,0.7631579530866585,0.86875,0.8578125,0.010937500000000044,5,3,21
resnet50,beans,random,28,3,21,0.8571428571428572,0,0.3333333333333333,rendered_sst2,rendered_sst2,1,fashion_mnist,cifar100|fashion_mnist|organcmnist,0.8800773797459482,0.8603481775902686,0.019729202155679637,0.5368420384432098,0.86875,0.8828125,-0.014062499999999978,5,3,21
