encoder,source,source_domain,adapter_seed,target,validation_accuracy,validation_accuracy_std,validation_fold_accuracies,validation_examples,target_validation_protocol,target_cv_folds,target_cv_seed,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
resnet50,mnist,digits_characters,2,dtd,0.6143617391586303,0.004682660961778638,0.6143617630|0.6103723645|0.6156915426|0.6090425849|0.6223404408,3760,stratified_5_fold,5,20260906,0.6186169981956482,500,600,256,128,0.01,1.1737044882029295,0.0513733122497797,npu:6
resnet50,mnist,digits_characters,2,eurosat,0.9001999931573867,0.008782333692769522,0.9115307927|0.9021955729|0.9069069028|0.8916750550|0.8885542154,5000,stratified_5_fold,5,20260906,0.9151852130889893,500,600,256,128,0.01,1.1737044882029295,0.04126072861254215,npu:6
resnet50,mnist,digits_characters,2,flowers102,0.6627451658248902,0.019705643822228537,0.6519608498|0.6813726425|0.6421569586|0.6911765337|0.6470588446,1020,stratified_5_fold,5,20260906,0.6740000247955322,500,600,256,128,0.01,1.1737044882029295,0.04723019525408745,npu:6
resnet50,mnist,digits_characters,2,food101,0.4104000191092491,0.013051861066762307,0.4059406221|0.4326732755|0.3940594196|0.4039604068|0.4156250358,5000,stratified_5_fold,5,20260906,0.43759995698928833,500,600,256,128,0.01,1.1737044882029295,0.04675832390785217,npu:6
resnet50,mnist,digits_characters,2,gtsrb,0.6712000169992447,0.007096950124597704,0.6597837210|0.6726368070|0.6703296900|0.6820925474|0.6714140773,5000,stratified_5_fold,5,20260906,0.5785999298095703,500,600,256,128,0.01,1.1737044882029295,0.04585941135883331,npu:6
resnet50,mnist,digits_characters,2,oxford_pets,0.9105978173892135,0.00664530233352856,0.9133964181|0.9008152485|0.9048913121|0.9183673859|0.9155312777,3680,stratified_5_fold,5,20260906,0.8926137685775757,500,600,256,128,0.01,1.1737044882029295,0.04132857732474804,npu:6
resnet50,mnist,digits_characters,3,beans,0.8491296115073752,0.013953310959174726,0.8557692766|0.8260869980|0.8405796885|0.8640776873|0.8592233062,1034,stratified_5_fold,5,20260906,0.875,500,600,256,128,0.01,1.1861559301614761,0.04009026288986206,npu:6
resnet50,mnist,digits_characters,3,dtd,0.6151595950126648,0.006271178051887172,0.6183511019|0.6117020845|0.6143617630|0.6250000000|0.6063830256,3760,stratified_5_fold,5,20260906,0.6228722929954529,500,600,256,128,0.01,1.1861559301614761,0.04032210260629654,npu:6
resnet50,mnist,digits_characters,3,eurosat,0.8945999915838242,0.008012171777672196,0.9025844336|0.9021956325|0.8938939571|0.8936810493|0.8805220127,5000,stratified_5_fold,5,20260906,0.897777795791626,500,600,256,128,0.01,1.1861559301614761,0.04223405197262764,npu:6
resnet50,mnist,digits_characters,3,flowers102,0.6725490808486938,0.022655343090428017,0.6519608498|0.6764706373|0.6764706969|0.7107843757|0.6470588446,1020,stratified_5_fold,5,20260906,0.667199969291687,500,600,256,128,0.01,1.1861559301614761,0.0462349709123373,npu:6
resnet50,mnist,digits_characters,3,food101,0.39700001817941666,0.017766425387275818,0.4069307148|0.4158415794|0.4039604068|0.3643564582|0.3937500417,5000,stratified_5_fold,5,20260906,0.4359999895095825,500,600,256,128,0.01,1.1861559301614761,0.04950902238488197,npu:6
resnet50,mnist,digits_characters,3,gtsrb,0.6701999969363213,0.006633141026863106,0.6755162477|0.6587064266|0.6713286638|0.6680080295|0.6775178313,5000,stratified_5_fold,5,20260906,0.5911999940872192,500,600,256,128,0.01,1.1861559301614761,0.044364916160702705,npu:6
resnet50,mnist,digits_characters,3,oxford_pets,0.91032609315994,0.007037707490761408,0.9106900692|0.9076087475|0.8994565010|0.9210885167|0.9128065109,3680,stratified_5_fold,5,20260906,0.8904333114624023,500,600,256,128,0.01,1.1861559301614761,0.044622087851166725,npu:6
resnet50,mnist,digits_characters,4,beans,0.8588008025743975,0.02357950033219928,0.8365385532|0.8985506892|0.8695652485|0.8543689251|0.8349515200,1034,stratified_5_fold,5,20260906,0.875,500,600,256,128,0.01,1.1808792985975742,0.03724866360425949,npu:6
resnet50,mnist,digits_characters,4,dtd,0.602393627166748,0.009699262439384569,0.6196808815|0.5904254913|0.5970745087|0.6023936272|0.6023936272,3760,stratified_5_fold,5,20260906,0.6281914710998535,500,600,256,128,0.01,1.1808792985975742,0.03966902941465378,npu:6
resnet50,mnist,digits_characters,4,eurosat,0.894400007224083,0.007214598842300075,0.9015904069|0.8942115903|0.9009009600|0.8936810493|0.8815261126,5000,stratified_5_fold,5,20260906,0.9025925993919373,500,600,256,128,0.01,1.1808792985975742,0.044281378388404846,npu:6
resnet50,mnist,digits_characters,4,flowers102,0.653921616077423,0.026777463252616644,0.6617647409|0.6911765337|0.6519608498|0.6568627954|0.6078431606,1020,stratified_5_fold,5,20260906,0.6691999435424805,500,600,256,128,0.01,1.1808792985975742,0.04381902702152729,npu:6
resnet50,mnist,digits_characters,4,food101,0.40280003237724304,0.007129707125613745,0.4019802213|0.4009901285|0.3910891414|0.4118812084|0.4083333910,5000,stratified_5_fold,5,20260906,0.4389999806880951,500,600,256,128,0.01,1.1808792985975742,0.04594307206571102,npu:6
resnet50,mnist,digits_characters,4,gtsrb,0.6746000012993812,0.01287752594440568,0.6892821789|0.6746268868|0.6633366346|0.6881287694|0.6571719646,5000,stratified_5_fold,5,20260906,0.569599986076355,500,600,256,128,0.01,1.1808792985975742,0.043143901973962784,npu:6
resnet50,mnist,digits_characters,4,oxford_pets,0.9076087106343197,0.011893096023714187,0.9269282222|0.9048913717|0.8913043737|0.9129252434|0.9019073248,3680,stratified_5_fold,5,20260906,0.8904333114624023,500,600,256,128,0.01,1.1808792985975742,0.04200669936835766,npu:6
resnet50,octmnist,medical,0,beans,0.8539652020257954,0.027635996408632617,0.8269231319|0.8454106450|0.8937197924|0.8786407709|0.8252427578,1034,stratified_5_fold,5,20260906,0.8828125,500,600,256,128,0.01,1.2232675198465586,0.035420166328549385,npu:6
resnet50,octmnist,medical,0,dtd,0.6066489577293396,0.013597694171122847,0.5970745087|0.6183511019|0.6117021441|0.6210106611|0.5851063728,3760,stratified_5_fold,5,20260906,0.603723406791687,500,600,256,128,0.01,1.2232675198465586,0.04134906828403473,npu:6
resnet50,octmnist,medical,0,eurosat,0.903199987590313,0.007612982318666083,0.8976142406|0.9151696563|0.9079079032|0.8936810493|0.9016064405,5000,stratified_5_fold,5,20260906,0.9059259295463562,500,600,256,128,0.01,1.2232675198465586,0.04146627523005009,npu:6
resnet50,octmnist,medical,0,flowers102,0.6470588922500611,0.04006435947913414,0.5931373239|0.7156863809|0.6323530078|0.6568627954|0.6372549534,1020,stratified_5_fold,5,20260906,0.6771999597549438,500,600,256,128,0.01,1.2232675198465586,0.043096281588077545,npu:6
resnet50,octmnist,medical,0,food101,0.38780002081394194,0.01375906297253504,0.3693069518|0.3990099132|0.3930693269|0.3742574453|0.4041666985,5000,stratified_5_fold,5,20260906,0.42799997329711914,500,600,256,128,0.01,1.2232675198465586,0.04599672369658947,npu:6
resnet50,octmnist,medical,0,gtsrb,0.6786000213265418,0.01026911223863819,0.6961652040|0.6786069870|0.6693306565|0.6810865402|0.6673449278,5000,stratified_5_fold,5,20260906,0.58079993724823,500,600,256,128,0.01,1.2232675198465586,0.04105454869568348,npu:6
resnet50,octmnist,medical,0,oxford_pets,0.9124999974246906,0.010563885883167713,0.9228686690|0.9076087475|0.8940217495|0.9183673859|0.9196184874,3680,stratified_5_fold,5,20260906,0.8874351978302002,500,600,256,128,0.01,1.2232675198465586,0.0416686050593853,npu:6
resnet50,octmnist,medical,1,beans,0.8597678962943632,0.008500647652420456,0.8509615660|0.8550724983|0.8743960857|0.8640776873|0.8543689251,1034,stratified_5_fold,5,20260906,0.8671875,500,600,256,128,0.01,1.2091802638024092,0.038399048149585724,npu:6
resnet50,octmnist,medical,1,dtd,0.6063830018043518,0.013508954807048607,0.6263297796|0.6023936272|0.5890957713|0.6170213223|0.5970745087,3760,stratified_5_fold,5,20260906,0.6159574389457703,500,600,256,128,0.01,1.2091802638024092,0.04285980388522148,npu:6
resnet50,octmnist,medical,1,eurosat,0.9050000051498414,0.0063317536135949004,0.9065605998|0.9071856737|0.9129129648|0.9047141075|0.8935742974,5000,stratified_5_fold,5,20260906,0.902222216129303,500,600,256,128,0.01,1.2091802638024092,0.04381835460662842,npu:6
