encoder,construction_seed,overlap,budget,method,replicate,selected,merged_reff,unique_lineages,lineage_duplicate_count,unique_datasets,selected_alias_parent_pairs,max_selected_sample_overlap,mean_selected_sample_overlap,selection_seconds_for_max_budget,metric_seconds,shared_statistics_seconds,alignment_duplicate_auroc,alignment_duplicate_auprc,collapse_differs_from_rank,collapse_minus_rank_reff,dpp_minus_rank_reff,collection_seconds
resnet50,20260910,0.0,3,rank_only,0,dtd__pool0|dtd__pool3|dtd__pool1,524.3778771302598,3,0,1,0,0.0,0.0,4.2499974370002747e-05,0.13770725764334202,5.910524558275938,0.9247457627118644,0.11278890775325409,True,31.23828836551627,31.23828836551627,35.255123840644956
resnet50,20260910,0.0,5,rank_only,0,dtd__pool0|dtd__pool3|dtd__pool1|dtd__alias|dtd__pool2,757.0404653037172,4,1,1,1,0.0,0.0,4.2499974370002747e-05,0.26734632812440395,5.910524558275938,0.9247457627118644,0.11278890775325409,True,73.60454229401228,63.52957319396876,35.2551308516413
resnet50,20260910,0.0,8,rank_only,0,dtd__pool0|dtd__pool3|dtd__pool1|dtd__alias|dtd__pool2|cifar100__pool3|cifar100__pool0|cifar100__pool2,1110.4759446866726,7,1,2,1,0.0,0.0,4.2499974370002747e-05,0.6590420044958591,5.910524558275938,0.9247457627118644,0.11278890775325409,True,-0.0042027303823033435,7.167972839739832,35.25517098233104
resnet50,20260910,0.0,10,rank_only,0,dtd__pool0|dtd__pool3|dtd__pool1|dtd__alias|dtd__pool2|cifar100__pool3|cifar100__pool0|cifar100__pool2|cifar100__alias|cifar100__pool1,1207.9932685330425,8,2,2,2,0.0,0.0,4.2499974370002747e-05,0.7588321305811405,5.910524558275938,0.9247457627118644,0.11278890775325409,True,2.9465872785294778e-05,-2.132758417711557,35.25517427176237
resnet50,20260910,0.0,3,collapse,0,dtd__pool0|cifar100__pool3|dtd__pool3,555.616165495776,3,0,2,0,0.0,0.0,20.90481316111982,0.09966941550374031,5.910524558275938,0.9247457627118644,0.11278890775325409,True,31.23828836551627,31.23828836551627,35.255176581442356
resnet50,20260910,0.0,5,collapse,0,dtd__pool0|cifar100__pool3|dtd__pool3|dtd__pool1|cifar100__pool0,830.6450075977294,5,0,2,0,0.0,0.0,20.90481316111982,0.25742679834365845,5.910524558275938,0.9247457627118644,0.11278890775325409,True,73.60454229401228,63.52957319396876,35.25517903268337
resnet50,20260910,0.0,8,collapse,0,dtd__pool0|cifar100__pool3|dtd__pool3|dtd__pool1|cifar100__pool0|dtd__alias|dtd__pool2|cifar100__alias,1110.4717419562903,6,2,2,2,0.0,0.0,20.90481316111982,0.6425441317260265,5.910524558275938,0.9247457627118644,0.11278890775325409,True,-0.0042027303823033435,7.167972839739832,35.25518076121807
resnet50,20260910,0.0,10,collapse,0,dtd__pool0|cifar100__pool3|dtd__pool3|dtd__pool1|cifar100__pool0|dtd__alias|dtd__pool2|cifar100__alias|cifar100__pool2|cifar100__pool1,1207.9932979989153,8,2,2,2,0.0,0.0,20.90481316111982,0.6711528021842241,5.910524558275938,0.9247457627118644,0.11278890775325409,True,2.9465872785294778e-05,-2.132758417711557,35.25518295168877
resnet50,20260910,0.0,3,dpp_subspace,0,dtd__pool0|cifar100__pool3|dtd__pool3,555.616165495776,3,0,2,0,0.0,0.0,0.010461576282978058,0.09195770137012005,5.910524558275938,0.9247457627118644,0.11278890775325409,True,31.23828836551627,31.23828836551627,35.25518502108753
resnet50,20260910,0.0,5,dpp_subspace,0,dtd__pool0|cifar100__pool3|dtd__pool3|cifar10__alias|eurosat__alias,820.5700384976859,5,0,4,0,0.0,0.0,0.010461576282978058,0.24721208587288857,5.910524558275938,0.9247457627118644,0.11278890775325409,True,73.60454229401228,63.52957319396876,35.25518715195358
resnet50,20260910,0.0,8,dpp_subspace,0,dtd__pool0|cifar100__pool3|dtd__pool3|cifar10__alias|eurosat__alias|dtd__pool1|dtd__pool2|cifar100__pool2,1117.6439175264125,8,0,4,0,0.0,0.0,0.010461576282978058,0.5953198727220297,5.910524558275938,0.9247457627118644,0.11278890775325409,True,-0.0042027303823033435,7.167972839739832,35.25518946163356
resnet50,20260910,0.0,10,dpp_subspace,0,dtd__pool0|cifar100__pool3|dtd__pool3|cifar10__alias|eurosat__alias|dtd__pool1|dtd__pool2|cifar100__pool2|dtd__alias|cifar100__alias,1205.860510115331,8,2,4,2,0.0,0.0,0.010461576282978058,0.6776963733136654,5.910524558275938,0.9247457627118644,0.11278890775325409,True,2.9465872785294778e-05,-2.132758417711557,35.2551917526871
resnet50,20260910,0.0,3,facility_subspace,0,cifar100__pool0|eurosat__pool0|dtd__alias,531.0014863915728,3,0,3,0,0.0,0.0,0.0016544964164495468,0.09536976180970669,5.910524558275938,0.9247457627118644,0.11278890775325409,True,31.23828836551627,31.23828836551627,35.255193462595344
resnet50,20260910,0.0,5,facility_subspace,0,cifar100__pool0|eurosat__pool0|dtd__alias|svhn__pool3|cifar10__alias,766.6312640270231,5,0,5,0,0.0,0.0,0.0016544964164495468,0.24881227128207684,5.910524558275938,0.9247457627118644,0.11278890775325409,True,73.60454229401228,63.52957319396876,35.25519516132772
resnet50,20260910,0.0,8,facility_subspace,0,cifar100__pool0|eurosat__pool0|dtd__alias|svhn__pool3|cifar10__alias|dtd__pool3|dtd__pool1|dtd__pool2,1076.2222022669391,8,0,5,0,0.0,0.0,0.0016544964164495468,0.5923032201826572,5.910524558275938,0.9247457627118644,0.11278890775325409,True,-0.0042027303823033435,7.167972839739832,35.25519691221416
resnet50,20260910,0.0,10,facility_subspace,0,cifar100__pool0|eurosat__pool0|dtd__alias|svhn__pool3|cifar10__alias|dtd__pool3|dtd__pool1|dtd__pool2|cifar100__pool3|dtd__pool0,1179.6177949591347,9,1,5,1,0.0,0.0,0.0016544964164495468,0.677973423153162,5.910524558275938,0.9247457627118644,0.11278890775325409,True,2.9465872785294778e-05,-2.132758417711557,35.255198972299695
resnet50,20260910,0.0,3,lineage_oracle,0,dtd__pool0|dtd__pool3|dtd__pool1,524.3778771302598,3,0,1,0,0.0,0.0,5.003996193408966e-05,0.09403927996754646,5.910524558275938,0.9247457627118644,0.11278890775325409,True,31.23828836551627,31.23828836551627,35.25520078279078
resnet50,20260910,0.0,5,lineage_oracle,0,dtd__pool0|dtd__pool3|dtd__pool1|dtd__pool2|cifar100__pool3,808.7582764035905,5,0,2,0,0.0,0.0,5.003996193408966e-05,0.24073268473148346,5.910524558275938,0.9247457627118644,0.11278890775325409,True,73.60454229401228,63.52957319396876,35.25520287267864
resnet50,20260910,0.0,8,lineage_oracle,0,dtd__pool0|dtd__pool3|dtd__pool1|dtd__pool2|cifar100__pool3|cifar100__pool0|cifar100__pool2|cifar100__pool1,1125.1760070365049,8,0,2,0,0.0,0.0,5.003996193408966e-05,0.6090805847197771,5.910524558275938,0.9247457627118644,0.11278890775325409,True,-0.0042027303823033435,7.167972839739832,35.25520454160869
resnet50,20260910,0.0,10,lineage_oracle,0,dtd__pool0|dtd__pool3|dtd__pool1|dtd__pool2|cifar100__pool3|cifar100__pool0|cifar100__pool2|cifar100__pool1|cifar10__pool0|cifar10__pool3,1218.574207911481,10,0,3,0,0.0,0.0,5.003996193408966e-05,0.7171950675547123,5.910524558275938,0.9247457627118644,0.11278890775325409,True,2.9465872785294778e-05,-2.132758417711557,35.25520591251552
resnet50,20260910,0.25,3,rank_only,0,dtd__pool0|dtd__pool3|dtd__pool1,524.3778771302598,3,0,1,0,0.0,0.0,3.203004598617554e-05,0.12557027116417885,5.606986751779914,0.9572881355932203,0.496185064935065,True,31.358337973073617,31.358337973073617,34.10231855139136
resnet50,20260910,0.25,5,rank_only,0,dtd__pool0|dtd__pool3|dtd__pool1|dtd__pool2|dtd__alias,729.2438262232519,4,1,1,1,0.248,0.0248,3.203004598617554e-05,0.23933248780667782,5.606986751779914,0.9572881355932203,0.496185064935065,True,66.95005832760296,93.01715057452282,34.1023222990334
resnet50,20260910,0.25,8,rank_only,0,dtd__pool0|dtd__pool3|dtd__pool1|dtd__pool2|dtd__alias|cifar100__alias|cifar100__pool3|cifar100__pool0,1070.259593585988,6,2,2,2,0.248,0.017714285714285714,3.203004598617554e-05,0.69064368493855,5.606986751779914,0.9572881355932203,0.496185064935065,True,-1.3220003438618733e-06,48.65143498848329,34.10232867114246
resnet50,20260910,0.25,10,rank_only,0,dtd__pool0|dtd__pool3|dtd__pool1|dtd__pool2|dtd__alias|cifar100__alias|cifar100__pool3|cifar100__pool0|cifar100__pool2|cifar100__pool1,1188.6807682352653,8,2,2,2,0.248,0.011022222222222221,3.203004598617554e-05,0.8001525718718767,5.606986751779914,0.9572881355932203,0.496185064935065,True,-6.025404672982404e-07,8.234149094620989,34.10233477130532
resnet50,20260910,0.25,3,collapse,0,dtd__pool0|cifar100__alias|dtd__pool3,555.7362151033334,3,0,2,0,0.0,0.0,19.820255717262626,0.11679261177778244,5.606986751779914,0.9572881355932203,0.496185064935065,True,31.358337973073617,31.358337973073617,34.102338360622525
