encoder,construction_seed,overlap,budget,method,replicate,selected,merged_reff,unique_lineages,lineage_duplicate_count,unique_datasets,selected_alias_parent_pairs,max_selected_sample_overlap,mean_selected_sample_overlap,selection_seconds_for_max_budget,metric_seconds,shared_statistics_seconds,alignment_duplicate_auroc,alignment_duplicate_auprc,collapse_differs_from_rank,collapse_minus_rank_reff,dpp_minus_rank_reff,collection_seconds
vit_b16,20260910,0.0,3,rank_only,0,dtd__pool3|dtd__pool0|cifar100__pool2,502.47227487887625,3,0,2,0,0.0,0.0,2.705119550228119e-05,0.07492837868630886,2.6548890247941017,0.9233898305084746,0.1383699423648961,True,-0.7736900149809571,4.87922333687311,8.711200876161456
vit_b16,20260910,0.0,5,rank_only,0,dtd__pool3|dtd__pool0|cifar100__pool2|cifar100__pool0|dtd__pool1,570.7740363513224,5,0,2,0,0.0,0.0,2.705119550228119e-05,0.0823268424719572,2.6548890247941017,0.9233898305084746,0.1383699423648961,True,-0.0501770741988139,5.409876434909506,8.711204884573817
vit_b16,20260910,0.0,8,rank_only,0,dtd__pool3|dtd__pool0|cifar100__pool2|cifar100__pool0|dtd__pool1|dtd__pool2|cifar100__pool1|cifar100__pool3,598.7835221912998,8,0,2,0,0.0,0.0,2.705119550228119e-05,0.08655985444784164,2.6548890247941017,0.9233898305084746,0.1383699423648961,True,4.250510533973284,-1.0095658729409251,8.711208064109087
vit_b16,20260910,0.0,10,rank_only,0,dtd__pool3|dtd__pool0|cifar100__pool2|cifar100__pool0|dtd__pool1|dtd__pool2|cifar100__pool1|cifar100__pool3|cifar100__alias|dtd__alias,605.8306780148658,8,2,2,2,0.0,0.0,2.705119550228119e-05,0.08848731964826584,2.6548890247941017,0.9233898305084746,0.1383699423648961,True,4.115081325415076,0.43434400531191386,8.711211003363132
vit_b16,20260910,0.0,3,collapse,0,dtd__pool3|cifar100__pool2|dtd__pool2,501.6985848638953,3,0,2,0,0.0,0.0,4.388690931722522,0.07307117059826851,2.6548890247941017,0.9233898305084746,0.1383699423648961,True,-0.7736900149809571,4.87922333687311,8.711213083937764
vit_b16,20260910,0.0,5,collapse,0,dtd__pool3|cifar100__pool2|dtd__pool2|cifar100__pool0|dtd__pool0,570.7238592771236,5,0,2,0,0.0,0.0,4.388690931722522,0.08126045949757099,2.6548890247941017,0.9233898305084746,0.1383699423648961,True,-0.0501770741988139,5.409876434909506,8.711214896291494
vit_b16,20260910,0.0,8,collapse,0,dtd__pool3|cifar100__pool2|dtd__pool2|cifar100__pool0|dtd__pool0|cifar100__pool1|cifar10__pool3|dtd__pool1,603.034032725273,8,0,3,0,0.0,0.0,4.388690931722522,0.08509881235659122,2.6548890247941017,0.9233898305084746,0.1383699423648961,True,4.250510533973284,-1.0095658729409251,8.711216684430838
vit_b16,20260910,0.0,10,collapse,0,dtd__pool3|cifar100__pool2|dtd__pool2|cifar100__pool0|dtd__pool0|cifar100__pool1|cifar10__pool3|dtd__pool1|cifar100__pool3|dtd__alias,609.9457593402809,9,1,3,1,0.0,0.0,4.388690931722522,0.08739402703940868,2.6548890247941017,0.9233898305084746,0.1383699423648961,True,4.115081325415076,0.43434400531191386,8.711218716576695
vit_b16,20260910,0.0,3,dpp_subspace,0,dtd__pool3|cifar100__pool2|cifar10__pool3,507.35149821574936,3,0,3,0,0.0,0.0,0.009266948327422142,0.07207895070314407,2.6548890247941017,0.9233898305084746,0.1383699423648961,True,-0.7736900149809571,4.87922333687311,8.7112206351012
vit_b16,20260910,0.0,5,dpp_subspace,0,dtd__pool3|cifar100__pool2|cifar10__pool3|dtd__pool2|cifar100__pool1,576.1839127862319,5,0,3,0,0.0,0.0,0.009266948327422142,0.08148811012506485,2.6548890247941017,0.9233898305084746,0.1383699423648961,True,-0.0501770741988139,5.409876434909506,8.711222415789962
vit_b16,20260910,0.0,8,dpp_subspace,0,dtd__pool3|cifar100__pool2|cifar10__pool3|dtd__pool2|cifar100__pool1|eurosat__pool0|cifar100__alias|dtd__pool0,597.7739563183588,8,0,4,0,0.0,0.0,0.009266948327422142,0.08646457642316818,2.6548890247941017,0.9233898305084746,0.1383699423648961,True,4.250510533973284,-1.0095658729409251,8.711224464699626
