encoder,primary_method,overlap,budget,seeds,primary_minus_rank_mean,primary_minus_rank_std,primary_win_count,primary_tie_count,primary_loss_count,primary_win_rate,dpp_minus_rank_mean,dpp_minus_rank_std,dpp_win_count,dpp_tie_count,dpp_loss_count,dpp_win_rate
clip_b32,rank_l_gram,0.0,3,10,6.303584375881925,0.9080515086371581,10,0,0,1.0,7.560707837794505,0.9203840738088065,10,0,0,1.0
clip_b32,rank_l_gram,0.0,5,10,1.0899880459965687,0.7348238286511799,9,0,1,0.9,10.503541158810737,0.4244790529029923,10,0,0,1.0
clip_b32,rank_l_gram,0.0,8,10,-6.46866780588241,0.368417874304827,0,0,10,0.0,0.9398543830470544,0.6756804178067733,9,0,1,0.9
clip_b32,rank_l_gram,0.0,10,10,-4.33916902476372,0.5724832242440994,0,0,10,0.0,0.9855587687518778,0.4768513222174491,10,0,0,1.0
clip_b32,rank_l_gram,0.1,3,10,7.317517647076559,1.4012987192747488,10,0,0,1.0,8.402856964863577,1.7578728754805792,10,0,0,1.0
clip_b32,rank_l_gram,0.1,5,10,1.838656424115925,0.7372829473961114,10,0,0,1.0,10.909290829922924,0.6591696808913662,10,0,0,1.0
clip_b32,rank_l_gram,0.1,8,10,-6.252040589941169,0.5549098828576497,0,0,10,0.0,1.0668938732301227,0.5323836213438163,10,0,0,1.0
clip_b32,rank_l_gram,0.1,10,10,-3.9969274579010516,0.560921360811421,0,0,10,0.0,1.2058635024885462,0.2953237485359524,10,0,0,1.0
clip_b32,rank_l_gram,0.25,3,10,9.196890781606111,3.014749678264448,10,0,0,1.0,10.471162865290491,3.287498344135001,10,0,0,1.0
clip_b32,rank_l_gram,0.25,5,10,0.8734571455770521,4.707291071327338,8,0,2,0.8,12.362373877803043,0.7992256574358384,10,0,0,1.0
clip_b32,rank_l_gram,0.25,8,10,-5.550976285605697,0.5192346471703122,0,0,10,0.0,1.4366118433010968,0.5917525180782981,10,0,0,1.0
clip_b32,rank_l_gram,0.25,10,10,-3.422159648777483,0.3735218408436091,0,0,10,0.0,1.6922626970274848,0.3146180466908787,10,0,0,1.0
clip_b32,rank_l_gram,0.5,3,10,14.673288850400485,5.368016283317551,10,0,0,1.0,15.962890846304594,5.353664969301915,10,0,0,1.0
clip_b32,rank_l_gram,0.5,5,10,3.8470985660493398,2.993674801276044,9,0,1,0.9,14.024141559549685,0.5681634140530336,10,0,0,1.0
clip_b32,rank_l_gram,0.5,8,10,-4.359045064763575,0.8646985600838731,0,0,10,0.0,3.051131710246699,1.027297756722389,10,0,0,1.0
clip_b32,rank_l_gram,0.5,10,10,-2.1739185095109974,0.40115017216184407,0,0,10,0.0,2.6088111639979843,0.2987171222257663,10,0,0,1.0
clip_b32,rank_l_gram,0.75,3,10,15.869333597535691,9.688205753757897,10,0,0,1.0,17.211190186092423,9.857727777892567,10,0,0,1.0
clip_b32,rank_l_gram,0.75,5,10,4.815296660049887,4.79142883911542,8,0,2,0.8,16.228177968380656,0.3945133569679515,10,0,0,1.0
clip_b32,rank_l_gram,0.75,8,10,-3.5699311388158605,1.182331048851887,0,0,10,0.0,3.80687892006801,1.5062476449618254,10,0,0,1.0
clip_b32,rank_l_gram,0.75,10,10,-1.1433221704955714,0.41936032191111644,0,0,10,0.0,3.5915436626696247,0.384679602614675,10,0,0,1.0
clip_b32,rank_l_gram,1.0,3,10,26.784591172627195,14.022341653661538,10,0,0,1.0,27.89539132734368,13.7999871010634,10,0,0,1.0
clip_b32,rank_l_gram,1.0,5,10,7.197749487268919,4.760344123524415,8,0,2,0.8,18.374745539791924,0.535340263676952,10,0,0,1.0
clip_b32,rank_l_gram,1.0,8,10,-2.0544052432434343,1.7291996107621548,2,0,8,0.2,5.113315876909217,2.0278258206951816,10,0,0,1.0
clip_b32,rank_l_gram,1.0,10,10,-0.1430068207050624,0.410056673046194,3,0,7,0.3,4.6277945465550605,0.37420375373210923,10,0,0,1.0
dinov2_b14,rank_l_gram,0.0,3,10,6.7375658152364055,2.4949532201569453,10,0,0,1.0,8.941207350578997,2.28510042917341,10,0,0,1.0
dinov2_b14,rank_l_gram,0.0,5,10,14.753913705754996,1.364219753083798,10,0,0,1.0,16.158901715374306,0.8306128256284867,10,0,0,1.0
dinov2_b14,rank_l_gram,0.0,8,10,9.800577149954723,0.31511696714337234,10,0,0,1.0,10.071368372694304,0.28234132819548946,10,0,0,1.0
dinov2_b14,rank_l_gram,0.0,10,10,7.274029952015212,2.4599948404965737,10,0,0,1.0,13.453664562919732,0.37242372637469195,10,0,0,1.0
dinov2_b14,rank_l_gram,0.1,3,10,12.830233407484263,4.683329806905437,10,0,0,1.0,15.004303328766525,6.099754234709603,10,0,0,1.0
dinov2_b14,rank_l_gram,0.1,5,10,17.331117410589627,1.4068297230977942,10,0,0,1.0,18.15487851038255,1.4297105323867958,10,0,0,1.0
dinov2_b14,rank_l_gram,0.1,8,10,9.611843269889732,2.631955301034682,10,0,0,1.0,10.263088410992669,0.3669564254161529,10,0,0,1.0
dinov2_b14,rank_l_gram,0.1,10,10,6.661837001105016,3.1246545494806046,10,0,0,1.0,13.969783043765881,0.4053079611378643,10,0,0,1.0
dinov2_b14,rank_l_gram,0.25,3,10,18.530813347467642,13.549733252734876,10,0,0,1.0,20.78702693715485,14.95783647344287,10,0,0,1.0
dinov2_b14,rank_l_gram,0.25,5,10,21.064433076237684,1.3032478807480599,10,0,0,1.0,22.176842107402127,0.847091768368591,10,0,0,1.0
dinov2_b14,rank_l_gram,0.25,8,10,10.67310087865378,3.5244306836738946,10,0,0,1.0,11.165481117479828,0.8507015226771358,10,0,0,1.0
dinov2_b14,rank_l_gram,0.25,10,10,4.516997321555175,1.5424931690908539,10,0,0,1.0,14.673428110136513,0.5464280530312776,10,0,0,1.0
dinov2_b14,rank_l_gram,0.5,3,10,32.40652341517098,31.276867908200227,10,0,0,1.0,33.68864731692334,32.444376268443655,10,0,0,1.0
dinov2_b14,rank_l_gram,0.5,5,10,28.009164953496462,1.2291436808352916,10,0,0,1.0,28.726810808974516,0.7405802006078563,10,0,0,1.0
dinov2_b14,rank_l_gram,0.5,8,10,14.441412292706048,3.992509853397906,10,0,0,1.0,16.2255266010465,3.457817833454542,10,0,0,1.0
dinov2_b14,rank_l_gram,0.5,10,10,7.028299306313943,0.7844024297421941,10,0,0,1.0,16.219374153782372,0.5439401614406613,10,0,0,1.0
dinov2_b14,rank_l_gram,0.75,3,10,56.19906133148853,50.44625898711807,10,0,0,1.0,57.965264063733045,51.55826438039021,10,0,0,1.0
dinov2_b14,rank_l_gram,0.75,5,10,35.38632224095589,1.0712832379240995,10,0,0,1.0,36.191882285179204,0.676881405311178,10,0,0,1.0
dinov2_b14,rank_l_gram,0.75,8,10,18.199497356682787,4.6271614909102965,10,0,0,1.0,20.934315764982408,3.334867824918554,10,0,0,1.0
dinov2_b14,rank_l_gram,0.75,10,10,10.090474272020913,0.7956061562405848,10,0,0,1.0,17.790226207783963,2.533513627273763,10,0,0,1.0
dinov2_b14,rank_l_gram,1.0,3,10,74.43390930872908,69.2593401568486,10,0,0,1.0,76.08787331803268,70.92771474691435,10,0,0,1.0
dinov2_b14,rank_l_gram,1.0,5,10,42.88126330300465,1.3306928253332722,10,0,0,1.0,43.98164573842985,0.7949072273395315,10,0,0,1.0
dinov2_b14,rank_l_gram,1.0,8,10,22.205621003453565,5.559277218018826,10,0,0,1.0,24.899870515840576,4.90931187757907,10,0,0,1.0
