encoder,method,budget,configurations,merged_reff_mean,merged_reff_std,unique_lineages_mean,lineage_duplicate_count_mean,unique_datasets_mean,selected_alias_parent_pairs_mean,max_selected_sample_overlap_mean,selection_seconds_for_max_budget_mean,metric_seconds_mean
clip_b32,lineage_deduplicated_rank,5,60,272.43386737741776,2.8956231609510246,5.0,0.0,1.8333333333333333,0.16666666666666666,0.0,3.361208364367485e-05,0.04349431705971559
clip_b32,lineage_deduplicated_rank,8,60,283.87840938904714,0.7151902583729969,8.0,0.0,2.0,0.21666666666666667,0.0,3.361208364367485e-05,0.048000656285633644
clip_b32,lineage_deduplicated_rank,10,60,287.05968584231704,0.5873338182868082,10.0,0.0,2.8333333333333335,0.3333333333333333,0.0,3.361208364367485e-05,0.054171381611377
clip_b32,rank_l_gram,3,60,256.43973293896033,0.7496281330545159,3.0,0.0,3.0,0.0,0.0,4.274789320273945,0.04989610177775224
clip_b32,rank_l_gram,5,60,265.9336240938365,3.726435268549759,5.0,0.0,4.116666666666666,0.03333333333333333,0.0,4.274789320273945,0.042701617379983264
clip_b32,rank_l_gram,8,60,277.5300713792811,0.49378657716913,8.0,0.0,5.0,0.03333333333333333,0.0,4.274789320273945,0.04786484595388174
clip_b32,rank_l_gram,10,60,282.20514271615303,0.5631045318006298,10.0,0.0,5.0,0.06666666666666667,0.0,4.274789320273945,0.05254720139006774
clip_b32,rank_only,3,60,243.0821985347723,9.987822382297953,2.533333333333333,0.4666666666666667,1.0,0.55,0.265,1.9905312607685726e-05,0.042760037599752346
clip_b32,rank_only,5,60,262.6565830389936,3.05327520013575,4.166666666666667,0.8333333333333334,1.0,1.0,0.43333333333333335,1.9905312607685726e-05,0.04313485156744719
clip_b32,rank_only,8,60,282.2392490673231,2.0211037455935728,6.883333333333334,1.1166666666666667,2.0,1.3333333333333333,0.43333333333333335,1.9905312607685726e-05,0.04811531628171603
clip_b32,rank_only,10,60,284.74155998817866,1.6726573332286314,8.333333333333334,1.6666666666666667,2.0,2.0,0.43333333333333335,1.9905312607685726e-05,0.0544390550814569
dinov2_b14,agglomerative_subspace,3,60,523.5700436437044,8.58191083364435,2.8333333333333335,0.16666666666666666,1.0,0.25,0.029,0.05784299264972408,0.08205926393469175
dinov2_b14,agglomerative_subspace,5,60,600.1475871270594,4.781712971235867,4.666666666666667,0.3333333333333333,1.5,0.5,0.05800000000000001,0.05784299264972408,0.08855254895364245
dinov2_b14,agglomerative_subspace,8,60,641.0546696477561,1.1805982619165127,7.666666666666667,0.3333333333333333,3.0,0.5,0.05800000000000001,0.05784299264972408,0.10055197877809405
dinov2_b14,agglomerative_subspace,10,60,637.2979382754339,0.9582589510174455,9.666666666666666,0.3333333333333333,5.0,0.5,0.05800000000000001,0.05784299264972408,0.10962957851588725
dinov2_b14,collapse_sketch,3,60,494.1838936933729,45.49690861571065,2.5,0.5,1.0,0.55,0.26253333333333334,0.27762751476839187,0.08120752091829976
dinov2_b14,collapse_sketch,5,60,587.0826893871767,10.159386466983424,4.166666666666667,0.8333333333333334,1.0,1.0,0.43333333333333335,0.27762751476839187,0.08865651125088334
dinov2_b14,collapse_sketch,8,60,637.0595827286539,6.061601124189436,7.0,1.0,2.966666666666667,1.1833333333333333,0.43333333333333335,0.27762751476839187,0.1007024952210486
dinov2_b14,collapse_sketch,10,60,646.6691352027894,3.714648214639396,8.816666666666666,1.1833333333333333,3.0,1.4333333333333333,0.43333333333333335,0.27762751476839187,0.11038537000616391
dinov2_b14,dpp_subspace,3,60,536.9819711459793,1.6257431772779842,3.0,0.0,2.8333333333333335,0.0,0.0,0.008355124046405156,0.08208030828585228
dinov2_b14,dpp_subspace,5,60,614.6478495814671,0.9599301573091986,4.966666666666667,0.03333333333333333,3.0,0.1,0.0033333333333333335,0.008355124046405156,0.08971545919775963
dinov2_b14,dpp_subspace,8,60,641.6046437222457,1.3196881351641458,7.633333333333334,0.36666666666666664,3.0,0.55,0.07466666666666667,0.008355124046405156,0.1011512279510498
dinov2_b14,dpp_subspace,10,60,648.4480847817229,2.334898456086886,9.5,0.5,3.2,0.7333333333333333,0.14133333333333334,0.008355124046405156,0.10950368180250128
dinov2_b14,facility_subspace,3,60,446.9040942167476,1.9415605295192713,3.0,0.0,3.0,0.0,0.0,0.0016184864565730096,0.08176304412384829
dinov2_b14,facility_subspace,5,60,572.3252901935496,1.380340648843889,5.0,0.0,5.0,0.0,0.0,0.0016184864565730096,0.08870471284414332
dinov2_b14,facility_subspace,8,60,624.4206956646324,1.027234702831691,7.966666666666667,0.03333333333333333,5.0,0.15,0.0033333333333333335,0.0016184864565730096,0.1016782688597838
dinov2_b14,facility_subspace,10,60,637.1658416687347,1.0425574899630945,9.666666666666666,0.3333333333333333,5.0,0.5,0.05800000000000001,0.0016184864565730096,0.11038771920527021
dinov2_b14,lineage_deduplicated_rank,3,60,527.6299102079885,1.3740626092309827,3.0,0.0,1.0,0.06666666666666667,0.0,2.9124598950147628e-05,0.08220648784190417
dinov2_b14,lineage_deduplicated_rank,5,60,603.8176646274395,2.508897349295574,5.0,0.0,1.8333333333333333,0.16666666666666666,0.0,2.9124598950147628e-05,0.08924690665056308
dinov2_b14,lineage_deduplicated_rank,8,60,629.4474657493412,1.4438670486064793,8.0,0.0,2.0,0.21666666666666667,0.0,2.9124598950147628e-05,0.10226852782070636
dinov2_b14,lineage_deduplicated_rank,10,60,646.7344480954155,4.22538947825452,10.0,0.0,2.8333333333333335,0.3333333333333333,0.0,2.9124598950147628e-05,0.11012273477390408
dinov2_b14,rank_l_gram,3,60,535.0926018643772,1.9802829889445905,3.0,0.0,3.0,0.0,0.0,5.465403155920407,0.08148363176733256
dinov2_b14,rank_l_gram,5,60,613.6537251688501,1.2970412787918884,5.0,0.0,3.0,0.03333333333333333,0.0,5.465403155920407,0.08842973407978813
dinov2_b14,rank_l_gram,8,60,640.1667105836297,3.1762199203855124,7.9,0.1,3.216666666666667,0.2833333333333333,0.010000000000000002,5.465403155920407,0.1010303736353914
dinov2_b14,rank_l_gram,10,60,640.4111381728021,3.0980387647735435,9.866666666666667,0.13333333333333333,4.716666666666667,0.3333333333333333,0.0158,5.465403155920407,0.11050424228111903
dinov2_b14,rank_only,3,60,501.5695840934478,44.39067145034148,2.6166666666666667,0.38333333333333336,1.0,0.45,0.2042,1.8756091594696046e-05,0.08005318148061633
dinov2_b14,rank_only,5,60,587.0826893871767,10.159386466983483,4.166666666666667,0.8333333333333334,1.0,1.0,0.43333333333333335,1.8756091594696046e-05,0.08839626262585322
dinov2_b14,rank_only,8,60,626.0113685917393,5.944642338336203,6.8,1.2,2.0,1.4166666666666667,0.43333333333333335,1.8756091594696046e-05,0.10138816749677063
dinov2_b14,rank_only,10,60,632.2701917284968,4.449866524907807,8.333333333333334,1.6666666666666667,2.0,2.0,0.43333333333333335,1.8756091594696046e-05,0.11126539623364806
resnet50,agglomerative_subspace,3,60,510.2187667657355,1.9945719829084794,2.9833333333333334,0.016666666666666666,1.2833333333333334,0.03333333333333333,0.0016666666666666668,0.05892313771570722,0.08566895667463541
resnet50,agglomerative_subspace,5,60,817.7064311022734,8.931694491639304,4.966666666666667,0.03333333333333333,3.0,0.1,0.0033333333333333335,0.05892313771570722,0.2259468221726517
resnet50,agglomerative_subspace,8,60,1124.4752882089997,6.431426488516724,7.9,0.1,3.0,0.26666666666666666,0.010000000000000002,0.05892313771570722,0.6378948889362316
resnet50,agglomerative_subspace,10,60,1184.0612928672392,4.044254880585232,9.9,0.1,5.0,0.26666666666666666,0.010000000000000002,0.05892313771570722,0.7798957259394228
resnet50,collapse_sketch,3,60,488.7793073017513,51.737425725094305,2.533333333333333,0.4666666666666667,1.0,0.5666666666666667,0.24339999999999998,0.49409153445934256,0.08266922651479641
resnet50,collapse_sketch,5,60,708.5187563954221,42.32167678502526,4.166666666666667,0.8333333333333334,1.0,1.0,0.43333333333333335,0.49409153445934256,0.2211267993785441
resnet50,collapse_sketch,8,60,1078.1982910245304,30.024611043258595,7.133333333333334,0.8666666666666667,2.3833333333333333,1.0666666666666667,0.43333333333333335,0.49409153445934256,0.624510875530541
resnet50,collapse_sketch,10,60,1192.7569585158346,19.88856833935409,8.983333333333333,1.0166666666666666,3.0,1.25,0.43333333333333335,0.49409153445934256,0.7817642353785534
resnet50,dpp_subspace,3,60,555.0659261286116,2.439297510117158,3.0,0.0,2.0,0.03333333333333333,0.0,0.008610457989076774,0.0850530660400788
resnet50,dpp_subspace,5,60,827.9245005888349,7.438526972046319,5.0,0.0,3.466666666666667,0.03333333333333333,0.0,0.008610457989076774,0.22745735573892792
resnet50,dpp_subspace,8,60,1115.8645698982298,4.899566941659041,7.933333333333334,0.06666666666666667,4.0,0.16666666666666666,0.006666666666666667,0.008610457989076774,0.6364034845804175
resnet50,dpp_subspace,10,60,1206.9114055488453,6.479808425241955,9.666666666666666,0.3333333333333333,4.0,0.5333333333333333,0.0664,0.008610457989076774,0.7821245608540873
resnet50,facility_subspace,3,60,527.76759448455,12.665306784774844,3.0,0.0,3.0,0.0,0.0,0.0016087417180339495,0.08456037100404501
resnet50,facility_subspace,5,60,768.4584558735376,2.6157166457574457,5.0,0.0,5.0,0.0,0.0,0.0016087417180339495,0.227613428235054
resnet50,facility_subspace,8,60,1083.5852638947986,6.290015902091276,7.95,0.05,5.0,0.11666666666666667,0.005000000000000001,0.0016087417180339495,0.6389668975646298
resnet50,facility_subspace,10,60,1183.0722512982393,4.936415674807632,9.866666666666667,0.13333333333333333,5.0,0.3,0.015799999999999998,0.0016087417180339495,0.7807471331208944
resnet50,lineage_deduplicated_rank,3,60,525.9410649845152,2.9119039184847786,3.0,0.0,1.0,0.08333333333333333,0.0,3.638807684183121e-05,0.08498954021682342
resnet50,lineage_deduplicated_rank,5,60,799.1469208860788,18.30492180300719,5.0,0.0,1.8333333333333333,0.16666666666666666,0.0,3.638807684183121e-05,0.22866718952233592
resnet50,lineage_deduplicated_rank,8,60,1120.1359862248657,4.597981560347171,8.0,0.0,2.0,0.21666666666666667,0.0,3.638807684183121e-05,0.6440000672824681
resnet50,lineage_deduplicated_rank,10,60,1214.5549960404423,3.8692869341094855,10.0,0.0,2.8333333333333335,0.3333333333333333,0.0,3.638807684183121e-05,0.776727202658852
resnet50,rank_l_gram,3,60,532.0569936117967,2.1131602861748897,3.0,0.0,3.0,0.0,0.0,10.076326321655264,0.0884966882566611
resnet50,rank_l_gram,5,60,818.2184908105577,2.785326631213266,5.0,0.0,3.9833333333333334,0.03333333333333333,0.0,10.076326321655264,0.23049492038165528
resnet50,rank_l_gram,8,60,1081.9633057045887,3.7288148536354893,7.916666666666667,0.08333333333333333,5.0,0.2,0.0108,10.076326321655264,0.6410920109599829
resnet50,rank_l_gram,10,60,1181.9931515128674,7.637039087050837,9.633333333333333,0.36666666666666664,5.0,0.5333333333333333,0.07466666666666666,10.076326321655264,0.7723630990522603
