encoder,source,source_domain,adapter_seed,target,validation_accuracy,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
vit_b16,bloodmnist,medical,0,beans,0.8509616255760193,0.796875,500,600,256,128,0.01,1.9448632635176182,0.12746404856443405,npu:7
vit_b16,bloodmnist,medical,0,dtd,0.605053186416626,0.6021276116371155,500,600,256,128,0.01,1.9448632635176182,0.053433600813150406,npu:7
vit_b16,bloodmnist,medical,0,eurosat,0.8737573623657227,0.8929629325866699,500,600,256,128,0.01,1.9448632635176182,0.01953808031976223,npu:7
vit_b16,bloodmnist,medical,0,flowers102,0.6421569585800171,0.7095999717712402,500,600,256,128,0.01,1.9448632635176182,0.02076791413128376,npu:7
vit_b16,bloodmnist,medical,0,food101,0.4376237988471985,0.47380000352859497,500,600,256,128,0.01,1.9448632635176182,0.019849758595228195,npu:7
vit_b16,bloodmnist,medical,0,gtsrb,0.6086529493331909,0.5031999349594116,500,600,256,128,0.01,1.9448632635176182,0.018381215631961823,npu:7
vit_b16,bloodmnist,medical,0,oxford_pets,0.9269282221794128,0.8977922201156616,500,600,256,128,0.01,1.9448632635176182,0.017997702583670616,npu:7
vit_b16,bloodmnist,medical,1,beans,0.817307710647583,0.8828125,500,600,256,128,0.01,1.145144496113062,0.014723360538482666,npu:7
vit_b16,bloodmnist,medical,1,dtd,0.6063829660415649,0.6154255270957947,500,600,256,128,0.01,1.145144496113062,0.01419905200600624,npu:7
vit_b16,bloodmnist,medical,1,eurosat,0.8707752823829651,0.886296272277832,500,600,256,128,0.01,1.145144496113062,0.01484457403421402,npu:7
vit_b16,bloodmnist,medical,1,flowers102,0.6519608497619629,0.7051999568939209,500,600,256,128,0.01,1.145144496113062,0.015433305874466896,npu:7
vit_b16,bloodmnist,medical,1,food101,0.43564358353614807,0.46139997243881226,500,600,256,128,0.01,1.145144496113062,0.020618543028831482,npu:7
vit_b16,bloodmnist,medical,1,gtsrb,0.6047197580337524,0.4991999566555023,500,600,256,128,0.01,1.145144496113062,0.020450683310627937,npu:7
vit_b16,bloodmnist,medical,1,oxford_pets,0.9052773714065552,0.8967020511627197,500,600,256,128,0.01,1.145144496113062,0.016885340213775635,npu:7
vit_b16,bloodmnist,medical,2,beans,0.8461539149284363,0.875,500,600,256,128,0.01,1.1635854821652174,0.01588461734354496,npu:7
vit_b16,bloodmnist,medical,2,dtd,0.6130319833755493,0.6111701726913452,500,600,256,128,0.01,1.1635854821652174,0.018656717613339424,npu:7
vit_b16,bloodmnist,medical,2,eurosat,0.8817096948623657,0.9003703594207764,500,600,256,128,0.01,1.1635854821652174,0.017724543809890747,npu:7
vit_b16,bloodmnist,medical,2,flowers102,0.6274510622024536,0.693399965763092,500,600,256,128,0.01,1.1635854821652174,0.016500288620591164,npu:7
vit_b16,bloodmnist,medical,2,food101,0.41683173179626465,0.46879997849464417,500,600,256,128,0.01,1.1635854821652174,0.01953152008354664,npu:7
vit_b16,bloodmnist,medical,2,gtsrb,0.5860373973846436,0.5069999694824219,500,600,256,128,0.01,1.1635854821652174,0.01568327657878399,npu:7
vit_b16,bloodmnist,medical,2,oxford_pets,0.9025709629058838,0.8964295387268066,500,600,256,128,0.01,1.1635854821652174,0.01770915277302265,npu:7
vit_b16,bloodmnist,medical,3,beans,0.826923131942749,0.8515625,500,600,256,128,0.01,1.140264917165041,0.014032440260052681,npu:7
vit_b16,bloodmnist,medical,3,dtd,0.5797872543334961,0.6058510541915894,500,600,256,128,0.01,1.140264917165041,0.015400625765323639,npu:7
vit_b16,bloodmnist,medical,3,eurosat,0.881709635257721,0.897777795791626,500,600,256,128,0.01,1.140264917165041,0.016620708629488945,npu:7
