encoder,method,shortlist_size,rows,targets,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_mean,removed_fraction,passes_90pct_recall_at_50pct_removal
dinov2_b14,dpp_subspace,3,7,7,0.5714285714285714,0.38095238095238093,0.0013274693117427366,0.11041321174680088,-0.003782514163425978,0.8571428571428572,False
dinov2_b14,dpp_subspace,5,7,7,0.7142857142857143,0.5714285714285714,0.00022105367026692413,0.01785701062647586,-0.0024718012128557287,0.7619047619047619,False
dinov2_b14,dpp_subspace,10,7,7,0.7142857142857143,0.7619047619047619,0.00022105367026692413,0.01785701062647586,-0.0024718012128557287,0.5238095238095238,False
dinov2_b14,facility_subspace,3,7,7,0.2857142857142857,0.2857142857142857,0.00321950651895556,0.11234879802291013,0.0010441252163478274,0.8571428571428572,False
dinov2_b14,facility_subspace,5,7,7,0.2857142857142857,0.38095238095238093,0.00321950651895556,0.11234879802291013,0.0010441252163478274,0.7619047619047619,False
dinov2_b14,facility_subspace,10,7,7,0.2857142857142857,0.4285714285714285,0.002973792927039333,0.10569350079074735,0.00242698533194406,0.5238095238095238,False
dinov2_b14,full_merged_rank,3,7,7,0.7142857142857143,0.619047619047619,0.00022105367026692413,0.01785701062647586,-0.0024718012128557287,0.8571428571428572,False
dinov2_b14,full_merged_rank,5,7,7,0.7142857142857143,0.7619047619047619,0.00022105367026692413,0.01785701062647586,-0.0024718012128557287,0.7619047619047619,False
dinov2_b14,full_merged_rank,10,7,7,0.7142857142857143,0.7619047619047619,0.00022105367026692413,0.01785701062647586,-0.0024718012128557287,0.5238095238095238,False
dinov2_b14,kcenter_subspace,3,7,7,0.5714285714285714,0.2857142857142857,0.0008028414935800405,0.06909254981001192,-0.0009435875075204063,0.8571428571428572,False
dinov2_b14,kcenter_subspace,5,7,7,0.5714285714285714,0.2857142857142857,0.0008028414935800405,0.06909254981001192,-0.0008521590914045062,0.7619047619047619,False
dinov2_b14,kcenter_subspace,10,7,7,0.8571428571428571,0.5714285714285714,7.186614795326055e-11,5.089670166251157e-09,0.00020105838775635082,0.5238095238095238,False
dinov2_b14,pool_vendi_subspace,3,7,7,0.5714285714285714,0.2857142857142857,0.0008028414935800405,0.06909254981001192,-0.0009435875075204063,0.8571428571428572,False
dinov2_b14,pool_vendi_subspace,5,7,7,0.7142857142857143,0.4761904761904762,0.00022105367026692413,0.01785701062647586,-0.0024718012128557287,0.7619047619047619,False
dinov2_b14,pool_vendi_subspace,10,7,7,0.8571428571428571,0.5714285714285714,7.186614795326055e-11,5.089670166251157e-09,0.00020105838775635082,0.5238095238095238,False
dinov2_b14,random,3,700,7,0.14,0.12857142857142856,0.005011671631803991,0.2175952839124684,0.0022813621078218798,0.8571428571428572,False
dinov2_b14,random,5,700,7,0.2842857142857143,0.2495238095238095,0.003498167208674865,0.1454597037690487,0.001291241747992388,0.7619047619047619,False
dinov2_b14,random,10,700,7,0.5,0.47380952380952374,0.001764760993920638,0.06912090829926713,-0.00045787860666001714,0.5238095238095238,False
dinov2_b14,rank_only,3,7,7,0.5714285714285714,0.47619047619047616,0.001216941553169442,0.10148463147897062,-0.0015503713062831207,0.8571428571428572,False
dinov2_b14,rank_only,5,7,7,0.7142857142857143,0.7619047619047619,0.00022105367026692413,0.01785701062647586,-0.0024718012128557287,0.7619047619047619,False
dinov2_b14,rank_only,10,7,7,0.7142857142857143,0.7619047619047619,0.00022105367026692413,0.01785701062647586,-0.0024718012128557287,0.5238095238095238,False
