encoder,target,method,replicate,shortlist_size,candidate_count,removed_fraction,best_candidate_recall,top3_candidate_recall,oracle_source,oracle_sources,oracle_source_count,selected_source,shortlist,oracle_validation_accuracy,selected_validation_accuracy,validation_regret,normalized_validation_regret,oracle_selected_test_accuracy,selected_test_accuracy,test_regret_vs_exhaustive_validation_selection,adapter_seeds,stage2_evaluations,exhaustive_stage2_evaluations
dinov2_b14,beans,rank_only,-1,3,21,0.8571428571428572,0,0.0,mnist,mnist,1,cifar100,tiny_imagenet|cifar100_coarse|cifar100,0.9195357893721509,0.9116054324739444,0.007930356898206425,0.6406248442215821,0.909375,0.921875,-0.012499999999999956,5,3,21
dinov2_b14,beans,facility_subspace,-1,3,21,0.8571428571428572,1,0.3333333333333333,mnist,mnist,1,mnist,organcmnist|cifar100|mnist,0.9195357893721509,0.9195357893721509,0.0,0.0,0.909375,0.909375,0.0,5,3,21
dinov2_b14,beans,kcenter_subspace,-1,3,21,0.8571428571428572,0,0.0,mnist,mnist,1,bloodmnist,tiny_imagenet|rendered_sst2|bloodmnist,0.9195357893721509,0.9147002083305233,0.0048355810416275125,0.39062470848116243,0.909375,0.9171875,-0.0078125,5,3,21
dinov2_b14,beans,dpp_subspace,-1,3,21,0.8571428571428572,0,0.0,mnist,mnist,1,cifar10,tiny_imagenet|cifar100_coarse|cifar10,0.9195357893721509,0.9108317381639314,0.008704051208219488,0.7031249060963939,0.909375,0.9375,-0.028124999999999956,5,3,21
dinov2_b14,beans,pool_vendi_subspace,-1,3,21,0.8571428571428572,0,0.0,mnist,mnist,1,bloodmnist,tiny_imagenet|rendered_sst2|bloodmnist,0.9195357893721509,0.9147002083305233,0.0048355810416275125,0.39062470848116243,0.909375,0.9171875,-0.0078125,5,3,21
dinov2_b14,beans,full_merged_rank,-1,3,21,0.8571428571428572,0,0.3333333333333333,mnist,mnist,1,stl10,tiny_imagenet|cifar100|stl10,0.9195357893721509,0.9179884141833454,0.0015473751888054332,0.12499903875763987,0.909375,0.928125,-0.018749999999999933,5,3,21
dinov2_b14,beans,random,0,3,21,0.8571428571428572,0,0.3333333333333333,mnist,mnist,1,stl10,dermamnist|octmnist|stl10,0.9195357893721509,0.9179884141833454,0.0015473751888054332,0.12499903875763987,0.909375,0.928125,-0.018749999999999933,5,3,21
dinov2_b14,beans,random,1,3,21,0.8571428571428572,0,0.0,mnist,mnist,1,bloodmnist,bloodmnist|cifar10|cifar100,0.9195357893721509,0.9147002083305233,0.0048355810416275125,0.39062470848116243,0.909375,0.9171875,-0.0078125,5,3,21
dinov2_b14,beans,random,2,3,21,0.8571428571428572,0,0.0,mnist,mnist,1,pneumoniamnist,pneumoniamnist|rendered_sst2|tiny_imagenet,0.9195357893721509,0.910251471475199,0.009284317896951833,0.749999625840748,0.909375,0.9203125,-0.010937499999999933,5,3,21
dinov2_b14,beans,random,3,3,21,0.8571428571428572,1,0.3333333333333333,mnist,mnist,1,mnist,mnist|organamnist|pneumoniamnist,0.9195357893721509,0.9195357893721509,0.0,0.0,0.909375,0.909375,0.0,5,3,21
dinov2_b14,beans,random,4,3,21,0.8571428571428572,0,0.0,mnist,mnist,1,bloodmnist,bloodmnist|octmnist|rendered_sst2,0.9195357893721509,0.9147002083305233,0.0048355810416275125,0.39062470848116243,0.909375,0.9171875,-0.0078125,5,3,21
dinov2_b14,beans,random,5,3,21,0.8571428571428572,0,0.0,mnist,mnist,1,retinamnist,cifar100_coarse|dermamnist|retinamnist,0.9195357893721509,0.9121857018719789,0.0073500875001719645,0.5937499056161768,0.909375,0.9234375,-0.014062499999999978,5,3,21
dinov2_b14,beans,random,6,3,21,0.8571428571428572,0,0.3333333333333333,mnist,mnist,1,stl10,organcmnist|pathmnist|stl10,0.9195357893721509,0.9179884141833454,0.0015473751888054332,0.12499903875763987,0.909375,0.928125,-0.018749999999999933,5,3,21
