dataset,encoder,target_domain,budget,method,repeat,combination,selected_sample_count,brier_score,oracle_brier,normalized_brier_regret,brier_rank,top_q,in_brier_top_q,target_a_proxy_rank
pacs,resnet50,art_painting,5,random,18,cartoon__block_03|photo__block_01|photo__block_03|sketch__block_01|sketch__block_02,3376,0.7207022642158739,0.707022909971023,0.019347823177910225,551,10,0,354
pacs,resnet50,art_painting,5,random,19,cartoon__block_01|photo__block_00|sketch__block_00|sketch__block_01|sketch__block_03,3968,0.7191013437164213,0.707022909971023,0.017083511121150696,504,10,0,691
pacs,resnet50,art_painting,5,second_moment_mmd,-1,cartoon__block_00|photo__block_00|photo__block_01|photo__block_02|photo__block_03,2266,0.7261858884747555,0.707022909971023,0.027103758921359255,675,10,0,50
pacs,resnet50,art_painting,5,size,-1,cartoon__block_00|sketch__block_00|sketch__block_01|sketch__block_02|sketch__block_03,4525,0.7553308297181371,0.707022909971023,0.06832581952555682,792,10,0,789
pacs,resnet50,art_painting,5,spectrum_rank_l,-1,cartoon__block_01|photo__block_01|photo__block_02|photo__block_03|sketch__block_02,2769,0.7226849107778867,0.707022909971023,0.02215204144870714,614,10,0,229
pacs,resnet50,art_painting,5,target_a,-1,cartoon__block_00|cartoon__block_02|photo__block_00|photo__block_01|photo__block_03,2455,0.7148335091027499,0.707022909971023,0.01104716554665392,300,10,0,1
pacs,resnet50,art_painting,5,target_energy,-1,cartoon__block_00|cartoon__block_01|cartoon__block_02|cartoon__block_03|sketch__block_00,3376,0.7303054038181962,0.707022909971023,0.03293032448994814,682,10,0,714
pacs,resnet50,cartoon,1,bayesian_d,-1,art_painting__block_01,522,0.78814644318388,0.78814644318388,0.0,1,10,1,1
pacs,resnet50,cartoon,1,collapse_4s,-1,sketch__block_00,1032,0.8105180970406632,0.78814644318388,0.028385148534589948,6,10,1,5
pacs,resnet50,cartoon,1,domain_balance,-1,sketch__block_00,1032,0.8105180970406632,0.78814644318388,0.028385148534589948,6,10,1,5
