dataset,encoder,target_domain,budget,combination,selected_sample_count,selected_sample_ids_sha256,target_test_count,ridge_regularization,ridge_solver,evaluation_seconds,target_a_proxy_estimate,target_a_proxy_first_half,target_a_proxy_second_half,target_a_proxy_half_relative_difference,squared_loss,brier_score,nll,accuracy,macro_f1,ece,brier_rank,target_a_proxy_rank,in_brier_top_q,normalized_brier_regret
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_01|photo__block_02|photo__block_03,2432,66002dfc00f39cbc72f07b8ecbb8cd45d09f3c2c55728fee273b2a17e9b3d761,2752,1.0,primal,0.3129611648619175,0.29767874998115723,0.27285549812405285,0.32250200183826166,0.16677879666368992,0.688070152118373,0.8087191270878272,1.7911336084023148,0.4523982558139535,0.43491816536968725,0.2647386943242176,268,653,0,0.005704929336226848
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_02|cartoon__block_03|photo__block_00,2653,8f54bad646f28409c2bf00cae94d867638048242ac9774cc8f3b5970c0af2619,2752,1.0,primal,0.31060393527150154,0.2500596876344711,0.2325356130238047,0.2675837622451375,0.14015913381674308,0.7369459779981018,0.8069637066242691,1.7851478910027658,0.407703488372093,0.3773753843240563,0.21478007648670694,84,227,0,0.003521927903312324
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_02|cartoon__block_03|photo__block_01,2635,1bc81d966dbe441300bff8463f2f274fb813015fbe12f65bb57a0cccc1a32ceb,2752,1.0,primal,0.32935567386448383,0.2505084896319656,0.23302721824126799,0.26798976102266314,0.1395662990614025,0.7331710685867675,0.8075778075335748,1.7867869573636077,0.40879360465116277,0.38042813041528145,0.21674457964305233,146,237,0,0.004285609991335354
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_02|cartoon__block_03|photo__block_02,2615,4e9abeaad730c0b81429b1be9217142a082cf9c6d0c9ace32cc3a5fb13730080,2752,1.0,primal,0.32506678253412247,0.2506275362672819,0.233156463922273,0.26809860861229085,0.13941861780404602,0.7376824390491447,0.8084391945704235,1.789336081683061,0.40007267441860467,0.37346019590075474,0.20833464192860113,248,239,0,0.005356811549464157
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_02|cartoon__block_03|photo__block_03,2647,942d7ac328886a27fe1c4ac37ae05c36300e130b3ea381fad988a8234c90efa9,2752,1.0,primal,0.33270001597702503,0.24973806874186988,0.23208762181333617,0.26738851567040356,0.14135167311458036,0.7394949617765824,0.806699823197491,1.7847779141388096,0.40406976744186046,0.3729074781002959,0.21048814031611948,66,217,0,0.0031937684049256525
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_02|photo__block_00|photo__block_01,2473,5b9cdc9c33fba125f161aa6ef83c77c2143b92778d49f497f188ec6502cd63fc,2752,1.0,primal,0.32714696787297726,0.2944749715294551,0.27062348476471576,0.31832645829419465,0.16199330381701846,0.7216434639494214,0.8089819582941465,1.7908856600259315,0.4262354651162791,0.3959676060478247,0.23644817628648943,297,616,0,0.006031780316901148
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_02|photo__block_00|photo__block_02,2453,fced36c73e5e70e8ca0d2e391ccf41eb2d611e613c1a292c71d771798bf4430b,2752,1.0,primal,0.3613482490181923,0.2954120331749823,0.27130577258911615,0.3195182937608485,0.16320432398626933,0.7270417071780093,0.8099840242281143,1.7936922236516468,0.41933139534883723,0.3868830162563674,0.22988831482250005,433,626,0,0.007277926989529394
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_02|photo__block_00|photo__block_03,2485,001634e9c14a897bbd27769fb330053c2d0e79536a2a4ea727e4a79990f14a2f,2752,1.0,primal,0.302670169621706,0.2941755109438036,0.2700372525176988,0.3183137693699084,0.16410787117297435,0.7307040491795923,0.8084234554473638,1.7898199452883485,0.42151162790697677,0.3789642950219258,0.2297802766590656,246,613,0,0.005337238729786326
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_02|photo__block_01|photo__block_02,2435,1530214bd765839e3b10c577799824cc83d253904bd6da7e7ec8d16805ecc5c1,2752,1.0,primal,0.31735390797257423,0.29528346792823734,0.27149477142823814,0.31907216442823666,0.16112447247321426,0.7227675128864223,0.810695340163119,1.7958142274675826,0.4167877906976744,0.3895746275361634,0.2283609087493128,515,623,0,0.00816250349846593
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_02|photo__block_01|photo__block_03,2467,8a92d7335143a91f2fa5a40a68802d2c1c9cc07369e08f1784917fc321decd7d,2752,1.0,primal,0.31607587076723576,0.2940607857562203,0.27020276793695835,0.3179188035754822,0.16226589178089515,0.724387043730848,0.8089374078309945,1.7912460583263212,0.42151162790697677,0.38523770715904665,0.23089530890268908,291,612,0,0.005976378362260219
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_02|photo__block_02|photo__block_03,2447,7177124e2a3bddcfda7dbc604183fb6889e3c4bc3151a4f9ecbbb2148846938e,2752,1.0,primal,0.315180990844965,0.29498438724936543,0.27090188610701754,0.31906688839171327,0.16327983570187862,0.7324994637356775,0.8100629022434528,1.7945943795330346,0.4117005813953488,0.3694803649291711,0.22121625889724797,444,620,0,0.007376017916508952
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_03|photo__block_00|photo__block_01,2484,fc272b69ddf0c440057c20b36e18f71dc97ac2234db725708503cec53e678774,2752,1.0,primal,0.321214409545064,0.2889523258840599,0.2665488779208021,0.31135577384731766,0.15506674254802158,0.7104230577849678,0.8083251464749748,1.7894191565310977,0.423328488372093,0.41546611914248904,0.2344611115620132,237,549,0,0.0052149839013569885
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_03|photo__block_00|photo__block_02,2464,eb69ef9d5252c3109b8e8073d0729c0828c8b2b6797272708488900620ae3e74,2752,1.0,primal,0.3281550295650959,0.2894311090790608,0.26692661236629606,0.31193560579182544,0.15550848548638482,0.7130518816003152,0.8092635362865359,1.792180156068945,0.4178779069767442,0.4067695782652164,0.22943946003414153,344,558,0,0.006381944379371547
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_03|photo__block_00|photo__block_03,2496,3ed7e3cefcf8cbbb519db32f1bbfbcf26e92c4981ad4870aabb058db102c29e4,2752,1.0,primal,0.3073926158249378,0.2887930601585417,0.2660932390561318,0.31149288126095165,0.1572047547814907,0.7126854725909356,0.8075552860095531,1.7876250408275454,0.42078488372093026,0.4073497608005377,0.23048712084625028,143,547,0,0.00425760273026517
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_03|photo__block_01|photo__block_02,2446,81b1ee5c6d9dc95f5d6a04685be93a6316491431adfbf5c1872396a8f76b1950,2752,1.0,primal,0.3193121738731861,0.2891353304295023,0.26685299615246144,0.3114176647065432,0.15413083032046693,0.7122343325485705,0.8101004841824605,1.7946495012672201,0.4171511627906977,0.40779924378439486,0.22969382935833182,449,555,0,0.007422753971151526
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_03|photo__block_01|photo__block_03,2478,a7b5aca07d15546bb57b0a4e59fa6958266f7cf65e350e70b76da35448e70407,2752,1.0,primal,0.3141879662871361,0.2884589740973748,0.265970884606982,0.31094706358776775,0.15591880655307053,0.7105388006251414,0.808215631343653,1.789508239733347,0.42151162790697677,0.4098452305850492,0.23218735343774097,220,544,0,0.005078793345553289
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|cartoon__block_03|photo__block_02|photo__block_03,2458,599adae18497c507c37e508e584edb5da429fd35413167eda80bb9a47b787be1,2752,1.0,primal,0.30084974132478237,0.28895389251496584,0.266400988558102,0.31150679647182966,0.15610036439080494,0.7158094773356859,0.8092749269099702,1.7927569610540328,0.41388081395348836,0.39889102059776327,0.22476862486075916,345,550,0,0.00639610950265395
pacs,resnet50,sketch,5,art_painting__block_01|art_painting__block_03|photo__block_00|photo__block_01|photo__block_02,2284,6afa482973d7270e00dc9f122abd8057877cdf58a48752c3bcf9cc2d24c528b4,2752,1.0,primal,0.3097895085811615,0.47334094530334186,0.4187470449749985,0.5279348456316851,0.23067474246647593,0.7326027887695892,0.822367259549567,1.8372255493966587,0.3237645348837209,0.2523191846198526,0.1482741276702423,757,775,0,0.022677440104498604
