alpha_target,gamma_target,repeat,alpha_actual,gamma_actual,r_eff_A,r_eff_B,r_eff_dominant,r_eff_subordinate,r_eff_merged,r_eff_ideal,collapse_ratio,delta_r,is_superadditive,nuclear_A,nuclear_B,q,r_pred_theory,pred_error,dominant_cause
0.1,2.0,3,0.10000000000000007,1.9999999999999996,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,68.5985746072223,73.58576622904738,0.06777386276445978,31.805691492698614,True,31.622776601683796,63.24555320336758,0.6850973786280804,68.59857460722225,5.684341886080802e-14,superadditive
0.1,2.0,4,0.10000000000000003,2.0,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,68.5985746072223,73.58576622904738,0.06777386276445978,31.805691492698614,True,31.62277660168379,63.24555320336758,0.6850973786280805,68.59857460722225,5.684341886080802e-14,superadditive
0.1,3.0,0,0.09999999999999996,3.0,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,63.69432010074477,73.58576622904738,0.13442064457838102,26.90143698622108,True,31.622776601683785,94.86832980505136,0.7619764731093037,63.69432010074477,0.0,superadditive
0.1,3.0,1,0.10000000000000005,2.9999999999999996,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,63.69432010074471,73.58576622904738,0.1344206445783818,26.90143698622102,True,31.62277660168379,94.86832980505136,0.7619764731093037,63.69432010074477,5.684341886080802e-14,superadditive
0.1,3.0,2,0.09999999999999996,2.9999999999999996,36.792883114523676,36.79288311452369,36.79288311452369,36.792883114523676,63.69432010074477,73.58576622904737,0.13442064457838085,26.90143698622108,True,31.622776601683796,94.86832980505137,0.7619764731093037,63.69432010074477,0.0,superadditive
0.1,3.0,3,0.1,3.0000000000000013,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,63.69432010074471,73.58576622904738,0.1344206445783818,26.90143698622102,True,31.62277660168379,94.8683298050514,0.7619764731093038,63.69432010074477,5.684341886080802e-14,energy
0.1,3.0,4,0.10000000000000002,3.0000000000000004,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,63.69432010074477,73.58576622904738,0.13442064457838102,26.90143698622108,True,31.622776601683785,94.86832980505137,0.7619764731093038,63.69432010074477,0.0,energy
0.1,10.0,0,0.10000000000000002,10.000000000000005,36.79288311452369,36.792883114523676,36.792883114523676,36.79288311452369,49.39405161900823,73.58576622904737,0.3287553537832111,12.601168504484555,True,31.622776601683785,316.227766016838,0.9134316214517166,49.39405161900819,4.263256414560601e-14,energy
0.1,10.0,1,0.09999999999999996,10.0,36.79288311452369,36.792883114523676,36.792883114523676,36.79288311452369,49.39405161900819,73.58576622904737,0.3287553537832117,12.601168504484512,True,31.622776601683796,316.22776601683796,0.913431621451717,49.394051619008145,4.263256414560601e-14,energy
0.1,10.0,2,0.1,9.999999999999998,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,49.39405161900823,73.58576622904738,0.32875535378321125,12.60116850448454,True,31.62277660168379,316.22776601683785,0.9134316214517169,49.39405161900819,4.263256414560601e-14,energy
0.1,10.0,3,0.1,10.000000000000002,36.79288311452369,36.792883114523704,36.792883114523704,36.79288311452369,49.39405161900823,73.5857662290474,0.32875535378321136,12.601168504484527,True,31.62277660168379,316.22776601683796,0.913431621451717,49.39405161900819,4.263256414560601e-14,energy
0.1,10.0,4,0.10000000000000009,9.999999999999993,36.79288311452369,36.792883114523676,36.792883114523676,36.79288311452369,49.39405161900821,73.58576622904737,0.3287553537832114,12.601168504484534,True,31.62277660168381,316.2277660168379,0.9134316214517169,49.39405161900817,4.263256414560601e-14,energy
0.2,0.1,0,0.2,0.09999999999999999,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,48.8525011950214,73.58576622904738,0.3361147991180763,12.059618080497707,True,31.622776601683796,3.1622776601683795,0.9180521355121669,48.85250119502144,4.263256414560601e-14,energy
0.2,0.1,1,0.19999999999999993,0.09999999999999999,36.79288311452369,36.792883114523704,36.79288311452369,36.792883114523704,48.8525011950214,73.5857662290474,0.33611479911807646,12.059618080497707,True,31.62277660168379,3.1622776601683786,0.9180521355121669,48.85250119502144,4.263256414560601e-14,energy
0.2,0.1,2,0.2,0.1,36.792883114523676,36.792883114523676,36.792883114523676,36.792883114523676,48.8525011950214,73.58576622904735,0.33611479911807607,12.05961808049772,True,31.622776601683796,3.16227766016838,0.9180521355121669,48.85250119502142,2.1316282072803006e-14,energy
0.2,0.1,3,0.19999999999999996,0.09999999999999998,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,48.8525011950214,73.58576622904738,0.3361147991180763,12.059618080497707,True,31.622776601683793,3.1622776601683786,0.9180521355121669,48.85250119502144,4.263256414560601e-14,energy
0.2,0.1,4,0.20000000000000015,0.10000000000000003,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,48.85250119502142,73.58576622904737,0.3361147991180759,12.059618080497728,True,31.622776601683793,3.1622776601683804,0.9180521355121669,48.85250119502144,2.1316282072803006e-14,energy
0.2,0.33,0,0.1999999999999999,0.33,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,62.61204084315042,73.58576622904737,0.14912837017609476,25.819157728626728,True,31.62277660168379,10.435516278555651,0.7762180257757882,62.61204084315042,0.0,superadditive
0.2,0.33,1,0.20000000000000007,0.3300000000000001,36.792883114523676,36.792883114523676,36.792883114523676,36.792883114523676,62.61204084315042,73.58576622904735,0.1491283701760946,25.81915772862674,True,31.622776601683796,10.435516278555657,0.7762180257757882,62.61204084315036,5.684341886080802e-14,superadditive
0.2,0.33,2,0.20000000000000004,0.32999999999999996,36.792883114523676,36.792883114523654,36.792883114523676,36.792883114523654,62.61204084315036,73.58576622904732,0.14912837017609504,25.819157728626685,True,31.6227766016838,10.435516278555653,0.7762180257757882,62.61204084315036,0.0,energy
0.2,0.33,3,0.19999999999999993,0.3299999999999999,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,62.61204084315042,73.58576622904737,0.14912837017609476,25.819157728626728,True,31.622776601683796,10.43551627855565,0.7762180257757882,62.61204084315042,0.0,energy
0.2,0.33,4,0.2,0.33000000000000007,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,62.61204084315042,73.58576622904738,0.14912837017609493,25.819157728626728,True,31.62277660168379,10.435516278555653,0.7762180257757882,62.61204084315042,0.0,superadditive
0.2,0.5,0,0.19999999999999993,0.5,36.792883114523654,36.792883114523654,36.792883114523654,36.792883114523654,67.56480356623632,73.58576622904731,0.08182238184582859,30.771920451712667,True,31.622776601683796,15.811388300841898,0.7036003981607514,67.56480356623621,1.1368683772161603e-13,superadditive
0.2,0.5,1,0.20000000000000007,0.4999999999999999,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,67.56480356623632,73.58576622904738,0.08182238184582948,30.77192045171263,True,31.622776601683796,15.811388300841895,0.7036003981607514,67.56480356623632,0.0,superadditive
0.2,0.5,2,0.19999999999999984,0.49999999999999983,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,67.56480356623632,73.58576622904737,0.08182238184582931,30.771920451712646,True,31.622776601683796,15.811388300841893,0.7036003981607514,67.56480356623626,5.684341886080802e-14,superadditive
0.2,0.5,3,0.19999999999999996,0.5,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,67.56480356623632,73.58576622904738,0.08182238184582948,30.77192045171263,True,31.62277660168379,15.811388300841895,0.7036003981607514,67.56480356623632,0.0,superadditive
0.2,0.5,4,0.20000000000000004,0.5000000000000001,36.792883114523654,36.79288311452369,36.792883114523654,36.79288311452369,67.56480356623626,73.58576622904735,0.08182238184582989,30.77192045171261,True,31.62277660168379,15.811388300841898,0.7036003981607514,67.56480356623621,5.684341886080802e-14,superadditive
0.2,1.0,0,0.19999999999999996,0.9999999999999998,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,71.54472790988555,73.58576622904737,0.027736863034200913,34.751844795361876,True,31.622776601683796,31.62277660168379,0.6180339887498949,71.54472790988555,0.0,superadditive
0.2,1.0,1,0.20000000000000018,0.9999999999999998,36.792883114523654,36.79288311452369,36.792883114523654,36.79288311452369,71.54472790988555,73.58576622904735,0.027736863034200726,34.7518447953619,True,31.622776601683807,31.6227766016838,0.6180339887498949,71.5447279098855,5.684341886080802e-14,superadditive
0.2,1.0,2,0.19999999999999996,1.0000000000000002,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,71.5447279098855,73.58576622904737,0.027736863034201684,34.75184479536182,True,31.62277660168379,31.622776601683796,0.6180339887498948,71.5447279098855,0.0,superadditive
0.2,1.0,3,0.20000000000000015,1.0000000000000002,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,71.54472790988555,73.58576622904737,0.027736863034200913,34.75184479536186,True,31.622776601683796,31.622776601683803,0.6180339887498949,71.54472790988555,0.0,superadditive
0.2,1.0,4,0.1999999999999999,1.0000000000000002,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,71.54472790988555,73.58576622904737,0.027736863034200913,34.75184479536186,True,31.62277660168379,31.622776601683796,0.6180339887498948,71.5447279098855,5.684341886080802e-14,superadditive
0.2,2.0,0,0.19999999999999993,2.000000000000001,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,67.56480356623632,73.58576622904738,0.08182238184582948,30.77192045171263,True,31.622776601683785,63.24555320336759,0.7036003981607515,67.56480356623632,0.0,superadditive
0.2,2.0,1,0.2,2.0000000000000013,36.79288311452369,36.792883114523654,36.792883114523654,36.79288311452369,67.56480356623626,73.58576622904735,0.08182238184582989,30.77192045171261,True,31.62277660168379,63.24555320336761,0.7036003981607515,67.56480356623626,0.0,superadditive
0.2,2.0,2,0.20000000000000007,2.0,36.792883114523676,36.79288311452369,36.79288311452369,36.792883114523676,67.56480356623632,73.58576622904737,0.08182238184582931,30.77192045171263,True,31.622776601683796,63.24555320336759,0.7036003981607514,67.56480356623632,0.0,superadditive
0.2,2.0,3,0.19999999999999993,2.0000000000000004,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,67.56480356623632,73.58576622904738,0.08182238184582948,30.77192045171263,True,31.62277660168379,63.245553203367585,0.7036003981607514,67.56480356623632,0.0,superadditive
0.2,2.0,4,0.19999999999999996,2.0000000000000004,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,67.56480356623632,73.58576622904738,0.08182238184582948,30.77192045171263,True,31.622776601683785,63.24555320336758,0.7036003981607514,67.56480356623632,0.0,superadditive
0.2,3.0,0,0.19999999999999993,2.999999999999999,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,62.74099257876426,73.58576622904738,0.14737596964781255,25.948109464240574,True,31.62277660168379,94.86832980505135,0.7745574649230634,62.74099257876426,0.0,superadditive
0.2,3.0,1,0.2,2.999999999999999,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,62.74099257876421,73.58576622904738,0.14737596964781333,25.948109464240517,True,31.62277660168379,94.86832980505135,0.7745574649230634,62.74099257876426,5.684341886080802e-14,superadditive
0.2,3.0,2,0.19999999999999993,2.999999999999999,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,62.74099257876426,73.58576622904738,0.14737596964781255,25.948109464240574,True,31.62277660168379,94.86832980505135,0.7745574649230634,62.74099257876426,0.0,superadditive
0.2,3.0,3,0.20000000000000007,2.9999999999999996,36.792883114523676,36.79288311452369,36.79288311452369,36.792883114523676,62.74099257876426,73.58576622904737,0.14737596964781238,25.948109464240574,True,31.622776601683796,94.86832980505137,0.7745574649230635,62.74099257876426,0.0,superadditive
0.2,3.0,4,0.2,2.9999999999999996,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,62.74099257876421,73.58576622904738,0.14737596964781333,25.948109464240517,True,31.62277660168379,94.86832980505136,0.7745574649230635,62.74099257876426,5.684341886080802e-14,superadditive
0.2,10.0,0,0.19999999999999996,10.000000000000002,36.792883114523676,36.79288311452369,36.79288311452369,36.792883114523676,48.85250119502146,73.58576622904737,0.3361147991180753,12.05961808049777,True,31.622776601683793,316.22776601683796,0.9180521355121672,48.852501195021375,8.526512829121202e-14,energy
0.2,10.0,1,0.20000000000000004,9.999999999999998,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,48.85250119502144,73.58576622904738,0.33611479911807574,12.05961808049775,True,31.622776601683796,316.2277660168379,0.9180521355121669,48.85250119502144,0.0,energy
0.2,10.0,2,0.20000000000000004,9.999999999999996,36.792883114523676,36.79288311452369,36.79288311452369,36.792883114523676,48.85250119502148,73.58576622904737,0.336114799118075,12.059618080497792,True,31.622776601683796,316.22776601683785,0.9180521355121669,48.85250119502144,4.263256414560601e-14,energy
0.2,10.0,3,0.19999999999999993,10.000000000000002,36.79288311452369,36.792883114523676,36.792883114523676,36.79288311452369,48.85250119502142,73.58576622904737,0.3361147991180759,12.059618080497742,True,31.622776601683796,316.227766016838,0.9180521355121672,48.852501195021375,4.263256414560601e-14,energy
0.2,10.0,4,0.2000000000000001,9.999999999999998,36.79288311452369,36.792883114523704,36.792883114523704,36.79288311452369,48.85250119502144,73.5857662290474,0.33611479911807585,12.059618080497735,True,31.62277660168379,316.22776601683785,0.9180521355121669,48.85250119502146,2.1316282072803006e-14,energy
0.4,0.1,0,0.40000000000000013,0.10000000000000003,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,47.61380841821691,73.58576622904738,0.35294811947719107,10.820925303693222,True,31.622776601683785,3.1622776601683795,0.9283764832610604,47.613808418216955,4.263256414560601e-14,energy
0.4,0.1,1,0.4000000000000001,0.1,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,47.61380841821691,73.58576622904738,0.35294811947719107,10.820925303693222,True,31.622776601683793,3.1622776601683795,0.9283764832610604,47.613808418216955,4.263256414560601e-14,energy
0.4,0.1,2,0.4,0.09999999999999999,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,47.613808418216934,73.58576622904738,0.3529481194771908,10.820925303693244,True,31.622776601683796,3.1622776601683795,0.9283764832610604,47.613808418216955,2.1316282072803006e-14,energy
0.4,0.1,3,0.3999999999999999,0.1,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,47.61380841821691,73.58576622904738,0.35294811947719107,10.820925303693222,True,31.62277660168379,3.162277660168379,0.9283764832610604,47.613808418216955,4.263256414560601e-14,energy
0.4,0.1,4,0.40000000000000013,0.09999999999999996,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,47.61380841821689,73.58576622904737,0.35294811947719124,10.820925303693215,True,31.622776601683796,3.1622776601683786,0.9283764832610604,47.613808418216934,4.263256414560601e-14,energy
0.4,0.33,0,0.4,0.33,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,60.37379592347792,73.58576622904737,0.17954518900360555,23.580912808954245,True,31.62277660168379,10.435516278555651,0.8036853977812533,60.37379592347792,0.0,superadditive
0.4,0.33,1,0.3999999999999998,0.3300000000000001,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,60.373795923477864,73.58576622904738,0.1795451890036065,23.580912808954174,True,31.62277660168379,10.435516278555655,0.803685397781253,60.37379592347792,5.684341886080802e-14,superadditive
0.4,0.33,2,0.3999999999999999,0.3300000000000002,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,60.373795923477864,73.58576622904738,0.1795451890036065,23.580912808954174,True,31.622776601683782,10.435516278555653,0.8036853977812529,60.37379592347792,5.684341886080802e-14,superadditive
0.4,0.33,3,0.3999999999999997,0.3299999999999999,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,60.37379592347792,73.58576622904737,0.17954518900360555,23.580912808954245,True,31.622776601683796,10.43551627855565,0.803685397781253,60.37379592347792,0.0,energy
0.4,0.33,4,0.4,0.33000000000000007,36.79288311452369,36.792883114523654,36.79288311452369,36.792883114523654,60.37379592347792,73.58576622904735,0.1795451890036054,23.58091280895423,True,31.622776601683793,10.435516278555653,0.8036853977812533,60.37379592347792,0.0,superadditive
0.4,0.5,0,0.40000000000000013,0.5000000000000001,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,65.10195456851487,73.58576622904738,0.11529147680714907,28.30907145399118,True,31.622776601683796,15.8113883008419,0.7422879723211705,65.10195456851487,0.0,superadditive
0.4,0.5,1,0.3999999999999999,0.49999999999999983,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,65.10195456851487,73.58576622904737,0.11529147680714891,28.309071453991194,True,31.622776601683803,15.811388300841896,0.7422879723211705,65.10195456851487,0.0,superadditive
0.4,0.5,2,0.4000000000000001,0.4999999999999997,36.792883114523654,36.792883114523676,36.792883114523654,36.792883114523676,65.10195456851487,73.58576622904732,0.1152914768071484,28.309071453991216,True,31.62277660168381,15.811388300841896,0.7422879723211705,65.10195456851481,5.684341886080802e-14,superadditive
0.4,0.5,3,0.3999999999999998,0.49999999999999983,36.792883114523676,36.792883114523676,36.792883114523676,36.792883114523676,65.10195456851493,73.58576622904735,0.11529147680714796,28.30907145399125,True,31.622776601683793,15.811388300841891,0.7422879723211705,65.10195456851487,5.684341886080802e-14,superadditive
0.4,0.5,4,0.4000000000000001,0.5000000000000002,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,65.10195456851493,73.58576622904738,0.11529147680714831,28.309071453991237,True,31.62277660168379,15.8113883008419,0.7422879723211705,65.10195456851487,5.684341886080802e-14,superadditive
0.4,1.0,0,0.39999999999999986,1.0,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,68.9599219184676,73.58576622904738,0.0628633028863368,32.16703880394391,True,31.62277660168379,31.62277660168379,0.6781969793463002,68.95992191846767,7.105427357601002e-14,superadditive
0.4,1.0,1,0.4,0.9999999999999998,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,68.95992191846773,73.58576622904738,0.06286330288633507,32.16703880394404,True,31.62277660168379,31.622776601683782,0.6781969793463004,68.9599219184676,1.2789769243681803e-13,superadditive
0.4,1.0,2,0.39999999999999986,1.0,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,68.95992191846767,73.58576622904738,0.06286330288633583,32.16703880394398,True,31.62277660168379,31.62277660168379,0.6781969793463002,68.95992191846767,0.0,superadditive
0.4,1.0,3,0.4,1.0,36.792883114523676,36.792883114523676,36.792883114523676,36.792883114523676,68.95992191846767,73.58576622904735,0.06286330288633547,32.167038803943996,True,31.622776601683796,31.622776601683796,0.6781969793463003,68.9599219184676,7.105427357601002e-14,superadditive
0.4,1.0,4,0.40000000000000013,1.0000000000000004,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,68.95992191846767,73.58576622904738,0.06286330288633583,32.16703880394398,True,31.62277660168379,31.6227766016838,0.6781969793463003,68.95992191846767,0.0,superadditive
0.4,2.0,0,0.40000000000000013,2.0000000000000004,36.792883114523654,36.79288311452369,36.79288311452369,36.792883114523654,65.10195456851481,73.58576622904735,0.1152914768071495,28.309071453991123,True,31.622776601683796,63.2455532033676,0.7422879723211706,65.10195456851481,0.0,superadditive
0.4,2.0,1,0.39999999999999986,1.9999999999999996,36.79288311452369,36.792883114523676,36.792883114523676,36.79288311452369,65.10195456851481,73.58576622904737,0.11529147680714968,28.309071453991137,True,31.622776601683796,63.24555320336758,0.7422879723211705,65.10195456851487,5.684341886080802e-14,superadditive
0.4,2.0,2,0.3999999999999999,1.9999999999999993,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,65.10195456851487,73.58576622904738,0.11529147680714907,28.30907145399118,True,31.62277660168379,63.24555320336756,0.7422879723211705,65.10195456851487,0.0,superadditive
0.4,2.0,3,0.3999999999999998,2.000000000000001,36.79288311452369,36.792883114523676,36.792883114523676,36.79288311452369,65.10195456851487,73.58576622904737,0.11529147680714891,28.309071453991194,True,31.62277660168378,63.245553203367585,0.7422879723211706,65.10195456851487,0.0,superadditive
0.4,2.0,4,0.39999999999999986,1.9999999999999991,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,65.10195456851487,73.58576622904738,0.11529147680714907,28.30907145399118,True,31.622776601683796,63.245553203367564,0.7422879723211705,65.10195456851487,0.0,superadditive
0.4,3.0,0,0.4,3.0,36.792883114523654,36.79288311452369,36.79288311452369,36.792883114523654,60.49591708395002,73.58576622904735,0.1778856131544938,23.70303396942633,True,31.622776601683796,94.86832980505139,0.8022471097318701,60.49591708394997,4.973799150320701e-14,superadditive
0.4,3.0,1,0.3999999999999999,2.999999999999999,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,60.49591708395002,73.58576622904738,0.17788561315449414,23.70303396942633,True,31.62277660168379,94.86832980505135,0.80224710973187,60.49591708394997,4.973799150320701e-14,superadditive
0.4,3.0,2,0.4,2.9999999999999996,36.792883114523676,36.79288311452369,36.79288311452369,36.792883114523676,60.49591708394997,73.58576622904737,0.17788561315449467,23.70303396942628,True,31.622776601683793,94.86832980505136,0.8022471097318701,60.49591708394997,0.0,superadditive
0.4,3.0,3,0.4,3.0000000000000013,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,60.49591708395002,73.58576622904738,0.17788561315449414,23.70303396942633,True,31.622776601683785,94.8683298050514,0.8022471097318701,60.49591708394997,4.973799150320701e-14,energy
0.4,3.0,4,0.4,3.000000000000001,36.79288311452369,36.792883114523676,36.792883114523676,36.79288311452369,60.49591708395002,73.58576622904737,0.17788561315449397,23.703033969426343,True,31.622776601683793,94.8683298050514,0.8022471097318701,60.49591708394997,4.973799150320701e-14,energy
0.4,10.0,0,0.4,10.000000000000002,36.792883114523654,36.79288311452369,36.79288311452369,36.792883114523654,47.61380841821691,73.58576622904735,0.35294811947719085,10.820925303693222,True,31.622776601683793,316.22776601683796,0.9283764832610604,47.613808418216955,4.263256414560601e-14,energy
0.4,10.0,1,0.39999999999999986,10.000000000000002,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,47.613808418216934,73.58576622904738,0.3529481194771908,10.820925303693244,True,31.62277660168379,316.22776601683796,0.9283764832610604,47.613808418216955,2.1316282072803006e-14,energy
0.4,10.0,2,0.4,10.000000000000004,36.792883114523676,36.792883114523676,36.792883114523676,36.792883114523676,47.613808418216934,73.58576622904735,0.35294811947719057,10.820925303693258,True,31.622776601683785,316.22776601683796,0.9283764832610604,47.613808418216934,0.0,energy
0.4,10.0,3,0.4,10.0,36.79288311452369,36.792883114523676,36.792883114523676,36.79288311452369,47.613808418216955,73.58576622904737,0.3529481194771904,10.82092530369328,True,31.622776601683796,316.22776601683796,0.9283764832610603,47.613808418216955,0.0,energy
0.4,10.0,4,0.3999999999999999,10.0,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,47.613808418216934,73.58576622904738,0.3529481194771908,10.820925303693244,True,31.622776601683793,316.2277660168379,0.9283764832610603,47.613808418216976,4.263256414560601e-14,energy
0.6,0.1,0,0.5999999999999996,0.09999999999999999,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,46.05895561143279,73.58576622904738,0.37407792333007744,9.266072496909104,True,31.622776601683785,3.162277660168378,0.9408516254098762,46.05895561143281,1.4210854715202004e-14,both
0.6,0.1,1,0.6,0.10000000000000002,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,46.05895561143277,73.58576622904738,0.3740779233300777,9.266072496909082,True,31.622776601683782,3.1622776601683786,0.9408516254098762,46.05895561143281,3.552713678800501e-14,both
0.6,0.1,2,0.6000000000000001,0.10000000000000003,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,46.05895561143275,73.58576622904738,0.374077923330078,9.26607249690906,True,31.62277660168379,3.16227766016838,0.9408516254098762,46.05895561143281,5.684341886080802e-14,both
0.6,0.1,3,0.6000000000000001,0.10000000000000002,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,46.05895561143279,73.58576622904738,0.37407792333007744,9.266072496909104,True,31.62277660168379,3.1622776601683795,0.9408516254098762,46.05895561143281,1.4210854715202004e-14,both
0.6,0.1,4,0.6000000000000005,0.1,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,46.05895561143277,73.58576622904738,0.3740779233300777,9.266072496909082,True,31.622776601683793,3.1622776601683795,0.9408516254098762,46.05895561143281,3.552713678800501e-14,both
0.6,0.33,0,0.6,0.33,36.792883114523676,36.792883114523654,36.792883114523676,36.792883114523654,57.43578045357522,73.58576622904732,0.21947159896660887,20.642897339051544,True,31.622776601683796,10.435516278555653,0.8365400240136663,57.43578045357522,0.0,direction
0.6,0.33,1,0.6,0.3300000000000001,36.79288311452369,36.792883114523654,36.79288311452369,36.792883114523654,57.43578045357522,73.58576622904735,0.21947159896660917,20.64289733905153,True,31.62277660168379,10.435516278555655,0.8365400240136662,57.43578045357522,0.0,direction
0.6,0.33,2,0.5999999999999999,0.3299999999999999,36.792883114523654,36.79288311452369,36.792883114523654,36.79288311452369,57.43578045357522,73.58576622904735,0.21947159896660917,20.642897339051565,True,31.6227766016838,10.435516278555651,0.8365400240136662,57.43578045357522,0.0,both
0.6,0.33,3,0.6000000000000001,0.3299999999999999,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,57.43578045357522,73.58576622904737,0.2194715989666093,20.642897339051544,True,31.622776601683796,10.43551627855565,0.8365400240136662,57.43578045357522,0.0,both
0.6,0.33,4,0.6000000000000001,0.3300000000000001,36.79288311452369,36.792883114523654,36.79288311452369,36.792883114523654,57.43578045357522,73.58576622904735,0.21947159896660917,20.64289733905153,True,31.622776601683793,10.435516278555655,0.8365400240136662,57.43578045357522,0.0,direction
0.6,0.5,0,0.6000000000000001,0.5000000000000001,36.792883114523676,36.792883114523654,36.792883114523676,36.792883114523654,61.8071342700824,73.58576622904732,0.16006671619484222,25.014251155558725,True,31.622776601683793,15.811388300841898,0.7863793896575038,61.807134270082344,5.684341886080802e-14,direction
0.6,0.5,1,0.6,0.5000000000000001,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,61.807134270082344,73.58576622904737,0.16006671619484347,25.014251155558668,True,31.622776601683793,15.811388300841898,0.7863793896575038,61.807134270082344,0.0,direction
0.6,0.5,2,0.6000000000000003,0.5000000000000001,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,61.8071342700824,73.58576622904737,0.1600667161948427,25.01425115555871,True,31.622776601683796,15.811388300841902,0.7863793896575038,61.807134270082344,5.684341886080802e-14,direction
0.6,0.5,3,0.6000000000000003,0.5,36.79288311452369,36.792883114523654,36.79288311452369,36.792883114523654,61.8071342700824,73.58576622904735,0.16006671619484253,25.01425115555871,True,31.622776601683793,15.811388300841896,0.7863793896575038,61.807134270082344,5.684341886080802e-14,direction
0.6,0.5,4,0.6,0.5,36.79288311452369,36.79288311452369,36.79288311452369,36.79288311452369,61.8071342700824,73.58576622904738,0.16006671619484286,25.01425115555871,True,31.622776601683796,15.811388300841898,0.7863793896575038,61.807134270082344,5.684341886080802e-14,direction
0.6,1.0,0,0.5999999999999999,0.9999999999999997,36.792883114523654,36.79288311452369,36.792883114523654,36.79288311452369,65.4455994639004,73.58576622904735,0.11062148540805296,28.65271634937674,True,31.622776601683796,31.622776601683785,0.7372489339040398,65.4455994639004,0.0,direction
0.6,1.0,1,0.6,1.0000000000000004,36.79288311452369,36.792883114523676,36.79288311452369,36.792883114523676,65.4455994639004,73.58576622904737,0.11062148540805314,28.652716349376703,True,31.62277660168379,31.6227766016838,0.7372489339040398,65.44559946390045,5.684341886080802e-14,direction
0.6,1.0,2,0.6,0.9999999999999999,36.792883114523676,36.79288311452369,36.792883114523676,36.79288311452369,65.4455994639004,73.58576622904737,0.11062148540805314,28.652716349376718,True,31.622776601683793,31.62277660168379,0.7372489339040398,65.4455994639004,0.0,direction
