encoder,source,source_domain,adapter_seed,target,validation_accuracy,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
clip_b32,bloodmnist,medical,0,beans,0.894230842590332,0.8828125,500,600,256,128,0.01,2.1479805763810873,0.11142553202807903,npu:5
clip_b32,bloodmnist,medical,0,dtd,0.6688830256462097,0.6797872185707092,500,600,256,128,0.01,2.1479805763810873,0.047261158004403114,npu:5
clip_b32,bloodmnist,medical,0,eurosat,0.8886679410934448,0.9103703498840332,500,600,256,128,0.01,2.1479805763810873,0.013232873752713203,npu:5
clip_b32,bloodmnist,medical,0,flowers102,0.8284314274787903,0.8359999656677246,500,600,256,128,0.01,2.1479805763810873,0.01122778095304966,npu:5
clip_b32,bloodmnist,medical,0,food101,0.6792079210281372,0.7389999628067017,500,600,256,128,0.01,2.1479805763810873,0.013162331655621529,npu:5
clip_b32,bloodmnist,medical,0,gtsrb,0.7826942205429077,0.7447999715805054,500,600,256,128,0.01,2.1479805763810873,0.011911800131201744,npu:5
clip_b32,bloodmnist,medical,0,oxford_pets,0.8119078874588013,0.7819569110870361,500,600,256,128,0.01,2.1479805763810873,0.011447269469499588,npu:5
clip_b32,bloodmnist,medical,1,beans,0.8701923489570618,0.875,500,600,256,128,0.01,1.3021119721233845,0.008498847484588623,npu:5
clip_b32,bloodmnist,medical,1,dtd,0.664893627166748,0.6638298034667969,500,600,256,128,0.01,1.3021119721233845,0.009776892140507698,npu:5
clip_b32,bloodmnist,medical,1,eurosat,0.9015903472900391,0.9129629731178284,500,600,256,128,0.01,1.3021119721233845,0.009734351187944412,npu:5
clip_b32,bloodmnist,medical,1,flowers102,0.7990196943283081,0.8375999927520752,500,600,256,128,0.01,1.3021119721233845,0.009478991851210594,npu:5
clip_b32,bloodmnist,medical,1,food101,0.6683168411254883,0.739799976348877,500,600,256,128,0.01,1.3021119721233845,0.01092713512480259,npu:5
clip_b32,bloodmnist,medical,1,gtsrb,0.7925270795822144,0.7529999613761902,500,600,256,128,0.01,1.3021119721233845,0.010243544355034828,npu:5
clip_b32,bloodmnist,medical,1,oxford_pets,0.8267928957939148,0.7931316494941711,500,600,256,128,0.01,1.3021119721233845,0.009294109418988228,npu:5
clip_b32,bloodmnist,medical,2,beans,0.884615421295166,0.859375,500,600,256,128,0.01,1.3427800182253122,0.008026635274291039,npu:5
clip_b32,bloodmnist,medical,2,dtd,0.6555851101875305,0.6638298034667969,500,600,256,128,0.01,1.3427800182253122,0.0090886689722538,npu:5
clip_b32,bloodmnist,medical,2,eurosat,0.9085485935211182,0.9092592597007751,500,600,256,128,0.01,1.3427800182253122,0.009678320959210396,npu:5
clip_b32,bloodmnist,medical,2,flowers102,0.8137255907058716,0.8416000008583069,500,600,256,128,0.01,1.3427800182253122,0.009444691240787506,npu:5
clip_b32,bloodmnist,medical,2,food101,0.6732673048973083,0.740399956703186,500,600,256,128,0.01,1.3427800182253122,0.010789697989821434,npu:5
clip_b32,bloodmnist,medical,2,gtsrb,0.7895772457122803,0.7409999370574951,500,600,256,128,0.01,1.3427800182253122,0.010103477165102959,npu:5
clip_b32,bloodmnist,medical,2,oxford_pets,0.8416778445243835,0.7865903377532959,500,600,256,128,0.01,1.3427800182253122,0.009517524391412735,npu:5
clip_b32,bloodmnist,medical,3,beans,0.8750000596046448,0.8828125,500,600,256,128,0.01,1.3258606400340796,0.008356789126992226,npu:5
clip_b32,bloodmnist,medical,3,dtd,0.6622340679168701,0.6654255390167236,500,600,256,128,0.01,1.3258606400340796,0.010179473087191582,npu:5
clip_b32,bloodmnist,medical,3,eurosat,0.8856858015060425,0.9003703594207764,500,600,256,128,0.01,1.3258606400340796,0.01001722365617752,npu:5
clip_b32,bloodmnist,medical,3,flowers102,0.8186275362968445,0.8317999243736267,500,600,256,128,0.01,1.3258606400340796,0.009561372920870781,npu:5
clip_b32,bloodmnist,medical,3,food101,0.6792079210281372,0.7414000034332275,500,600,256,128,0.01,1.3258606400340796,0.0111345574259758,npu:5
clip_b32,bloodmnist,medical,3,gtsrb,0.7994100451469421,0.7347999811172485,500,600,256,128,0.01,1.3258606400340796,0.010739225894212723,npu:5
clip_b32,bloodmnist,medical,3,oxford_pets,0.8254396915435791,0.7983101606369019,500,600,256,128,0.01,1.3258606400340796,0.00945805013179779,npu:5
clip_b32,bloodmnist,medical,4,beans,0.894230842590332,0.8671875,500,600,256,128,0.01,1.340012477710843,0.00821719877421856,npu:5
clip_b32,bloodmnist,medical,4,dtd,0.6835106611251831,0.6728723049163818,500,600,256,128,0.01,1.340012477710843,0.022243903949856758,npu:5
clip_b32,bloodmnist,medical,4,eurosat,0.8906559944152832,0.9088888764381409,500,600,256,128,0.01,1.340012477710843,0.010416166856884956,npu:5
clip_b32,bloodmnist,medical,4,flowers102,0.7892157435417175,0.8303999900817871,500,600,256,128,0.01,1.340012477710843,0.009882692247629166,npu:5
clip_b32,bloodmnist,medical,4,food101,0.6891089081764221,0.7417999505996704,500,600,256,128,0.01,1.340012477710843,0.011447399854660034,npu:5
clip_b32,bloodmnist,medical,4,gtsrb,0.7895772457122803,0.740399956703186,500,600,256,128,0.01,1.340012477710843,0.01028471440076828,npu:5
clip_b32,bloodmnist,medical,4,oxford_pets,0.8335587978363037,0.7964022159576416,500,600,256,128,0.01,1.340012477710843,0.00966271199285984,npu:5
clip_b32,breastmnist,medical,0,beans,0.8750000596046448,0.890625,500,600,256,128,0.01,1.3475201558321714,0.009134840220212936,npu:5
clip_b32,breastmnist,medical,0,dtd,0.644946813583374,0.6712765693664551,500,600,256,128,0.01,1.3475201558321714,0.009380882605910301,npu:5
clip_b32,breastmnist,medical,0,eurosat,0.8797216415405273,0.9051852226257324,500,600,256,128,0.01,1.3475201558321714,0.010028453543782234,npu:5
clip_b32,breastmnist,medical,0,flowers102,0.7892157435417175,0.8141999840736389,500,600,256,128,0.01,1.3475201558321714,0.009758364409208298,npu:5
